,u_id,title,review,u_rate,place_name,res_title,p_id
0,Lacia P,그냥 그냥입니다,여기 솔직히 아울렛들은 되게 많은데 젊은 사람들이 갈만한 곳 이라기 보다는 대체로 골프웨어나 아웃도어 브랜드들 아울렛이 많아요,3,문정동로데오거리,문정동 로데오거리,1265
1,트래블헌터K,솔직히 좀...,"가든파이브나 잠실쪽에 비해 인프라나 상권의 메리트가 크게 없는것 같다. 스포츠용품(골프웨어포함) , 등산용품 이외의 캐쥬얼매장 및 판매하고 있는 옷들의 종류가 다양하지 못해 아쉬웠으며, 생각보다 식당이나 술집이 별로 없는것 같다.",3,문정동로데오거리,문정동 로데오거리,1265
2,kjhdark81,그냥저냥..,가게들은 많이 있지만... 가격도 별로 안 저렴하고.. 특히나 쇼핑을 하면서 밥을 먹을곳이나 편의시설이 많이 부족합니다.,3,문정동로데오거리,문정동 로데오거리,1265
3,떠나볼래,좋아요,주말 저녁인데도 불구하고 예전 명성만큼이나 유동인구가 없습니다 아무래도 주차의 불편함도 있겠지요 예전엔 공무원이 도보나 차량으로 주차단속을 했지만 지금은 CCTV사방팔방 깔려있어 주차는 근처 공영주차장이나 매장뒤쪽 골목길 또는 빌딩주차장 이용하시면 될꺼같은데 빌딩주차장도 주말이면 꽉차있습니다 그리고 예전에 정말 여러 매장들이 대로변에 쭉있었는데 지금은 화장품과 신발 옷~~ 이정도만 활성화 되있는것같습니다 주변에 식당들도 여러곳있으니 점심저녁 해결하시면서 쇼핑하셔도 될꺼같습니다 커피숍도 상호를,3,문정동로데오거리,문정동 로데오거리,1265
4,vstellav,이전에 비해 많이 죽은곳,옛날에는 공연도 있고 그랬는데 최근방문때는 한번도 못봤네요. 상설아울렛매장을 제외하고 딱히 싸지도 않고 이제 너무 한적한곳이 되어버렸습니다,3,문정동로데오거리,문정동 로데오거리,1265
5,다님,한때는 좋았다고 하는데,"가든파이브 생기면서 규모 면에서 확 밀려버렸네요. 이제는 동네 주민들이나 가는 거리가 되버려서 안타깝습니다. 유니클로 말고는 갈만한 상점도, 식당도 별로 없는게 현실입니다.",3,문정동로데오거리,문정동 로데오거리,1265
6,균형 박,이곳이 정말 로데오 거리?,한산하고 뭔가 많이 부족한 쇼핑거리. 비싼가격에 세일은 하면 뭐하나 원래가격이 높은데. 나 이곳 주민,1,문정동로데오거리,문정동 로데오거리,1265
7,승연 노,로데오거리,문정동 로데오거리를 다녀왓습니다 거리도 깨끗하고 옷도 저렴해서 만족스러웟습니다 주위에 맛집도있고 먹을거리도 많아 데이트장소로 제격인듯합니다,5,문정동로데오거리,문정동 로데오거리,1265
8,Adventure790899,감독자,가장 놀라운 시간을 보냈습니다 서울이 있다면. 인생에서이 도시를 방문하십시오. . . .,4,문정동로데오거리,문정동 로데오거리,1265
9,Rahul N,장소는 쇼핑에 좋습니다.,"쇼핑몰, 길가에있는 시장에서 쇼핑을 즐기고, 길거리 음식을 즐기거나, 아주 좋은 식당에 가십시오. 선택할 수있는 옵션이 많습니다.",5,문정동로데오거리,문정동 로데오거리,1265
10,joltt,당신이 스포츠 착용의 팬인 경우에 중대한 쇼핑,"대부분의 상점은 스포츠웨어와 주로 한국 브랜드를 판매합니다. 따라서 당신이 이들의 팬이 아니라면 멀리 떨어진이 곳으로 여행하는 시간과 노력을 아끼십시오. 우리가 들어 갔던 유일한 흥미있는 상점은 ABC 마트, Les More, 나이키, Adidas, 푸마, Tommy Hilfiger, 북의 얼굴, samsonite이었다. 다른 모든 브랜드는 우리에게 알려지지 않았습니다. 스포츠 신발은 서울의 다른 쇼핑 장소보다 저렴했지만 크기와 스타일을 찾을 수 있는지 여부에 달려 있습니다. 문정 거리",3,문정동로데오거리,문정동 로데오거리,1265
