,u_id,title,review,u_rate,place_name,res_title,p_id
0,히토구치,박물관투어,하루동안 돌아보기가 너무 부담스러웠지만 아이들과 함께 가는거 강추합니다 어린이박물관도 시설이 잘되어있습니다 박물관안의 식당도 음식이 좋았습니다,3,국립중앙박물관 어린이박물관,국립중앙박물관,772
1,사장님,다양한 전시회,국립중앙박물관은 상시 전시되어 있는 곳도 있지만 스폐셜하게 다양한 콘텐츠로 바꿔가면서 전시회가 열려 너무 좋은 곳이예요,4,국립중앙박물관 어린이박물관,국립중앙박물관,772
2,H L,핀란드 디자인 10000년,핀란드 관련 전시를 해서 보러 갔는데 관람료는 성인 3000원이었어요. 인트로가 정말 매트릭스처럼 멋있었고요. 중간에 사우나 마지막 오로라가 인상적이었어요. 알바 알토의 디자인과 중간에 시벨리우스의 음악을 들을 수 있어서 좋았습니다!!!,4,국립중앙박물관 어린이박물관,국립중앙박물관,772
3,Donghoon Kang,조금 지루하지만,"외국인 친구들과 함께 간 적이 몇 번 있는데, 한국에 대해 알고 싶어 하는 친구들은 좋은 경험이었다고 하더라구요. 간단히 들렀다가 한남동이나 이태원 가서 놀면 좋을 듯 합니다.",4,국립중앙박물관 어린이박물관,국립중앙박물관,772
4,YJ Lee,서울 최대의 박물관,초등학생 조카와 함께 방문했는데 정말 좋아했어요. 전시된 것들을 하나하나 꼼꼼이 살펴보았고 모두 다 사진으로 찍으라 강요(?)하여 사진도 한가득 찍어 왔답니다. 국립 중앙 박물관의 최대 장점을 뽑으라면 입장료가 무료라는 것! 그리고 어른들에게 어필할 수 있는 포인트는 박물관 근처 풍경이 장말 아름답다는 점입니다!,5,국립중앙박물관 어린이박물관,국립중앙박물관,772
5,bluejay3786,대한민국 대표 박물관,"국립중앙박물관은 대한민국을 대표하는 박물관입니다. 박물관의 규모, 유물의 질, 전시환경 모두 국내 최고 수준이기 때문에 한국인이라면, 그리고 한국에 방문하는 외국인이라면 반드시 들러야 할 곳입니다. 입장료가 무료인 상설전시실은 1층엔 시대순, 2~3층엔 유물의 유형순(회화, 금속공예, 도자기)으로 배치되어 있습니다. 해외유물 전시실과 기증유물 전시실 역시 볼만하지만 시간이 부족하면 다음 기회에 관람하시는 편을 권합니다. 상살전시실에선 신라금관과 금동미륵반가사유상이 킬러 콘텐츠이니 절대 놓치지",5,국립중앙박물관 어린이박물관,국립중앙박물관,772
6,Megan,재밌는,저는 한국의 국립 박물관을 정말 즐겼습니다. 그것은 매우 흥미로운 박물관이고 나는 한국 역사에 대해 많은 것을 배웠습니다. 나는 이 경험을 추천합니다.,5,국립중앙박물관 어린이박물관,국립중앙박물관,772
7,mosimosi9,좋아요,서울 중심부에 위치한 주변 풍경이 멋진 박물관입니다. 교통 접근성도 괜찮은 편이며 관내 다양한 편의시설도 갖추고 있고 다양한 전시프로그램 및 문화행사들이 있으며 무엇보다 한국 역사를 잘 알 수 있는 좋은 전시품들이 많습니다.,5,국립중앙박물관 어린이박물관,국립중앙박물관,772
8,407yjj,아름다운 박물관,박물관 시설도 좋고 아주 잘 되어 있지만 그 앞에 정원도 산책 하기가 아주 좋아요. 기념품점에 식상한 기념품이 아니라 디자인이 멋진 한국적인 기념품이 많아서 좋았어요,5,국립중앙박물관 어린이박물관,국립중앙박물관,772
9,gr kim,기획전ㅡ우리강산을그리다,국립중앙박물관 다녀왔어요 갈때마다 기분이 좋아지는 이유는 건물도 이쁘고 볼거리도 많아서인거 같아요 특히 외부 연못?과 국립중앙박물관이 한프레임에 들어올때 참이쁜듯 기획전 우리강산을그리다 보고 왔습니다 그림 잘은 모르지만 편안해지는 기분입니다 좋아요,4,국립중앙박물관 어린이박물관,국립중앙박물관,772
