,u_id,title,review,u_rate,place_name,res_title,p_id
0,Dajung Yoo,뮤지컬을 보기에 무대장치와 음향이 훌륭한 극장,"뮤지컬을 관람하러 자주 방문하는 장소입니다. 1,2,3층 객석 전층에서 무대가 꽤 잘보이고, 뮤지컬에 어울리는 오케스트라 음향도 잘 나옵니다. 카페와 식당이 있고, 신당역 바로 앞이라 접근성도 좋습니다.",5,충무아트센터,충무아트센터,816
1,토끼v,좋아요,뮤지컬 보러 종종 방문하는 곳인데 바로 근처에 신당동 떡볶이 타운도 있고 시설은 무난무난한 편이예요 엘베가 좀 느리긴 하지만,5,충무아트센터,충무아트센터,816
2,꿈꾸는행복한사람,뮤지컬 관람,현재 젊음의 행진을 공연중에 있으며 여러공연이 진행되고 즐길 수 있는곳이다. 지하철 신당역과 가까우며 주변에는 먹을거리들도 많이 있고 공연내부에 카페 테리아도 가지고 있어서 공연시간을 기다리며 쉴수도 있는곳이 마련되어 있다.,5,충무아트센터,충무아트센터,816
3,gorisj,공연 관라하기 좋은곳...,"주위에 즉석 떡볶이집이 있어서 더 좋은곳, 친구들과 공연 보고 맥주 한잔 마실 곳도 바로 옆에 있어서 좋아요. 음향이나 무대도 괜찮습니다.",5,충무아트센터,충무아트센터,816
4,PINKSHOW01,만족스러운 공연장,서울 시내에 위치한 많은 대극장들 중에서 시설면이나 위치면에서 상당히 후한 점수를 주는 극장입니다. 대극장1층이 2층부터 시작이라 공연시간에 아슬아슬하게 도착하면 뛰어올라가야하는 어려움이 있습니다. 극 시작전에는 3층 로비로 가면 비교적 여유있게 앉아서 대기하고 있다가 올 수 있습니다.,4,충무아트센터,충무아트센터,816
5,JAEMIN S,뮤지컬 벤허를 본곳,지금은 종료되었지만 뮤지컬 벤허를 보러 갔습니다. 내부가 깔끔하고 넓은 편이라 갈때마다 좋아하는 곳입니다.,4,충무아트센터,충무아트센터,816
6,홍준 배,생각보다 큰 내부 규모,뮤지컬 보러 방문했었는데 외관에서 봤을때 생각보다 작구나 하면서 그다지 안크다고 생각했는데 내부에 들어가보니 엄청 화려하고 이뻐요 특히나 1층에 스타벅스라던지 여러편의 시설이 있어서 쉬는 시간에 잠깐 목축이기도 편해요 다만 쉬는시간에 사람들이 몰리다보니 화장실 이용에 어려움이 있어요,4,충무아트센터,충무아트센터,816
7,Hwansu K,뮤지컬 보러 종종 가는 곳,뮤지컬 공연장이 있어서 가끔 가는 곳입니다. 뮤지컬 공연장 시설은 좋아요. 주차공간도 넓구요.,4,충무아트센터,충무아트센터,816
8,Raonjena0502,뮤지컬보러~~~,뮤지컬응 좋아해서 가끔 가는 곳이에요~ 회사근처라 일단 교통도 나쁘지 않고~ 주변환경은 비록 좀 그닥이지만...ㅎㅎ 충무아트홀 자체는 언제나 쾌적하고 깔끔해서 좋아요!,4,충무아트센터,충무아트센터,816
9,dongpark,뮤지컬 보러,뮤지컬 보러 종종 방문하는 곳입니다. 공연장도 좋은편이고 전체적으로 쾌적한 시설입니다. 주차공간도 넓습니다,5,충무아트센터,충무아트센터,816
10,406대현김,대형 뮤지컬 공연장과 소 연극장.,"2가지 시설이 있습니다. 충무 아트홀과 충무 스포츠 센터. 아트홀 공연장의 경우 여러 유명 연예인들의 뮤지컬 공연으로 있죠. 최근 우연치 않게 엘레베이터에서 소녀시대 써니를 봤을 정도로요. 주차장은 중간 규모이나 이용 인원에 대해 너무 협소 합니다. 더불어 스포츠 센터의 불친절은 가히 대한민국을 망신 시키는 ""악""이구요 참고하세요",1,충무아트센터,충무아트센터,816
11,PINKSHOW01,유쾌한 공연장,"소극장과 대극장을 같이 갖고 있는 몇 안되는 극장 중 하나 극장내 좌석 배치도 나쁘지 않고, 편의시설도 잘 갖춰줘 있음. 단, 3층까지 올라가기가 힘들고 (엘리베이터가 적어서) 인터미션 시간에 화장실이 조금은 부족한 듯이 느껴짐",4,충무아트센터,충무아트센터,816
12,leonsOwner,계속 찾을 수 있는 공연장,"뮤지컬 팬텀을 보기 위해 충무아트홀 대극장에 방문했고, S석 2층 6열에서 봤습니다. 팬텀의 경우 무대를 높게 쓰는 편이라 무대와 배우의 동선을 보기에는 좋았지만, 배우의 표정은 보이지 않았습니다. 또 좋은 공연이 있고 기회가 있다면 재방문할 의사가 있습니다.",5,충무아트센터,충무아트센터,816
