,u_id,title,review,u_rate,place_name,res_title,p_id
0,nanes,"쇼핑, 영화, 맛집 데이트로 좋은 가든파이브","가든파이브 연인끼리 데이트 장소로 좋지요. 수사, 애슐리 등 맛집도 많고 옷이나 잡화 등 쇼핑도 할수 있고 cgv도 있어서 영화까지 볼수 있습니다. 가족들끼리 나들이 오기에도 좋은 장소입니다. 마트가 있어서 나들이, 데이트 후에 장보는 재미도 쏠쏠합니다.",5,가든파이브 ,가든파이브,1262
1,DONGHWAN K,음 여기는 음,가든파이브에서 파이브는 없고 몇개건물만 움직이고 있음 이제 인구수가 늘어 수요가 있을텐데도 사람이 없는건 전략적인 접근이 필요해보임,3,가든파이브 ,가든파이브,1262
2,Gino Gin,다 모여 있어 한번에 즐길 수 있는 곳.,"백화점과 대형마트, 영화관, 음식점 등등 모두 모여 있어 한번에 쇼핑과 문화와 놀거리를 제공하여 주변 사람들이 많이 모이는 곳으로 주변 법조단지와 오피스텔, 아파트 들이 새로 생겨나며 동남 상권의 중심으로 부각되고 있읍니다.",4,가든파이브 ,가든파이브,1262
3,bszhang,시간이 아깝지 않다,"뭘 특별히 하는 곳이라 하긴 어렵다. 왜냐면 사무실도 있고, 식당, 쇼핑할 수 있는 백화점도 여러개, 그리고, 문구, 책방도 다양한 공간이다. 누굴 기다리다 여기저기 다녀도 걸리는게 많아 시간가는 줄 모른다.",5,가든파이브 ,가든파이브,1262
4,"ME, wow",평범한 복합쇼핑몰,평범합니다. 딱히 추천할만한 독특한 쇼핑몰은 아니지만 항상 깨끗하고 쇼핑할 게 많아서 들르면 좋아요. 음식점도 많고 가든파이브 내 꾸민 것도 많아 구경하는 재미도 있고. 아주 무난해요.,3,가든파이브 ,가든파이브,1262
5,sweetchocho,주차도 되고,영화도 보고 먹을 곳도 많더라구요 처음 가봤는데 이것저것 편의시설 많아서 자주 오게 될거 같은 느낌이... 브란치음식점도 꽤 있어요~~~,5,가든파이브 ,가든파이브,1262
6,Andrew_Snail,그냥 일반적인 백화점이 입점해있는 쇼핑몰이다.,"가든파이브가 지어진지도 꽤 되었고 초기에 홍보를 많이해서 궁금해서 직접 가봤다. 옥상정원이란 곳은 별로 볼게 없는 듯 싶고, 가든파이브만의 특색이라는 것도 없다고 본다. 백화점 두곳과 마트가 전부인데 그냥 동네 주민들이 오기 좋은곳이라는 생각이 든다. 구지 찾아올 필요는 없는 것 같다. 겨울에는 스케이트장을 운영하니 들러서 이용해도 좋다.",3,가든파이브 ,가든파이브,1262
7,Oh!,주차,cgv와 nc백화점 있는 건물은 내부 시설을 여러 개 이용하더라도 3시간 반밖에 주차를 할 수 없다는 점이 정말 별로에요. 이마트 건물은 그나마 이마트에서도 넉넉하게 주고 가는 곳마다 주차시간 적립해줘서 여유있는 편입니다.,3,가든파이브 ,가든파이브,1262
8,Ju-yeon Y,가까운 분들이 들리기 좋아요~,"가든파이브 주차요금도 저렴하고, 아울렛이라 저렴한 옷들을 사기 괜찮아요. 2층에 애슐리 투고가 있는데 저녁에 가면 2개에 만원에 파는 데 애슐리 볶음밥이나 닭강정 같은 걸 사먹기 괜찮아요",5,가든파이브 ,가든파이브,1262
9,재복 이,복합시설이나 동선이 불편,"이마트, NC백화점, 현대시티몰이 있습니다만 이마트랑은 거리가 있어 주차를 새로 해야됩니다. 근처에 마땅한데가 없어서 자주 가긴합니다만 예전보다 차량이 많이 몰리고, 주차장 입구도 한정되어 있어 앞의 도로가 엉망입니다. 신호가 끈겼음에도 사거리 한가운데 머무는 경우도 많아 교통 흐름에 방해가 됩니다. 주차문제 해결이 시급하며 내부 동선도 굉장히 복잡해서 갈때마다 불편합니다. 위치나 규모면에서는 괜찮은 편이라 개선만 된다면 좀 더 많은 고객을 불러올 수 있을 것이라 생각합니다.",3,가든파이브 ,가든파이브,1262
