,u_id,title,review,u_rate,place_name,res_title,p_id
0,gr kim,흥인지문,동대문 흥인지문에 다녀왔어요 지하철 1호선 동대문역에 내리면 돼요 우리나라 보물1호로 조선시대 건축물이에요 조선시대에 한양을 보호하는 8문 가운데 하나입니다. 흥인지문은 8개의 문 가운데 동쪽에 있는 문이다. 태조 이성계가 최초 지었고 이후 몇차례손질도 보고 고쳐짓기도 했었다합니다,4,흥인지문,동대문 (흥인지문),606
1,상규 김,우리나라 보물 1호,남대문에 이어 방문. 우리나라 보물 1호임에도 불구하고 잘 살펴보지 않으면 그냥 지나쳐 버릴 수도 있음. 남대문에 비해 다소 관리가 부실한 것처럼 보임.,3,흥인지문,동대문 (흥인지문),606
2,pic_bd,건강하게 지금처럼만,"국보1호 숭례문, 보물1호 흥인지문. 파리에 개선문에 있다면 서울에는 4개의 문이 존재한다. (뭐 지어진 이유는 다르지만...) 우리민족 뿌리를 눈으로 증명하는 각 문들은 지금은 많이 초라해져버렸다. 특히 숭례문은 10년 전 방화로 상처와 아픔만 남은 국보가 되었다. 우리 뿌리를 말없이 웅변하는 동대문은 건강하게 지금처럼만 남아있길 바랄 뿐이다.",4,흥인지문,동대문 (흥인지문),606
3,Andrew_Snail,구지 방문할 필요는 없다,지나가다가 들르면 가볼만한 곳 어짜피 DDP를 대다수는 방문할 것이니 거의 들르는 행선지라고 본다. 그냥 문하나 있는 곳이다. 매우 혼잡,3,흥인지문,동대문 (흥인지문),606
4,Bora Y,동대문 구경가면서 한번 보세요,근처 조경이 깔끔하지가 않아서 보기가 힘들더라구요 동대문 쇼핑가는 길에 한번 구경하기 좋을 것 같아요,3,흥인지문,동대문 (흥인지문),606
5,J J,찻길 가운데 있어 접근하기 불편,차량이 많이 다니는 곳으로 정신이 없다. 동대문을 로터리처럼 만들어놓아서 별로였다. 동대문 시장과 가까이있어 정신없음,2,흥인지문,동대문 (흥인지문),606
6,sodal00,동대문을 열어라,문 열려있으면 좋겠습니다. 들어갈 수 있는 개방시간도 정해보면 좋을 것 같고. 관광 아이템을 좀 개발합시다. 보는 것만으로도 완벽한 건축물을 아니잖아요.,4,흥인지문,동대문 (흥인지문),606
7,파랑나비,동대문 자체보다도,동대문 자체보다도 그 옆에 쇼핑몰이나 맛집갈 때 주로 들르게 된다 동대문역사문화공원역과 거리가 멀지 않다,4,흥인지문,동대문 (흥인지문),606
8,yusoooooo,오며가며 쉽게 볼수 있음,"도로 중앙에 위치하고 있어 오며가며 익숙한 자태를 볼수 있다. 안쪽으로는 들어가보지 못하지만, 겉모습으로도 위풍당당하다.",4,흥인지문,동대문 (흥인지문),606
9,민석 권,"야경이 멋진곳, 큰 의류시장이 있는곳",단지 동대문만 본다면 덩그러니 남은 조선시대 문 하나만이지만 동대문과 연계된 성곽길에서는 멋진 야경이 있고 청계천을 건너면 한국최대의 의류시장이있고 dmc가 있고 밤에 가면 더 멋진곳,4,흥인지문,동대문 (흥인지문),606
10,902,도로 한가운데 있어요,대학로에서 동대문운동장까지 걸어가다가 봤는데 도로 한 가운데 있어서 좀 애처로운 느낌이 들었습니다. 남대문처럼 화입지 않고 오래오래 잘 보존됐으면 좋겠어요.,4,흥인지문,동대문 (흥인지문),606
11,yangcho0311,동대문.,동대문하면 시장으로만 너무 유명하고 동대문이라는 곳의 진정한 의미가 너무 잃은것 같아서 한자 적어봅니다~,5,흥인지문,동대문 (흥인지문),606
12,apeach11,동대문,사실 크게 볼것은 없습니다. 그저 덩그러니 문만 있는거니깐요.. 하지만 조선왕조의 4대문 중에 동쪽을 담당했던 곳이라 의미가 있는 곳입니다.,3,흥인지문,동대문 (흥인지문),606
13,123SDF,역사학적 관점의 유물임엔 분명하나 예술적 관점에선 매리트 없는작품,역사학적 관점의 유물임엔 분명하나 예술적 관점에선 매리트 없는 작품 중국이나 홍콩의 일반 사찰건물보다 뒤떨어지고 관리가 제대로 안되어 고전적 색상이 너무 흐려짐. 외국인들에게 한국 보물 1호라는 광고때문에 관광객이 오기는 하나 여러 외국인 친구들에게 보여줬으나 그다지 매력 못느꼈던 곳,3,흥인지문,동대문 (흥인지문),606
14,meenahss,동대문시장 앞,동대문에는 주로 쇼핑하러 다니는 곳입니다 지하철역이랑도 가깝고 이용하기는 편리합니다. 볼거리 먹거리가 많아 20대 중 후반인 분들이 많습니다. 쇼핑하다가 흥인지문도 지나가다가 볼수 있습니다.,3,흥인지문,동대문 (흥인지문),606
15,psalmist,흥인지문은 서울 최고의 관광지,서울특별시 종로구 종로6가에 있는 조선시대의 성문으로 서울 최고의 관광지 입니다. 꼭 방문해보시길 바랍니다.,5,흥인지문,동대문 (흥인지문),606
16,miyani0613,동대문 쇼핑센터...,예전엔 밀리오레며 두타 등등 24시간 영업하는 저렴한 동대문 옷가게에 끌려서 야밤에 자주 찾던 곳인데 어느 순간부터는 동대문 보세옷이 넘 비싸지고 사람만 북적거리는 것이 싫어 자주는 안 가게 됐는데요. 이제 동대문에도 면세점이 신규 오픈하니 한번쯤 들러봐도 재밌을것 같네요~,3,흥인지문,동대문 (흥인지문),606
17,ensook06,한양도성 여행,흥인지문에서 바로 한양도성을 5분정도만 따라 걸어 올라가면 동대문과 그이왜 시내가지가 한눈에 아름답게 펼쳐진다. 시간이 많지않다면 잠깐 휴식을 취하고 내려올수 있고 좀더 시간이 있다면 도성을 쭉 따라 계속 걸으면 옛 역사의정취와 함께 아름다운 서울 풍경들을 볼수 있을것이다,5,흥인지문,동대문 (흥인지문),606
18,사자비,쇼핑거리고 더 알려진 동대문,주변에 각종 쇼핑몰이 가득하다. 새벽 내내 불이 켜지는 곳이어서 오히려 밤과 새벽이 더 붐비는 곳이다. 오랜 역사를 지닌 조선왕궁의 4대문 중 한곳으로... 숭례문이 화제로 소실된 현재 가장 가치있는 문이다.,3,흥인지문,동대문 (흥인지문),606
19,soobok,남대문과 더불어 서울의 관문역할,남대문과 더불어 사람들에게 많은 사랑을 받아왔습니다. 역사적인 관문역할과 최근에는 많은 패션업종이 번창해서 외국인들도 많이 찾고 있습니다.,4,흥인지문,동대문 (흥인지문),606
20,406대현김,대한민국 의류 중심지.,동묘역-신당-동대문 이 라인은 24시간 쉴새 없이 매시간 옷이 들어가고 나가는 곳이다. 교통도 아주 요지여서 서울 중심부와 청량리를 잇는 대로 딱 중간에 있는 곳이다. 그래서 하루를 통털어서도 늘 교통이 혼잡한 곳이다. 밤 12시에도 교통 정체를 겪을수 있다.,5,흥인지문,동대문 (흥인지문),606
