review,u_id,title,u_rate,p_id
"오르막길이 여러갈래인데, 국립극장쪽으로 올라가면 완만하고 명동역1번쪽으로 나가면 좀 치고 올라가는 재미가 있습니다. 맑은 날 정상에 오르면 서울시내가 정말 아름답게 펼쳐져 보입니다.",LEE HOWON,산책삼아 자주 가는 명소,5,341
사울역에서 가까워서 역에 도착하자마자 바로 찾아간곳입니다 타워끝까지놀라갔는데 입장료가 좀 비싸지만 서울을 한눈에 볼수있어서 좋았습니다,히토구치,서울타워,3,341
어릴적엔 남산타워로 불리우던곳. 그시절에 63빌딩도 생기기 이전이어서 명실공히 서울에서 가장 높은 전망대를 가지고 있었던곳. 지금은 롯데타워도 생기고 해서 최고의 높이를 가지고 있지는 않지만. 그래도 서울에 대표적인 명소로 손꼽히는 곳이죠. 전망대에 야간 조명칼러에 따라 날씨를 알려주기도 하고요.,sooho l,서울의 전망은 N서울타워에서.,5,341
"남산케이블카를 타고 남산타워에 빠르게 갈 수 있다 서울 도심을 한 눈에 볼 수 있다. 한국드라마에 나왔던 사랑의좌물쇠, 기념품도 있다 낮에는 물론이고 야경을 보러 가기에 좋다 N타워에서 전망대 티켓을 구입하고 타워의 상층까지 갈 수 있다",W.C. Seoul,서울의 야경을 한 눈에 볼 수 있는 곳,5,341
전망대 올라가서 서울 전경을 보고싶었으나 뿌연 미세먼지 때문에 잘 보이지 않았음. 내려와서 전통무예공연을 멋지게 보았는데 각국의 외국사람들이 정말 많았음.,알렉산더,전망대 올라가서 서울을 내려다 봄,4,341
주말이나 연휴에 가면 사람이 매우 많습니다. 그래도 서울 랜드마크인 만큼 올라가면 예쁜 경치에 만족감이 큽니다. 케이블카 이용을 추천,지연 최,서울타워,5,341
야경이 너무 멋집니다. 미세먼지없고 흐리지 않은 날 가면 더 멋질거에요. 케이블카 2명 남산타워 전망대 2명 해서 4만원 정도 지불했습니다. 타워꼭대기에서 커피도 마셨어요 좋았습니다,A R K,남산타워에서 본 야경 최고,4,341
"N서울타워에서는 서울 대부분의 모습을 볼수있습니다. 특히 야경의 모습은 매우 화려합니다. 타워까지 올라가는 방법은 케이블카를 이용하는 방법과 직접 걸어가는 방법이 있는데, 그중에서도 후자를 추천합니다. 산이 높지도 않은데다가 가는 길에 한양 성곽의 터와 도심의 풍경도 같이 볼 수 있기때문에 직접 걸어올라간다면 더 특별한 경험이 될 것입니다.",snowline,도심속 화려한 야경,4,341
어릴때 이후로 몇년만에 가보는 남산타워 였는데 명실상부 서울 야경 맛집인 것은 여전했다. 각국의 관광객들로 북적여서 마치 여행가서 관광지 간 느낌을 받았고 재미있었다. 옛날에 비해 부대시설들도 훨씬 많아진 것 같다.,superdupermoon,여행가서 관광지 간 느낌,5,341
어릴적 남산타워라는 이름으로 한번 가보고 성인이 되어 친구들과 다시 한번 와봤습니다. 어릴 적의 그 모습은 온데간데 없지만 그래도 화려하게 빛나는 서울타워는 성인이 되어 다시 봐도 멋지더군요. 빙글빙글 돌아가는 꼭대기에서 보는 서울 야경은 정말이지 세계 최고가 아닐까요?,martin.k,밤에가면 더 멋진 서울타워,5,341
"주말아침엔 다른일정이 없다면 남산에 자주가는 편이다. 충무극장 앞에서 버스를 내려 잠시간 오르막길을 오르면 30분도 안되어 정상이 보인다. 올라가서 커피한잔하며 경치좀 보다가 내려오면, 남산산책로가 또 있다. 산책로를 따라 쭉 걷다보면 북촌한옥마을로 빠지는 길이 있고, 그쪽으로 내려와 외국인 구경도 하고 맛집도 들리고 하다가 친구와 함께 트레이닝장으로 향한다. 주말아침 가벼운 유산소로는 정말 좋은 곳!",Pablo.shin,주말아침 걷기좋은 도심속의 공원,5,341
"남산은 서울의 상징물로 추천할만한 곳입니다. 남산 정장에서 보면 서울의 사방을 볼 수 있으며 팔각정정과 봉화대, 서울 N타워 등 명소들이 있습니다.",봉기 문,방문기,4,341
남산타워도 외국인 관광객들이 많이 찾는 명소 중 하나이다. 케이블카를 타고도 갈 수 있다. 타워에 가면 서울의 전경을 볼 수 있다.,ye0ngjus,남산타워,3,341
걸어올라가거나 버스타고 남산길 즐기며 올라가는게 좋다. 평일에는 케이블카줄서서 올라가진 않는다 . 그래서 평일에는 케이블카 이용도 추천한다. (성인 인당 9천원 왕복) 야경이 이쁘다 서울은 항상 낮이나 밤이나 밝으니... 타워는 올라가는데 11000원 ..비싸다 개인적으로 안올라가도 야경을 충분히 볼 수 있다.,Relax825963,올해만 남산 3번째,4,341
서울에서 야경을 보기 좋은 데이트 코스중 하나. 리프트 타지않고 걸어서 올라가면 좀 힘들긴하지만 그래도 좋다. 서울안에 작은 나들이.,종춘 이,남산타워,4,341
서울하면 떠오르는 명소가 N 서울타워. 롯데월드타워. 경복궁이겠죠? 서울에 살지만 정작 잘 가게되진 않았는데 날이 너무 좋아서 야경보기에 좋을 것 같아 케이블카 타고 올라갔습니다 역시나 서울 야경은 언제봐도 예쁘고 좋았어요,사장님,서울에서 가장 유명한 명소!!,4,341
아스팔트만 보고 지내다 남산에 올라와 보니 서울이 새삼 잘 만들어진 도시임을 깨닫게 된다.개인적으로 케이블카는 좀 비싼듯싶다..,일반상식,다시보는 서울,4,341
"태어나서 처음으로 올라가 본 전망대였음. 날씨가 조금 흐려서 아쉬웠지만 서울 시내가 다 보여서 좋았음. 3시에 무예공연을 가까이서 봤는데 실감나게 시범을 보여서 좋았음. 중국인들이 제일 많았고, 남미사람, 미국사람, 히잡 쓴 사람 등 정말 많았고, 의외로 일본사람들은 거의 없었음.",알렉산더,전망대 처음 구경함.,5,341
서울구경의 꽃 남산타워 다녀왔어요. 05번 버스타고 올라가니 편하게 올라올수 있더라구요. 많은 외국사람이 있었지만 이것도 하나의 멋이라 생각들고 밤에 불켜진 타워와 서울안에 야경도 너무멋지고 이쁘더라구요 ㅎㅎ 즐거운 서울추억 하나더 쌓았네요~,일루미,남산구경,5,341
"유명한 남산 돈까스 그리고 유명한 남산타워의 야경. 대학시절 자주 들리던 이곳... 같이 들리던 그녀와 결혼까지...ㅎㅎㅎㅎ 서울 시내 .. 특히 서울 사대문 안에서 볼 수 있는 가장 아름다운 야경일 듯 합니다. 그리고 어릴 적 , 정말 선망의 대상이였던 케이블카... 정말 하루 데이트 하기에 최적의 장소가 확실합니다 ^^",x6908273,왕돈까스+케이블카+환상의 야경=도심의 행복,4,341
너무 특별한걸 기대해서는 안되지만 한번쯤 가볼만해요. 특히 전망대에 오르면 서울 시내가 한눈에 올라와서 서울 여행 오신 분이라면 추천해요,407yjj,한번쯤 가볼만해요,4,341
케이블카 타기전 왕돈까스 먹고 고고~ 주차시설이 비좁아 기다렸다 주차함 케이블카는 사람이 많아 줄 서서 타야함 근데 저번달에 케이블카 사고남 ㅡㅡ 남산타원 카페까지 올라가봄 날씨 좋은날 가보니 서울 전체가보임 63빌딩전망은 애기수준 매우 좋았음,romeo,남산타워,5,341
