review,u_id,title,u_rate,p_id
신세계백화점 본점은 제 개인적으로는 대한민국에서 가장 멋진 백화점으로 생각되는 곳이예요. 겨울이오면 해외 못지 않은 외관 장식으로 크리스마스 연말분위기를 멋지게 느낄 수 있는 곳이구요. 본관과 별관으로 구분되어 있어서 쇼핑하기에도 너무 좋아요. 생각보다 평일엔 사람이 많지 않아요,사장님,개인적으로 대한민국에서 가장 멋진 백화점,4,575
외관은 클래식하지만 메장들은 세련되고 편안한 쇼핑이 가능하다 주차도 편리하고 푸드코트가 다 맛집이어서 식사를 하기에도 좋다~,Qjr,클래식한 백화점,4,575
명동 신세계본점은 늘 크리스마스시즌이되면 건물에 트리장식 일루미네이션을하는데 크리스마스 분위기를 느낄수 있어서 좋았다. 외국인들도 구경하로많이 왓다.,Alpertbyun,명동 신세계,3,575
식품관 이용했다 . 떡복이랑 튀김은 생각보다 맛있다. 엄청 크고 넓고 여름에 시원해서 이용하기 좋다 . 중간중간 요리가 다양하다보니 각각의 음식 조리냄새가 많이 난다 ~ 중국인 일본인 한국사람들을 많이 볼 수 있다 . 명동이라서 그런가 보다,Yooni,신세계백화점,3,575
명동 근처에있는 백화점으로 롯데보단 좀 작고 앞에 분수대가 있는데 아주 비둘기집이여서 통행하는데 무섭다. 식품관은 롯데보다 아쉽다.!,J2da,신세계백화점 명동,5,575
"장난감 매장이 세일을 하고 있길래 둘러 보는데 직원이 위아래로 훑어서 ""왜요?""라고 하니까 아무것도 아니라고 하는 답변의 말투도 기분 나빴고 사람을 왜 그렇게 쳐다 보는지 너무 불쾌했네요. 얼마전에 생긴 상품권을 온라인용으로 바꾸려 했지만 앱을 깔던가 무슨 인증번호를 받아서 다시 오라고 하길래 그냥 식품관에서 사용할까 해서 내려 갔는데 전체적으로 가격이 너무 비싸서 포기하고 왔네요. 본관은 거의 안 가봤고 신관만 가봤는데 신관은 면세점만 괜찮은 것 같고 전체적으로 외관만 멋진 듯..",walkingwanderer206,외관만 멋진 곳,2,575
위치도 그렇고 옛날 건물 그대로 살린 외관도 그렇고 인테리어까지 서울을 대표하는 백화점인것 같아요. 특히 식품관은 대박이에요.,czdy,명실상부한 서울 대표 백화점,4,575
"쇼핑하기 정말 좋습니다. 명품관이 따로 있어서 더 편하고, 식품매장과 푸트코트는 정말 최고입니다. 식당가에도 다양한 식당들이 있어 가족들이 함께 가기 정말 좋은 곳입니다.",형근 김,명동 신세계 백화점,5,575
"명품관이 따로 있어서 건물 이동을 해야해서 좀 헷갈려요~ 1층에 없는 명품샵도 좀 있고, 지방시 같은 메인 브랜드가 아닌 것은 중앙에 전시관 처럼 해둔 곳에서 봐야해요 인테리어는 멋집니다",Ju-yeon Y,명품관이 좀 헷갈려요,4,575
"신세계 지하 식품매장 분위기 너무 좋습니다. 외국에서도 이정도 식품매장과 푸드코트는 찾아보기 힘들듯. 속초 코디라냉면 추천이요. 만두도 꼭 드셔보세요. 냉면도 냉면이지만 만두퀄리티가 정말 엄지척이예요. 2개만 먹어도 배부를만큼 든든합니다. 만두 간이 싱겁게 되어 있어서 만두속 맛을 음미하는 재미가 크고, 간이 강하지 않으니 맛잇는 간장양념에 찍어먹기도 좋아요. 명동에서 조용한 스벅을 찾는다면 백화점 안에 스벅매장도 추천. 면세점 생기면서 갈일이 더 많아져서, 요즘 신세계 가는 재미에",AHN按 A,지하 푸드코트,4,575
"선그라스 구매하러 들렀는데, 다양한 매장이 있었고~ 부담없이 껴보고 구매했어요. 백화점이다보니, 금액대별 상품권 증정행사도 있고 지하에 푸드코트에서 점심도 먹고, 장도 봐와서 간편하고 알차게 데이트 할수 있어서 좋아요",미영 김,쇼핑 하기에 최적~!,4,575
신세계 본점에서 쇼핑하다 백화점 내에서 한 끼 식사를 원한다면 위층 식당가 보다는 지하 1층 식품관 푸드 스트리트를 추천. 다양한 맛집들이 입점되어 있으며 혼자 먹기에도 최적인 듯. 그 중에서도 개인적으로 빠르크의 제육볶음 정식은 꼭 맛봐야 할 강추 메뉴.,J. J,지하1층 식품관 푸드 스트리트 최고.,4,575
면세점 방문하느라 왓어요 회현역 7번출구랑 연결되어 잇어요 백화점 음식점 맛잇어요롯데보다는 번잡하지 않네요좋아여,hshan,면세점,3,575
"번화가에 위치한 백화점이라 내국인 뿐만 아니라 외국인 분들도 많은 것 같아요~ 케익이나 디저트 류 코너 따로 있고 푸드코트 따로 수퍼 따로 있어서 좋긴 하나, 마감시간에 떨이 판매가 적어져서 조금 아쉽네요. 을지로입구역 2호선에서는 조금 거리가 있고 4호선 회현역과 연결되어 관광객과 대중교통 이용객들에게 편리한 것 같아요. 자주 이용합니다.",졍,항상 만족하는 신세계백화점 본점,5,575
하지만 식당가는 좀 갈만한곳이 없다.갤러리아처럼 많은 맛집이 들어오고 편히 먹을 좀 넓은장소가 있으면 좋겠다.많은 사람이 다니는 길거리서 먹는거 같은 기분이여서 지하식당가는 좀 피하는편이고 윗층 식당가는 좀 신경좀 써주시면 좋겠다,올리브521,본점 리노베이션후 수퍼가 살만한게 많아짐.,4,575
"백화점 상품들보다는 지하의 푸드 마켓이나 식당들이 더 마음에 드는 곳입니다. 쇼핑할만한 매력적인 상품은 그다지 없었어요. 주변에 남대문이고 명동이랑도 이어져 있어서 두루두루 다니시며 보실분들이라면 한번쯤 들려 보셔도 좋을것 같아요, 관광객도 많지 않아 조금 여유롭긴 합니다.",lordauch,그다지 살건 없는 백화점,3,575
회현역과 연결되어 있어 접근성이 좋고 명동과도 가깝습니다. 특히 지하에 푸드코트가 아주 맛있고 깔끔합니다.,shinhee,연결성 매장 먹거리 다 좋습니다.,5,575
"한국 백화점계를 양분하는 신세계 백화점의 본점입니다. 어지간한 브랜드는 다 입점해 있고, 매장이 비교적 여유있게 구성되어 있어 상대적으로 편안한 쇼핑이 가능합니다. 직원들 숙련도도 비교적 높고, 친절하다는 인상을 줍니다. 사람이 너무 많아서 응대할 시간조차 부족한 롯데백화점 본점과는 이 점에서 확실히 차별성이 있죠. 그리고 백화점 중에서는 현대백화점 코엑스점과 더불어 가장 음식이 괜찮습니다. 가격대는 나가도 돈은 안 아깝죠. 반면, 최고의 입지를 가지고 있는 롯데백화점 본점에 비해 교통이",srwmania,개인적으로 선호하는 백화점입니다.,4,575
남대문 시장 바로 옆에 위치해있어 이동이 편리합니다. 명품부터 캐주얼 라인까지 쇼핑하기 편하네요. 식품관도 리뉴얼해서 더 좋아진것같습니다.,MrsGOM,최고의 위치에 있는 백화점,5,575
"자칭 일제시대부터 명맥을 이어온 백화점이다. 미츠코시 경성점으로 시작하여, 적산기업으로 삼성에 불하되어, 지금의 모습이 되었다. 이전 미츠코시 경성점이었던 구관과, 옆에 증측한 신관이 있는데 층마다 연결통로가 있어 자유롭게 왕래가 가능하다. 경쟁사인 롯데백화점 본점과 대비하여, 교통이 불편한 점이 흠이다.",Intaek L,미츠코시 경성점,4,575
신관 구관으로 나눠져잇다 11층 식품코너네 가려고 햇는데 몰라서 헤맷음.. 꼭 신관쪽에사 올라가세요 ㅋㅋ 일요일이라 그런지 사람도 많고 차도 막히고.. 강남은 이래서 안됨 ㅋ,밀키롤,오랜만에방문,5,575
쇼핑도 좋지만 신세계 백화점에는 왠지 먹으러 가는 느낌이 들정도로 푸드코트 음식들이 아주 맛있음. 본관과 신관을 모두 둘러보려면 시간이 은근 많이 걸리고 힘들지만 브랜드가 다양하게 많아서 한번에 쇼핑하기 매우 좋음.,PINKSHOW01,푸드코트 강추,4,575
명동과 을지로를 잇는 이곳에 신세계 본점과 또 마주한 곳에 롯데 본점이 있다..ㅡ_ㅡ; 신세계 건물 자체는 오래된 구관과 그리고 거대한 신관을........ 같이 가지고 있는데.. 구관에는 명품관이 있으며 여러 브랜드가 입점 되있다. 더불어 신관 본 건물에도 역시 본점 답게 물건이 참 많아.. 의류 아이쇼핑만 제대로 하는데 2시간 기본 잡아야 한다. 단순히 유통을 넘어서 요즘 의류 트렌드까지 알수 있는.. 저렴한 중고가 브랜드 부터 상위 1% 브랜드 물건까지 편하게 감상이 가능한곳.,406대현김,서울 한복판에 살아 있는 대한민국 유통의 핵심.,5,575
집이 가까워 자주 가는 곳입니다. 규모가 작아서 가끔 원하는 브랜드가 없어 당황할때도 있지만 알찬 곳입니다. 주말에는 바로 옆 우리은행 본점에 주차를 할 수 있어 대기를 오래 해야하거나 지하 주차공간에서 헤맬일이 전혀 없습니다. 옥상정원에 유명한 작가들의 작품이 전시되어 있어 커피 한잔을 들고 아이와 시간보내기도 매우 좋습니다.,hohochai,서울 백화점 중 갑오브 갑,5,575
인근에 있는 롯데와 거의 마주보고 있는 곳이지만 롯데보다 좀 더 고급적인 컨셉으로 마케팅 전략을 편듯하다. 외관부터 쇼핑백까지 고급스럽게 신경썼다는게 눈에 보이는 곳. 매장 안에 들어가 있는 브랜드들 역시 국내에서 쉽게 다가갈수 없는 브랜드들 위주로 입점해 있다. 그래서 그런지 조용히 쇼핑할 수 있는 곳,nekoyang h,명동과 가까이 위치해 있어 접근성은 좋지만 분위기는 고급적인 곳,5,575
한국은행 앞에 있는 신세계본점입니다. 규모가 정말 크고 매장도 많은 백화점입니다. 명동에서 쇼핑할때 꼭 들려볼만한 곳입니다.,보경운,한국은행 앞에 있는 신세계본점입니다.,4,575
근처 명동 롯데는 중국관광객들로 너무 정신이 없고 직원들도 지쳐 보여요. 신셰계 본점은 조용하고 호젓한 맛이 있지요. 너무 붐비지도 않고 직원들도 항상 상냥하고 친절해요. 쇼핑할때도 천천히 둘러볼 수 있어 이 곳을 더욱 찾게 되네요.,ddneverland,전 이곳을 호젓해서 좋아해요,5,575
명동 그것도 서울 한복판에 위치한 신세계백화점 본점. 내 기준에서 한국에서 가장 멋지고 럭셔리한 백화점은 뭐니뭐니해도 이곳이다. 근처에 있는 롯데본점과 비교가 많이 돼면서 매출면이나 방문고객수로 따져보면 차이가 있겠지만 건물외관에서 풍기는 이미지와 내부 인테리어는 신세계 본점이 월등히 멋지고 고급진거 같다. 물론 백화점내 입점한 브랜드와 점포들 또한 한국에서 최고라고 자부할만 곳. 물건을 사지 않더라도 아이쇼핑이나 백화점 문화를 즐기기에는 이곳이 제격이다.,MarcmanZ,한국에서 가장 멋진 백화점,4,575
"롯데백화점과 2군데를 명동나가면 동시에 이용하는데 롯데는 저렴한편이고, 신세계는 비교적 비싼 브랜드가 많아요 할인폭도 적고. 사람도 적어서 조용하게 더 편안하게 쇼핑할수 있어요. 지하 식당가 순대국이 맛있어요~",엘리양,명동 신세계가 쇼핑의 대표적이죠~,3,575
신세계 백화점 본점의 푸드마켓에서 여러가지 반찬이랑 저녁 먹을 거리를 샀어요. 언제나 사람이 많고 주차하기도 힘들지만...신선한 재료와 맛있는 음식들이 있어 근처왔을때 장을 보았네요.,dmltk0,신세계 백화점 본점의 푸드마켓.,4,575
