review,u_id,title,u_rate,p_id
"63 스카이 아트는 63빌딩의 꼭대기에 있는 전망대 겸 전시장 입니다. 크고 넓직한 통유리 너머로 보이는 서울의 모습은 정말 환상적입니다. 또한 전시되어 있는 설치미술 작품들은 정말 아름답습니다. 아마 시즌별로 콘셉트도 바뀌는 듯 해요. 인생샷을 찍고 싶다면, 그리고 서울의 아름다운 모습을 눈과 마음에 담고 싶다면 이곳을 추천합니다.",SCY,서울을 한 눈에 담고 싶다면,5,833
롯데월드타워에 비해서 높이는 낮지만 다른건 다 맘에 들었습니다. 주차도 넉넉하고 사람도 많지 않아서 여유롭게 보기 좋았어요. 강변에 있어서 뷰가 정말 멋져요.,czdy,매우 만족했어요,4,833
63빌딩 오래되서 기대 별로 안했는데 일단 리모델링이 잘 되어있고 단순히 고층건물 전망대가 아닌 여러가지 컨텐츠가 있어서 매우 만족했습니다.,juou,기대이상이었습니다,5,833
한강뷰를 구경할수있다는것외에는 크게 장점이라고는없는곳. 제돈주고 가서보기엔 돈이 아까운거같음 공간이좁아 많은사람들이 편하게 관람하기엔 다소 부적절 불편함,나리 임,경치구경,2,833
10년전만 해도 63빌딩이 최고 였던 적이 있었다 .위에서 바라보는 서울은 참 멋지다. 지금은 최고의 자리응 내주었지만 그래도 63빌딩은 63빌딩,종연 이,좋아요,5,833
서울에서 높은 빌딩 중 하나로 시월드와 야경등을 감상할 수 있는 곳이다. 다양한 문화공간으로도 쓰이고 있는 곳 중 하나.,마늘씨,63빌딩 옥상의 전망대겸 갤러리,3,833
63빌딩 전망대에 위치하고 있어서 서울시 조망과 함께 재밌느 아트 전시를 볼 수 있다. 특히 63빌딩 아래를 발밑으로 볼 수 있는 약간 스릴이 있다.,dreamingtour,서울시 전망을 볼 수 있는 곳,3,833
우리는 이것을 사용하여 우리 서울의 발견을 극대화 할 수있는 날을 채웠습니다. 서울 패스가 없으면 나는이 장소에 갈 것이라고 생각하지 않는다. 왜냐하면 1 - 나는 예술에 그다지 중요하지 않다. 2 - 그것은 다소 방해가된다. 이것은 옆에있는 수족관을 방문하는 것과 결합됩니다. 전체 도시와 한강의 좋은 전망.,al22tecc,서울 여행의 일부분 만,3,833
성인 1 인당 13000 원으로 60 층에서 좋은 전망을 얻으실 수 있습니다. 버스 정류장 (100 미터)에서 261 번 버스를 타고 역으로 돌아올 수 있습니다. 같은 층에는 아트 갤러리와 카페가 있습니다. 방문 할만한 가치가있다.,Angelia W,좋은 전망,4,833
"63스카이 예술은 한국에서 가장 높은 아트 갤러리 팔리기. 또한 서울 대부분의 장소에 사진을 볼 수 있는 장소입니다. 또한 게임/활동 센터가 있으며, 카페.",mranola,한국에서 제일 높은 아트 갤러리,4,833
"우리는 63 스카이 예술의 1인당 13,000원 방문하십시오. 멋진 도시 전망. 너무 붐비지도 않았습니다. 현지 사람들이 롯데 타워는 시티 뷰 더 하지만 50000W 면세점에 처음 2일 면세점 3수준. 예술을 사랑하는 사람들에게는 전망대 목재 미술관. 지하철 5호선 여의나루역 거리 4번 - 1km 거리에",Dan,멋진 도시 전망,4,833
우리가 여기에서 구경했을 때 날씨는 오늘 날씨가 좋았다. 그래서보기는 전망대에서 아름다웠다. 전시 된 미술 작품도 좋습니다. 우리는 철저히 즐겼다. 많은 사람들이 아름다운 모습으로 소원 카드를 걸어 놓습니다.,singhalanju,강의 멋진 전망,4,833
여기에서 한강의 전망을 볼 수 있습니다. 남산 타워에서 얻을 수있는 것과는 매우 다른 견해가 있습니다. 당신을 데려다주는 리프트는 유리로되어있어 60 층으로 올라갈 때 외부를 볼 수 있습니다. 또한 볼 수있는 아트 갤러리가 있습니다.,Jaclyn Rosa,한강의 멋진 경치,4,833
"서울에 머무는 동안, 우리는 여의도 63 스퀘어로 알려진 63 빌딩을 방문했습니다. 이 건물에는 사무실, 식당, 63 개의 Sea World, 63 개의 IMAX 극장 및 전망대가 있습니다. 우리는 단지 사람이 13,000 원 인 ""63 Sky Art""를 볼 시간이있었습니다. 우리는 도시의 멋진 경치와 약간의 무작위로 어색함을 느꼈던 소형 전시회 안에 몇 조각의 작품을 즐겼습니다. 관측 영역에서. 작은 카페와 기념품 가게가 있지만 가게의 젊은 아가씨는 거울을보고 자신을 보면서 고객들의 관심을",Suziekim2015,놀라운 도시 전망 및 예술 작품,5,833
여기에 13000원을 했습니다. 좋은 가격의 좋은 뷰. 이 호텔은 서울 타워 는 더 이상 새 (높은) 스카이 타워 입니다. 저는 물론이고 할 것 같지만 가격 대비 전망 때문에 선택이 어려운 대중 교통 에서 언급한 다른 사람이 하기에. 즐거운 산책 거리에 지하철을 타는 것이지만 대부분 좀. 나는 즐겁게 하지만 방문 (하지만 많이 더 ' 아트 '. 하지 않은 너무 많은 사람들이 작품이 너무 길),Nathan81255060,서울에서 적당한 가격에 멋진 전망! 예술 은 나를 생각 하지 않,4,833
저는 한국에서 가장 높은 건물은 63 빌딩 이지만 이제. 지금은 일 때문에 높은 건물 롯데 월드 타워 라 고 알고 있는 계속 인기가 타워. 수족관에 다양한 종류의 물고기들이 많이 볼 수 있습니다. 스카이 라운지에서 멋진 레스토랑이 있습니다. 식당 위치는 높은 건물은 훌륭한 식사를 먹을 수 있는 서울 시티 뷰를 찾고.,여행 다,좋은 레스토랑,4,833
"63 빌딩 꼭대기 층은 갤러리. 최고의 전망을 감상할 수 있는 서울, 커피 및 일부 아트, 나쁘진 않음",Sam,스카이 아트,5,833
"조금 어렵다 할 수 있습니다. 할 수 있는 픽업 버스 지하철 역, 하지만 주파수 및 픽업 포인트 낮게 아주 모호했습니다. 택시를 타는 것은. 하지만, 전망은, 좋은 사진을 찍을 기회 제공.",deejay90210,가는 서울의 전망,4,833
우리가 간 매핑 및 보고 이 정말 가치가 있습니다. 스카이 아트 미술관과 함께 두 도시의 스카이 볼 수 있습니다. 우수한 밤의 도시.,Venkata Ramana ... S,이곳을 놓치지 마세요,5,833
"어른 13,000 KRW 을. 밤에 가는 한강이 전망은 정말 훌륭했습니다. 한강 에는 다리 마다 다른 몇 가지 매우 다릅니다. 최고의 재미를 있습니다. 잠시 감상 한 아름다움!",mecchi,멋진 전망,4,833
"여의도 63시티 꼭대기 층에 위치한, 이 호텔은 아트 갤러리와 갑판 보기. 뷰가 좋지, 60 층 전용이기 때문에, 우리는 간과할 수 없는 것입니다. 그리고 hanjiang의 공원 전망은 사막화 번밖에 hanjiang의. 저는 팬 아트, 그리고 정말 생각 하지 않은 드로잉에서 특수 아트 갤러리, 63 스카이 아트가 있어서 미술 애호가 를 사용하는 것이 좋습니다.",sych2014,미술 애호가 뿐만,3,833
"63 빌딩은 멋진 마천루, 서울의 큰 부분을 볼 수 있는 한 곳에서. 또한 유명한 서울 타워에 볼이 강 건너편! :)",Martina D,선셋을 즐길 수 있는,5,833
"내가 좋아하는 것은 예술 이다! 제가 갔을 때는 신데렐라 테마, 작품들 중에서 좋은 곳 즐겁다. 끝까지 시선을 돌아서 미술 및 도시의 전망. 앉아서 (있는 경우, 이 바빠), 와인 한 잔을 즐길 수 있고 해당 연결아암.",Colin A,"독특한 예술적인, 좋은 1층에 있는 전망 좋은 카페 63rd!",4,833
63 스카이 아트 갤러리에 있는 세계에서 가장 높은 비용이 청구됩니다. 확인. 저는 정말 예술 작품에 대해서도 신경을 임의로 던지기 때문에 페인트를 프레임의 예술 작품이 즈크 해서 어쨌든 내 마음... 63 빌딩 꼭대기에 갈 수 있는 63 스카이 아트 티켓을 구입해야 할 수 있는 층에 있는 60th. 60 층이 높은 경우가 있다. 나는 좋지 않은 진정한 예술 작품. 나와 내 아들은 토요일에 가서 그런지 아이들이 있어서 10살 이하의 사람들로 붐벼 혼란스러워. 전체적으로 좋지만 모든 것은 그냥,okiecb,"보기 다, 예술 이 아닙니다",3,833
"5 중 3의 평가는 갤러리. 져 가는 풍경, 그 풍경 안에 5의 갤러리에 와서 5..",flipinny,전망... 예술 이 아닙니다,3,833
"이는 유명한 63 빌딩. 긴 줄을 기다려야 하는 엘리베이터를 타고 올라가서, 그래도 전경은 매우 가치가 있습니다. 가장 좋았던 점은 실제로는 엘리베이터를 타고. 첫 번째 벽을 마주 유리로 된 경우, 해당 방향 및 비디오 카메라를 준비하고. 일단 도착하면 그 곳에, 체크 아웃 사이트 사진을. 또한 아트 갤러리 내에 표시될 수 있습니다. 작은 선물 가게 섹션에는 아마 미니 카페. 짧은 무릎, 끝에, 다시 엘리베이터를 기다려야 합니다. 엔터테인먼트 및 사진을!",deebodeebo,로마에 있을 때!,4,833
"아, 이는 63 빌딩, 63시티 라, 함 한화 빌딩, 무엇을 볼 것이고 한 곳입니다. 제가 지금 이렇게 리뷰에서 63 시티에 전망대/ 아트갤러리. 나는 이 방법을 지금 더 쉽게 찾을 수 있도록 하드 리뷰를 해보고. 무엇을 찾을 수 있는 60 층 전망대에 있는 미술관. 흥미로운 곳이고 사람이 많지. 제 다른 리뷰의 전체 세부 정보를 볼 수 있습니다.",bob2bkk,전망대와 미술관,4,833
이곳에서 보는 수준 60; 여기에 서울에서 명확하게 볼 수 있다. 하지만 미술관도 좋지 않아서. 아마 는 필요한 예술가의 의미 및 조각상 사진 있었습니다. 이 날 너무 너무 비싸게 가격을 매기다.,Vincent K,전망도 좋고... 예술적인 혼란,3,833
"가족의 마음에 든 갤러리에 63 스퀘어 및 조각, 그리고 전망이 괜찮았죠. 63 스카이 아트 갤러리, 아트 갤러리가 세계에서 가장 높은 전망대. 도시에서 볼 수 있는 멋진 한강을 여러 windows 및 아트. 은 회화, 조각 등. 이 거대한 장소는 아니지만 꽤 좋아 져 있는 많은 몇 가지 있습니다. 저는 두개골 로 만든 문자열이 최고였습니다. 을 때는 엘리베이터가 최대 갤러리에서 기다릴 수 있는 유일한 수 많은 사람들이 동시에 있었어요, 너무 혼잡하지 않기 때문에, 기다리는 동안은 짜증이",jelico8,정말 좋은 위치에 있는 아트 갤러리,4,833
모든 면에서 최고! 엘리베이터가 오래되어 시간이 많은 사람들에 가서 제한됩니다. 사람입니다. 멋진 전망을 볼 수 있지만. 또한 프로그래머 있어 한예술작품. 근처에 있는 작은 카페가 있어 기념품을 사용할 수 있습니다. 유튜브 - lolsia2000,TravelTaoSG,최고로 보기도 하고,5,833
