review,u_id,title,u_rate,p_id
롯데월드타워. 우리나라에서 가장 높은 전망대입니다. 좋긴 한데 입장료가 좀 비싸고 너무 혼자 높아서 한강이 잘 조망되는 것 외에는 조금 아쉬워요.,"NASIN, 김나신",우리나라 최고층 마천루,4,597
이제는 더이상 서울타워도 63빌딩도 롯데타워에 비하면 최고의 높은 전망을 보여주지 못하네요. 새로이 자리잡은 높고 높은 타워. 폐장 1시간전에 입장해서 자세히는 둘러보지 못했지만 타워안에서 바라본 서울시내의 전경은 그 높이를 실감할수 있었지요. 다만 야경이 선명하지 않아서 낮에 보았으면 하는 아쉬움이 있었네요.,sooho l,서울에서 가장 높은전망을 가지고 있는곳.,4,597
놀거리도 많고 즐길거리도. 많고. 먹거리됴 많고!! 쇼핑하다가 다리아프면 카페도 가고 기분전환겸 미용실도 가끔가요! 여러모로 놀기좋은곳,ung_222,너무조아요,5,597
거대한 크기만큼 공간이 매우 넓어 사람이 많아도 불쾌하다는 생각이 들지 않았다. 가격과 상관없이 쾌적한 쇼핑을 하고 싶다면 이곳을 추천한다. 다만 넓은 것과 다르게 구조가 복잡해서 길을 잃기 십상이다.,송의석,넓은 쇼핑공간,4,597
제2롯데월드 전망대 입장료가격은 조끔 비싼 편이다. 갔을때 날씨가 좋아서 뷰가 엄청좋았다. 360도로 뷰 구경하기좋다. 야경을못봐서 아쉽다.,Alpertbyun,전망대,4,597
"아이쇼핑하기도 좋고, 음식점도 많이 있어서 실내데이트하기 좋아요~ 8호선과 2호선 잠실역과 연결되어 있어서 접근성도 좋습니다.",KangMyeongHyeon,실내 복합 쇼핑몰입니다,5,597
"거대한 쇼핑몰로 지하철 및 버스로도 접근이 용이함. 쇼핑, 식사, 놀이공원, 여가생활 등을 한 곳에서 즐길 수 있음. 사람이 많은 편이라 다소 복잡할 수 있음.",Beeeee,대형 쇼핑몰,5,597
"대한민국에서 가장 높은 롯데타워와 함께 3개의 몰이 서로 연결되는 롯데월드타워입니다. 수많은 외국인과 한국인들이 방문하고 즐기는 곳으로 백화점, 쇼팡몰, 음식점, 영화관, 컨서트장 등 상업, 문화가 어우러진 복합공간입니다",Gino Gin,Worldwide complex mall,5,597
볼거리 먹거리 즐길거리가 많은 곳이에요. 쇼핑하다 서울 전경도 구경하고 식사도 하고 카페에서 차도 마시고 그 무엇을 하기에도 불편함이 없었어요. 내부에 면세점과 호텔까지 있어서 외국인들도 지내기 편할 것 같아요.,M.J. KIM,볼거리 먹거리 즐길거리가 많은 곳,5,597
쇼핑의 메카로 인정합니다!!!!! 지하부터 오층까지 볼거리 너무 많고 다양해요 월드타워몰 한번 가면 시간가는줄 모르고 놀아요ㅋㅋㅋㅋ,hh_eeeee,쇼핑하기 너무좋음,5,597
"한국에서 제일 높은 빌딩으로 123층, 555M의 높이를 자랑한다. 높은만큼 전망대도 있기에 서울의 전경을 보고 싶은 여행객들은 한번쯤 방문해볼것을 추천한다. 전망대 뿐 아니라 월드타워 몰에는 쇼핑할 수 있는 상점, 음식점들이 많으니 여러 즐길거리를 함께 만날 수 있는 곳이다.",ye0ngjus,롯데월드타워,4,597
서울에 오시면 꼭 방문해야 할 듯 합니다. 해지는 시간에 맞춰서 가시면 노을과 야경을 같이 보실 수가 있어요. 아름다운 전경으로 인해 눈을 못 뜨실 것 같습니다,Choi hyoung kyu,서울방문 필수,5,597
"쇼핑하기 좋은 곳입니다. 같은 건물 내에 서울스카이(전망대), 아쿠아리움, 면세점, 영화관이 입점해 있습니다. 쇼핑 목적, 맛집 탐방 목적으로 방문하기 좋습니다.",ahirity,쇼핑하기 좋은 곳,4,597
"그러나 실내인 만큼 인구 밀집도가 높고 귀가 울릴 정도로 시끄러워요. 시끄러운 곳이 싫은 분들은 에버랜드로 가세요.(단, 에버랜드는 100% 야외이기 때문에 날씨의 영향을 많이 받고, 덥거나 추운 날에는 오래 걷기 힘듭니다.)",daheey2017,도심 한 가운데에서 즐기는 놀이기구!,4,597
영화보러갔었다 . 영화관이 많아서 여러가지 영화를 골라볼수 있어서 좋고 쇼핑 먹는 것 다 가능해서 좋았다. 쇼핑몰안에서 악기공연도 가끔 해주기도 하고 편리했다 . 다양한 먹거리가 있고 여러상점들이 있어서 쇼핑하기도 편리하다 그러나 주차 할인권은 적용 되는 곳이 아니라 주차요금 유의 해야 한다,Yooni,롯데월드타워 몰,3,597
정말 대단한 규모로 구성된 쇼핑몰이네요. 그런데 음식점에서 식사하고 꽤 많은 주차비를 지불해야한다는 것이 약간 억울한 느낌도 있어요. 스카이라운지 대신에 푸드코트가 있는 31층 음식점을 이용하는 것도 좋을 듯해요. 스카이라운지는 위에서 내려다보는 느낌이 강하고 31층은 약간 비스듬하게 내려다 보는 느낌이라 조금 달라요. 저희는 31층 픽.,Goodmaum4u,"모든 것이 다 있어요. 하지만, 모두에게 돈이 많이 필요해요.",4,597
영화관 쇼핑몰 음식점 호텔 모든것이 갖추어진곳. 집이랑 가까워 자주 방문하곤합니다. 주말에는 사람이 많지만 그래도 넓디넓어 이곳저곳 구경하기 좋은곳이에요. 봄과 가을에는 야외테라스가 있는 카페에 방문해서 여유를 즐기세요~,triphyun,모든것이 다있다,5,597
"전망대는 굳이 비싼 가격을 주고 갈 필요는 없음. 롯데카드 등 할인 가격을 받는다고 해도 굳이 저 가격을 주고 갈 필요는 없어 보이고, 50층 대에 위치한 음식점 정도만 가도 전망은 나쁘지 않음.",KIM Gyunghee,관광,3,597
새로이 개장한곳이라 깔끔하고 좋았지만 관람비가 조금 비싼편이라는 개인적 생각입니다. 주중에 방문해서 붐비지않고 한가해서 좋았습니다.,Young Choi,서울시를 전체적으로 볼수있는곳,5,597
아이들과 함께 시간 보내기 최적의 장소가 아닌가 싶다. 볼거리도 많고 휴식공간 식사공간도 많아서 부담없이 하루 놀기 좋은 곳이다.,194ren,롯데월드타워앤몰,4,597
"쇼핑몰 한 곳에서 여러가지의 어트랙션을 즐길 수 있습니다. 전망대부터 아쿠아리움, 대형마트와 고급 쇼핑까지 즐길수 있어 여기에 오면 하루종일 시간가는 줄 모를 정도입니다. 주말에는 사람이 너무 많아 움직이는데 불편함은 감수하여야 합니다.",시리우드,볼거리가 아주 풍부합니다.,4,597
주말에는 상당히 복잡합니다. 그러므로 특별한 경우가 아니하면 평일에 방문하는 것을 추천합니다. 주말에 오신다면 식당의 경우 웨이팅이 없는 곳은 아예 없으면 짧은 곳 또한 없습니다.,winnie_,주말만 복잡한 곳,4,597
모든 시설들이 한곳에 모여있어서 요즘처럼 미세먼지 심한날 시간 보내기에 좋습니다. 다만 카페가 많지 않은게 좀 아쉽습니다.,ab961004,편리합니다-,5,597
"서울의 종합 대형 랜드마크 입니다. 백화점, 쇼핑몰, 마트, 호텔, 아이스링크, 수영장, 마트 등이 하나의 대형 시설에 존재 해요. 하루에 다 돌아보기도 힘들답니다.",JAEHHYUK,롯데 월드 쇼핑몰,5,597
주차도 어렵고 사람도 많고 그래도 또 가게 되는 곳이 월드몰이네요 영화를 봐도 쇼핑을 해도 식사를 해도 초이스가 다양해지니 만남의 장소로 선택하게 됩니다,sweetchocho,북적북적,5,597
"미세먼지가 심하거나, 너무 춥거나, 너무 덥거나, 비가 오거나 한다면 이 곳에서 시간을 보내는 것을 좋아합니다. 쇼핑, 음식, 영화, 서점 거의 모든 것이 다 있기때문에 편리하지만 좋은 카페가 없다는 아쉬움이 있습니다.",gingertea,미세먼지 많은 날엔 월드타워,5,597
"외국 유명도시에서 오래 살아 한국이 낯설어진 친척이 놀러와 어딜 가고 싶냐고 물었더니, 예상 외로 롯데월드몰을 언급해서 놀랐습니다. 가장 높은 건물에 이것저것 다 있단 얘길 들었다고 했습니다. 그래서 아침 일찍 가서 저녁 늦게까지 거의 전부 다 구경시켜주었는데, 아주 좋아했습니다. 다만, 전망대는 공기가 아주 좋은 날 가야 멀리 보일 것 같습니다. 미세먼지 보통인 날 가도 은근 뿌옇게 보여서 올해 두 번 방문했는데, 두 번 다 완벽하게 보이지 않았습니다. 수족관도 구경하고, 쇼핑도 이것저것","ME, wow",한 건물에 다 있어서 좋음,5,597
맛집식당도 많고 쇼핑도 할수 있어서 좋았다. 특히 4층에 키즈카페도 있어서 아이와 시간가는줄도 모르게 보냈다. 잠실역에서 실내로 연결되어 있음,yonggari,볼거리 가득,4,597
크고 깨끗해요. 쇼핑몰도 많고 구경할거 많아요. 백화점과는 다른 느낌이네요. 건물크기와 유동인구에 비해 음식점이 적은거 같아요. 어딜가든 대기는 기본이에요. 기다리기 싫어서 아무거나 먹으려 해도 줄 없는 곳이 없어요.,윤희 조,크고 깨끗하나 먹을만한 곳은 별로 없어요.,1,597
서울 스카이 올라갔는데 신기하고 불안하기도 무섭기도 그리고 즐겁기도 그곳에 근무하시는 분들도 대단. 가격은 오 쫌 그래. 군데 이거만들려면 그건 받아야지 생각함.,zoland7,신기하고 줄겁고 좋은 경험,4,597
백화점과는 다르게 코엑스 몰이나 스타필드 같은 복합쇼핑몰로 주변에 석촌호수와 같이 있어 몰 이용후 산책하기도 좋고 다양한 즐길거리가 있어 좋았다.,dlwjd236,백화점과 지하로 연결되어 있음,5,597
유명 맛집이 많이 들어가 있어서 돌아다니기에 좋음 사실 그냥 롯데타워 자체가 랜드마크 같은 곳이라.. 시설도 최신식이고 군데군데 볼거리도 많음,jieun kim,비오거나 할때 실내 데이트 하기 좋음,5,597
"실내에서 없는것 없이 다 즐길수있어서 가족이 함께 방문합니다. 아쿠아리움이나 극장, 쇼핑과 먹거리를 한곳에서 충분히 만족할수있어서 날씨 안좋을땐 이곳으로 즐기러 갑니다.",sanrio2018,날씨 안좋을때 몰링하러 가요,4,597
굉장히 높고 주변 및 실내 역시 많은 사람들로 인해 주차부터 복잡했다. 많은 시설들이 위치해 있어서 방문전에 위치를 염두해두고 움직이길 추천한다.,Daniel7artist,정말 높은 그리고 복잡한,3,597
몰안에 명품관 면세점 일반 중저가 브랜드등 다양한 쇼핑을 하기에 최적의 장소이며 다양한 맛집 레스토랑도 있어 즐기기에는 최고다,JINSOO83,다양한 브랜드의 복합적인 몰,5,597
"영화관, 콘서트홀, 전망대, 아쿠아리움, 서점, 전문 쇼핑몰과 식당가 등 모든 곳이 한자리에 모여있는 거대한 복합몰임. 복잡한 구역배치와 붐비는 인파, 사악한 가격에도 서울의 대표적 랜드마크인만큼 한번쯤은 방문할만한 곳.",32JayK,서울의 대표적인 복합문화몰,4,597
지하철 광장을 사이에 두고 백화점 월드몰 롯데월드 등 다 연결되어 있어 너무 좋았습니다. 특히 월드몰에는 맛집의 다양한 레스토랑도 있습니다.,nutsbean,연중무휴 몰,4,597
"워낙 집하고 멀리 떨어진 곳이라 딱히 갈 이유가 별로 없었는데 초근에 롯데콘서트홀에 공연을 보게 되면서 방문하게 되었습니다. 잠실역에서 바로 이어져서 찾아가기도 편하고, 워낙 안에가 넓다보니 이것저거 구경할 것도 많아서 좋으네요.",PINKSHOW01,넓고 좋네요,4,597
먹는거 보는거 즐기는거 모든 요소가 복합적으로 모여 있는 몰. 잠실역 기준으로 롯데월드 백화점 몰 등 실내로 이동가능하다는 장점이 있다.,vgyt772,다양한 엔터테인 먼트가 복합적인 곳,5,597
"돌아다니다 보면 구경할것도 많고 , 어린이들을위한 캐릭터 상품들도 많아서 아이가 좋아했어요. 그리고 비싸긴하지만 맛집도 있구요.",caca8309,롯데월드타워몰에 아이랑 같이갔어요.,5,597
일몰시간 맞춰서 전망대에 올라갔었는데 아쉽게도 구름들이 많아서 제대로된 선셋을 못봤다. 여러시설들이 잘 되어있는 편이나 전망대에 올라온 대부분의 사람들이 내려가려고 몰리는 저녁8시 무렵은 최악의 러시아워! 약 한시간반을 줄서서 내려올 수 있었다.,Richard kim,서울의 랜드마크 월드타워,4,597
코엑스몰이나 스타필드와 비슷하지만 몰 지하에 아쿠아리움과 전망대도 있어 볼거리는 훨씬 많았습니다. 레스토랑도 다양해서 선택장애가 생길정도.,park-h-w83,다양한 쇼핑과 레스토랑들,5,597
사람이 너무너무너무 많습니다. 쇼핑하기 편한 건물이지만 이상하게 갈때마다 길 잃어요. 그래서 헤메다가 시간갑니다. 사람이 너무너무너무 많아서 사람한테 치이는 곳.,TERRGH,사람이 너무 많습니다.,2,597
여름에 방문하기 좋은곳 같습니다. 영화관이 특히나 큽니다. 그치만 대체적으로 물건이나 음식값이 좀 비싼편으로 기억하고 있습니다.,Joon K,여름에 방문하기 좋은곳,4,597
