user_id,title,content,rating,place_name,res_title
호밀빵,한번쯤 들를 곳,안쪽에 있어서 찾아가기 아주 쉽지는 않았다. 위안부 할머니들의 삶을 전시하고 있음. 티켓 가격 3천원. 위안부 여성의 주제가 메인이며 우리로부터 피해를 입은 국가의 여성들을 비롯해 전세계의 고통받는 여성들의 인권에 대해 다루고 있음. 아주 심도깊은 것은 아니지만 여성 인권에 대해 생각해볼 만한 기회가 될 수 있음. 상품을 사거나 추모용 꽃을 위한 모금함에 기부하는 등 부담없이 도움을 줄 수 있는 기회도 가질 수 있다.,4,전쟁과여성인권박물관,전쟁과 여성 인권 박물관
vlogg,인권에 대해.,"인권이란 무엇인가 , 특히 전쟁시에는 최약자가 될수 밖에 없는 여성들의 이야기를 들을수 있습니다. 다양한 전시와 그들의 이야기나 녹아있는 작품들이 있어요. 많은것들을 깨달을수 있었던 계기가 된 박물관!",5,전쟁과여성인권박물관,전쟁과 여성 인권 박물관
Jodie Warren,숨 막히게 강력한,"이 박물관은 2 차 세계 대전 당시 일본 군인들을위한 위안부들의 삶을 전시합니다. 직원들은 친절하게 우리에게 다가 가서 영어로 오디오 가이드를 제공하고 사용법을 자세하게 설명했습니다. 박물관의 첫 번째 부분은 몰입 적이었고 여성들이 여행해야하는 길의 작은 복제본을 통해 당신을 안내했습니다. 이 가이드는 매주 다른 위안부 여성을 표시하는 지하실로 안내합니다. 박물관의 두 번째 부분은 전쟁의 역사와 한국, 중국 및 아시아 각국의 위안부 여성을 설명합니다. 이번 전시회는 한국 정부가 범죄를",5,전쟁과여성인권박물관,전쟁과 여성 인권 박물관
Becca and Emily,이 박물관을 방문해야합니다.,나는 여자 친구와 함께 여기에 왔고 우리는이 박물관에 기절했습니다. 그것은 과거뿐만 아니라 오늘날에도 여전히 일어나고있는 진정한 눈을 여는 경험입니다. 오디오 안내선을 제공하며 대부분의 디스플레이가 한국어로되어 있으므로 매우 유용합니다. 매우 교육적이고 유익한 정보를 제공하는 박물관은 성 노예제도 종식과 영향을받은 여성들의 자유를 위해 싸울 수 있도록 기부 할 기회를 제공합니다. 누구나 박물관에 가서 이야기를 나누고 나선 여성들의 용기에 감사해야합니다.,5,전쟁과여성인권박물관,전쟁과 여성 인권 박물관
J9Koffel,강력하게 중요한 박물관,"작은 동네에 자리 잡은이 박물관은 제 2 차 세계 대전의 역사에서 끔찍한 장의 작은 친밀한 경험입니다. 영어 오디오 가이드는 방문객들을 작은 건물로 안내합니다. 미술품, 개인 이야기 및 유물은 유괴 된 후 강제 송환 된 제국군에게 봉사 한 섹스 노예 인 ""위안부""에 대한 고통스러운 이야기를 전달합니다. 여성에 대한 광범위한 폭력이 아직 끝나지 않은 역사적인 현실 이었음을 이해하기 위해서는 '볼 곳'이 있어야합니다. 오늘날 세계의 다른 지역에서도 계속되고있는 성폭력 이야기가 전시물에 반영됩니다.",4,전쟁과여성인권박물관,전쟁과 여성 인권 박물관
CanisHan,귀중한 박물관은 전쟁에서 여성의 고통에 대해 알 수 있습니다.,"CC (19.02.16) 저와 제 아들은이 박물관을 방문하여 일본에 의해 강제 된 성 노예에 대해 더 많이 알았습니다. 사진이 없습니다. WW II에서 성 노예를 강요 한 사례가 많이있었습니다. 전시는 내가 생각하는 것보다 더 끔찍했다. 그리고 나는이 시간에 여성들을 유감스럽게 생각했다. 내부는 조금 작았지만 잘 관리되었습니다. 베트남 전쟁에서 베트남 병사에 의해 피해를 입은 베트남 여성 희생자에 대한 특별전이 개최되었다. 나는 미안하다고 느꼈다. 국익과 국적을 고려하지 않고, 우리는 잊지 않고",5,전쟁과여성인권박물관,전쟁과 여성 인권 박물관
Bob W,가족 휴가,짧은 방문의 가치가 있습니다. 소개 필름과 전시는 흥미 있었다. 직원들은 친절하고 유익했습니다. 재미있는 메인 스트리트가있는 작지만 별 나지 않은 마을에 위치하고 있습니다.,4,전쟁과여성인권박물관,전쟁과 여성 인권 박물관
Chris F,할 가장 touristy 한 물건이 아니라,"박물관은 전쟁의 악의 중요한 목적과 사전 이야기를 가지고 있습니다. 호텔의 택시 기사 나 컨시어지는이 박물관에 대해 들어 본 적이 없었으며 그 위치는 다른 어느 곳에서나 한국에 머물러있는 것처럼 보였습니다. 그러나 방문은 당사자의 한 사람에게 중요했으며, 모두가 갔다. 모두의 차가 아닙니다. 그러나 차가 있다는 것을 알기 위해 차를 마실 필요가 없다고 생각합니다. 이 박물관은 일본 정부가 공식적으로 인정하지 않은 전쟁의 끔찍한면을 조명합니다. 희생자를 위해 기금이 조성되었지만 희생자가",3,전쟁과여성인권박물관,전쟁과 여성 인권 박물관
TJRTravel,액션 박물관,"대략 200,000 명에 달하는 ""위안부""또는 제 2 차 세계 대전 당시 일본 정부에 의해 체계적으로 가해진 성적인 노예의 희생자에 대해 교육하기위한 목적으로 잘 된 박물관. 역사를 반복하지 않고 여성이 강간과 폭력의 희생자가되는 세계의 다른 지역에 대한 인식을 제고하기 위해이 역사를 아는 것이 중요합니다. 쉽게 찾을 수는 없지만 계획을 세우면 노란색 버터 플라이를 따라갈 수 있습니다. 3, 000 입학. 욕실과 다과가 있습니다. 좋아, 솔로로 가면 훌륭한 오디오 가이드가 있습니다. 수요일에",5,전쟁과여성인권박물관,전쟁과 여성 인권 박물관
Ana R,매우 움직이고 필요하다.,이 박물관은 여성의 폭력에 대한 인식을 제고하고 특히 일본의 점령 기간 동안 한국의 위안부 여성에 대한 인식 제고를 목표로합니다.,5,전쟁과여성인권박물관,전쟁과 여성 인권 박물관
Susanne G,그렇게 가치가있어.,"이것은 내가 이제까지 가지고 있었던 최고의 작은 박물관 중의 1 개다. 그래서 emtional, 그래서 importan! 방문해주십시오. 후회하지 않을 것입니다.",5,전쟁과여성인권박물관,전쟁과 여성 인권 박물관
tenajp,홍대에서 꼭 가서,"저는 가장 강력한 전시회 중 하나 이다. 홍대 근처에 있는 경우, 여분의 시간이 박물관 을 방문하십시오. 이 중 가장 중요한 작업을 여행 할 수 있습니다. 나는 우연히 본 간판 이름 이 박물관에서는 홍대역. 이 박물관이 있는 전용 "" 여성 고요함의 "" 을 알고 이는 이동 및 보호를 위한 여성 및 어린이 에 충돌 해결 전쟁, 우리는 다음 날 있습니다. 이 박물관이 있는 골목에 위치해, 주요 도로 않습니다. 지하철 버스가 더 쉬울 수 있습니다. (Citymapper 는 아주 명확한 방향 .)",5,전쟁과여성인권박물관,전쟁과 여성 인권 박물관
