,u_id,title,review,u_rate,place_name,res_title,p_id
0,즐거운여행길,산책하기 좋은 곳인데 대중교통으로 방문하긴 불편해요,공간도 넓고 산책하기 좋은 곳인데 자차로 이동하지 않고 대중교통으로 이용하기는 매우 불편합니다. 한여름에는 좀 별로고 봄이나 가을에 방문하기 좋습니다.,4,국립서울현충원,국립 서울 현충원,64
1,kennykimking,산책 및 역사교육,"넓은 부지 보유하고 많은 나무들이 있어서 사진찍고 휴식하기에 좋음, 아이들이 마음껏 뛰어놀수 있어서 좋음, 역사적인 명사들의 묘지를 보고 배울수있음, 부지내에 절이 있어서 한가롭게 구경할수도 있음",3,국립서울현충원,국립 서울 현충원,64
2,Andrew_Snail,추석에 갔다왔다,날씨가 매우 좋았다. 잔디밭을 잘 관리해놓아 잔디에서 아이들이 뛰어놀기 좋은 곳으로 보였다. 또 시설들이 쓰레기나 더러운 인상을 전혀 주지 않고 관리가 잘 되어 있었다.,5,국립서울현충원,국립 서울 현충원,64
3,J2da,벚꽃과 현충원,주말이라 사람이 많았고 주차도 무료다. 벚꽃과 목련 개나리가 아름답게 피어있다. 매우넓어서 한적하니 좋았다.,5,국립서울현충원,국립 서울 현충원,64
4,하영 이,현충원,이곳 정말 잘해놨어요! 산책하기도 좋고 무엇보다 갔다오시면 뭉클함과 나라에 희생된 분들께 묵념하는것이 얼마나 뜻깊은것인지.. 서울 한 가운데 이렇게 좋은곳이 있다니 너무 멋져요,5,국립서울현충원,국립 서울 현충원,64
5,lkimsoyeonl,단풍이 너무 아름다워요,사시사철 수목이 아름다운 곳이에요 아이에게 우리의 아픈 역사에 대해 알려주고 나라를 위해 희생하신 분들 생각하며 경건한 마음도 갖게하고 집에서 가까운 곳이라 가끔 산책을 가요,5,국립서울현충원,국립 서울 현충원,64
6,apeach11,은근히 산책하기 좋은곳,"가족과 친구등과 바람쐬고 산책하면서 꽃과 나무, 연못, 조그만한 개울을 보기에 좋은 숨은 명소입니다. 가끔 김밥등을 싸와서 바람쐬고 경치구경하고 갑니다",4,국립서울현충원,국립 서울 현충원,64
7,현우 김,서울의 산책하기 좋은 곳,"동작구 현충원은 단순히 잘 갖춰진 국립묘지일 뿐만 아니라 가족들이 주말에 산책하기 좋게 나무, 연못 등이 있다. 봄에는 벚꽃도 많이 펴서 보기 좋지만 사람들이 매우 많아 이 시기를 피해 가는 것이 좋다. 개인적으로는 가을에 가는 것을 좋아함",4,국립서울현충원,국립 서울 현충원,64
8,dobraya,꽃필 때 방문하면 더 좋아요,호국영령들께서 잠들어계신 곳이라 가면 숙연해 집니다. 벚꽃필 때 방문하면 아름답습니다. 능수벚나무가 많아요,4,국립서울현충원,국립 서울 현충원,64
9,yangcho0311,방문할만한곳.,꽃놀이하러 벚꽃구경하러 사람들이 많이 찾는 곳 하지만 이곳의 본연의 의미를 아는 것이 중요할 것 같다. 서울 사는 분들이라면 가보세요,5,국립서울현충원,국립 서울 현충원,64
10,사자비,호국정신이 가득해지는 곳,엄청 넓은 공원부지에 순국열사 민주투사 등을 모신곳. 모시지 말아야 할 일부 사람들도 있는것이 함정이지만 언젠가 이장시켜주리라 믿는다. 대중교통으로도 이용하기 나쁘지 않지만 차가 있으면 더 편하긴 함.,4,국립서울현충원,국립 서울 현충원,64
11,올리브521,현충원의 봄,"숙연한 장소에도 봄은 왔다. 봄꽃이 만발해 설레는 장소이기도 했다 무료주차에 개나리,만첩홍매화,벚꽃,수양벚꽃, 목련등...넓은 잔디밭에도 새싹은 올라오고 있었다.",5,국립서울현충원,국립 서울 현충원,64
12,soobok,순국선열의 혼이 담겨 있는곳,"이 곳은 현충시설로써 6.25등 각종 전쟁 참전 또는 전직 대통령들의 묘소가 있는 곳입니다. 지하철 4,9호선 동작역에 위치에서 찾기에는 편리합니다.",4,국립서울현충원,국립 서울 현충원,64
