,u_id,title,review,u_rate,place_name,res_title,p_id
0,시리우드,사람이 많아 힘들었어요,면세점 쇼핑하기에 가장 브랜드도 많고 구경하는 재미가 있는데 항상 사람이 많아 불편하고 힘들었어요. 저녁 늦게가야 조금 쾌적하게 쇼핑할 수 있습니다.,3,롯데면세점 ,롯데 면세점 본점,1380
1,한국인,해외여행전에 종종 방문합니다.,"잠실점이나 다른 면세점에는 재고가 없는데, 본점에는 있는 경우가 많아요. 3~4개층을 사용하는 만큼 규모도 크고 물건고 많습니다.",4,롯데면세점 ,롯데 면세점 본점,1380
2,SungHee,시간가는 줄 모르고 쇼핑했네요^^,제작년에 갔지만 리뷰를 이제야 올리네요^^ 롯데백화점 본점과 같은 건물에 있구요 9F/10F부터가 면세점이 시작됩니다. 롯데면세점 본점답데 명품부티크부터 화장품 주류 등등 엄청나게 진열되어있구요 물반 고기반이듯이 여기도 외국인 반 한국사람 반이네요 ㅋㅋ 참고로 : skt vip이시면 롯데면세점 gold 멤버십카드가 발급된답니다.^^,5,롯데면세점 ,롯데 면세점 본점,1380
3,AHN按 A,한동안 사람없다가 요즘 다시 사람많네요,"한동안 롯데면세점에 사람많이 없다가 요즘 다시 사람 많네요. 일단 매장이 크기도 하지만 브랜드가 다양해서 좋구요. 개인적으로 오설록 매장에서 저렴히 녹차나 초콜릿 구매해도 무료 티 혜택도 있고, 쇼핑 끝나고 복잡한 면세점을 벗어나 한가히 럭셔리한 매장카페에서 휴식하기도 좋아서, 꼭 방문합니다. 구매 안해도 자리 있으면 잠깐 앉아 있어도 되요. ㅎ",4,롯데면세점 ,롯데 면세점 본점,1380
4,wony0426,중국인줄...,사람 너무 많고.. 여긴 분명 한국인데 당연하게 중국어로 판매하고.. 중국인 보따리상들 되팔기 하는거같은데 문제가 많은듯해요 ㅠㅠ,4,롯데면세점 ,롯데 면세점 본점,1380
5,DragonT,사람 너무 많음,중국인지 한국인지 모를정도로 사람이 너무 많고 어느 매장가도 직원분들은 중국 손님 응대하기에 바쁨. 정작 같이간 외국인이 어이없어 할 정도였음. 매장은 다양하고 제품 또한 많이 구비한 편이나 주말엔 사람이 너무 많아 사기도 힘듬,3,롯데면세점 ,롯데 면세점 본점,1380
6,Mr. Lee,불편함,사람수를 좀 제한하던지 너무 사람이 많아서 뭐 보기도 불편하고 계산할려면 줄도 길고 재래시장도 이거보다 나을듯.,2,롯데면세점 ,롯데 면세점 본점,1380
7,MIJIN J,사람이 바글바글한..,외국인분들이 너무 많아서 진짜 외국단체분들이나 무슨 특별한 날에는 구경하기도 힘들어요 특히 화장품(저가)쪽은 거의 국내분들보다는 외국인전용인것처럼 멀리서만 보거나 가까이 갈수도 없을때도있어요,2,롯데면세점 ,롯데 면세점 본점,1380
8,용마사,롯데면세점,롯데백화점 본점에 위치해서 쇼핑하기 좋아요!! 늦게 가면 사람이 많아서 오전에 일찍가는 걸 추천해요!!! 브랜드가 다양하게 있어서 좋아요,4,롯데면세점 ,롯데 면세점 본점,1380
9,Charlie5150,다양한 제품,롯데백화점 본점에 있어서 접근성이 좋고 제품이 다양해서 쇼핑하기 좋습니다. 출국전 세일하는 제품을 보기 위해 꼭 방문합니다.,5,롯데면세점 ,롯데 면세점 본점,1380
10,시리우드,사람이 많아 방문이 꺼려집니다.,백화점에서 면세점으로 올라가는 통로가 심하게 혼잡하여 방문때마다 망설여지거나 불편을 느끼곤 합니다. 입지가 좋아서 그런 거긴 한데 아쉽습니다. 사람이 많은 국내브랜드의 화장품 매장으로 더 위층으로 올려놓거나 하면 입구가 혼잡해지는 것은 해결할 수 있을텐데 안타깝습니다.,3,롯데면세점 ,롯데 면세점 본점,1380
11,seulgi l,사람 너무 많아요,롯데면세점 본점에 가면 정말로 외국인들이 많아요~ 뭐 사고 싶어도 사람이 한도 많아서 ㅠㅠ 주말은 피해서 가세요,3,롯데면세점 ,롯데 면세점 본점,1380
12,Paradise655247,롯데면세점,어느면세점보다 브랜드도많고 정리가잘되어있다 찾기쉽고 직원들이 친절했다 하지만 외국인들이많아 줄이 길기도하다,5,롯데면세점 ,롯데 면세점 본점,1380
13,Hot6,최고의 면세점,"정말 물건이 다있다. 원하는 가방이 없어 요청했더니 넉넉히 1주일만 시간을 주면 구할 수 있다 했는데, 정말 구해주셨다. 이번에 리뉴얼했지만, 그래도 너무 많다.",5,롯데면세점 ,롯데 면세점 본점,1380
14,choonghwan s,쇼핑,좋아요 하지만 차량이용시 교통은 불편하니 대중교통 추천합니다. 외국인들이 너무 많아서 혼잡한편이구요,4,롯데면세점 ,롯데 면세점 본점,1380
15,전현아,없는게 없는 면세점!,정말 많은 상품이 구비되어있다. 사람이 너무 많긴 하지만 다닐만 했다. 직원들도 친절하다.,5,롯데면세점 ,롯데 면세점 본점,1380
16,HYUNGOOLEE,사람많아요,여성 화장품쪽 사람이 바글바글합니다. 중국인들 엄청 많구요. 경기 불황이 전혀 안느껴지구요. 힘든데 미소를 보이는 직원들 대단합니다. 주말은 피하시길 ㅎㅎ,4,롯데면세점 ,롯데 면세점 본점,1380
17,순영 박,넘..소란스러워요,중국..관광객이...많아서제대로..제푸을..볼수없어요..판매사원들이..내국인은..고객으로..여기지않아요,3,롯데면세점 ,롯데 면세점 본점,1380
18,yeonhwal2016,롯데 면세점 본점,롯데 면세점 본점은 정말 정말 사람 많기로 유명합니다 내국인. 외국인 할 거 없이 대한민국에서 가장 많이 찾은 면세점이 아닌가 싶어요~ 그래서 정말 잘 가야하고 기본 웨이팅도 어느 정도 감안하고 가야해요,3,롯데면세점 ,롯데 면세점 본점,1380
19,PINKSHOW01,엄청난 인파를 구경할 수 있는 곳,면세점의 명가 답게 물건도 많고 여러 혜택도 많아서 출국전에 찾게 되는 곳. 위치도 좋아서인지 언제나 많은 관광객으로 넘쳐나는 곳임.,3,롯데면세점 ,롯데 면세점 본점,1380
20,406대현김,유커의 집합지.,롯데 백화점 본점과 같이 건물 쓰고 있구요. 9~11층 사이에 있습니다. 자타 공히 최고의 면세점이라고 할수 있구요. 저도 해외 비행기 타러 나가기 전에는 한번씩은 들리는 곳입니다. VISA signature 카드나 현대 카드 레드 있으시다면 바로 VIP 등급 카드 발급 받을수 있으니 필수로 발급 받으시구요.. 솔직히 가격적으로는 온라인 면세점이 월등히 앞서기는 하죠. 하지만 이것 저것 구경 하기엔 참 좋습니다. 근데 주류 매장이 너무 약해서 좀 아쉬운 곳이죠. 블루 1L가,5,롯데면세점 ,롯데 면세점 본점,1380
21,inwooy,면세점의 큰형님,다양한 시내 면세점이 있지만 롯데본점이야말로 면세점의 큰형님격이다. 언제나 북적이는 내부 흡사 시장을 방불케 하지만 구매욕을 자극하는데 일조한다. 거의 빠지는 메이커가 없다.,4,롯데면세점 ,롯데 면세점 본점,1380
22,hrc91,중국인...,너무많은 중국인... 그래도 마음껏 발라보고 안사도 쿨하고 그런게 좋았다.. 이것저것 맘껏 발라봄.,3,롯데면세점 ,롯데 면세점 본점,1380
23,여행사모,중심가에 위치해서 찾아가기 쉬워요.,을지로입구역에서 내리면 쉽게 찾아갈 수 있습니다. 중국인들이 많아서 정신이 없지만.. 물건이 많아서 원하는것을 쉽게 구입할 수 있습니다.,5,롯데면세점 ,롯데 면세점 본점,1380
24,RRReina,사람이 너무 많아서ㅠㅠ,사람이 너무 많아서 힘들어요. 관광객들로 정말 발디딜틈이 없고 외국인 아니면 홀대해서 사실 다시 가고싶지가 않아요. 물건은 다양하고 많은편이긴 합니다,2,롯데면세점 ,롯데 면세점 본점,1380
25,nayepp,그저그래요,백화점 위층 에 면세점이 있고 쇼핑하기는 편리하지만 화장품매장은 중국인관광객들로 꽉 차있고 다른 명품매장은 가격이 그다지 생각보다 안 싸요,3,롯데면세점 ,롯데 면세점 본점,1380
26,찌니찌니07,외국인 관광객이 너무 많음,"중국인 단체관광객들이 정말 많고, 일반 사람들도 많아서 정말 정신이 없어요. 평일 저녁때가면 그나마 조금 괜찮은데 주말은 물건 고르기가 힘들정도에요.",3,롯데면세점 ,롯데 면세점 본점,1380
27,푸른파도,사람이 너무 많아 정신없어요,사람이 너무 많고 정신없어서 쇼핑하기 힘듭니다. 직원들도 그리 친절하진 않은거 같고.. 면세점중에 제일 교통이 편리하긴 하지만 갈때마다 정신없더군요,3,롯데면세점 ,롯데 면세점 본점,1380
28,꼬꼬마82,정신이 없는 곳,면세점 쇼핑할때 다 좋은데 사람이 너무 많아서 정신이 하나도 없다는게 흠이다. 동선도 조금 어쩡정한 느낌이라 길을 헤매는 느낌이 든다.,4,롯데면세점 ,롯데 면세점 본점,1380
29,차씨,사람 너무 많아요,이용하기에 위치는 정말 좋은데요 .... 사람들이 너무너무너무 많아서 시끄러워서 ... 정신을 쏙 빼놓는거 같아요... 쇼핑을 할 수 없을 정도로 ... 전 이제 여기 않가요. .... 머리아파요 ....,2,롯데면세점 ,롯데 면세점 본점,1380
30,dmltk0,국내 면세점 중 1-2위를 다투는 롯데면세점이 있는 롯데백화점 본점,최근 2-3년 전부터는 중국여행객이 워낙 많아 면세점이 항상 발디딜 틈이 없을 정도로 사람이 많아서 쇼핑하기 조금 힘들긴 하네요. 주차하기도 힘들었는데 면세점 주차권을 받아서 내외빌딩에 편하게 주차할 수 있어 너무 좋습니다. 롯데백화점 맞은편에 발렛파킹후 횡단보도를 두번 건너니 금방이네요.,4,롯데면세점 ,롯데 면세점 본점,1380
31,테크노메트,중국인들 많아요,"얼마전에 갔을 때도 중국인들이 많이 줄었다고 하지만, 여전히 많았습니다. 면세점이 우리나라에서 제일 큰 규모로 보이고, 직원들이 중국사람 신경쓰느라 매우 바빠보였습니다.",3,롯데면세점 ,롯데 면세점 본점,1380
32,KwoNyong2,다양한 입점 브랜드,비행기 예약 후 달려가는 그 면세점. 소공동은 사람이 너무 많지만 본점 건물에 먹을 것도 많이 있어 편리하네요,5,롯데면세점 ,롯데 면세점 본점,1380
33,jr6359,"다양한 상품, 훌륭한 접근성",명동에 위치해 있어 면세점 쇼핑 후 식사와 다른 관광도 가능하고 면제점이 매우 커서 다양한 브랜드의 제품을 구경하고 구매할 수 있어서 좋음,4,롯데면세점 ,롯데 면세점 본점,1380
34,로미네,롯데면세점~ 크고 좋아요,"사람이 매우 많지만. 롯데호텔,백화점,면세점은 같은 건물내 있어서 이용하기 편리합니다. 롯데호텔은 강북에 있어서 인지 물건은 많은데 가격은 저렴해요~",5,롯데면세점 ,롯데 면세점 본점,1380
35,Redboom10,다양한 물건들!,다양한 브랜드의 물건들이 모여 있는 이곳. 하지만 요즘은 고객층이 중국인이 대다수여서 참 시끄럽구 북적북적 대는 곳이기도 하다. 화장품 코너는 정말 가기 엄주도 안날 정도로 중국인들이 많다...하지만 사람이 적은 오전시간이나 마무리 할 시간에는 쇼핑하기엔 브랜드가 많고 물건도 많아 좋은 것 같다.,4,롯데면세점 ,롯데 면세점 본점,1380
