review,u_id,title,u_rate,p_id
아쿠아리움과 전망대를 한번에만날수있는 장소63플레닛에서 즐거운 인어쇼와 가오리도 만나고 수중동물들의 생태설명회도 들을수 있는 멀티공간에서 시간가는줄 모르고 즐기고가요.가족들과함께즐겨봐요~~,Atelier K,Good,5,207
"정식 명칭은 아쿠아플라넷63임. 전망대, 수족관, 식사 패키지 1인 2만원대로 구입하여 방문. 아쿠아플라넷 4곳 중 가장 작지만 아이는 좋아함. 2개 층으로 아기자기하게구성되어 있음. 저렴한 가격으로 갈만함.",상규 김,생각보다는 작음,4,207
한화가 운영하면서 현재 이름은 아쿠아플라넷이구요 규모면에서는 서울에 새로 생긴 수족관보다는 못한게 사실입니다만 아기자기한게 좋았어요.,juou,아쿠아플라넷,4,207
"한화에서 운영하는 다른 수족관이나 서울시내 운영중인 타사의 수족관과 비교할 때 규모가 작고 전시 어종도 그리 다양하지 않은 듯 싶습니다. 어린이가 있는 가족들이 산책삼아 둘러볼 정도. 특히 실망스러웠던 점은 편의시설이 전무하다는 것.수족관 티켓구매 후, 일행을 기다릴만한 대기공간이 없어 당황스러웠습니다. 바로 티켓을 내고 관람을 하지 않을 경우, 복도에 기대어 서있어야 하는데, 건물규모에 비해 복도 역시 협소하여 사람들이 몰릴 땐 불편했습니다.",32JayK,규모나 편의시설면에서 실망스러운 수족관,2,207
한화아쿠아리움은 많이 가봤는데 63시월드는 처음가봤습니다. 전체적으론 비슷비슷하고 2개층을 관람하는데 특이한 종들이 몇개있네요. 63시티에서 전망대와 시월드를 같이 관람할수 있는 티켓을 사는게 좋아요. 시월드 옆에 식당도 있는데 가격도 부담스럽지않고 깔끔합니다.,Handsome Andy,자녀들과 구경가기에 괜찮은곳,4,207
아쿠아리움 좋아해서 여기저기 가보는데 규모가 좀 작은거 같아요 ㅠㅠ 그래도 프로그램이 재밌어서 가끔 가요.,wony0426,개인적으로는 쏘쏘,4,207
"서울에 있는 왠만한 아쿠아리움은 다 가본듯 한데 개인적으로는 이곳이 가장 좋았습니다. 비록 63빌딩이 지하철역과 가깝지는 않아서 셔틀버스나 택스 등으로 이동을 해야 하지만, 시월드를 보는 것만으로도 좋았습니다. 주로 전망대 등을 묶어서 패키지로 하면 더 요금이 저렴합니다.",시리우드,재미있는 아쿠아리움입니다.,5,207
서울에서 높은 빌딩 중 하나로 시월드와 야경등을 감상할 수 있는 곳이다. 다양한 문화공간으로도 쓰이고 있는 곳 중 하나.,마늘씨,63빌딩내의 시월드,4,207
엄청큰 바다거북이랑 가오리를 보러 방문했습니다. 종합권을 구매해서 들어와서 3만원정도 했습니다. 사람이 그렇게 많지 않아서 사진 찍으면서 하나하나 볼 수 있었습니다. 엄청 큰 거북이랑 가오리가 있습니다. 그리고 인어쇼를 하는데 시간맞춰 가면 인어쇼를 볼 수 있습니다. 아쿠아리움을 보실 분들은 종합권 구매하면 야경과 시월드를 함께 할 수있는데 그냥 시월드만 보는 것보다 야경과 시월드를 함께 보시는 종합권 보시는 것을 추천합니다.,bl10021,재미있는 경험이었습니다.,4,207
"서울의 랜드마크라고 불리우는 63빌딩 지하에 있는 아쿠아리움입니다. 강남 코엑스에 있는 아쿠아리움에 비하면 규모는 작습니다. 수족관과 전망대를 패키지로 보는것을 추천합니다,.",whiskers16,서울의 랜드마크 63빌딩,3,207
규모가 작아 아담한 느낌이 듭니다. 그에 비해 사람은 많습니다. 63빌딩에서 다른 액티비티를 같이 즐기기에 적합합니다.,corioli,아담한 규모,3,207
처음 생겼을 때에 비해서 명성이 많이 퇴색했지만 아직도 볼만한 것이 꽤 있음. 다만 약간 어둡고 분위기가 칙칙한 것은 개선할 부분,john y,아이들과 가기 좋은 곳,3,207
아이때문에 방문했었는데 듣던것 보다 더 작아서 놀랐어요. 코엑스 아쿠아리움 정도를 기대하면 안되고 물개 구경하고 더 있는줄 알았는데 물개랑 바다표범쪽이 끝이더군요. 그래도 아이들은 좋아했어요;,jasmin_han,작아요...,3,207
"63빌딩내 위치한 수족관으로 다양한 물고기를 볼수 있다. 코엑스 아쿠아리움에 배해 규모는 작지만 다양한 수중쇼를 볼 수 있으며, 전망대, 아이맥스 영화를 함께볼수 있는 빅3 티켓도 판매한다.",dreamingtour,도심속의 수족관 나들이,4,207
거의 몰려다니는 느낌이에요... 인터넷으로 미리 티켓 구매해서 가면 할인카드 쓰는 것보다 좀더 싼 거 같고요... e쿠폰으로 구매하면 거의 30분 이내는 도착하니까 가면서 사도 금방 와서 괜찮더라고요. 여러번 가보긴 했는데... 갈수록 사람 많은 거 같아요... 쇼하는거 보려면 미리 자리 잡아야하고... 서서보려면 힘들고요... 예전보다는 수용되어있는 고기들 상태도 좋은 거 같았어요. 상처도 덜하고.. 수중발레같은 쑈가 그나마 볼만한거 같아요...,토실,주말엔 애들 많고요.,4,207
"초등학교 이하 아이들이 방문하기 좋을 규모. 천천히 1시간이면 다 돌아볼수 있습니다. 단, 대중교통을 이용해서 접근하기 불편합니다. 자가용이나 택시 이용해야 함",Jin53,규모가 아담해서 아기들과 방문하기 좋음,3,207
지하 일층에 있던 아쿠아리움.. 생각보다 규모가 크지 않더라구요 다 둘러보는데 삼십분정도 걸렸던것 같습니다. 시간을 놓쳐 물개쇼는 못보고 수중발레쇼만 봤는데 수족관이 너무 비좁아서 수중발레 하시던 전 국가대표분이 좀 불편해 보이더라구요.. 너무 좁고 얕아서.. 닥터피쉬 체험할 수 있던 곳은 흥미로웠고 전체적으로 좁고 낙후된 느낌이 많아서 좀 아쉬웠습니다,우히히,기대를 너무 한 탓인지 약간 실망을..,3,207
"여기에는 정말 많은 종류의 물고기가 있었습니다. 물개와 펭귄, 그리고 작거나 중간 사이즈의 여러 종들도 볼 수 있었습니다. 바다 사자도 볼 수 있었는데, 귀여웠지만 수상 스테이지는 바다 사자의 몸집에 비해 너무 작았습니다. 또한 앉을 데가 없어 순식간에 사람들이 엄청 붐비기도 했습니다. 그래서 계속 앞으로 가게 되고, 여러분도 모르는 사이에 어느덧 출구에 와 있을 겁니다. 하지만 좋았던 점은 60층에 있던 아트 갤러리 였습니다. 여러 작품들과 도시의 360도 뷰를 감상할 수 있다는 것이 너무",idrob2001,생각보다 빨랐음,3,207
"이 예쁜 아쿠아리움은 서울에 있는 높은 빌딩 지하에 있고요. 이 빌딩내에 구경할게 많습니다. 그래서 비 오는 날 오시면 좋을 것 같아요. 티켓 하나로 왁스 뮤지엄, 아쿠아리움, 60층 전망대까지 갈 수 있어요. 전망대에서 내려다 보는 서울 전경이 아름답습니다. 가격은 약 28달러입니다.",Sitios de viaje Confirmados,비 오는 날 가기 좋아요,4,207
"바다코끼리가 10*10탱크에 들어있어요. 바다코끼리가 몸을 뒤집지도 못하더라고요, 슬펐어요. 다른 곳들도 별반 다르지 않았답니다..",SuprMe,슬퍼요,1,207
"코엑스몰에 있는 것보다는 작지만 괜찮은 아쿠아리움이고, 3학년 학생들에게는 괜찮았습니다. 공연은 모두 한국어로 진행되었어요. 재밌어 보이는데 이해할 수가 없어서 약간 실망이었는데, 한국인 학생들이 외국인 학생들에게 통역을 해주었습니다.",usaen87,63빌딩 아쿠아리움,4,207
"이 수족관에서는 여러 가지 물고기가 볼 수 있고, 하루에 몇 개의 쇼를 볼 수도 있습니다. 주로 현지인들이 옵니다. 관내 관광 명소는 적지만 쇼 등은 충실하게 구성되어 있습니다. 건물 안에 있는 작은 수족관입니다.",Tomonori A,여러 가지 물고기를 볼 수 있습니다,4,207
"그것의 정말로 큰 아쿠아 애완 동물 상점, 당신이 그것에 대해 생각할 때. 이 곳을 방문하는 것은 인근 63 미술관을 보완하기위한 것입니다. 왜냐하면 이곳은 어디로가는 지,이 곳으로 갈 가치가 없기 때문입니다. 서울에서 생선을보고 싶다면 코엑스가 더 좋습니다. 그것이 seoul pass 카드를 발견하는 것의 일부이기 때문에 우리는이 장소에서 일어나있게 끝났다.",al22tecc,"업 사이징 된 수족관, 그 이상",2,207
멋진 경험! 매우 흥미로운! ! 수족관에서 많은 종류의 물고기를 볼 수 있습니다. 자연을 즐기면서 휴식을 취하십시오. 추천,Katerina P,좋은 경험,4,207
