,u_id,title,review,u_rate,place_name,res_title,p_id
0,Jaehwang K,우연한 발견,정동 갔다가 우연히 찾은 괜찮은 전망대. 여기에 이런 곳이! 덕수궁도 한 눈에 보이고 오늘따라 하늘도 맑아서 북악산 쪽 경치도 좋았음. 냉장고 자석 가격도 착함.,4,정동전망대,정동전망대,20
1,Discover709609,쉬어가기 좋은 곳,"도심 빌딩에 둘러싸인 고즈넉한 덕수궁 멀리 보이는 광화문 도심 속 휴식공간으로 제격. 게다가 무료. 공공기관 청사에 있다보니 로비에 출입증을 검사하는 게이트가 있지만 전망대에 간다고하면 바로 열어주니 부담없이 가보자. 창너머로 보이는 건물들에 대한 설명도 충실하다. 영어, 중국어, 일본어로도 번역해놓았다. 서울을 모티브로한 각종 기념품을 파는 기프트코너도 까페 한켠에 자리잡고 있다.",5,정동전망대,정동전망대,20
2,yun825,덕수궁이 그리우면...,"꽃피는 봄, 단풍이 풍성한 가을, 눈 덮인 고궁이 보고 싶으면 꼭 봐야할 곳 입니다. 사람이 항상 많아서 고즈넉한 시간을 갖고 싶으시다면 점심때는 피하심이 좋다고 생각됩니다",4,정동전망대,정동전망대,20
3,se0ngnamk,전망 좋고 커피가격 좋고,"덕수궁이 한눈에 내려다보이는 매우 좋은 전망의 카페. 커피 가격도 싼 편. 실내는 크지 않은 편. 휴일에 방문 했는데, 올라가는 길을 찾기가 쉽지 않았음.",4,정동전망대,정동전망대,20
4,VEVEJIYU,외국인 친구가 좋아하네요,고궁관람하고 가기 딱 좋은 위치입니다. 외국인 친구 데려갔더니 아주 좋아하네요. 사진 찍기도 좋아요.,5,정동전망대,정동전망대,20
5,kris,덕수궁과 시청을 한눈에~,"서울시청별관 13층에 있는 정동전망대는 오전9시부터 오후 6시까지만 무료 입장이 가능합니다 카페'다락'은 차종류가 2000원대로 저렴하니까 이용하시면 좋을것 같습니다. 주말과 공휴일에는 13층까지 운행하는 전용엘리베이터도 운행하고 있다고 합니다. 무엇보다 좋은 점은, 시청앞 스케이트 광장과 덕수궁을 높은 곳에서 한눈에 조망할 수 있어서 마치 서울의 또 다른 모습을 보는 것입니다. 방문해볼 가치가 있는 곳입니다.",3,정동전망대,정동전망대,20
6,Stori Asia,관광객이 간과하는 재미있는 숨겨진 장소,"서울시를 위에서 본다면, 대부분의 사람들은 남산 타워 나 서울 스카이에 갈 것이다. 그러나이 정동 전망대는 놀랍게도 13 층에있는 카페인 덕수궁을 아름답게 바라 볼 수있는 곳입니다. 달콤한 커피를 마시고 아래 숨막히는 경치를 보면서 마음을 방황하는 동안 앉을 수있는 편안한 장소입니다. 우리는 개인 그룹을 거기에 데려왔고 그들은 그것을 좋아했습니다. 방문 할 가치가 있으며 무료입니다.",5,정동전망대,정동전망대,20
7,PC T,숨겨진 보석,"찾아내는 데는 시간이 걸렸지 만, 기본적으로 대한문의 왼쪽에 있습니다. 길을 걸어 내려 가면 왼쪽에 시청 건물이 보입니다. 그쪽으로 걸어 가면 관측소로 향하는 신호가 있습니다. 여기의보기는 크다. 그리고 심지어 주말에 많은 민족이 없다. 현장에서 음료수를 구입할 필요는 없지만, 정중하게 식사를 할 것입니다.",5,정동전망대,정동전망대,20
8,CanisHan,서울 특별시 시청 13F. 덕수궁의 좋은 전경,C (19.05.08) 이 관측소는 시민을 위해 열린 서울 특별시 시청 13F였다. 덕수궁의 전경과 서울의 일부를 볼 수있었습니다. 그러나 관측소보다는 건물에 단지 높은 층이있었습니다. 내부는 많은 사람들로 붐비 며 커피 가격은 싸다.,3,정동전망대,정동전망대,20
9,JHL,덕수궁 근처 숨겨진 보석,덕수궁 옆 관측소입니다. 많은 사람들이 이곳을 안다. 궁전과 종로 지구를 내려다 보는 것이 좋습니다. 얻는 방법: City Hall Annex의 13 층에 있습니다. 대숙 문 왼쪽 3 ~ 5 분 남은 도로가 왼쪽에 있습니다. 주말에는 현관 문이 닫힙니다. 그러나 건물 오른쪽에 여분의 문이 있습니다.  - 창문쪽으로 약 20 개의 의자가 있습니다. 그리고 우리는 좌석을 차지하기 위해 기다릴 필요가 없었습니다.  - 카페가 하나 있는데. 커피는 컵에 담아서 값 싸고 맛있습니다. 커피 숍에서,4,정동전망대,정동전망대,20
10,Onn11,서울의 장엄한 풍경을 감상 할 수있는 아름다운 작은 카페,서울 도심에 위치한 서소문 빌딩 13 층의 13 층에있는 작은 명소입니다. 우리가 평일 오후 1시에 오후 1시에 갔을 때 점심 시간을 마시 며 덕성을 보러 온 사람들이 몰려 들었습니다. 기본적으로 카페는 매일 열려 있으며 주중에는 오후 9시에 주말에는 오후 6시에 닫힙니다. 카페 직원은 어떤 음료도 사지 않고도 전망을 즐기기 위해 방문객들을 신경 쓰이는 것 같지 않았습니다. 비록 그것이 혼잡 할 때 많은 서있는 공간이 없기 때문에 오랫동안 머무르기에 좋지 않습니다. 20 세기 초 서울과,5,정동전망대,정동전망대,20
11,LASeoulGuy,멋진 숨겨진 보석!,"한국에서 14 년을 살면서도 내가 알지 못했던 덕수궁을 내려다 보는 작은 카페. 긍정적 인 점 : 1) 덕수궁의 멋진 경치 2) 고급 커피 3) 역에서 가까운 거리 부정적인 점 : 1) 좌석은 매우 편안하지 않다 2) 카페는 조금 작다 3) 많은 관광객이보기 때문에 온다. 그래서 가장 조용한 카페가 아니다. 정동 천문대는 서울 서 소문 빌딩 13 층에 위치하고있다. 시청역 (1 호선과 2 호선)에서 나올 때 곧바로 골목길로 가거나 지나칠 것입니다. 당신은 계속 걷고, 당신의 오른쪽에있는",4,정동전망대,정동전망대,20
12,TheAnticsofQ,완벽한 숨겨진 보석,현대와 옛 서울의 완벽한 조화를 동시에 느낄 수있는 훌륭한 곳이었습니다. 커피도 좋았으며 커피를 마시거나 작은 테이블 주위에 앉을 때 볼거리를 즐기기 위해 앉아있을 공간이있었습니다.,5,정동전망대,정동전망대,20
13,simonlukeholmes,"멋진 전망, 좋은 커피","이 곳은 서울시청 별관 13층. 나는 서울시청 볼 수 있는 커피 샵이 원래 읽은 적이 있지만 찾을 수도 없었습니다. 이 곳은 시청 주요! 헤드 덕수궁 측면에 있는 작은 길(코너에 던킨 도넛)및 건물은 빠르게 볼 것입니다. 엘리베이터를 타고 13층에 가서 도착할 수 있습니다. 이 커피숍은. 덕수궁 훌륭한 전경, 배경 보다 현대적인 건물과 산. 커피 또한 꽤 괜찮은 가격 전혀 부풀려졌을 같지 않았다. 내가 중순에 갔었다 - 아침, 편안한 장소. 때 다른 사람들이 몇. 나는 그냥 덕수궁 방문한 후",5,정동전망대,정동전망대,20
14,253SA,커피 한잔과 시내 중심의 Panaromic보기,"덕 수웅 궁전을 둘러 본 후 발을 쉴 수있는 좋은 곳. 전망대 입장은 무료이며, 창문으로 커피를 마시 며 세계를 보며 도시의 멋진 전망을 즐기실 수 있습니다.",5,정동전망대,정동전망대,20
15,Mannavelli,방문할 가치가 있는,"이 곳은 서울 시청 13층 사이에 있습니다. Deoksung Palace를 남쪽 바로 - 의 궁 벽. 무료 입장, 13층 사이에 저렴한 카페테리아를 찾을 수 있습니다. 아무리 짧은 시간 방문하기 쉽습니다. 멋진 전망.",3,정동전망대,정동전망대,20
16,Milo H,좋은 자리,"놀라운 관점이 보이는 궁전. 무료로 제공 됨 에도, 포장 않음, 찾기 어렵지만 (정부 건물 벽을 따라 걸어 나타날 때까지; 오른쪽에 있는 건물). 작은 간판 들이 영어도 잘해서 따릅니다. 방문할 가치가 있는 (또한 오래된 사진을 보면 기억에 있습니다).",4,정동전망대,정동전망대,20
17,Sam,놀라운,"이 뷰는 정말 환상적이었어요. 서울에 있는 여태껏 먹어본 중 최고. 무료, 작은 기념품 가게와 커피샵이 있다. 잘 알려진 곳이 아닙니다 합니다.",5,정동전망대,정동전망대,20
18,SophieKorea,멋지고 예쁜 커피 (궁전) 덕수궁,"이 어트랙션은 조금 찾기 힘들지, 주말에만 영업, 고객에게 놀라운 전망 휴데용 서울의 심장. 나가보면 도로가 왼쪽의 덕수궁 정문 팰리스가 큰 빌딩의 왼편에, 백은 거리. 서울 시청 별관이 (아 보여서 닫히지만 주말에 속지 말 자!) 그리고 옆쪽 입구 쪽으로 이동 후 헤드 오른쪽에 건물을 건물에, 십자형 회전식 문을 통해 이 엘리베이터를 타고 꼭대기 층까지 있었고 작은 커피 바와 아름다운 경치가 보였습니다. 나는 훨씬 더 나 서울에 남산타워 전망, 더 가까이 작업이 있기 때문 이, 그리고",5,정동전망대,정동전망대,20
