review,u_id,title,u_rate,p_id
삼권분립국가로 입법 사법 행정 그중 하나인 입법기관 국회의원들이 법을 제정하는 기관으로 오픈하는 기간이나 투어가 있다. 그외에는 출입증을 받고 공무를 보기 위해 들어간다 그리고 생각보다 크고 주변에 한강공원이 있어서 둘러보고 한강으로 가는 것을 추천 본관 외에도 여러건물이 있다 관광객이 들어갈일은 없을 듯 ...,Relax825963,대한민국의 입법기관,4,428
출장지에 가까이 있어 들려봄. 텔레비전 화면에서 보는 것보다 훨씬 큼. 국회의사당 대로변 주위로 이상한(?) 집회 많이 함. 여건이 된다면 국회의사당 가이드 투어 추천함.,상규 김,출장 갔다 방문,3,428
경비가 약간 삼엄한 느낌의 정문을 지나서 일반인이 수시로 출입할 수 있는 곳은 도서관 뿐인 듯합니다. 신분 확인을 거치고 짐을 맡긴 뒤 도서관에 입장할 수 있습니다. 장서 수가 방대합니다.,yhj123,도서관,4,428
어린이 유치원때 와보고 성인 되어서 다시 오면 느낌이 다릅니다. 뒤에 마리나요트장도 있고 앞에는 현대캐피탈쪽으로 맛집과 호텔등이 있습니다. 그 반대편은 그다지 먹을 곳이 있지는 않습니다. 출입은 자유로우나 본관 입장은 어렵습니다,ssanggi,한번은 와볼 포인트,3,428
국회의사당은 뉴스에서만 봐서 멀게 느껴졌는데 막상 가보니 그렇지 않더라고요 국회의사당 잔디밭에 사람들이 많이 모여서 소풍오듯이 들어와있더라고요 그래서 지나가다가 저도 들러서 구경 겸 했습니다. 진짜 넓더라고요~ 삼상오오 산책 겸 가족들이 많이 들어와 있더라고요~ 국회도서관에도 한번 가봤는데 정말 크고요~ 한번 정도는 가볼만한 곳인것 같습니당^^ 법이 만들어지는곳 국회의사당~,JUSEONG Y,법이 만들어 지는 곳,4,428
우리는 썰매를 탄다 평창 패럴림픽 대한민국 국가대표팀 아이스 슬레지팀 다큐멘타리 영화 시사회 국회 헌정기념관 12/22일 11:00~,준일오,국회 한정기념관,5,428
국회도서관에 논문 자료가 잘 되어있어서 사람도 많지 않아서 몇번 가봤고 좋은 인상을 받음. 국회분들은 잘해 주시길바라며 한줄 남깁니다.,yangcho0311,도서관이 좋음.,4,428
도서관이 잘 되어 있습니다. 자리가 많지는 않은데 사람이 별로 없어서 여유롭고 가장 많고 다양한 책을 보유하고 있숩니다.,joywoong,도서관이 좋아요.,5,428
"무료로 투어가 가능한 대한민국의 국회의사당이다. 현재 신식 건물이 지어져서 천천히 이동을 하고 있다. 원래 지붕의 돔이 빨간색이었으나, 산화되면서 파란색으로 변해 현재에 이르렀다. 5호선으로 도달이 가능하다. 옛날에 태권V가 방영될 당시, 돔이 열리고 태권브이가 나온다는 개드립이 유행했다.",Karl-Styner,대한민국 국회의사당,4,428
한국역사에서 항상 등장하는 장소이죠. 국회 잔디마당은 걷기 좋고 국회 도서관 시설도 잘되어 있죠.,soobok,한국정치의 일번가,4,428
"국회도서관은 많은 도서를 보유하고 있기때문에 서적을 읽는데 굉장히 좋았습니다. 출입엔 신분증이 필요했습니다. 국회뒤쪽으로는 산책과, 운동장이 있기때문에 좋은시설을 보유하고있다고 생각합니다. 그러나 국회인만큼 주변을 지키는 경찰이 항상 상주에 있는것이 구경하는데 방해하는요소가 되었습니다.",whiskers16,"모순이 존재하는곳,",3,428
참 좋은 시설입니다. 회의하기에도 좋고 식사도 좋고 잠시 놀러가는 것도 좋은데 이곳에만 살면 생산성이 떨어지는가보네요.,하얀구름,시설은 좋은데 왜이리 생산성이 낮은지...,3,428
여의도에 있는 국회의사당은 둘러보기 나쁘지 않은곳입니다. 한강에서 올라가는 구름다리도 있고 밤이면 야경도 멋있습니다. 건물 자체가 좀 생뚱맞게 주변과 안어울리긴 하지만 도서관도 정말 좋습니다.,민석 권,시설이며 주변 야경은 정말 좋아요..,4,428
"건물 안에 들어가는게 아니면, 출입이 가능합니다. 조경도 좋고, 도서관이나 홍보관 등 가족과 함께 들리면 좋습니다.",텔아,가족 나들이,3,428
한국 정치의 1번지이지만 정치는 딱히 관심도 없고 봄에 벗꽃이 피는 길이 가족들과 산책하기 좋은곳,TOPTEN93,봄 벗꽃구경,2,428
"벚꽃놀이로 여의도에 갔다가 들른 국회의사당. 서강대교부터 국회의사당 뒤로 차도를 막고 늘어선 벚꽃들은 말로 표현할 수 없었다. 많은 중국연인들이 웨딩촬영을 하고 있었으며, 관광객도 많았다. 벚꽃놀이시 한번 들러보면 좋을 듯하다.",에르프,국회의사당 뒤 벚꽃길 강추,3,428
벚꽃축제기간에 다녀왔는데... 축제기간에 국회의사당 오픈해요... 마당 많이 넓고요.. 축구해도 될 정도에요...^^ 넓직하고... 뛰어다니기 괜찮은 거 같아요.. 뭐 외부만 보기엔 크게 볼게 있는건 아니고요.. 그냥 한번 들어가 보는거죠 뭐...,토실,마당 넓어요...,4,428
대통령 취임식 당일이었기 때문에 심한 정체. 군대와 경찰 때문에 가까이 다가 갈 수 없었습니다. 그렇지만 긴장과 장엄한 분위기는 충분히 맛보았습니다. 도로는 혼잡해서 예정이 어지간히 변경되었습니다.,QmmY40105,대단했다,4,428
"굉장히 훌륭한 건물입니다. 경비원이 많이 있어서, 당연히 안으로는 들어갈 수 없기 때문에 밖에서 볼 수 밖에 없습니다. 나는 투어로 갔기 때문에 이곳이 국회의사당이라고 잠깐 들르도록 해 주었기 때문에 보러 갔지만, 개인 여행을 하는 분들은 일부러 갈 필요는 없는 것 같습니다.",あだおあだお,근처에 갈 일이 있다면,2,428
"연말의 평일에 갔습니다. 문을 지키는 사람(경찰? 군인?)에게 안으로 들어갈 수 있느냐고 묻자, 건물 안으로는 들어갈 수는 없지만 근처까지 가는 것은 가능했습니다. 한국 정치의 중심, 한 번은 가까이서 보고 싶었기 때문에, 다행입니다. 전에는 역에서 멀고, 불편했지만, 9호선이 개통되어서 어쨌든 접근성은 좋아졌습니다.",yod-chan,외관 뿐,3,428
"장소는 여의도에 있는 정치 경제 지구 중 하나로, 지하철 9호선의 국회의사당역 1번 출구를 나와서 바로 건너 편에 있습니다. 주변 지구는 관공서 지구이기 때문에, 일요일이었지만 사람도 별로 없고, 의사당 주변을 경비원들이 순회하고 있는 것이 인상적이었습니다. 의사당의 문 앞에서 기념 사진을 찍을 수 있었지만, 의사당 부지 내에는 물론 들어갈 수 없습니다. 그 나라의 정치 중추 지구를 보고 싶다는 분에게는 좋을지도 모르겠지만, 주변에는 이렇다 할 다른 관광 명소도 없고, 명동지구에서도 떨어져",っくす,살짝 보는 정도라면...,2,428
"한강변에 있는 여의도는 정치 경제의 중심지로, 오피스 빌딩 등의 고층 빌딩 거리에 국회의사당이 있습니다. 유감스럽게도 외관만 볼 수 없었지만, 대단한 건물이었습니다.",ちょっとそこまで君,경비원이 많음,4,428
이 인상적인 건물은 63 번 도시 건물 반대편의 여의도 섬에 위치하고 있습니다. 주변 환경에서 눈에 띄는 반면 먼 거리에서 사진을 찍을 수는 있지만 가능한 한 가까이 있습니다. 방문자는 안으로 허용되지 않습니다!,Tony B,한국 정부의 중심지로 보는 가치가있다.,3,428
"저는 여러 번 이 호텔을 정말 좋아하는 정치 국회 방문 했습니다. 또한 저는 아주 흥미로운 분석 및 tv 쇼 수도 있다. 흥미로운 여행은 또한, 사진을 찍고 주변을 걷는 것도 재미있다. 연결 라이브러리도 방문하는 여행.",Emil_Yumin,사랑스러운 장소에 많이 방문 한 곳,5,428
나는 4 월 17 일 봄 꽃 축제 기간 동안 거기에 있었다. 벚꽃의 계절이었습니다. 건물 뒤에 도로 따라 아름 다운 벚꽃. 그러나 너무 붐비므로 좋은 기회를 잡지 못했습니다. 벚꽃 시즌에는 여전히 방문할만한 가치가 있습니다. 교통편 : 5 호선 - 국회 의사당 (5 번 또는 6 번 출구),whitebunee,너무 붐비는 벚꽃 명소.,4,428
"조각은 건물의 둘레에 점을 찍습니다. 북쪽에 인접한 강 공원. 전시회, 판매 업체 및 축제는 건물의 북쪽과 남쪽 경계선을 따라갈 수 있습니다 (방문 중에 일어날 수있는 일을 찾아내는 조사). 인테리어 투어가 있는지를 판단 할 수 없었습니다.",ffshears,NAB 주변의 멋진 산책,3,428
수 있지만 필요한 모든 관광 투어 예약 국회 앞에 3일. 여의도 에 위치해 있고 9 번 출구 또는 6 9 행의 국립 어셈블리 입니다. 카페에서 점심을 먹을 수 있고 가격도 좋은 국회 도서관.,LiketoeatCincinnati,필요한 경우 예약 투어,5,428
"아름다운 건물. 한강 바로 옆. 좋은 위치 그리고, 여의도 에서. 많은 음식점들이",Sam,Nat ' 서울 L 어셈브리,5,428
우리는 한 시간에 그냥 꽃 축제. 벚꽃을 사랑합니다! 아주 아주 깨끗하고 잘 정돈 된 공용 화장실,Phong Q,가족을 위한 훌륭한 장소,5,428
이 경우 특히 방문은 한국 정치 에 관심. 운이 좋다면 어떤 설명자 건물에서 볼 수 있다.,DessyPramita,이 곳은 한국 정치 경험,5,428
가지 않을 수 있지만 건물을 멋진 사진 및 한국 전통 건물 옆 건물. 전통적인 건물이 조용한 곳에 있는 작은 한강이 내려다.,LASeoulGuy,사진 찍기 좋은 곳,3,428
"국회 의사당 건물은 서울의 주요 국가의 민주 사회 (반면 북한). 아름다운 건물로 둘러싸인 아름다운 정원, 하지만 불행하게도, 대부분의 지역인 한계가 있어요. 여전히, 가치는 10분의 방문하는 지역.",TheShis,예쁜 건물이었지만 출입 불가.,3,428
