,u_id,title,review,u_rate,place_name,res_title,p_id
0,동웅 김,서울 가볼만한 곳 - 대림미술관 하이메아욘 관람,"스페인 출신의 세계적인 디자이너인 하이메아욘의 작품은 2~4층까지 관람할 수 있다. 그의 작품 세계에서 빼놓을 수 없는 것이 바로 그림자이다. 작품의 현상과 그 뒤에 숨겨진 그림자는 현재를 표현한다. 4층의 작품을 속 그림자는 어둡고 칙칙한 그림자의 이미지를 황홀하게 빛나는 그림자로 탈바꿈 시킨다. 그래서, 대림미술관 4층에 하이라이트로 남겨두었을지도 모른다. 2층에 올라가면 그 유명한 '그린 치킨'을 볼 수 있다. 그리고 '트라팔가르의 체스 경기' 등 다양한 하이메아욘의 작품을 구경할 수",5,대림미술관,대림 미술관,601
1,베리스윗,처음 가면 우왕좌왕하게 되네요.,미술관 1층은 기념품 매장이고 매표소는 건너편 건물 카페 안에 따로 있습니다. 매표도 개장시간이 되어야 가능해서 여러번 많은 사람에게 물어봐야해요. 좁은 건물에 여러층으로 전시관이 되어있습니다. 전시는 재미있었어요.,3,대림미술관,대림 미술관,601
2,Lucy L,전시장이 너무 좁고 사람은 너무 많고...,1만원 주고 들어간거 치고는 관람하는 동안 불편한 점이 많았어요. 전시장이 좁아서 지나가기 힘들었고요... 전시내용은 좋았는데 좀만 더 넓은 공간에서 봤으면 만족스러울거 같아요.,3,대림미술관,대림 미술관,601
3,Diya Kim,제일 좋아하는 미술관,팬시한 전시가 많이 열려서 좋아하는 미술관인데...!! 사람이 너무 많아져서 평일 낮에 가도 줄서서 봐야하는게 너무 흠이에요..ㅠㅠ 원래는 평일에는 이정도 아니었던 것 같은데ㅜ맘편히 보지 못하고 계속 쫓기면서 관람해야 하는게 너무 아쉬워요! 전시는 항상 만족합니다.^^ 앱을 통한 무료 오디오가이드도 좋아요!,4,대림미술관,대림 미술관,601
4,날아라오리,주말 입장객 철저한 통제가 필요합니다,"건물자체가 면적이 좁고, 게다가 4층까지 단하나의 계단으로 이어져있는데 비하여, 주말의 경우 관객입장수가 너무 많습니다. 대기시간이 길어져서 못보는 관객이 생기더라도, 미술관내에서는 충분히 여유있게 관람할수있도록 동시입장인원을 더 줄여서 제한해주었으면 합니다.",3,대림미술관,대림 미술관,601
5,bom,is it tomorrow yet,주말에 전시를 보러갔는데 역시나 사람도 너무 많고 대기 시간도 길었습니다 미술관 내부는 작은편이고 전시 보러가려면 평일에 가는게 좋을것 같아요,5,대림미술관,대림 미술관,601
6,hshan,사람 너무 많음,주말이라 그런지 발권대기 자체가 두시간 이상이네요 주차도 안되고 좀 아쉬운부분들이네요 전시자체는 좋음,3,대림미술관,대림 미술관,601
7,J J,각종 전시 하는 곳,가끔씩 가서 생각을 환기시키기 좋다. 인증사진을 보여주면 전시가간내 재입장이 가능한 점이 좋았다.,4,대림미술관,대림 미술관,601
8,Yooni,셀비의 집,대림 미술관 사람 많아서 대기 해서 보았어요. 셀비의 집은 동심을 일 깨워 주었고 직원들은 친절했어요 소품것도 판매해서 책도 살 수 있었고 여러가지 편집샵 처럼 소품이 판매도 해서 아기자기 하더라고요,3,대림미술관,대림 미술관,601
9,은지 김,셀비전시 좋아요,요즘 전시되고있는 토드셀비와 친구들 전시에 아이들을 함께 대려가서 보시면 좋을듯 합니다 색감이 아이들 상상력을 자극해요,5,대림미술관,대림 미술관,601
