,u_id,title,review,u_rate,place_name,res_title,p_id
0,May B,구경거리 먹거리,저녁에 가면 더 좋은곳. 중식당 맛집도 많고 근처 신포시장 개항로까지 하루종일 먹고 구경하며 놀기좋은 곳이에요. 사진찍기도 좋고 은근 레트로한 분위기 나는 골목들이 많아서 재밌어요.,4,대림동 차이나타운,차이나타운,298
1,펄박,가족과 밥먹으러 갓어요~,차이나 타운은 집에서 약 15분 거리라 가끔씩 빽짜장이나 중국음식이 먹고싶으면 종종 가는 곳입니다. 많은 중화요리집이 있어 내 입맛대로 골라가서 먹는 재미가 있구요~ 동화마을과 가깝게 있어서 먹고 동화마을에서 포토타임을 갖는것도 좋은것같아요. 동화마을이라고 막 화려하고 무슨 캐릭터 건물이 있고 이런건 아니구요 그냥 벽화들이 있어요~~전 매년 결기에 동화마을안에있는 작은 사진관에서 기념사진도 찍어요~^^ 다만 한가지 아쉬운것은 차이나타운은 주말엔 차를 갖고가기 어렵구요 그렇다고 공용주차장이,3,대림동 차이나타운,차이나타운,298
2,tomkid,한국의 작은 중국 차이나타운,주말 차이나타운은 인산인해를 이룬다. 중국식 잡화부터 길거리음식이 많다. 중국음식점에서는 각종 자장면과 요리가 경쟁을 하며 독특하게 발전했다. 저렴한 가격에 맛있는 음식이 많다. 단 주차가 많이 불편하다.,5,대림동 차이나타운,차이나타운,298
3,Baekdoodan,짜장면,비자없이가는 중국 중국에서도 먹어보지못한 특별한 음식맛집 혼자만 알고싶은 맛집 굉장히 많다 중국 유학시절 에도 먹어보지 못한 신비한 식재료 최고중의 쵝오,4,대림동 차이나타운,차이나타운,298
4,밥쟁이,잘되어있습니다,"주차장부터 잘 되어있고, 볼거리, 먹거리 잘되있습니더. 날 안더울때 신포동까지 걸어서 근현대 건물 거리까지 코스로 추천드립니다.",4,대림동 차이나타운,차이나타운,298
5,HJeong,작은 타이나타운 주변에서 식사도 좋음,"차이나타운 중국집에서 식사하고 주변 걸어다니면서 홍두병이랑 월병도 잠깐 먹고, 걷가 보면 개항장거리가 있어서 일제시대느낌나는 건물에서 커피 빙수 먹으면 좋아요. 여름에 땡볕아해서 돌아다녔는데도 좋았네요.",4,대림동 차이나타운,차이나타운,298
6,Nicedak,차는 놓고 가세요.,가끔 가지만 차는 놓고가세요. 사람 엄청 많고 주차 힘듭니다. 공영주차장이 크게 있긴 하지만 차가 너무 많아요.. 수인선 및 수도권지하철 1호선 인천역 바로 앞에 있기 때문에 지하철 이용으로 가시는게 훨씬 편합니다. 갈때마다 느끼는 것이지만 갠춘합니다. 바로 옆에 동화마을도 있구요.,5,대림동 차이나타운,차이나타운,298
7,예쁜아줌마,주차때문에,주차문제만 해결되면 가끔 가볼 만합니다. 중국 코스요리로 유명한 식당들이 많아서 이집 저집 구경다니기 좋습니다. 주말엔 맛집에 줄이 많이 서요 평일 추천드립니다. 사실 식당말고는 볼게 없어요,3,대림동 차이나타운,차이나타운,298
8,태보스,중국집 가득,차이나타운이라고 하지만 중국 문화느낌보다는 중국인이 하는 중국집이 많이 모인 곳이라는 생각이 듭니다. 언덕 올라가면 조금 중국 느낌의 건물들이 있긴 하더군요 그런데 주차문제가 해결안되면 매우 힘들 것 같습니다,3,대림동 차이나타운,차이나타운,298
9,Sangchan Lee,인천의 이색적인 명소 '차이나타운',"서울의 대림쪽이 실제 중국인과 조선족들이 사는 차이나 타운이라면 인천의 차이나타운인 이곳은 약간 관광지 느낌이 물씬 풍기는 곳이다. 다소 인위적인 느낌이 있지만 하얀짜장 등 특색있는 음식도 있으며, 지하철역과의 접근성도 좋다. 다만 주말에 주차난이 심하기 때문에 차량을 가져갈 경우 주차장과 거리도 멀고 자리가 많지 않은 단점이 있다",3,대림동 차이나타운,차이나타운,298
10,kim,나름 볼거리 많은 차이나타운,여기둘러보다 보면 차이나타운 푯말이 나옴 이게 끝인 가 싶지만 좀 더 가보면 옛건물과 아기자기 카페거리가 나와요 밤에 가면 조명때문에 더 예쁘고 분위기 있음,3,대림동 차이나타운,차이나타운,298
11,Naver Hwang,작은 중국,"월미도 가는길에 구경한 차이나타운. 언덕을 올라가면서 구경하는 중국식 풍경이 참 좋았다. 자장면도 맛있었고, 사람사는 냄새가 나는 동네다. 벽화도 예뻤고, 골목길도 예뻤다. 언덕을 계속 올라가면 공원이 나오는데 잠깐 쉬어가기 좋다.",5,대림동 차이나타운,차이나타운,298
12,hojung S,인천 차이나타운,세번째 방문. 월요일 낮은 처음인데 월요일 낮에 가는 것 매우 추천합니다. 늘 붐빌 때 가서 정신없이 지나쳐 왔는데 사람 없고 괜찮았어요. 만다복인가 거기는 그래도 줄 서더라구요. 다른 식당은 줄 없었음!,5,대림동 차이나타운,차이나타운,298
13,효도르,차이나타운이 아님.,"중국과는 아무런 관련없는 짜장면집 모여있는 골목 정도밖에 안되고, 인위적으로 치장한 중국풍 건물양식 제외하면 아무런 의미도 없는곳. 차이나타운이라고 해서 많은 중국인들이 거주하는 그런곳이 아님. 짜장면 한그릇 먹겠다고 한시간동안 줄서있는 그런 한심한짓은 절대 하지 말길 바람.",1,대림동 차이나타운,차이나타운,298
14,victoria,주차할데가 없어요,근처에 주차하는 건 힘들구요. 지하철 역에서 돔 더 아래쪽으로 주차장이 있어요. 두말에는 주차가 좀 힘든곳입니다. 약간 언덕배기지만 걸으면서 구경하기 좋아요,5,대림동 차이나타운,차이나타운,298
15,"ME, wow",은근 재밌어요,구경하는 재미가 있어요. 구경할 가게도 많고 식당도 많고 간식거리도 많아서 시간 가는 줄 몰라요. 차이나타운에서 맛있는거 먹고 월미도 가서 바다보고 놀이기구 타면 재밌어요. 항상 갈 때마다 코스로 그렇게 놀게 되네요. 자장면이 맛있는 건 잘 모르겠어요. 티비에서도 인정 받고 제일 유명한 맛집에서 약 1시간 가량 대기 순번 기다려서 자장면 먹었는데 생각보다 별로였어요.,4,대림동 차이나타운,차이나타운,298
16,Goodmaum4u,가끔 가족 외식하는 곳,"일단 주차가 불편합니다. 그래서, 식사시간에 맞춰서 식당에 주차하고 식사후 주차양해를 구하고 한바퀴 돌아보는 방식을 추천합니다. 저는 공갈빵을 꼭 사옵니다. 여러 곳에서 많이 팔지만 오리지날을 삽니다. 다니시다보면 어느 것이 오리지날인지 쉽게 알 수 있습니다.",3,대림동 차이나타운,차이나타운,298
17,Dong-Hoon Lee,공화춘을 찾아서,최초의 자장면집은 공화춘 이라 합니다 차이나 타운에 공화춘 방문을 위해 갔으나 대기줄이 길어 주변 다른 식당에서 식사를 했습니다 뭐 맛은이동네 다 맛있습니다 차이나타운 앞으로는 월미도 뒤로는 자유공원까지 하루 근현대사 나들이와 맛집투어에 손색 없는 곳 입니디ㅡ,3,대림동 차이나타운,차이나타운,298
18,doocompany,주말에는 피하세요,주말에는 주변 주차장이 거의 만차입니다. 특히 식사시간에는 만차일 확율이 더 높습니다. 대중교통을 이용해 방문하는것이 여유롭게 둘러 볼수 있습니다,3,대림동 차이나타운,차이나타운,298
19,komdolee,차이나타운,"인천 중구, 인천역에서 조금만 걸어가면 차이나타운 입구입니다. 오래전 자연스럽게 형성된 것이 지금은 인천의 대표하는 관광 명소로 자리를 잡고 있습니다. 많은 사람들이 와서 중국음식을 즐기고 있어요. 저희 가족도 가서 아주아주 맛있게 먹었답니다. 혹시 인천에 오시면 한번쯤은 가봐야할 곳으로 추천합니다.",5,대림동 차이나타운,차이나타운,298
20,irxraydoc,이제 더이상....,"몇일전 오랜만에 가본 인천차이나타운은 거리도 일방통행으로 바뀌고, 거리 자체는 많이 정비되어서 좋았다. 하지만, 이 곳에 위치한 음식점은 가격고 오르고 메뉴도 가지수가 적어지고, 좀 아쉬운 점이 있었다. 이제는 지금 살고 있는 청라에서 중식식당을 찾지 차이나타운까지 갈려는 노력은 별로 안할것 같다. 음식의 특화 및 서울과 같은 가격이 아닌 과거의 좀 착한 가격의 중국요리가 그립다.",2,대림동 차이나타운,차이나타운,298
21,한기 문,차이나 타운,"우리나라에서 가장 많이 알려진 중국 거리로 인천역에서 내리면 바로 앞에 차이나 타운 이라고 대문짝 만하게 쓰여있다. 많이 알려 졌다시피 화교 및 많은 중국인이 거주하고 있는 장소 중 하나이며 중식당, 한중 문화관,기념품 가게,과자가게,삼국지 벽화 마을 등 중국을 알리기 위한 거리이다.",3,대림동 차이나타운,차이나타운,298
22,경경 팍,차이나타운만의 독특한 문화를 즐길 수 있는 곳,맛있는 짜장면을 먹을 수도 있고 한국 안에 있는 차이나타운만의 특별한 분위기도 즐길 수 있는 곳! 차이나타운에서 먹는 꿔바로우와 짜장면은 진짜 꿀맛!,4,대림동 차이나타운,차이나타운,298
23,Jintak G,인천 차이나 타운,차이나 타운은 어디든 비슷한거 같애요. 자장면 탕수육은 사실 배달 시켜 먹는 것이 더 맛난 거 같아요! 길거리 중국 간식들 한번 먹어 볼 만 해요,5,대림동 차이나타운,차이나타운,298
24,dreamer7510142018,"호캉스,차이나타운,짜장면집만즐비.다만위공원은최고","차이나타운이라고해서 건물외관 ,간판 좀 꾸며놓은것을 제외하고는 정말 볼것이 없습니다. 다만, 차이나타운 그 위쪽 자유공원은 아주 강력추천합니다.",2,대림동 차이나타운,차이나타운,298
25,seongeun y,한국 속 중국,"한국의 근대사를 엿볼 수 있는 건물과 프로그램이 구성되어 있고, 여러 중국집들이 모여있어서 맛집을 골라가는 재미가 있다.",5,대림동 차이나타운,차이나타운,298
