review,u_id,title,u_rate,p_id
서울역 바로 옆에 있어 찾기 쉽습니다. 또한 앞에 서울로 7017 위에서 보면 더 멋지게 보실 수도 있습니다. 밤에도 조명이 있기 때문에 아름답습니다.,DAEHEONKIM,서울역 바로 옆에 있는 옛 서울역,4,247
겉모습은 옛날 서울역 그대로구요 지금 서울역에서 도보로 이동 가능이요 이것저것 다양한 전시를 하긴 하는데 월요일은 휴관인 경우가 많아요,Urizia J,이건 정말 보존해놓기를 잘한듯,5,247
서울역 옆에 바로 위치하고 있는 문화역서울284 옛날 모습을 보존하고 있어서 멋있고 주변에 서울로7017 다리가 같이 있기때문에 지나가면서 같이 보기 좋은곳.,Alpertbyun,서울 284,3,247
옛 정취를 그대로 담고 있어서 서울이지만 시골감성을 느끼게하는 몇안되는 장소 아닐까요 주변에 비둘기들만 사라진다면 더 깨끗하고 좋을 것 같네요,narae oh,아름다워요,5,247
"1925년에 완공된 서울역사입니다. 개보수 작업을 걸쳐 대중들의 문화공간으로 사용하는 곳이라 의미있고 인상적이었습니다. 보고싶은 전시가 있어서 방문했는데 무료전시임에도 정말 만족스러웠고, 옛 서울역사 곳곳을 살펴볼 수 있어서 좋았습니다. 좋은 전시보러 자주 방문할 예정입니다.",sunshine1227,문화역서울 284,5,247
항상 다양한 건축과 리노베에션을 통한 해외의 미술관을 부러워했는데 그런 곳이에요 옛 역을 개조해서 미술관을 한 터라 감흥이 배로 다가와요,599miria,최고,5,247
가야지 가야지 해놓고 정작 올해 5월 퍼블리셔스 테이블 방문이 처음이었다. 내부를 들어온 건 내 기억으론 처음이지 않을까. 실내가 참 아기자기했다. 지난 세월 역사를 잘 간직하고 있는 모습이 보기 좋았다. 각 구역을 전시도 하며 서울역 그대로를 체험할 수 있게 잘 보존해두었다. 각족 전시와 행사가 다채롭게 열리니 방문해보는 건 추천한다!,pic_bd,서울역의 역사를 그대로 간직하고 있어서 좋아요.,4,247
"1925년 경성역으로 준공되어 광복 후로도 서울역으로서의 기능을 계속 수행한 서울역사는 1981년 사적 제 284호에 지정되었다. 2004년 고속철도(KTX)의 개통에 맞추어 남쪽에 있는 새로운 민자역사로 기능을 이전하며 용도를 잃은 구역사를 복원작업을 거쳐 2011년부터 문화공간으로 탄생시키며 사적 지정번호를 붙여 상징성을 더한 것이다. 역 내부의 여러 방들은 수시로 다양한 주제의 전시를 하는 공간으로 사용하고 있으며, 2층에는 복원과정에서 확인된 흔적들을 전시한 곳까지 있어 한반도의 교통",Sejin Ahn,과거의 서울역사!,3,247
"관광지라고 하기에는 좀 그렇고, 서울역에서 환승할때 시간 떼우기에 괜찮아요. 건물에서 역사가 묻어난다고 해야 하나... 지금은 박물관으로 바뀌었어요.",천막족,옛 서울역,3,247
오래된 서울역이라 신기합니다. 지나가면서 구경하면 될 것 같아요 신 서울역에 가서 구경하기도 좋습니다.,Bora Y,오래된 역사,3,247
"기대를 너무 많이 했는지, 아니면 지친 상태에서 들어가서 그랬는지 생각만큼은 아니었어요. 전시된 것들이 인상적이기는 하였으나 별로였네요.",Exploration676302,기대가 너무 컸나봐요.,3,247
매번 서울역 밑으로..만 지나가다 처음으로 위로 올라갔습니다. 이렇게 오래되고 멋진 건물이 아직까지 이렇게 있다니 놀라웠습니다. 서울에 거주하지만.. 서울역 앞에 한번도 서본적이 없는데 ㅎ 너무 멋진곳이여서 놀랐습니다.,ab434343,매번 지하철로 지나가다,4,247
문화역이 정말 멋있게 바꼈어요 전시회를 하는데 기차역의 이전 사무실이나 화장실이 그대로 노출되어있는 게 굉장히 이색적이예요 대신 난방이 안되서 추워요,Ju-yeon Y,최고의 리모델링,5,247
서울역 역사를 박물관으로 리모델링 했습니다. 스위스 루체른 역을 모델로 지은 식민지 시대의 대표적 건축물이죠.,Mandoo F,역사적인 건물,5,247
옛 역사를 그대로 간직한채로 모던하게 변신한 서울역입니다 높은 수준의 매번 새로운 전시들을 만날 수 있어 더 좋습니다,은지 김,고풍스러움,5,247
