user_id,title,content,rating,place_name,res_title
종대리,전기를 생산하는 과정...,테요강가에 있는 적벽돌 건물입니다. 우선 전기에 관심있는 분만 가셔야할 듯.. 커다란 터빈을 진짜로 볼 수 있습니다. 또 어린이 체험실에서 발전원리를 알아볼 수 있다는 점이 재미있었습니다.,3,전기박물관,전기 박물관
Andreagiulia,레알,과거에 있었던 것 같습니다. 실제 장소에서의 실제 여행입니다. 이것이 리스본의 모든 전기가 만들어진 중심이었습니다. 아주 진짜입니다. 간단한 실험을하기위한 재창조 영역이 있으며 아이들에게도 적합합니다.,4,전기박물관,전기 박물관
Samuel,전체 발전소를 탐험하십시오!,석탄-화력 발전소는 굉장했다! 버너의 내부를 걷고 발전소의 모든 부분을 탐색 할 수 있습니다! 또한 매우 양호한 상태이며 건물은 매우 멋지게 보입니다. 설명 영화는 불행히도 투어 시작 시가 아니라 모든 설명 차트와 포스터를 통해이 장소에 대한 좋은 지식을 스스로 얻을 수 있습니다. 모든 기술에 관심있는 사람들이 이곳을 방문하는 것이 좋습니다! 우리의 3 일 방문의 나의 주요 사건이었다.,5,전기박물관,전기 박물관
Stephanie R,매우 흥미,방문할만한 가치가 있습니다. MAAT 옆의 훌륭한 위치에 버스 나 페리로 리스본에서 쉽게 갈 수 있습니다.,5,전기박물관,전기 박물관
blountville_TN_2019,1920 년대 발전소를 완벽하게 복원,"보일러, 펌프, 발전기 및 전체 건물 구조의 복원 품질에 압도되었습니다. 작동하는 발전소가 얼마나 더러울 수 있는지를 아는 것은 복원자가 배관을 청소, 페인트, 광택 및 색으로 구분하는 것은 엄청난 일이었습니다. 길을 따라 표지판은 당신이 무엇을보고 있었는지 설명했다 (영어로도). 펌프 및 발전기와 같은 일부 장비의 상단을 제거하여 완벽하게 복원 된 내부를 볼 수 있습니다. 그곳에서 일하는 모습을 보여주기 위해 배치 된 마네킹이 있습니다. 발전소에 익숙한 엔지니어이기 때문에 3 시간을 쉽게 보낼",5,전기박물관,전기 박물관
Willows Lea,흥미롭지 만 전문가에게는?,"해체 발전소 투어와 현대 미술 설치의 쌍둥이 제안에 끌려 우리의 주요 실수. 방대한 양의 기계류와 그 용도를 만들고 여러 층과 홀에 퍼져 방문자가 접근 할 수있게되었으며 시간이 부족한 세부적인 노력에 감사해야합니다. 우리가 본 것은 매혹적이지만, 전기 생산에 관련된 기계와 인간의 독창성에 대한 관심이 큰 도움이 될 것이라고 믿습니다. 예술 작품 설치는 ""젊은 예술가""의 홍보였으며 이는 경고였습니다. 그것의 대부분은 희미했고, 아이디어에 대해 약간 절망적이었다. 한 번의 전시회가 열렸습니다.",3,전기박물관,전기 박물관
docandmaria,충격적인!! 매혹적인 사이트.,그냥 단어로 놀고. 리스본에 어떻게 영향을 주 었는지에 대한 흥미로운 역사를 가진 매력적인 장소입니다. 그들은 원래 메커니즘의 많은 부분을 보존하고 철저한 기술적 설명과 역사적 사실을 제공합니다. 우리는 운 좋게도 행사장에 초대되었습니다. 내부는 여러 각도에서 다양한 각도와 전망으로 매우 흥미롭고 매력적인 방식으로 복원되고 제시되었습니다. 매혹적인 위치.,4,전기박물관,전기 박물관
Rolshchikov-Dmitry,멋진 건물에 흥미로운 박물관,"이전 발전소 건물은 장관입니다. 거의 기술의 성전으로 느껴집니다. 박물관은 매우 흥미 롭습니다. 하나는 발전소에, 다른 하나는 일반적으로 에너지 관련 물리학에 이르기까지 두 부분으로 나눌 수 있습니다. 또한 아름다운 현대 제방을 따라 산책을 놓치지 마세요.",4,전기박물관,전기 박물관
George K,모두를위한 매혹,이 박물관은 훌륭했습니다. 그것은 모든 사람들이 이해할 수있는 재미 있고 흥미로운 방식으로 전체 발전 과정을 설명하는 데 탁월한 성과를 보였습니다. 폐기 된 발전소에 보관되어 있으며 현대 예술과 로봇 전용 갤러리가 있습니다. 제 아내는 특히 로봇을 좋아했습니다. 하나는 ( '각도 포이즈 (angle poise)'램프의 형태로) 로봇에게 말하고 반응 할 때 감정을 감지하도록 설계되었습니다. 펜으로 작성한 산업용 로봇과 장애물 코스 둘레로 색칠 한 공을 옮긴 로봇도있었습니다. 다른 전시회에는 로봇,5,전기박물관,전기 박물관
766form,두 개의 환상적인 건물에서 볼 수있는 매혹적인 것들,이 박물관은 두 개의 별개 건물에서 기술과 현대 미술 전시회를 결합합니다. 현대 예술은 매우 독창적이고 재미 있고 흥미로운 작품을 포함합니다. 기술 전시회는 똑같이 매혹적인 이전 전력 발전소에 배치됩니다.,5,전기박물관,전기 박물관
