review,u_id,title,u_rate,p_id
필요한 물건이 있어 찾아간 용산 전자상가 골목골목 상점들을 찾는데 어려움이 있었다 필요한 전자제품을 찾긴했으나 가격도 싸지않고 물건이 오래된 듯하여 구입하지는 않았다,Qjr,다소 복잡한 골목,3,578
옛날에는 뭐 사려면 용산이나 테크노마트 큰맘먹고 갔는데 이제는 워낙 인터넷구매가 대세라서 많이 분위기가 다운된 느낌이에요. 대신 즐길거리가 많이 생겼으면 좋겠습니다.,juou,옛추억의 장소,1,578
"용산역에있는 전자상가 예전에 가보고 그뒤로 처음가보았는데 새로 단장을해서 볼것도 많고 내부에 공원같은형식 쉼터가있어서 좋더라고요, 그리고 용산역 몰들어가기전에 뷰보는것도 좋았어요.",Alpertbyun,용산역,4,578
"연휴주말을 이용해 서울에 갔었는데,제가 반드시 하고 싶었던 일이 용산 전자상가에 가는 일이 었습니다. 일요일에 갔는데 점포중 약 70%가 열려 있었다. 기대치 이상이었지요. 저는 마치 사탕 가게에 온 아이처럼 이층 저층 누비며 아침 내내 시간을 보냈습니다. 누구든 그 곳에서는 원하는 것은 무엇이든지 찾을 수 있으리라 확신합니다. 계획하신 대로 가보세요. 가시기 전에 무엇을 사실지 미리정하시고 가셔서 즐겁게 방문하세요 .",730christic,너무나 감격적인 장소,5,578
예전에 정말 잘나가던 곳인데 인터넷가격과 경쟁이 안 되어서요.ㅜㅜ 마이크를 사러 갔는데 인터넷가격에 맞춰주신다고 해서 가격 보여줬더니 그 가격으론 안된다면서 인터넷으로 사라고 ㅜㅜ 거기선 거의 2배로 파신다고요 ㅜㅜ 슬펐어요. 좀,H L,사라져가는,2,578
컴퓨터 조립 맞추러 방눔했습니다. 다나와 최저가를 그대로 맞춰 줍니다. 서비스도 좋구요 예전에 악명스런 그런 모습은 전혀 없습니다. 믿고 컴퓨터를 사도 좋을것같습니다.,Charlie5150,조립 컴퓨터 저렴하게~,5,578
장사가 인터넷의 여파로 잘 안 되기 시작하면서 사기꾼들이 더욱 기승을 부리는 곳이다. 지나가기만 해도 온갖 호객을 하며 조금 어수룩해보이면 바로 등쳐 먹으려고 한다. 만만해 보이면 욕도 한다. 안 가는게 정신건강에 좋다.,richardpN4937UU,사기꾼 천국,1,578
90년대 pc판매의 메카로 불린곳이죠. 지금은 인터넷의 영향으로 옛 명성은 사라졌지만 직접 비교하기위해 찾는곳입니다.,soobok,예전 전자제품의 집합소,3,578
스마트폰이나 인터넷이 활발하기전 대한민국 최대의 전자상가였는데 그러다 보니 나쁜 판매상들도 많고 사기도 많고 가격도 사람따라 다르고 요즘은 가격이 인터넷에 다 공개되니 사람들이 많이 찾지 않는다 그래도 정 급하면 가게되는곳,민석 권,옛날명성은 사라졌네요,2,578
한국에서 가장 유명한 전자상가입니다. 예전보다 점포가 많이 사라졌지만 아직도 대부분의 부품 판매 업체들이 용산에 위치하고 있습니다. 인터넷에서 부품 가격을 미리 알아가면 저렴하고 빠르게 부품을 구할 수 있지만 불량 업체도 있으니 주의가 필요합니다.,트립마니아,전자제품 사기 좋은 곳,3,578
인터넷으로 미리 알고가야 바가지를 안 쓸 수 있습니다. 호객행위도 심해서 기분좋은 쇼핑은 하기 힘들구요. 시설도 오래되어 여러모로 쇼핑의 매력도가 떨어지는 곳입니다.,지구별여행자2015,호객행위가 너무 심한 곳,2,578
어려서부터 많이 다닌 곳이지만 요새는 더 체계적이고 편리하게 구성된 듯. 전자제품 사기에 적절하긴 합니다. 돈이 많으시다면요. 그게 아니라면 미리 알아보고 지식을 가지고 들어가시길. 안그럼 바가지 씁니다.,G1345QDjasonl,전자제품 사기엔 이만한 곳이..더 있어요..,3,578
유명한 용산 전자상가... 저렴하고 좋은거 많다고 하는데... 잘 모르겠어요 .. 잘 알아보고 가야 좋을 거 같아요 ...,ji00328,잘 모르겟어요....,2,578
4호선 신용산역에서 내려 용산 아이파크몰을 방문하거나 1호선 용산역에 내려 아이파크몰에 있는 연결통로를 이용하여 전자상가를 방문할 수 있다. 시설이 낙후된 느낌이 있으며 주말에는 영업하는 곳이 별로 없지만 알만한 사람들은 저렴하게 전자제품을 구입할 수 있는 곳. 단 전자제품에 미숙한사람은 잘 알아보고 가길 권장합니다.,junfff,잘 아는 사람들이 가서 구매하는 곳,4,578
여러가지의 전자 제품 매장들이 줄지어 있으며 그 주변엔 대형몰도 위치해 있어 쇼핑하기에도 좋고 식사하기에도 괜찮은 곳인것 같다. 하지만 이곳까지 가는 길이 주말에는 교통이 많이 밀린다는 단점이.. 여러가지 제품 비교해보면서 살수 있는 장점이 있어 방문 해 보면 좋을 듯!!!,Redboom10,전자제품 사기 좋은 곳!,4,578
잘 알려지지 않았으며 매우 좁은 범위의 제품으로 특별하거나 주목할만한 가치가 없습니다. 현지인을위한 일반 상업 지역 일뿐입니다. 내가 현지에 있더라도 하드웨어가 필요하지 않고 온라인으로 구매할 수 없다면 구입하지 않을 것입니다.,Bruno Lamps,관광객을위한 것이 아닙니다,2,578
"이 시장은 용산역 근처의 넓은 지역을 나타냅니다. 특별한 건물이나 복잡한 건물이 아닙니다. 이 지역에는 많은 작은 딜러가 있으며 많은 사람들이 좋은 거래를하지 않습니다. 그렇다고이 시장이 해고로 가득 찬 것은 아닙니다. 그러나 필요한 물건과 가격을 이미 알고 있지 않으면 희생자가 될 가능성이 큽니다. 또한, 대부분은 외국인 방문객에 관심이 없습니다. 명동이나 동대문과는 다릅니다. 팁 : 좋은 딜러는 붐비는 지역의 모퉁이에 위치합니다.",JHL,좋은 거래와 나쁜 거래가 있습니다. 외국인 관광객에게는 권장되지 않습니다.,3,578
"가격을 기준으로 누군가가 긍정적 인 리뷰를 할 수있는 방법을 이해하지 못합니다. 흥얼 거리더라도 가격은 끔찍합니다. 그들은 완전한 보증으로 무언가와 경쟁하려고합니다. 거기에 방문할만한 가치가있는 상점은 거의 없지만 대부분 비즈니스를 유지하는 방법을 궁금해합니다. 나는 더 많은 것이 있어야한다고 생각했지만, 그렇지 않았다. 인터넷과 빠른 배송이 가능 해짐에 따라 양질의 상품과 서비스를 제공하는 상점을 제외하고이 장소는 곧 사라질 것이라고 생각합니다.",Gunnar,전자 제품을 위해 여기에 가지 마십시오,2,578
방문이 필요합니다! 저렴하고 접근 가능하며 잘 배치되어 있습니다. 다양한 전자 제품의 가격이 10 % 이상 저렴합니다.,Companion12207721588,합리적인 가격으로 모든 전자 장치를 갖춘 훌륭한 장소,4,578
"전화, 태블릿, 카메라 드론 등과 같은 전자 제품을 구매하려는 외국인에게 가장 적합한 장소입니다. 특히 중고 전자 제품을위한 최고의 장소입니다",Semusa,전자 제품의 바다,4,578
이 지역은 방문 할 가치가 없습니다. 컴퓨터 나 휴대 전화를 찾는다면 범위는 적당하지만 가격은 경쟁력이 없습니다.,Budgong g,방문할만한 가치가 없다.,1,578
"작년에 용산을 방문한 곳은 평온한 곳이었고 주민들 만이 저렴한 가격으로 거래 할 수있는 곳으로 적합했다. 심지어 내 한국인 친구는 나에게 거기에 가라고 조언하지 않았다. 그러나 나는 아직도 보려고 갔다. 내 새 집에 대한 디지털 도어록을 찾고 있었지만 문제를 발견했습니다. 묘사 된 그늘하고 나쁜 장소를 찾지 못했습니다. 많은 전자 제품 가게와 나는 가격이 더러웠다라고 생각하지 않는다. 그러나 아마 지방 주민은 교섭하고 좋은 가격을 얻을 수 있었다. 어쨌든 검색 한 후 포기하고, 디지털 자물쇠",teamilk,다양한 전자 제품,4,578
"이 곳에 전자 다양한 종류의 장치에서 찾을 수 있습니다. 영업 현금 돈을, 빌, 보증 없음 없습니다. 카드를 통해 결제 경우 가격이 10 % 정도 높았습니다. 동일한 장치, 가격은 다른 가게에서 꽤 큰 차이가 있습니다. 또한, 깊이 조사할 경우 동일한 장치 온라인 상점 저렴한, 보증, 빌 찾을 수 있습니다. 아시아에서 가장 큰 전자상가 광고된. 하지만, 제 생각으로는 매우 매력적이고 쉽지 않습니다. 나는 쇼핑 할 추천하지 않습니다.",Okarahan,용산전자상가,2,578
전화 가격은 매우 저렴하지만 보증 또는 청구서를 내지 않습니다. 그러나 Apple 전화의 경우 Apple 웹 사이트에서 IMEI를 확인할 수 있습니다.,Mohit S,Bill / Warranty가없는 전자 제품에 적합,4,578
