,u_id,title,review,u_rate,place_name,res_title,p_id
0,"NASIN, 김나신",흥선대원군의 집,흥선대원군이 고종이 왕이 된 후 기거했던 운현궁입니다. 다른 궁궐에 비하면 작지만 과거에는 훨씬 규모가 더 컸다고 하네요. 입장료도 없고 진짜 양반집을 걷는 느낌이 들어 좋은 곳.,4,서울 운현궁,운현궁,23
1,Jiyoun,지금은 공사중,전체다 못들어가는건 아니지만 작년에 좋았었는데 지금은 방문해도 다 못즐기니 조금 아쉬웠어요 무료이고 역사정보를 한쪽에 전시해서 읽어볼수있는건 좋았답니다. 단지 외국인들은 알지 못할꺼같아요,3,서울 운현궁,운현궁,23
2,Hyejin S,경복궁이나 창덕궁 같은 고아한 궁은 아니지만,가벼운 마음으로 산책하기 좋습니다. 주말에는 전통혼례가 열리기도 하고 때때로 음악회나 다도체험 등의 이벤트가 있으니 재미있는 방문이 될지도!,5,서울 운현궁,운현궁,23
3,ahirity,"안국역에서 가까운 운현궁, 주말에는 다도체험이 가능",사전 예약 시 토요일날 운현궁에서 다도체험을 해볼 수 있습니다. 현장예매도 가능하다고 되어 있지만 예약하지 않으면 체험하기 어렵습니다. 안국역에서 가까운 위치와 작고 아담한 운현궁 내부를 산책하는 것도 좋습니다.,4,서울 운현궁,운현궁,23
4,이준영,운현궁!! 강추해요,서울에는 정말 많은 고궁이 있지만 운현궁은 무료로 들어갈수 있으며 소박한 고궁의 느낌을 만끽할수 있습니다. 다들 경복궁이나 큰 고궁들만 가시는데 운현궁도 추천드려요!!,5,서울 운현궁,운현궁,23
5,Jiyoun,공연도 있어요~~,일요일 방문했고 공연이 있었어요 크지는 않지만 너무예뿌고 사진촬영도 많이하고 있었어요 조각보 전시도있어서 잘보고왔어요,4,서울 운현궁,운현궁,23
6,Sung Chan L,무료입장하는 운현궁의 봄,운현궁의 봄이라는 김동인의 소설속에서만 접했던 곳인데 인사동 가는길에 난생처음으로 가봤는데.. 역시 고풍스러운 역사건축물은 어딜가더라도 마음이 편안해진다. 내부는 밖에서 보는것보다 더 넓기에 산책하며 사진찍기도 좋다. 일부가 사저로 넘어가 공개되지 않는게 아쉽다~,4,서울 운현궁,운현궁,23
7,JJJY_Mom,산책하기 좋은 곳.,조용하고 한산해서 점심시간에 종종 산책하러 방문합니다. 고풍스럽고 마음을 편하게 해주는 곳이어서 산책하기에 참 좋습니다.,5,서울 운현궁,운현궁,23
8,민석 권,복접한 도심의 휴식처이자 역사공간,안국역에서 조금만 걸으면 있는 운현궁은 근처에 엄청나게 높은빌딩들 사이에서 역사공간이자 휴식을 즐길수 있는 공간입니다 콘크리트가 아닌 나무와흙을 느낄수 있는 건축물은 마음을 편안하게 해주네요,5,서울 운현궁,운현궁,23
9,duck3222,운현궁,종로구 조선후기 흥선대원군의 사가랍니다. 운현궁 양관이 도깨비 드라마 촬영지로 유명해진 조선 마지막 왕자의 거처라고 해서 찾아가 보았어요~ 프렌치 르네상스 양식의 건물로 운현궁과는 다른 이국적인 느낌이 들었습니다. 드라마의 영향때문인지 많은분들이 사진을 찍고 있었고~ 더불어 운현궁까지 관광을 할수 잇는 코스라 겸사겸사 좋은 구경했습니다. 참고로 양관이랑 운현궁은 연결되어있지 않습니다.,4,서울 운현궁,운현궁,23
