,u_id,title,review,u_rate,place_name,res_title,p_id
0,juou,멋져요,뮤지엄보다도 건축물이 정말 인상적이고 멋있네요. 휘양찬란한 것보다 아기자기하고 신기한 공간들이 전시를 더욱 풍성하게 만들어주는것 같아요,4,아라리오뮤지엄 인 스페이스,아라리오뮤지엄 인 스페이스,808
1,jaeheey2017,고궁을 바라보는 공간,이곳에서 바라보는 고궁의 모습은 사계절 모두 아름답습니다 또한 이 건물에서 뮤지엄을 방문하고 커피숍에 들러 차를 마시는 것도 조용하고 즐거운 여가시간을 보내는 방법입니다.,5,아라리오뮤지엄 인 스페이스,아라리오뮤지엄 인 스페이스,808
2,여우비에젖다,뮤지엄 방문겸 카페도 다녀왔어요~,"아라리오 뮤지엄에는 다양한 현대미술 볼거리들이 많아요~ 그리고, 오디오 가이드가 잘 되어있어서 난해한 작품도 잘 감상할 수 있었던 것 같아요. 열심히 미술관 감상하고 나서 카페 인스페이스에 가서 커피한잔씩과 2단 접시에 제공되는 디저트 세트를 먹었어요! 맛있고 탁 트인 통유리때문에 기분이 너무 좋았습니다. 또 방문하고 싶어요^^",5,아라리오뮤지엄 인 스페이스,아라리오뮤지엄 인 스페이스,808
3,Sunkyung K,2층 이탈리아 음식점 넘 별로입니다.,"여기는 어떤 우월의식이 있는 식당 같아요. 물론 특이한 건물이고 정경이 좋죠. 창경궁과 청덕궁을 볼 수 있는. 근데 서비스는 권위적이고 통제적이네요. 코스로 주문하고 한 명이 식사를 할 수 없는 상황이었는데 주문하지 않고 다른 사람것을 쉐어 하지 말라고 여러번 주의를 주고. 음료만 주문도 안된다 하고. 뭐를 물어봐도 이유가 많고 설명을 야단치듯 하고. 다시는 안갈겁니다. 불쾌한 이탈리안 음식 경험이네요. 비싼 음식 주문하고 야단 맞은 느낌. 단, 4층 일식은 좋으네요.",1,아라리오뮤지엄 인 스페이스,아라리오뮤지엄 인 스페이스,808
4,MAE HEE,좋아요!,"옆건물 카페만 이용하다가 뮤지엄은 처음이였는데 건물자체가 너무 멋져서. 작품을 보면서도 건물작도 또한 보게되는 멋진 경험이였습니다. 어렵지 않게 즐길수 있는 작품들과, 공간이 주는 매력은 아곳이 최고인듯!! 공간 자체가 작품인곳이에요!!",5,아라리오뮤지엄 인 스페이스,아라리오뮤지엄 인 스페이스,808
5,올리브521,아라리오 미술관.서울의 자랑,현대 최고의 건축가인 김수근씨의 작품인 공간사옥을 김창일씨가 사들여 아름다운 미술관으로 만들었다. 소장품위주로 이루어지는 전시도 훌륭하지만 구 공간사옥의 깊고 호젓함과 어우러지는 작품들로 그곳만의 특별한 공기가 떠다니는듯한 아름다운 장소이다.게다가 옆 브라서리 인 스페이스를 비롯한 식당가도 맛과 뷰가 뛰어나다,5,아라리오뮤지엄 인 스페이스,아라리오뮤지엄 인 스페이스,808
6,올리브521,브라서리,아라리오 미술관 이태리식당 가격인상은 있었으나 여전히 맛과 서비스는 훌륭했고 갓구워진빵은 하이디처럼 훔쳐오고 싶었을정도.. 창덕궁뷰 또한 여전히 아름다웠고 커피.최고.,5,아라리오뮤지엄 인 스페이스,아라리오뮤지엄 인 스페이스,808
7,bahajia,공간 자체를 보러가는 곳,'공간'이라는 건물자체가 너무 멋있었고 이 아름다운 건축물 안에 멋진 작품들이 가득차 있어서 정말 즐거운 시간을 보내고 올 수 있었다. 미술. 건물에 관심있는 사람에게 강추하는 곳,5,아라리오뮤지엄 인 스페이스,아라리오뮤지엄 인 스페이스,808
8,jinustar,"옛 ""공간"" 사옥",한국 건축 문화의 역사적인 건축물중 하나인 故 김수근 선생의 ‘공간(空間 SPACE)’ 사옥을 아라리오의 김창일(CI KIM) 대표가 인수했다. 역사적으로 의미가 있는 공간을 예술을 사랑하고 그림에도 조회가 깊은 김창일 대표가 인수한 것은 어쩌면 다행이다. 그는 이곳을 ‘아라리오 뮤지움’으로 리모델링하면서 설계를 고 김수근 선생의 제자인 장세양 건축가에게 맡겼다,4,아라리오뮤지엄 인 스페이스,아라리오뮤지엄 인 스페이스,808
9,poodledoop,위대한 현대 미술관 및 건물,흥미로운 건물에 흥미로운 현대 미술관. 설비는 공간을 잘 활용합니다 (예 : 오래된 욕실의 욕실 테마). 머리를 조심하십시오-천장이 약간 낮습니다. 옆에있는 커피 숍에서 식사를하시면 입장료가 할인됩니다.,5,아라리오뮤지엄 인 스페이스,아라리오뮤지엄 인 스페이스,808
