review,u_id,title,u_rate,p_id
"한때 명동이 핫플레이스 일 때 명동성당도 하나의 데이트 코스로 자리잡았고, 지금은 천주교도들에게는 대한민국 서울을 대표하는 성당으로 자리잡았다. 명동에 들려서 지나가다 보고 방문해볼 정도의 성당이다. 여기를 꼭가봐야해! 여기 못가면 안돼! 할정도의 즐길거리는 아니다. (도움이 됐으면 하는 마음에 리뷰를 남김)",Relax825963,명동이 유명해지고..,4,244
대한민국 천주교의 1번지. 천주교 신자라면 가서 미사 참례해봐야한다. 미사도 자주 있으니 시간적으로 부담도 없다. 그리고 종교 외적으로 보면 눈 오는 날 저녁의 명동성당 사진은 그 모습만으로 로맨틱하다.,Paul.S.H.Ch,대한민국 천주교의 1번지,5,244
성당은 사실 어느 나라에나 있고 경치나 볼거리도 비슷합니다. 다만 명동 한가운데에 있다는 점에서 한 번쯤 들러 볼 만 하네요. 종교가 있다면 미사를 드려도 좋을 듯 합니다.,Donghoon Kang,이 장소 자체가 좋다기 보다는...,4,244
크리스마스때는가보지 못했는데... 구유가 남아있어 좋았어요 혼배미사는 우연히 처음 보게되서 좋았고 뭔가 아우라가 느껴지는 곳이예요 잠시들러 기도하시고 가셔도 좋을듯 합니다.,Jiyoun,아직도 구유가 있어요,3,244
명동성당 프란치스코 홀 결혼식 피로연 부페식당에서 있었어요 12/29(일) 결혼식에 다녀왔어요 음식도 깔끔하고 와인도 맛났어요 잔치국수도 맛나고 파스타 쌀국수도 맛났어요 행복하게 사세요,준일오,wedding,5,244
명동 성당은 진짜 외국인도 많이 오는 성당입니다. 진짜 미사를 드릴때 안내원분이 친절하게 잘 안내해 주시고 또 노래 부를때 진짜 멋있었습니다!,JIHWAN RYU,우리나라의 TOP 1 성당,5,244
"성당에서 교리공부를 할 때 서울에 있는 성지 순례 코스로 명동성당을 방문했던 기억이 있습니다. 결혼식 예약이 어려울 정도로 아주 아름다운 성당이고, 날씨가 좋은날은 아름다운 하늘과 어우러지는 성당 외관이 정말 아름다워요",407yjj,"아름다운 성당, 성지",5,244
크리스마스에 오랜만에 명동에 사람에 치어 고생하다가 잠시 경건한 장소를 찾아 명동성당에 방문하여 미사를 진행하는 것을 보며 마음까지 따뜻하게 보냈던곳이다.,dread,크리스마스 이브에 갔던곳,5,244
"지하에 상가가 잘 되어있어 책도 구경하고 커피도 마시고, 성당에서 파는 상품들 구경하는 재미도 있다. 물론 성당 자체도 말할 것도 없이 아름답다.",Kylie Park,성당 상품들 구경하러,4,244
신앙인들의 전유물이 아니라 이젠 대한민국의 민주주의의 성지로 자리 잡았다. 서울의 중심이라 접근하기도 쉽고 성당에 도착해서 계단을 오르기 시작하면 세상적 삶에서 한발씩 멀어지는 느낌이 든다. 성당 내부의 엄숙함은 믿고 안믿고를 떠나서 성스러움이 자신의 삶을 돌아보게 한다. 성당을 끼고 돌면 성모상을 지날 때면 자동으로 기도가 된다. 한 번쯤은 방문해 보면 삶이 은혜가 될 것이다.,김석찬,여행,5,244
"명동에 위치한 성당, 규모가 크며 학생운동과 민주화운동 역사의 산실입니다. 건물 자체는 외부에서 사진 찍는 것만 가능하며 미사를 드리기 위해 방문하는 사람들이 많습니다.",ahirity,"명동에 위치한 성당, 규모가 크며 학생운동과 민주화운동 역사의 산실",4,244
명동 간 김에 아이들과 명동성당에 다녀왔습니다. 종교불문하고 명동에 가면 한번쯤은 꼭 가보면 좋겠다는 생각을 했습니다.,쭈닌민이승이,아이들 교육차원으로 방문,4,244
"솔직히 외국의 다른 성당들에 비하면 그다지 화려하지도 웅장하지도 않습니다. 하지만 한국 카톨릭의 심장이며, 민주화의 성지였던 곳이기에 서울에 오신다면 한번은 들려보셔도 좋겠습니다. 성당 지하에 상점도 좋습니다",진실평가,대단하지는 않지만 그래도,5,244
"해외의 대성당은 좀 다녀봤는데, 정작 한국의 대성당은 가 본적이 아직 없어서, 가 보았다. 의외로 많은 상가들과 연결이 되어 있다. 엘리베이터쪽 입구로 들어갔으면 3층으로 가면 된다. 본당 크기는 적당하며, 장식도 예쁘다. 밖에도 기도 할 수 있는 마리아 조각상이라던가, 촛불 봉헌을 할 수 있다. 사랑하는 소중한 사람들을 위해 기도 할 수 있는 시간을 가질 수 있어서 좋았다.",Antonio77,그래도 한번 들릴만한곳...,4,244
"어차피 외국친구들은 명동에 한번은 꼭 놀러온다. 어디서 보고 오는 것인지는 모르겠지만, 외국친구들은 꼭 명동에 들리고. 딱 봐도 눈에 띄는 건물이기 때문에 데리고 가기 좋다. 명동이랑 같이 코스로 엮어서 방문하기 최고의 장소. 특히 외국인중에 가톨릭 신자가 있다면 빠질 수가 없다.",맥주헌터,명동이랑 같이 구경가기 좋은 장소,5,244
명동의 터줏대감격인 곳입니다. 예전에는 캐톨릭 신자가 아니더라도 명동을 가면 우선 명동성당 언덕을 먼저 가서 성당의 차분하고 성스런 기운을 받고 볼일을 보곤 하던 유명한 곳입니다.,봉기 문,방문기,5,244
"명동성당, 이야기는 많이 들어봤지만 딱히 가봐야겠다는 생각은 없었지만 친구가 가보고 싶어해서 방문해보았다. 사진 찍는 사람들이 많았다.",194ren,명동성당,3,244
한국 현대사에서 특별한 장소로 늘 기억되는 이 곳은 평범한 성당 건물이나 특별한 아우라가 있는 장소입니다. 일년에 한번은 미사를 보는 경험도 괜찮습니다.,EDGAR.S,특별한 아우라가 있는,5,244
가장 붐비는 명동에 위치해 있지만 내부에 들어가면 아주아주 고요해서 갈때마다 시간이 되면 들르는 곳이에요. 신자가 아니더라도 잠시 들어가서 이너피스를 찾아보세요ㅎㅎ,whitesh06,고요한 곳,5,244
"서울 명동의 유명한 성당입니다. 중앙극장이 있던 곳에서 아주 가깝습니다. 명동자체는 붐비지만 평일에 이 주변은 한산한 편입니다. 물론 주말은 붐비고요,,",TravelRang,서울 명동의 유명한 성당,5,244
