review,u_id,title,u_rate,p_id
집에서 멀어 자주 가진않지만 오랜만에 친구들과의 약속으로 갓는데 역시나 사람들도 정말 많고 젊음이 느껴지는 거리였어요 ㅠㅠ 가끔은 이런곳에서 놀아야 스트레스가 풀립니당,Sihyuk Sung,홍대!!,4,685
여전히 젊은 거리 다른 곳은 조금씩 변했는데 이곳만은 젊음을 간직하고있다. 그 뒤로 상수 합정은 지금 평일에 영 분위기가 어두운데 홍대만큼은... 여전하더라 많은 사람들도 버스킹하고 거리 자체만으로도 하나의 컨텐츠이다. 클럽도 많고 바도 많고 마실거리 즐길거리 풍족하고 차고 넘친다. 추천합니다.,Relax825963,"젊은 거리 , 추천합니다.",5,685
사람이 많고 북적북적한 분위기를 좋아한신다면 가셔도 큰 문제가 없지만 사람이 없고 한적한 것을 좋아하신다면 가시면 안 됩니다.,DAEHEONKIM,사람이 많다,2,685
"지하철이나 버스 등 교통편이 일단 좋죠. 그리고 민속주점, 맥주집, 고기집, 중국 요리 기타 등등 선택지가 넓습니다. 주말에는 좀 혼잡하지만 그것도 볼거리(?) 중 하나로 생각할 수 있습니다.",TK Y,서울에서 친구들과 한잔 하러갈 때,4,685
이 곳에서는 젊은이들 사이에서 유행하는 최신 아이템을 구경할 수 있고 젊은이들이 좋아할 만한 군것질 거리도 많습니다. 한국인들 뿐 아니라 외국인들도 많이 찾는 거리여서 항상 사람들로 붐비지만 시끌벅적한 분위기 속에서 활기찬 감성을 느낄 수 있어서 재미있는 장소입니다.,Lee Yeyoung,젊은이들의 활기찬 감성을 느낄 수 있는 곳,5,685
서울의 유명한 명소 중 하나이다. 번화가로 항상 사람이 많고 특히 주말에 가면 정말 사람이 많아서 사람 많은 것을 별로 좋아하지 않는 사람이라면 주말은 가지마라고 하고 싶다. 음식점과 쇼핑할 수 있는 가게들이 즐비하기에 즐기기에는 좋은 곳이다.,ye0ngjus,홍대 거리,3,685
먹거리.쇼핑.음주가무 모든것이 이곳에서 해결 가능하다 한국 젊은이들의 최신 스타일을 알고 싶으면 이곳으로 가는데 좋습니다,Choi hyoung kyu,젊음의 거리,5,685
한국인 만 외국인 반 ! 정말 다국적 관광객이 캐리어를 끌며 다닌다. 온갖 음식점도 많고 쇼핑할 것도 많고 중간중간 관광안내원도 쉽게 눈에 띤다.,bszhang,이런거였구나,4,685
대학가 중에는 가장 재밌는게 많은 곳이 아닌가 싶어요. 여자분들 옷 쇼핑할 곳이 많고 맛있는 레스토랑이 많아요. 대학가라서 가격도 저렴한 편입니다,407yjj,옷 쇼핑하기하고 먹기 좋은곳,5,685
오랜만에 방문했는데 거리에 사람들이 여전히 많네요^^ 너무 오랜만이라 거리도 상점도 다 변했지만...길거리 버스킹 하는 분들은 여전하네요^^ 더운날이라 구석구석 돌아다니진 못했어요,Sabina Kim,여전이 사람 많은 곳,3,685
