review,u_id,title,u_rate,p_id
자전거타고와서 유람선 옆 테이블에서 맥주한잔 마시는 것이 가장 기분 좋은 경험이었습니다. 다만 요즘 바퀴벌레가 많던데 서울시에서는 박멸해주셨으면 합니다... 지금은 추워서 그런데 곧 벛꽃필무렵되면 공원전체가 달달해집니다 ㅋㅋ,Relax825963,내가 가장 자주 많이 가는 한강공원,5,347
일단 나름 가볼만한 공원이라고 말씀드리고 싶네요. 공원 주변에 전단지를 배포하는 아주머니들이 너무 많습니다. 최대한 피하는 것이 좋을 듯합니다.,김 환희,쓰레기 아무데나 버리지 마세요,4,347
"봄에는 벚꽃을 보러 가구요. 여름에는 치맥을 하러 갑니다. 가을에는 강바람 맞으면서 자전거 타면 좋구요. 겨울에는 야경을 보면서 버스킹 공연을 보기 좋아요. 부모님 댁 근처라 자주 가는데, 언제 누구와 가도 여유롭고 좋습니다.",Donghoon Kang,어느 계절이나 가기 좋은 곳,5,347
한강을 따라 따뜻한 겨울의 정취를 느끼면서 어둠이 내리는 도시를 바라본다. 강 건너 도시는 희미한 실루엣만 남길 때 하늘의 별 같은 조명이 도시를 덮친다. 한강을 따라 걸으며 도시에서 이방인이 아니라 더불어 살고 있음을 느끼기 위한 사진도 몇 장 찍어 본다. 오늘은 천천히 걷는다.,김석찬,강바람 따라 걷다,5,347
겨울이라 추워서 망설였는데 날씨가 맑아서 좋았어요! 낮에 잠깐 산책하다가 뷔페 먹고 좀 쉬다가 유람선 타고 서울 야경까지 보고 좋았습니다!,Hana P,한강 유람선과 뷔페로 힐링타임,4,347
"한강의 경치와 분위기는 전세계 어느 명소와 견주어도 빠지지 않을 만큼 멋진 곳이다. 자전거를 탈 수도 있고, 달리기를 할 수도 있고, 수상 스포츠를 할 수도 있고, 연날리기를 해볼 수도 있고 유람선도 탈 수 있다. 아무것도 하지 않고 가만히 앉아 경치만 바라봐도 즐거운 공간이다.",Lee Yeyoung,가만히 앉아 아무것도 하지 않아도 기분이 좋아지는 곳,5,347
한강을 볼 수 있는 서울에 있는 여러 한강공원 중 하나이다. 여의도 한강공원은 대중교통으로도 접근이 편리하기에 버스나 지하철을 타고도 갈 수 있다. 피크닉을 즐길 수 있고 자전거도 대여해서 한강을 바라보며 탈 수 있다. 날씨 좋은 날 자전거를 타고 한강공원을 즐기는 것을 추천한다.,ye0ngjus,여의도 한강공원,5,347
역시 이렇게 선선하고 날씨 좋을때 한강 가니 너무 좋네요! 사람들이 많아서 좀 복잡하기는 했지만 그래도 마음의 안정이 되기도 하고 남자친구랑 자전거도 타고 재밌었네요~~,Kim Soojung,역시 가을엔 한강,5,347
서울의 야경과 가을을 기다리는 바람을 쐬며 한강을 따라 천천히 걷는 것도 도시에서 특별히 느낄 수 있는 맛이다. 편의점 커피를 들고 걸어도 좋고 시원한 캔 맥주 하나를 들고 걸어도 좋다. 많은 젊은이들이 모여 움직이는 곳이어서 나도 덩달아 젊어 진다.,김석찬,야간 산책,5,347
서울 여의도 한강 시민 공원 휴식과 데이트 하기 좋은 곳 입니다. 강을 바라보며 여러 음식을 먹을수 있으며 주말밤에는 길거리 음식 푸드 트럭 등 다양한 이벤트가 있습니다. 사진도 찍기 좋고 정말로 휴식하며 힐링을 할 수 있는 곳입니다.,smallbear traveller,멋진 한강 풍경과 시원한 자전거 데이트,5,347
서울의 한강공원 중 가장 크고 볼거리가 많다. 주말마다 밤도깨비 야시장이 열려서 맛있는 음식과 공예품을 살 수 있다. 한강을 보며 편의점 즉석라면을 먹으면 환상적이다!! 마포대교 글귀를 보며 한강을 건너는 것도 인상적.,woo junggil,서울에서 가장 큰 한강공원,4,347
