,u_id,title,review,u_rate,place_name,res_title,p_id
0,407yjj,최고,무료지만 즐길 거리가 정말 많아요 규모도 크고요. 봄에는 벚꽃 길도 아주 길고 예쁜 곳입니다. 동물원은 좀 낡았지만 있을 건 다 있고요. 다만 엄청 넓으니 주의하세요,5,서울어린이대공원,서울 어린이 대공원,345
1,JENAH C,무료라 더좋은,전엔 입장료도 있었는데 어느순간부터 무료입장으로 바뀌어서 너무좋아요. 산책하기도 좋고 동물원도 있어서 가족끼리 와도 좋아요. 놀이기구 몇개는 이용료 내서 이용하면 되니깐 주말나들이 하기에도 저녁에 산책하기도 좋은것 같아요!,4,서울어린이대공원,서울 어린이 대공원,345
2,sungbuddaface,산책하고 싶을 때,"이름처럼 어린이들을 위한 공원이라 생각하기 쉽지만, 이미 동네 주민들은 물론 많은 사람들이 무료로 입장해서 산책, 운동도 하고 놀이기구나 동물원 이용도 할 수 있는 다목적 공원이에요. 주차는 정문/후문에 유료주차할 수 있게 되어있는데 주말은 대부분 만차라 이용이 쉽지 않고 가급적 지하철, 버스 이용해서 가는게 좋을 것 같네요. 주위에 아차산, 용마산으로도 갈 수 있어 등산/산책 코스로 같이 활용해도 좋고 가족나들이나 커플데이트 코스로도 좋습니다.",5,서울어린이대공원,서울 어린이 대공원,345
3,sanrio2018,무료인데 볼 것도 많아요,동물들도 다양하게 있고 곳곳에 놀이터도 있어서 아이들 신나게 뛰어다니기 좋아요 . 그런데 무료입장!! 애니멀쇼정도만 티켓구입해서 보는거라 부담없이 하루 나들이 가기 좋습니다.,5,서울어린이대공원,서울 어린이 대공원,345
4,Kylie Park,포켓몬고 하기 좋은 곳,운동하는 동네 주민분들도 많고 소풍나온 아이들도 많은 정겨운 공원이다. 포켓몬고 하는 친구도 자주 방문하는 곳으로 근처 주민들이 주로 많이 방문한다.,4,서울어린이대공원,서울 어린이 대공원,345
5,"ME, wow",산책으로 굿~,놀이동산이나 동물원으로서는 별로지만. 위치 좋고 넓어서 산책 데이트용으로 딱 좋아요~ 봄여름가을겨울 다 가봤지만 역시 여름은 좀 많이 덥고. 봄가을이 제일 좋은 듯하네요~,4,서울어린이대공원,서울 어린이 대공원,345
6,TravelRang,서울 어린이대공원,서울 어린이대공원. 놀이기구는 비용이 들지만 어린이대공원자체는 입장료가 무료라서 근처가셨다가 바람쐬러 가시기에 좋지 싶어요,5,서울어린이대공원,서울 어린이 대공원,345
7,공쥬님,비교적 한산한 놀이공원,비교적 한산하고 사람도 적지만 벚꽃시즌인 봄에 가면 정말 흐드러진 벚꽃이 아름답습니다 연인과 가족과 함께 가기 좋습니다,4,서울어린이대공원,서울 어린이 대공원,345
8,gingertea,소풍가기 좋은 곳,굉장히 넓은 공원입니다. 동물원도 있고 작은 놀이공원도 있고 봄에 벚꽃이 참 예쁜 곳이예요. 가족이 주말에 소풍나가기 참 좋습니다.,5,서울어린이대공원,서울 어린이 대공원,345
9,경경 팍,동물친구들을 만날 수 있는 곳,아이뿐만아니라 어른들도 신기하게 즐길 수 있는 곳! 살아있는 동물들의 모습을 직접 가까이에서 볼 수 있는 곳!! 코끼리 호랑이 표범 사자 등등 실제로 보니 너무너무 신기한 곳,5,서울어린이대공원,서울 어린이 대공원,345
