,u_id,title,review,u_rate,place_name,res_title,p_id
0,ehgus2477,광화문 지나가면서 들리기 좋음,광화문을 지나가다가 볼수있는곳인데 그냥 소소히 시간이 남을때 들어가서 보기좋다.나와서 앞으로 쭉 걸어가면 도심이나오는데 도심과 조용한곳의 중간이라고나할까,5,정동극장,정동극장,703
1,강한여자,멋스러운 정동 극장,시청에서 출발해서 덕수궁을 거쳐도 되고 조금 멀어도 광화문쪽에서도 걸어와도 되고 도심 어디서나 접근하기 편하고 좋습니다. 도심은 중앙임에도 혼잡스럽고 소란스럽기보다 매우 차분한 분위기에 고풍스러운 멋도 느낄 수 있습니다.거기다 극장 자체도 건물이 너무 독특하고 이쁜 서울의 랜드마크로 손색이 없는 곳입니다.,4,정동극장,정동극장,703
2,장두현,한국 최고의 전통 공연장,"정동길을 걷다가 예쁜 분홍빛 포스터를 보고 <련>을 봤습니다. 배우들의 연기, 조명, 스토리 뭐 하나 빠지는 게 없더군요. 전 혼자였지만 부모님이랑 아이들 데리고 온 가족관람객들이 참 부러웠네요. 정동극장 공연이 열리는 지하로 내려가기 전에 정담 카페에 들러 담소도 나누고 공연 시작 전후로 덕수궁길, 정동길을 걷는 것도 좋아요. 조만간 다시 찾을 계획입니다. :)",5,정동극장,정동극장,703
3,다님,덕수궁길을 따라 걸어가면 나오는 보석같은 곳,"정동극장을 찾아가는 길도 나무도, 극장 건축 양식도 모두 아름답습니다. 굳이 공연을 보지 않아도 극장 입구를 가는 과정 자체가 여행입니다. 오래된 건물이지만 낡았다는 느낌을 주기보다 분위기 있고 평화롭습니다. 데이트하기 정말 좋은 곳입니다. 근처 맛집도 많고 극장 압구 카페에서 차 한잔 하는 것도 너무 좋습니다.",5,정동극장,정동극장,703
4,바람57,시내 한복판에서 문화와 여유를,"덕수궁 뒷편에 자리한 접근성 좋은 극장으로 다양한 장르의 공연을 볼 수 있고, 근처에 좋은 산책로가 있어 특히 가을 낙엽질때 좋음",4,정동극장,정동극장,703
5,니콜라06,독특한 분위기를 느낄 수 있는 곳,덕수궁뒤쪽이라 도심임에도 매우 조용하고 옛스런 분위기를 느낄 수 있는 곳임. 시청역애서 걸을만한 거리이고 극장 자체의 건축구경도 할만함. 공연이 취향에 안 맞더라도 한번쯤 들를만한 곳,4,정동극장,정동극장,703
6,komainu,판소리에 감동,"정취가 있는 덕수궁 길을 산책하며 걸어가니 정동극장에 도착해, ""미소"" 극을 보고 왔습니다. 전부터 보고 싶다고 생각했는데 드디어 볼 수 있었네요. 한국 전통 예능인 판소리가 중간 중간 들어가 있고 그 소리의 울림이 감동적입니다. 이야기 내용은 일본어로 스크린에 나옵니다. 판소리 한국어는 전혀 알아들을 수 없지만, 충분히 감동하게 해줍니다. 전통 예능에 흥미가 있는 분께는 꼭 추천합니다!!",5,정동극장,정동극장,703
7,masa s,서울의 극장,"전통 문화 공연이나 참신한 연극, 음악 등 다채로운 한국의 공연 예술을 엿볼 수 있는 극장입니다. 공연 시작 전에 근처에 있는 돌담길이나 이화여고 등 분위기 있는 스팟을 돌아볼 수도 있습니다.",4,정동극장,정동극장,703
8,mmmzii,뮤지컬과 한국의 전통 예술이 어우러진 공연,"이 공연은 전통 문화 공연이라기보다는 뮤지컬에 가까우므로, 순수한 한국 전통의 공연 예술을 즐기고 싶으신 분은 다른 극장을 방문하시는 것이 좋습니다. 한국을 처음 방문하신 부모님을 모시고 갔는데 매우 볼거리가 많고 한국의 전통도 엿볼 수 있었던 공연에 매우 만족하셨습니다. 코네스트(Konest)라는 사이트에서 예약을 했는데, 앞에서 네 번째 줄 중앙 좌석에 앉았더니 무대가 아주 가까워 배우들의 표정도 잘 보여서 참 좋았습니다. 극장 규모가 작기 때문에 저렴한 좌석도 충분히 즐길 수 있을",4,정동극장,정동극장,703
9,ショコラ,종합 민속 예술,"전부터 보고 싶었던 공연이라 이번엔 친구들과 함께 다섯이서 표정까지 자세히 볼 수 있는 네 번째 줄 중앙 좌석을 차지하고 관람할 수 있어 참 좋았습니다. 중국, 태국, 일본 관광객들과 현지인들로 극장 안은 만석이었습니다. 가실 계획이 있으신 분은 미리 예약하시는 것을 추천합니다. 시티 투어 티머니 카드를 구입할 때 함께 주는 10% 할인권을 이용할 수 있었습니다. '춘향전'이라는 이야기에 판소리, 가야금, 오고무 등 공연 예술이 어우러져 지루할 틈이 없는 연출과 화려한 색채의 의상에 매료되어",5,정동극장,정동극장,703
10,しょーしょー,아름답다!,"극장에서 한복을 입고 사진 촬영을 할 수 있다는 점도 참 매력적이라 가족과 함께 갔습니다. 사진 촬영도 즐거웠지만 극장에서 열린 이벤트 공연이 아주 아름답고 멋졌습니다. 편하게 볼 수 있는 좌석도 좋았고, '외국에 왔다'는 기분을 확실히 맛볼 수 있어서 즐거웠습니다. 함께 갔던 어머니도 매우 즐거워하셨습니다. 효도할 수 있는 기회로 딱이라고 생각합니다.",5,정동극장,정동극장,703
11,Petra B,놀랍고 전통적이며 외국인이 쉽게 따라 할 수 있습니다!,"한국을 떠나기 전에 이것을 볼 수있어서 너무 기쁩니다! 모든 공연자들은 훌륭했고 세트, 의상 및 제작은 아름답습니다! 또한 관객을 항상 환영하는 경험의 일부로 만듭니다. 나는 이것을 모두에게 추천 할 것입니다. 특별한 경험을 가지십시오! 이야기는 대부분 춤을 통해 들었 기 때문에 이해하기도 쉬웠습니다. 또한 무슨 일이 일어나고 있는지 읽을 수있는 화면이있었습니다 (많은 언어로). 이 장소는 더주의를 기울여야합니다! ?",5,정동극장,정동극장,703
12,Steve D,매우 훌륭한,"정동 극장 방문은 한국 여행의 하이라이트였습니다. 우리는 ""궁 : 장녹수 이야기""를 보았습니다. 공연자들의 우아함과 예술성이 그립다. 한국 문화의 축소판입니다. 극장은 경복궁과 로열 가드 체인지에서 도보로 15 분 거리에 있습니다. 옆집에는 멋진 스낵, 케이크 및 음료를 판매하는 카페가 있습니다. 우리는 약 16 장씩 온라인으로 티켓을 샀습니다.",5,정동극장,정동극장,703
13,Jerry J,매우 즐겁고 첨단 기술의 성능,이것은 매우 상업적인 프리젠 테이션이지만 매우 우수한 품질이며 매우 재능있는 사람들이 공연합니다. 한국 음악과 춤을 맛보기 위해 방문 할 가치가 있습니다.,4,정동극장,정동극장,703
14,Margareth T,엔터테인먼트 쇼,"나는 ""궁전""이 내 친구들과 함께하는 것을 보았습니다. 쇼는 왕과 그의 첩에 관한 이야기입니다. 대화가 많으면 많지 않아 외국인을위한 영어, 중국어, 일본어 자막이 있기 때문에 이해하기 쉽습니다.",5,정동극장,정동극장,703
15,J9Koffel,재미 있고 놀라운 문화 쇼,"부분적으로 표현 연기로 인해서 이해하기 쉽고 따라갈 수있는 75 분짜리 ""The Palace""공연을 즐겁게 들었지만 화면의 측면에서 영어 서사를 제공했습니다. 재미있는 민화가 상상력과 스타일로 말했다. 와우! 이러한 놀라운 춤과 타악기 기술; 가족 중에 댄서 나 드러머가 있다면 전시 된 재능에 놀랄 것이므로이 공연으로 가십시오. 나는 쇼 타임 15 분전에 티켓을 구입하고 탁월한 자리를 얻었다. (극장 디자인은 내가 어떤 좌석도 '나쁠 것'이라고 생각하지 않는다.). 연예인은 재미 있고 즐거운",4,정동극장,정동극장,703
16,kkk85,탁월한 경험,"아주 좋은 경험인데,이 극장에서 공연 티켓을 예약하기 위해 서울을 방문하는 모든 사람들에게 제안 할 것입니다. 멋지게 완성되었고, 훌륭한 예술 공연과 재미가한데 어우러졌습니다. 우리는 가장 싼 표를 가지고있다. 그러나보기는 아직도 매우 좋았다.",5,정동극장,정동극장,703
17,TraceyPTBO,아름답게 한국 전통 극장 완료,"우리는 정동 극장에서 ""궁전"" 및 성능. 저는 고등학교 드라마 교사, 나는 종종 우리는 여행 때 전통적인. 이 극장 실망스럽지 않았다. 작은 장소 이외에는 훌륭한 좌석 - 그렇게 나쁜 좌석은 없습니다. 성능 전통 의상을 입고, 이야기, 춤, 음악, 드라마 선보였고 철저히. 저는 서울에 있다면 종이에 여기를 추천합니다. 팁 - 체크 아웃 수요일 1 / 2 가격 티켓 사용할 수 있습니다. :)",5,정동극장,정동극장,703
18,Alan B,매력적인 전통 한국 극장,"저는 애프터눈' 2018년 7월 궁전'보았다. 전통적인 의상을 아름답게 수행하는 전통 이야기. 모든 춤과 음악 그리고 mime 따라서 언어 문제가 없고 모든 액세스할 수 있습니다. 각 무대 쪽 시작 화면에 한국어, 영어, 중국어, 일본어 이야기를 기술할 무슨 일이, 각 모습은 화면을 같은 언어로 이 장면은 일어나게 될 수 있는. 저는 극장 사랑과 한국 전통 극장 보고 싶었습니다. 나는 그 자체입니다. 이 간격, 올바른 길이 오랫동안 75분. 나는 한 동안 어린이를 지루할 것 같아요.",5,정동극장,정동극장,703
19,Denise K,한국 전통 문화의 놀랍고도 놀라운 성과!,"이것은 아마 내가 본 최고의 공연 중 하나였습니다. 역사적인 K- 드라마가 삶에 온 것 같지만, 더 좋고 매력적입니다. 모든 장면은 긴장감이 넘치고 나를 자리에 앉혔습니다. 외국 인으로서 이것이 비언어적 인 성과이기 때문에 이야기를 따라하기 쉽습니다. 각 장면의 시작 이전에 장면을 요약 한 자막 (영어, 한국어, 중국어 및 일본어)이있어서 관객이 더 잘 이해할 수있었습니다. 공연자들은 또한 프로, 열정, 재능이 뛰어났습니다. 이 퍼포먼스의 독특한 점 중 하나는 퍼포먼스가 시작될 때 청중의",5,정동극장,정동극장,703
20,Whiterose232,서울의 한 현대적인 극장,"정말 멋진 경험이었습니다. . 우리는 공연 예술을 관람하세요 플레이"" lotus - 꽃 나올 한 번 더 지켜보았습니다. 이야기는 아름답고 멋진 음악과 춤을 말했습니다. 공연자들과 허니문처럼 훌륭했습니다. 서울에 있다면 놓치지 마세요.",5,정동극장,정동극장,703
21,Christine A,뛰어난 성능,"어젯밤 ""1971. 정말 훌륭했습니다. 공연자와 분명히 고도로 숙련된 전문가 및 생산 값, 의상, 조명, 설정된 대로 매우 높은 정말 좋았습니다. 마법사의 댄스 여왕의 질투심에 어려움을 겪고 놀라운. 출연진은 유일한 멋진 댄서들이 훌륭한 명의 드러머와 배우들은 그렇지 않았습니다.",5,정동극장,정동극장,703
22,SylvanCheng,실제 미술,"어젯밤에 ""로터스""를 봤어. 내 친구와 나는 정말 만족했다. 댄서 / 배우는 전문가입니다. 힘, 아름다움 및 신비를 가진 마녀의 춤은 저에게 가장 인상 깊었습니다.",5,정동극장,정동극장,703
23,sunl29,실망,지역 주민이 추천 합니다. 그러나 이 설정을 변경한 에 실망했습니다. 예측 가능한 스토리. 가격 대비 하는 경험.,2,정동극장,정동극장,703
24,mcglassa,"훌륭한 쇼, 강력 추천합니다","이 설정을 변경한 정동 극장에서 쇼를 보고 걱정 해 보세 용. 하는 걱정을 하지 않을 수 있는 한국인 아니 무슨 단서 이 벌어지고, 공연 자체는 아주 쉽지만 - 많은 대화가 되지 않은 대다수가 (중국어) 영어 자막 도 없이 이 스테이지에 있었다면 매우 쉽게. 전통적인 한국 춤, 노래, 음악 등도 볼 수 있는 사람들에게 강력하게 추천한 서울, 저와 제 파트너는 정말 마음에 들어요.",5,정동극장,정동극장,703
25,Jonathan P,이 설정을 변경한 전징후 좋았어요!,한국 전통 음악과 춤을 출 수 있는 좋은 방법인 현대적인 분위기. 강력 추천합니다!,5,정동극장,정동극장,703
26,netos66,놀라운 쇼,이는 예기치 않은 동안 중지 하다 보니 친구들과 함께 한국에 여행의 하이라이트 중 하나였습니다. 확실히 중지 및 쇼를 보러!,5,정동극장,정동극장,703
27,Ebrahim Zahedi,극장에서 숨을 고르고 전통적인 이야기,"둘째 날 저녁에 우리는 서울이 극장에 갔다. 그대로 수행하는 환상적인, 단계 및 조명 아무 눌림여부를. 이는 고대 사례 및 근거 없는 통념 역시 모두 주어진 수명 및 professional 수행자를 입어 생활 해 전통적인 의상. 없이는 성능. 각 단계에 대해 정기적으로 기반 변경된 월력부와. 각 성능 거의 한시간 걸립니다. 성능에, 다시 대기 홀, 연기자 들이 사진을 찍고 선물.",5,정동극장,정동극장,703
28,Martin L,놀라운,"지속적인 환경이 1.5 시간에 공연, 노래를 할 수 있는 점이 한국어로 이야기 하는 사람, 그러나, 화면이 영어 자막을 통해 할 수 있는 성능. 모든 배우들의 전통적인 한국 문화의 폭발 과 컬러의 드레스를 제공하는 춤을 출... 객실은 전통적인 공연 마지막에 방문할 가치가 있",5,정동극장,정동극장,703
29,Jaybee412,멋진 공연,마지막 밤은 두번째 이 쇼. 나는 10년 전 이제 이사 도 때 성능에 별 쇼. 멋진 댄스 음악. 그 결말 이나 환기 에 드럼이 에 감히 모든 본문 끝. 시도조차 하지 않는 방법을 때 또는 전화를 재생이 시작됩니다. 정중하게 환기 되는 안내 수 있었습니다. 공연 후로 있는 사진. 저는 추천이 참조해야 합니다.,5,정동극장,정동극장,703
