,u_id,title,review,u_rate,place_name,res_title,p_id
0,J2da,과천 청계산입구 산,입구가 지하철이랑 가까워 대중교통으로 오기 편하다. 계단이 무척이나 많고 거리는 짧지만 힘들고 경사가 험하고 서울이라 사람이 많음,4,청계산,청계산,135
1,형근 김,청계산,"청계산은 서울 서초구부터 경기도 광주시까지 이어져 있는 산입니다. 대중교통을 이용해서 가기 편한데, 서울에서 갈 때는 지하철 신분당선 청계산 입구 역에서 내리면 됩니다. 등산로가 많이 있어, 정상에 올라가지 않더라도 지루하지 않게 산행할 수 있습니다. 도심 속에 산이라 주말에 짬 내서 가기 좋은 곳입니다!",5,청계산,청계산,135
2,Soo_in_Seoul,근처에 식당 많음,근처 도시 사람들이 많이 가곤 합니다. 신분당선이 뚫려 있고 분당에서 마을버스같은 게 아마 주말에 특별배치 되는 걸로 알고 있습니다. 근처에 등산복 전문매장과 한식당이 많으니 등산하시고 지인들과 함께 식사하셔도 좋을 것 같습니다. 하지만 워낙 많은 인구를 가진 도시가 주변에 있다 보니 주차난이 있을 수 있습니다.,3,청계산,청계산,135
3,czdy,서울시민의 산,강남분당과천 지역쪽 사람들이 즐겨찾는 산이에요. 경관도 괜찮고 험하지 않아서 오르기 좋아요. 지하철로 가기도 괜찮고 맛집도 많아요.,4,청계산,청계산,135
4,ㅡ모모ㅡ,도심 속 작은 뒷동산,"그냥 산이라고 하기엔 너무나 낮은.....동네 뒷동산 정도가 맞을것 같습니다. 접근성 좋고, 전철역이 가깝게 있으니까 대중교통으로 다니기 나쁘지 않습니다. 다만, 돌 산이고 그렇기때문에 첨부터 끝까지 계단으로 이뤄진 산...체력훈력을 위해서라면 모를까 일반 산행을 생각한다면 크게 후회 할 수 있습니다....그냥 계단산....돌계단, 나무계단 계단, 계단...계단...",3,청계산,청계산,135
5,원이와민이,등반하기 그리 어렵지 않아요,"등반길이 잘 닦여 있고, 여러 코스가 마련되어 있어서 3시간 이내로 짧게 다녀올수도 있어요 강남 신분당선 지하철역에서도 가기가 쉽구요. 산책로도 있으니 아이랑 함께 해도 괜찮을 거 같아요",4,청계산,청계산,135
6,YEA RI N,서울과 가까워서 지나치기 쉬움,"등반을 가장한 조금 무거운듯한 산책 후, 청계산 초입에서 막걸리 한잔이면 저멀리 여행을 온 듯한 기분이 든다. 건강과 휴식을 원한다면 청계산으로~",3,청계산,청계산,135
7,rose o,서울에서 무리하지 않고 적당히 산에 오를 수 있는 곳,서울에서 무리하지 않고 적당히 오를 수 있는 산 중에 하나입니다. 청계산역에서 내리면 한 정거장 정도 걸어가야 하므로 지하철로 올 경우 양재역에서 내려 버스로 갈아 타는 것을 추천드립니다.,4,청계산,청계산,135
8,soobok,서울 강남에서 유명한 청계산,많은 등산 동호인들이 찾는 산입니다. 청계산 입구부터 아웃도어 전문점과 각종 식당이 자리잡아서 사람들이 많이 오는 곳이라고 생각했고 정산 매봉에 오르면 서울 전경을 바라볼수 있습니다.,4,청계산,청계산,135
9,슝2슝2,서울에서 가까운 산,지하철 청계산입구역에서 바로 갈수있어서 좋아요~ 계단으로 된 등산로와 일반등산로로 나눠져있어서 취향대로 등산할 수잇어요 옥녀봉까지는 수월하게 올라갈수있어서 너무 좋았어요~ ㅎㅎ 근처 식당도 많이비싸지않고 맛이있어서 만족합니다.,5,청계산,청계산,135
10,nauzu,쉽게 등산할 수 있어요.,교통이 좋아서 접근성이 좋고 등산로가 아주 잘되어있습니다. 주차장도 잘되어 있어서 차를 갖고 가기에도 좋아요. 그리고 바로 입구에 지하철역이 생겨서 지하철 이용도 좋습니다. 가족과 등산하기에 너무 좋네요. 등산로가 잘되어 있어서 등산하기에 쉬웠어요.,4,청계산,청계산,135
11,chang muk K,산림욕이 잘 조성 되어 있어요.,"어제 의왕쪽 길로 청계산에 갔습니다. 아이들을 위한 자연체험학습도 가능하고, 산책로를 잘 만들어 놨더라구요. 주말 가족 나들이로 참 좋겠다! ^^",5,청계산,청계산,135
12,gmslb,가파른 오르막,상당히 좋은 가파른 오르기. 모든 좋은 길이나 걸음. 나무 꼭대기에 도착할 때까지 나무에서 멀리 떨어져서 볼 수있는 곳은 거의 없습니다. 언제 거기에 도착하는지 알 수 있습니다! 힘든 오르기입니다!,4,청계산,청계산,135
13,GManSeoul,서울에서 가장 편리한 인상,이 중에서 몇 가지 하이킹을 할 수 있습니다 저는 서울이 아니지만 너무 어려운 단순히 공원을 산책하고 있어서 찾는 경우 속도 최대 운동. 등산을 하지 않는 모든 것을 한 최고 (2 시간 미만) 이지만 주말에 갔는데 사람들이 아주 많고 등산로. 저는 평일에 가는 사람들을 피하기 위해 노력하고 가능하면 좋을 것이다. 이 가게에서 산 등의 등산 의류는 기본에 어떤 종류의 옷가지 들을 하이엔드 하이킹 합니다. 실제로는 가격이 좀 저렴한 서울 시내 store 할 수 있습니다. 전반적으로 좋은,4,청계산,청계산,135
