,u_id,title,review,u_rate,place_name,res_title,p_id
0,래비니아,모든 예술이 한자리에,예술을 좋아하는 사람이라면 언제 가도 전시와 공연을 만날 수 있어요. 미술영재교육기관도 함께 하기에 수준이 높은 곳이죠. 저는 미술전시와 발레공연과 음악공연으로 자주 가기에 영혼의 쉼터같아요.,5,예술의전당 한가람미술관,예술의전당,844
1,별일 별,그야말로 예술의 전당,뮤지컬부터 세계의 유명한 전시회를 한국에서 편히 볼 수 있어서 좋아요. 지금은 툴루즈 전과 세잔에서부터 모네까지 등을 하고 있어요. 많은 좋은 기회들을 얻을 수 있는 소중한 곳입니다.,5,예술의전당 한가람미술관,예술의전당,844
2,MW Yeon,뮤지컬 빅피쉬,연말 마지막밤 방문함. 사당 IC에서 정체는 극악이었지만 공연으로 맘을 다스림. CJ 토월극장 이용함. 규모는 예상보다 아담했음. 외부는 멋짐.,4,예술의전당 한가람미술관,예술의전당,844
3,ahirity,문화공연하기 좋은 장소입니다.,"강남지역에 위치한 예술의 전당입니다. 전시회, 연극, 뮤지컬 등 다채로운 문화공연을 만날 수 있습니다. 주말에 시민들이 공원나들이 오기도 합니다.",4,예술의전당 한가람미술관,예술의전당,844
4,martin.k,대한민국 1등 공연장,"항상 다양한 주제를 가진 공연이 있습니다. 뮤지컬, 발레, 오케스트라 등등. 저녁에는 수 많은 불이 점등되어 또 다른 매력을 느낄 수 있습니다.",5,예술의전당 한가람미술관,예술의전당,844
5,ye0ngjus,예술의 전당,여러 음악 예술 공연이 열리는 곳이다. 공연 일정을 홈페이지에서 미리 체크해서 예매를 하고 가는 것을 추천한다. 꽤 규모가 크고 건물 외관만 산책하듯 구경해도 나쁘지 않은 곳이다.,3,예술의전당 한가람미술관,예술의전당,844
6,김석찬,혼자 여행,바쁜 일상에서 문화를 접하고 산다는 것은 어쩌면 평범한 도시인의 사치일 수 있다. 그러나 잠시 짬을 내서 방문하면 기웃거려보는 것만으로 힐링이 된다. 그림 보는 것이 좀 서툴러도 되고 클래식을 좀 이해를 못해도 보고 들어보면서 야외의 계단에 앉아 보기도 하며 커피 한잔을 들고 천천히 걸어 보고 기웃거려봄이 문화인으로 한발짝 다가가는 것이 아닐까. 혼자도 좋고 누군가의 손을 꼭잡고 걸어도 좋고...,5,예술의전당 한가람미술관,예술의전당,844
7,사장님,한 여름 밤의 휴식,예술의 전당에서 저녁 공연 보고나와서 음악 분수대 앞에서 잠시 쉬었다가면 참 여유롭고 좋아요!! 예쁜 음악 선율에 맞춰 컬러플하게 분수대가 춤추는게 또 다른 공연을 보는듯 합니다,4,예술의전당 한가람미술관,예술의전당,844
8,Jyk,굿,좋은 전시와 공연이 열리는 곳 전시 뮤지컬 연주회 등 다양한 문화생활에 저녁에는 음악분수까지 즐길 수 있는 도심속 문화공간,4,예술의전당 한가람미술관,예술의전당,844
9,triphyun,에릭요한슨 전시회보러 !,예술의전당에서 하는 전시회는 처음 가봤습니다. 겉에는 건물이 커서 내부도 클줄 알았는데 전시관 내부는 좀 협소했습니다. 그래도 전체적으로 깔끔했습니다.,4,예술의전당 한가람미술관,예술의전당,844
