,u_id,title,review,u_rate,place_name,res_title,p_id
0,HelloJany,역사적인 장소,"역사적인 장소. 그러나 독립문만 보기엔 다소 주변에 볼것이 없으며, 서대문형무소와 함께 볼것을 추천. 주차장이 있으나 협소하고 산책하기는 충분히 좋은 곳",5,독립문,독립문,217
1,"NASIN, 김나신",서대문 형무소와 함께 찾으세요.,"사실 크기 자체는 거대하거나 그렇진 않습니다. 그렇지만 중국으로부터의 사대에서 벗아난다는 의미, 그리고 바로 옆에 일제강점기 많은 독립운동가들이 고문당했던 서대문형무소가 있어 함께 역사적 의미를 찾으며 둘러보기 좋습니다.",4,독립문,독립문,217
2,선우 남,"의미를 찾으면 특별, 경관은 그다지.","독립문이라는 구조물에 대해서는 익히 들어봤지만, 저 자리에 있는줄은 몰랐습니다. 하지만 여길 방문한 뒤에 독립문이 독립을 기념하기 위한것이 아니라 '기원'하기 위한 것이었다는것도 알게 되었고. 글씨 읽는 방식이 변화되기 전에 지어졌다는 것도 알수 있어서 재미있었습니다.",4,독립문,독립문,217
3,Martin Jeong,독립의지를 고취하고자 세운 문,역사적 의미를 제외한다면 문 자체로는 그다지 감흥이 없습니다. 주변에 관광지도 없으니 독립문 하나만을 보려고 방문하기는 시간이 아깝습니다.,3,독립문,독립문,217
4,봉기 문,방문기,서대문에서 쉽게 찾아갈 수 있는 소공원입니다. 개화기 혼란 속애서 나라를 지키려했던 선현들의 숭고한 노력을 다시 한번 새겨봅니다.,4,독립문,독립문,217
5,juzzang01,역사탐방 의미있는 곳입니다.,언니네 집 근처라... 살짝 산책하면서 역사탐방 하고 왔습니다. 서대문형무소까지... 광복절 전날 광복축제 무슨 행사도 해서 독립문 공원부터 서대문형무소까지 살펴볼 수 있는 기회였습니다. 역사탐방으로 추천하며 의미있는 시간 가지시길 바랍니다.,4,독립문,독립문,217
6,딱풀,역사탐방 좋아요.,독립공원은 역사적으로도 많은 의미가 있는곳이죠. 독립운동하신분들이 투옥되어 고문과 희생을 당한 곳입니다. 조용하고 넓은 공원입니다. 아이들과 사적지 탐방도하고 애국심도 길러보세요. 1~2천원정도의 입장료가 있고요. 8월15일엔 무료 개방도 합니다. 꼭 한번쯤은 아이들과 가보길 추천합니다. 공원안에 도서관도 있어 책읽고 쉬어가도 좋을듯 합니다. 애국심이 자라는 느낌! 느껴보세요!,5,독립문,독립문,217
7,vlogg,서대문구 랜드마크,서울 독립문은 조선 후기의 건축물로 1897년에 완공되었다. 독립협회가 중심이 되어 조선이 청나라의 책봉 체제에서 독립한 것을 상징하기 위하여 영은문을 무너뜨리고 그 터에 지은 문입니다. 역사적인 의미기 깊은 곳이며 야경이 또 굉장히 멋있어서 출사지로도 유명하다도 합니다. 야경은 낮의 독립문과는 또다른 운치가 있어요. 서대문구의 랜드마크입니다. 형무소와 같이 둘러보세요.,5,독립문,독립문,217
8,은곰이,독립문,중국으로부터의 독립을 기념한 문이라는 걸 이번에 처음 알았어요! 서대문 형무소도 함께 다녀왔어요,5,독립문,독립문,217
9,가제트날다,독립운동기념관 및 독립문공원,예전에 영은문 자리에 독립문을 옮겨 놓은 장소 또한 독립기념관 (입장료 3000원)과 가족들이 산책하기에 좋은 공원이 있습니다. 저녁에는 주민들이 공원을 도는 운동을 하는데 도심에서 편안한 안식처로 추천합니다.,4,독립문,독립문,217
10,Traveling Foodie,오직 이것만 보러오기에는 부족한 느낌,물론 역사적으로는 상징적인 건물이기는 하나 주요 관광지와도 조금은 떨어져있고 그 주변에도 딱히 볼만한게 없습니다. 독립문을 들르신 후에는 주변에 재래시장인 영천시장이 있으니 한번 둘러보는것도 괜찮을듯 합니다. 독립문 바로 가까이 줄서서 먹는 꽈배기집이 있으므로 그곳도 들려보세요.,3,독립문,독립문,217
11,자인,근대화의 상징 독립문,"독립문은 조선의 근대화와 청국으로부터의 독립이라는 뜻을 담아, 1896년 독립협회가 청나라 사신을 영접하던 영은문 자리에 전국민 모금운동을 하여 파리 개선문을 본뜬 모습으로 세운 것이라 합니다. 서대문 독립공원과 근처 서대문형무소 역사관을 함께 둘러본다면 뜻 깊은 시간이 되리라 생각합니다.",4,독립문,독립문,217
12,SCY,역사의 흐름을 떠올리게 하는 문,"많은 사람들이 독립문의 유래를 잘 모릅니다. 대부분 일본으로부터 독립한 후 건설한 문 이라고 알고들 있지요. 하지만, 독립문은 청나라(중국) 으로부터 완전히 독립 즉, 분리를 한 것을 기념한 문 입니다. 그런만큼 의미도 큽니다. 서울 번화가로 나가는 길 에서 꼭 만날 수 있는 문 이지요. 역사의 흐름을 떠올리게 하는 문 입니다.",5,독립문,독립문,217
13,junfff,광복 70주년 한번쯤 들려볼 만한 곳,한국 독립을 기념하여 건축된 기념문으로 원래있던 위치에서 조금 이동하여 재 건축되었다. 3호선 독립문역으로 나오면 바로 옆에 위치하여있으며 독립문 뿐만아니라 공원도 넓게 위치하고있다. 근처 독립투사들의 감옥을 체험해볼수있는 박물관도 있으니 한번쯤 방문해보면 좋을듯.,5,독립문,독립문,217
14,Kenny Ho,랜드 마크 및 사진 정류장,서울 성벽 하이킹 후이 랜드 마크로 내려 갔다. 재미있는 사진 정지와 추억을위한 하나!,4,독립문,독립문,217
15,JHL,별로. 그러나 역사상 중요한 구조.,1897 년에 건축 된이 건물은 독립된 조선 왕국의 상징입니다. 1979 년에 현재 지역으로 이전 함. 게이트는 많은 시간을 할애 할 것이 없습니다. 서대문 독립 공원과 서대문 형무소와 함께 방문하는 것이 좋습니다.,4,독립문,독립문,217
16,kpiddy,독립 기념 공원의 상징적 인 문,"서대문 독립 공원의 한쪽 끝에 위치한 동문문은 1897 년에 조선인들이 기증 한 기금으로 지어진 큰 돌 문으로 한국의 독립에 대한 강한 의지를 상징합니다. 용문문에 또 다른 문을 짓기 위해 기초 돌을 옮기고, 동문문 전경에서 그 문을 지탱하는 기둥 두 개를 볼 수 있습니다. 동문 문과 기초 돌은 국가 사적지 # 32에 등재되어있다.",3,독립문,독립문,217
17,Erin W,많지 않은 것을.,많지 않은 것을 볼 수 있지만 감히 할 수 있는 서대문 형무소 를 방문한 역사가 있어. 감옥 에서 몇 분 거리에 공원을 가로질러서 또 다른 입구 바로 옆에 지하철. 이에 대한 기본 게이트 및 이동에 현재 1897 1979 입니다. 따라서 복용량 이 다른 문을 본 서울 것과 다를 수 있습니다.,3,독립문,독립문,217
