review,u_id,title,u_rate,p_id
찾기가 조금 힘들 수도 있는데 올라가면 북촌의 한옥집들이 한 눈에 보여 좋습니다. 서울 시내에 아직 이런 곳이 있구나 하는 생각도 들고... 대신 사람이 많아 정신이 없어요.,Roah_CA,북촌전망대,3,66
북촌 한옥마을을 돌다 보면 전망대 이정표를 볼수 있습니다. 그다지 높지 않아서 올라갈만 합니다. 올라가면 북촌과 삼청동 일대가 한눈에 들어와서 좋아요,123minyy,북촌 전경을 한눈에 볼수있어요,5,66
"전망대입니다ㅣ. 북촌 한옥마을 밀집구역을 한눈에 볼수 있는 곳이에요. 너무나 아름다운 한국, 서울의 한옥마을이라니.. 전통적임, 고즈넉함. 한옥의 아름다운 선. 꼭 방문해보세요.",vlogg,북촌 한옥마을,5,66
"한옥으로 지어진 골목골목을 다니면서 한옥의 특유 냄새도 맡고, 사람 사는 것도 기웃기웃 거리면서 볼수 있어요. 인포메이션에서 지도를 받아 구경한다면.. 좀 더 편하게 구경할 수 있어요. 추천 코스로는 백인제 가옥 꼭 가보세요. 설명도 들을 수 있다면.. 더 좋은데요. 거기서 설명 듣고 나와서 한옥을 다시 보면.. 좀 더 재미있는것을 발견할수 있을꺼예요.",nekoyang h,서울에 왔다면 북촌 한옥마을 꼭 가야죠.,5,66
"한국인인 제가 봐도 한옥 마을은 너무 독특하고 예쁜데, 외국인들이 보면 참 신기할것 같아요. 전망대에서 내려다보이는 마을은 티비에서도 종종 봐와서 직접 눈으로 확인하는 재미가 쏠쏠하네요.... 가을같이 선선할때는 데이트 코스로도 아주 좋을것 같아요.",쉬링,한옥 기와집이 너무 예뻐요.,4,66
짧은 가파른 산책 후 아름답고 진정 할 곳. 약간의 시간 초과를 권장합니다.,oded g,좋은 브레이크,4,66
"당신이 장소를 찾아 3 층을 걸을 때, 당신은 당신에게 주스 또는 차를 제공하는 나이든 여자가 인사를합니다. 입구는 3000 KWR입니다. 글쎄, 그만한 가치가 있습니까? 발코니에서 멋진 전망을 감상 할 수 있으며 원하는만큼 앉아 휴식을 취할 수 있습니다. 그리고 결국 3000 KWR은 돈이 거의 없습니다. 그래서 나는 갈 것을 권장합니다.",MarcDfromF,특별한 것을 갖춘 전용 발코니,5,66
"나는 ""전망대""표지판을 따라 가다가 북촌 옥상 전망을 감상 할 수있는 개방형 발코니가있는 복합 건물의 최상층에있는 누군가의 아파트입니다. 좋은 계획-전통적인 전망대가 아닙니다. 3000 원이면 커피, 차 또는 오렌지 주스를 한잔 마시고 즐길 수있는 한 오랫동안 앉아있을 수 있습니다. 그것이 화려하거나 유익한 것은 아니지만 열과 군중에서 조금 벗어나는 것은 멋진 일이었습니다. 마을을 보는 좋은 방법이었습니다.",Dawn S,가정 사업?,3,66
지상에서는 볼 수없는 한옥을 잘 볼 수 있습니다. 3000 원을 잘 보냈 으면 오렌지 주스 한 잔을 마시 게됩니다.,Dora C,탁 트인 전망을 갖춘 주거용 아파트,4,66
"내가 이것을 ""전망대""표지판을 따라갈 것으로 예상했던 것이 아니라고 말하면 열린 발코니가있는 아파트는 행콕 마을을 산책하고 나서 쉬기 좋은 곳입니다. 작은 오렌지 오렌지 주스로 최소 3000 원. 욕실을 사용할 수도 있습니다. 다시 기본 사항입니다.",Sondra W,"누구도 ""전망대""에서 기대하지 않습니다.",3,66
"북촌 한옥 마을의 전통 가옥은 언덕길을 따라 지어졌습니다. 산책로를 암시하는 표지판과지도가 있습니다. 그 중 하나가 ""북촌 관측소""입니다. 나는 표시 관이나 플랫폼을 기대하면서 표지판을 따라 갔다. 대부분의 Tripadvisors 언급했듯이, 이것은 상단에 볼 수있는 카페로 작동하는 단지 개인 아파트입니다. 나는 길을 따라 비슷한 견해가 있기 때문에 들어가는 것을 괴롭히지 않았다. 그 대신에 한옥의 건축을 즐기기 위해 이리로 오세요.",LG_Kay,오도 된,3,66
"북촌 한옥 마을에 들어서면서 ""북촌 관측소""표지판에 끌 렸습니다. 우리는 가파른 사면과 계단을 충실히 올라가는 표지판을 따라 갔다. 우리가 골목의 막 다른 곳인 목적지에 도착했을 때 우리는 작은 3 층짜리 아파트 건물을 보았습니다. ""전망대""는 실제로 주인이 관광객에게 사진을 찍기 위해 열었던 꼭대기 층의 아파트이었다. 1 인당 입장료는 3,000 원입니다. 심지어 그것이 3 층에 있다고 생각했지만 주변 한옥 집 지붕을 들여다 보았다. 우리가 계단을 오르고 난 후에 우리는 아주 피곤했다.",Michael T,이 아파트는 지붕 위에서 볼 수 있습니다.,3,66
공개 - 이것은 공식적인 전망대가 아니라 아름다운 한국 남자의 개인 주택으로 북촌과 서울을 내려다 보는 놀라운 경치입니다. 언덕을 오르락 내리락 걷는 것을 잠시 멈추고 싶다면 음료 ($ 2 만)를 들러서보기로 들어갑니다.,yk8m,숨겨진 보석 - 빠른 휴식을위한 이상적,4,66
"이것은 단지 개인 주택이며 공식 관광객이 아닙니다. 그들은 훌륭한 경치를 보일지 모르지만 전형적인 가정에서의 모습 일뿐입니다. 그들은 입장료를 가지고 있으며, 주인은 귀가 한 후에 입력하지 않기로 결정하면, 옐로우 (YELL)와 여유로운 (BE FURIOUS) (물론 외국인은 맹세를 이해하지 못할 것입니다). 당신이 특히 젊은 여성 여행자 인 경우가 그러한 것처럼 보입니다. 짧은 단어 : 그것은 함정입니다! 이 장소는 ""NO""라고 말하는 것이 두렵다. 사람들이 이곳을 방문하는 것을 삼가하고",TravelingLia,이것은 관광객의 사기입니다.,1,66
"이것은 전망대가 아니며 이것이 어떻게 목록 화 될 수 있는지에 놀랐습니다. 나는 우리가 술을 마시고 희망을 갖고 일몰을 볼 수있는 곳을 찾고 있던 친구와 함께 갔다. 우리가 들어갈 정도로 우리는 걷고있는 포스터를 보았다. 이것은 실제로 4 층 (엘리베이터 없음)에있는 소위 관측소가있는 사설 건물이다. 우리가 들어서 자마자 노인이 우리에게 6, 000 KWON을 요구했다. 우리는 우리가 술을 마실 수 있는지 물었고 오렌지 주스, 커피 또는 물을 대답했다. 비록 그들이 더 좋은 선택을 품 었",SaemaR,전망대가 아니라 관광객을 추방하는 사기,1,66
여행에 1 인당 3 달러를 지출하는 것은 큰 문제가 아니지만 정직한 설명에 감사드립니다. 그것은 관측소가 아니라 오크 전망을 제공하는 덮힌 발코니가있는 작은 3 층 개인 아파트입니다. 당신은 물 한 컵을 가지고 귀여운 앵무새를 보게됩니다. 그게 다야. 거리의 다른 많은 장소에서도 같은 풍경을 볼 수 있습니다.,Serge S,관광객 함정,2,66
"이 카페는 한국의 일부 개인 차 컬렉션 및 일부 주인이 일본, 중국. 입장료는 5차 또는 커피 등 000원. 인테리어 좋고 카페 기념품을 파는 상점이 있습니다. 첫 1개인 박물관, 싶은 사람들이 경우에만 엽니다. 비용 추가 5000원. 이 카페의 보기 내 특별한, 그 만한 가치가 1차/커피, 누군가의 선 등 풍경을 쿠데타로 차 세트 개인 컬렉션의 볼 경우 않습니다.",olasol,실망한 Outlook 보기,2,66
"아주 좋은 지역이 걸어서. 작은 상점들과 카페들이 있는 점이 있다. 북촌 이 있는데, 아주 좋은 곳이 있기에 맛있는 커피나 생강차. 수 있는 핑거 푸드 좋을 것이다.",Joe P,생강 홍차,4,66
정말 좋은 곳이 너무 많은 것을 -- 안에 가서 sighseeing. 사진을 찍기 좋은 곳이었고 편안합니다! 너무 좋은 곳입니다!,Puipuireal,아름다운,5,66
"전망대에서 아름다운 전망이 보이는 서울에 살고 있는 마을 표지판이 bokchun. 입구는 3.000 KRW 주스 / 커피/차/(- 2,5 EUR) 및 자유도 포함되어 있습니다. 안국 지하철 역 (오렌지 라인인 / 라인 3)은 몇 분 거리에 있고, nr 2번 출구에 있을 것이다..",Laszlo S,정말 좋은 동네 슈퍼 뷰,5,66
"저는 생각이, 놀라운 일이지만 아주 좋았습니다. 표지판에 거리에서 표지판이 있다. 그냥 계속 하다! 가격이 3,000원 이었고 전망도 좋았습니다. 아래층에 있는 여자분이 운영 단반향 할 수 있습니다. 우리에게 필요한 공통 언어 이 편집됨, 불구하고 그녀는 아주 도움이 되었습니다. 그녀는 유리 미닫이 문을 열어서 더 나은 사진을 얻을 수 있습니다. 멋진 풍경 들.",LouiseKR,언덕 위에 큰 놀라움,5,66
전망이 좋은 곳은 - 이전 및 새. 전체적인 동네에 산책하기 좋다. 많은 상점과 레스토랑이 있는 집 이 오래된 한국 중.,Gonie A,좋은 산책로,4,66
"걷다 (우리가 정직한 경우, 이 같은 하이킹) 북촌 지역은, 좋은 곳입니다, 휴식 솔레스 호텔 (거의 영적인 느낌, 당신의 영혼 도) 좋은 시원한 음료도 있고. 통과하지 it!",Crxssroad,휴식을 취하기 좋은 곳이 신발창.,5,66
"북촌 동네가 백 수천 년 전통이 이 지역의 세 궁궐 가장 중요한 서울. 즉 귀족 과 서쪽 은 산, 집 도 잘 지어서. 계획된 5-6시간 소요 코스가 이 정도 완료될 수 있도록 모든 거리에서 거의 산책 북촌, 하지만 정직, 확인한 후 외부의 (전통 한옥 집) 한옥, 열어본 모두. 그래서. 나는 추천 코스에 대한 조언, 머리 위로 는 모든 영화 및 드라마 의 메인 스트리트 이 위치한, 다시 두 코너는 피크, 이동 및 체크 아웃하고 전망대. 어떤 이유로, 건물은 반입 이 기본 위치 및 소유자의 작은",topchun,이 정보는 북촌 의 백미 -!,5,66
