user_id,title,content,rating,place_name,res_title
luciachung,지나가다 들려 보았어요.,전에도 한번 본적이 있었는데 그냥 지나쳐서 이번엔 시간도 있고해서 들어가 보았는데아주 재밌었습니다. 관장님께서 여러가지 흥미로운 설명도 많이 해주시고....근데 들러보다 약속 시간이 되어 급하게 나오다보니 들고있던 쇼핑백세개를 그냥 두고 나왔지 뭐예요. 한참 오다 생각 해보니 손이 허전해서 가보니 문이 닫혔더라구요. 연락처가 박물관 것만 나와 있어서 이렇게 리뷰로 남깁니다. 제 연락처 남기니 연락 바랍니다. 정민숙 …,4,부엉이박물관,부엉이 박물관
보니하니,부엉이로 할 수 있는 모든 상상의 작품세계,아이들이 신기해하고 좋아하지만 어른들이 더 즐거워하고 눈이 반짝반짝해지는 즐거움이 있습니다 발견하고 찾는 재미도 크고 추천합니다~,5,부엉이박물관,부엉이 박물관
나영 이,색다른경험,김해에서 가족들과 놀러와 막 걷다가 찾은 박물관이었는데 너무 색다른 경험이었어요. 사장님도 친절하시고 외국분들도 놀러오셔서 즐거운관람을 하시는것같았습니다.,4,부엉이박물관,부엉이 박물관
vlogg,부엉이,부엉이 관련 모티브를 수집해서 전시하고 있는 곳이에요.딱히 박물관 이라고 하기에는 조금 규모나 의미가 좀 적은 곳이지만 나름대로 삼청동에서 잠시 들어가볼만한 곳이긴 합니다.,3,부엉이박물관,부엉이 박물관
CoffeeAom,올빼미를 좋아한다면 이 곳도 좋아할 것이다.,이 곳은 마치 나만의 박물관을 가진 것 같은 느낌을 준다. 이 곳은 크진 않지만 주인이 얼마나 올빼미를 사랑하고 그것들을 수집했는지 보여준다.,5,부엉이박물관,부엉이 박물관
silveroses69,올빼미 박물관,"사랑스러운 여자분이 그녀 삶의 대부분을 바쳐서 올빼미와 관련된 어떤 것이든지 수집해서 만든 곳이다. 그녀가 사거나 찾아내거나, 기부받은 것들이다. 많은 수집품들이 있고 둘러보는 건 아주 재미있다. 만약 당신이 올빼미 추종자가 아니라면 특별히 방문해야할 곳은 아니다. 하지만 여러 자질구레한 골동품 중에서 많은 멋진 것들이 있다. 그리고 이 지역에는 갤러리도 있고 닭 박물관을 포함해 다른 박물관들도 있어서 가볼만한 가치가 있다.",4,부엉이박물관,부엉이 박물관
Carrieringwald,올빼미 수집가의 천국,"나는 어쨌든 이 곳에 후한 평가를 내린다. 만약 당신이 올빼미 관련 수집을 좋아한다면 이 곳을 좋아할 것이다. 만약 수집하지 않는다면 올빼미 관련 ""예술""의 엄청난 양에 감탄할 것이다. 많은 양의 수집품만큼 거대한 박물관은 아니다. 수천개의 올빼미 관련 자잘한 장신구들, 조각상들, 미술품들 등등이 작은 공간에 들어차있다. 5달러 내고 들어가면 커피나 차 한 잔 준다. 사진 찍을 수 있는 곳이 한 군데 있고 나머지는 촬영금지지만, 호스트가 커피 만드는 동안에 내가 규칙을 깨고 사진 몇 장 찍었다.",5,부엉이박물관,부엉이 박물관
Waron S,감미로운 작은 박물관,나는이 장소를 박물관이라 불러야하는지 잘 모르겠다. 그것은 수백 장의 예술 작품을 담고 있지만 많은 설명이 없습니다. 대신 주인은 각 조각을 혼자서 설명 할 것입니다. 추운 날에도 쾌적한 술 한 잔을 무료로 드실 수 있습니다.,4,부엉이박물관,부엉이 박물관
tumbleweedchris,Quirk Lovers의 경우,"미국에서는 길가 명소와 수집가들의 개인 박물관을 좋아합니다. 이것은 한국에서 가장 가까운 것입니다. 마을의 오래된 부분의 조용한 작은 구석에 자리 잡은이 한 방 박물관은 올빼미 기념품으로 가득합니다. 우리 방문에서, 박물관에는 큐레이터의 남편이있었습니다. 그는 우리에게 자리를 잡고 무료로 뜨거운 음료를 제공했습니다. 그 다음 그는 우리 옆에 쓰레기 용지와 올빼미 우표를 붙여 사용했습니다. 그 남자는 근본적으로 영어를 말하지 않았지만, 모든 부분이 무엇이고 어디에서 왔는지 영어로 알았습니다.",5,부엉이박물관,부엉이 박물관
Pasaatituuli,작지만 흥미로운 박물관,"할 수 있는 상세 지도를 안이 박물관, 쉽게 찾을 수 없어서. 입장료 은 조금 높은 때도 방에 붙어있는 박물관 구성된 하나의 객체에 여러 다양한 올빼미 2000 nethrcutt. 입장료 무료 음료가 포함되어 있습니다. 사진을 찍는 올빼미 객체가 없습니다... 내부에는 사진 촬영 이 허용되는 유일한 벤치. 주인이 친절하게 사진 촬영 이 될 경우 같은 데 도움이 됩니다.",3,부엉이박물관,부엉이 박물관
