,u_id,title,review,u_rate,place_name,res_title,p_id
0,Relax825963,서울사람으로서 가장 이국적인 느낌이 나는 곳,"그래서 좋아했었고, 지금은 과거와는 느낌이 좀 달라졌지만 여전히 외국인들이 많다, 그리고 각나라의 음식을 체험할 수 있다. 뒤로 경리단길 해방촌등 다양한 스팟으로 발전해 나갔으며, 트랜스젠더 게이바 클럽 스탠딩 바 등 다양한 문화의 밤문화를 즐길 수 있다. 크래프트비어를 마시러 자주 가고 했었지만 이젠 그 유명했던 곳들은 많이 자취를 감추게 되었고, 크래프트비어는 대중화 되어버렸다. 과거가 그립긴 하지만 여전히 매력적인 곳",5,이태원 관광특구,이태원,691
1,SeongYun N,이슬람사원을 품은 시간이 멈춘 멋진곳,이슬람사원 주변의 보광동 언덕마을은 그야말로 시간이 멈춘 멋진 곳이다 설연휴 첫날 친구들과 이태원에 놀러갔다가 이슬람 사원을 돌아보기로 하고 언덕위의 마을 보광동에 산책을 하였다 한강과 서울야경이 골목 고록으로 내려다보이고 지금은 보기 힘든 골목골목이 고스란히 남겨있었다 사이사이 특색있는 작고 멋진 상점들과 인도 말레이시아 이집트 터키를 비롯한 여러나라의 음식점들도 사이사이 자릴를 잡고있어 이색적인 산책을 하기에 너무 좋은 곳이다,5,이태원 관광특구,이태원,691
2,Alpertbyun,이태원,이태원역에 위치하고 있는 이태원. 외국인들이 많이 방문하고 지내는곳입니다. 세계다양한 음식들을 접할수 있어 좋은곳입니다.,4,이태원 관광특구,이태원,691
3,Traveling Foodie,이태원 메인도로에서 벗어나세요,"몇년사이 이태원 역 근처는 이제 주 손님들이 내국인들을 겨냥한 곳들로 빠르게 바뀌고 있습니다. 서양식당들이 부대찌게 식당으로 바뀌고 있죠. 하지만 보광동쪽으로 조금만 걸어나가면 아직도 이국적인 식당들이 많습니다. 특히 이슬람사원을 중심으로 중동음식, 말레이지아등 이슬람 할랄음식등을 파는 곳들을 추천합니다.",5,이태원 관광특구,이태원,691
4,ColdPlay,이태원을 리뷰해야 한다니...,전에 살던 동네라 리뷰를 써야 하는게 애매하다. 미군이 나가면서 황폐해질 줄 알았지만 외국인 상인들은 그대로 남으며 의외로 호황. 현지 음식들을 그대로 느낄 수 있어서 좋다. 이태원에는 유독 야생고양이들이 많다. 살던 외국인들이 두고 간 괭이들이 야생화되었다. 녀석들이 구석으로 다니고 사람에게 해를 끼치진 않으나 그래도 너무 어린 아이들은 혼자 두지 않는게 좋다. 남산에서 이곳저곳으로 연결된 산책로는 시간날 때 걸어보아야 한다. 패스트파이브는 시간 내어서라도 들러보아야할 맛있는 빵집이다.,4,이태원 관광특구,이태원,691
5,Yellow_Windmill,이국적인 느낌의 이태원,"세계 각국의 다양한 요리들을 맛볼 수 있는 레스토랑, 달콤한 후식들을 즐길 수 있는 카페, 베이커리가 방문하는 사람들을 즐겁게 해주는 장소입니다. 이슬람사원도 있어서 더욱 이국적인 느낌을 주는 곳입니다.",4,이태원 관광특구,이태원,691
6,bombom,잘 놀다 갑니다,"스시집 찾아갔다가 폐업해서 다른곳으로 바꼇네요ㅠ 당황했지만,바로 검색해서 다른 스시집으로 고고. 2차로 술한잔하고 집으로 고고싱.",5,이태원 관광특구,이태원,691
7,gingertea,이국적인 이태원,자유분방하고 이국적인 곳이며 이곳은 그나마 흔해빠진 모습으로 변하지 않는 것같아서 좋은 곳입니다. 근데 가끔 주말에 특히나 할로윈에 방문하게 되면 개지옥이 됩니다.,5,이태원 관광특구,이태원,691
8,Joon K,이태원 프리덤,"언젠간 이태원 프리덤이라기보단, 강남에 어느 길과 다를바 없어지는거 아닌가라는 생각이 들기는 한다. 그래도 여전히 외국인들과 가게들이 그 문화를 만들어가는거같다.",4,이태원 관광특구,이태원,691
9,pic_bd,서울에서 가장 이국적인 곳이 아닐까?,이국적인 느낌과 풍경 음식을 만나고 싶다면 이태원을 추천한다. 특히 요즘 가장 핫키워드인 여행과도 밀접하다고 생각한다. 여러 문화와 사람들을 만날 수 있는 곳 이태원. 하지만 가격만은 현지화되지 못했다. 기존에 인지하고있는 가격에서 X1.5 or 2.0 정도하면 이태원 가격이 측정된다. 20대 초반의 친구들이 데이트하기에는 약간 부담이 있지 않을까 생각이. 연령대는 20대후반에서 30대 중후반이 어울리는 곳이라 생각한다. 숨겨져있는 맛집과 루프탑바에서 바라보는 야경을 추천한다.,4,이태원 관광특구,이태원,691
