review,u_id,title,u_rate,p_id
2000년대 초반 새벽에 이곳에 와보면 굉장히 붐볐다 . 개인적으로 옷사러가실분은 이곳보다 다른곳에 가시는게 더 좋을거에요 동대문에 저녁부터 새벽까지 있다면 꼭 들러보시죠,Relax825963,새벽이 더 활발한 도매시장,4,1478
인터넷에서 구매 후기보고 방문했어요. 처음가는 곳이다보니 흥정에 익숙하지 않아서 물건값이 별로 싸다고 생각되지 않았습니다. 내부 공기가 탁해서 오래 머무르지 않고 나왔네요.,JJJY_Mom,개인적으로 가기에는 좀..,4,1478
사람 두명이 지나다니기에는 너무 비좁았음. 사실 소방시설에 대한 대비가 되어 있을까 매우 불안했음. 카드도 받지 않고 현금이 준비가 안되어 있어서 당황했음.,hyomin78,통로가 너무 비좁았음,3,1478
"근처에 밀리오레나 두타 같은 좀 더 세련된 패션몰들이 있지만, 도매도 같이 하는 곳이어서 그런지 조금 더 저렴한 느낌. 다만 건물 안이 복잡하고 시설이 좋은 편이 아니므로, 쇼핑하면서 조금 힘들다고 느껴지는 것이 단점.",PINKSHOW01,저렴한 쇼핑에 좋음,3,1478
"아동복, 모자, 머플러, 여성복, 남성복 없는것이 없는 옷들을 판매하는 수출의 메카. 저녁 9시 10시가 넘어서도 불빛이 꺼질줄 모르고, 여기저기서 큼지막한 보따리를 차로 옮기는 작업을 하여서 시장 근처가 매우 혼잡하다. 예전처럼 갈일은 별로 없지만, 예전처럼 저녁에 더 활발해지는 불빛을 볼수 있는 이유는 동대문 상인분들의 부지런함 때문이라 생각한다.",dmltk0,저녁에 더 화려해지는 평화시장,3,1478
이것은 한국에서 가장 큰 도매 의류 시장으로 간주됩니다. 인근 두타 (Doota) 쇼핑몰에 비해 외관이 낡은 것 같습니다. 대부분의 상점들은 동대문을 탐험하면서 지나간 제품과 같은 제품을 판매하고 있습니다.,LG_Kay,도매 의류 시장,3,1478
"이것은 의류 액세서리, 옷, 신발, 모자, 장갑, 양말, 모자, 단추, 패치, 샌들, 슬리퍼, 원사, 실 및 기타 거의 모든 것의 판매자와 함께 pscked 한 하나 이상의 건물로 구성된 거대하고 매우 긴 시장입니다. 정말 유행이 아니지만 더 오래 된 스타일과 기본 있지만 의류 제조 및 착용에 대 한 구매 싶어. 시장은 청계천 옆에 위치하고 있으며 동대문의 중심에있는 JW 메리어트에서 길 건너편에 있습니다.",SurfingWild,패션 액세서리를위한 긴 실내 시장,4,1478
이것은 의류 품목을 판매하는 쇼핑몰입니다. 여기에서 판매되는 의류 품목의 스타일은 모든 사람에게 호소력을 발휘하지 못합니다. 특히 유행합니다. 여기에서 판매되는 물건을 특별히 찾고있는 경우가 아니라면이 쇼핑 센터에 놓칠 수 있습니다.,fire-tower,여기 판매 된 의류 상품은 모든 사람에게 호소력이 없을 수 있습니다.,2,1478
"시장에는 도로로 나뉘어 진 2 개의 건물이 있지만, 가장 길다는 것은 Hello APM 쇼핑몰과 가깝습니다. 시장은 시대에 뒤 떨어진 유행과 의류로 이루어져 있지만 가격은 주변 지역의 다른 지역보다 저렴합니다. 건물은 동대문 역사 문화 공원과 가까운 청계천 강변에 위치하고 있습니다.",Asep H,긴 복도 패션 시장,3,1478
"중저가 의류, 액세서리 등을 판매하는 상점이있는 많은 층. 디자인이나 품질면에서 많이 기대하지 마십시오. 모든 다른 상점은 거의 같은 것을 판매합니다. 해당 항목을 찾는 경우가 아니면이 장소를 건너 뜁니다. 꽤 지루합니다. 동대문은 명동, 홍대, 남대문과 같은 다른 쇼핑 거리와 매우 다르다. 쇼핑 지역이 아닌 집중적 인 상점가이지만 두타 (Doota)와 같은 상점가가 널리 퍼져있다. 이 모든 주요 쇼핑 거리 중에서 동대문 (이태원과 같은)은 우리가 꼭 가야 할 곳이 아닙니다. 우리가 여가",Travelove58,놓칠 가치가있는 지루한 광장 .....,3,1478
"현대적인 쇼핑몰이 많이있는 동대문에는 중저가 도매복, 모자 등이 달린 구시 가지가있다.",TaDaYeah,도매 의류,2,1478
"이 장소를 커버하기 위해 좋은 1 / 2 일이 필요합니다. 오전 10시 이후처럼 일찍 이곳을 방문하십시오.  1 개의 거리 둥근 우리는 5 - 6 pm 주위에왔다 - ish. 그리고 대부분의 옷을위한 상점은 날 동안 닫힌다. 그리고 우리는 또 다른 날 아침에 놀러 왔는데 놀랍게도 많은 노인들이 쇼핑을하는 것을 보았습니다. 그래서 엄마가 말하면서 의류 섹션이 너무 일찍 끝나지 않았다고 농담을했습니다. 내가 기억하는 것에서 성숙한 숙녀복, 남성 코트는 모자, 선글라스, 스카프, 양말, 속옷,",Zee,일찍 여기를 방문하십시오!,4,1478
"사람들만 보면 좋을 것 같은 가게에 가서 물건을 구입. 그렇지 않은 경우, 일반 무례하고...",Neith293,무례한 스토어 지원,1,1478
이 시장은 바로 건너편에 있는 jw 메리어트 호텔에 묵었습니다. 내 며느리가 즐거운 시간을 23:00 에 쇼핑하러 갔다. 유일한 문제는 그 방에서 모든 것을 여행 가방을 사고!,Debbie L,옷을 좋아한다면...,5,1478
"이 곳은 1/4 마일 정도 긴 경우에 따라 더 이상 두가지 수준의 췌인 건물 외부 업체가 보도. 많은 옷의 내부는 낮은 품질, 낮은 가격 사이의 다양한 공급업체의 다양한 반복. 할 몇 가집니다. 가격 흥정하는 일부 성공. 하지만, 이것은 꽤 험한 를 치우 한 낯선 사람과 지속적으로 엉덩이 의 좁은 너무 좋았어요. 이 곳의 저렴한 옷 으로 자신에게 무엇을 하라고 부를 수 있는 옷을 새 벼룩 시장. 많은 옷이 좋습니다. 그들은 심지어 macy s 가장 저렴한 디자이너 옷을 물리지 않을 것. 하지만,",Shaka_Frank,"모든 상점이 미로 의류 및 액세서리, 대부분의 가격은 아래의.",3,1478
"큰 건물이 좀 뚫려 있었습니다. 이 건물의 입구/출구 푸동쪽에 유리 문을 통해, 지나치기 쉽습니다. 저는 이러한 사람들을 극복하고 - 그들은 모두 유사하거나 동일한 제품 판매. 이 곳은 사람들이 원하는 좋은 인상을 받을 분야 수정하려는! 옷은 패션 스타일은 모두 있지 않을때 수도 있습니다. 그들은 좋은 핸드백 이 있지만 - 저는 선물을 사고 집에 돌아가라고. 포장마차가 있어 겨울 재킷 은 합리적인 가격. 매우 긴 건물이 있다고 생각하는 바닥에 방문하지 않았다. 당신의 취향에 따라 시간이 가능할",moki786,확인을!,3,1478
