,u_id,title,review,u_rate,place_name,res_title,p_id
0,yangcho0311,기대 이상 만족,저번달에 아주 오랜만에 다시 방문. 10년만에 재방문인데 그사이에 카페나 작은 상점 옷가게가 눈에 많이 띄었다. 서울내에 한옥건물 제발 보존 해주세요,5,삼청동길,삼청동길,311
1,Alpertbyun,삼청동길,삼청동길 한옥건물들을 볼수있는 거리중 한곳 다만 예전에 비해 상권이 많이 없어졌어요.. 그래도 걸으면서 구경하기에는 좋아요.,3,삼청동길,삼청동길,311
2,Lee Yeyoung,전통과 현대의 건축양식의 조합이 주는 이색적인 도시 풍경,이 곳에서는 기와나 목재 등을 이용해 한국의 전통적인 느낌을 살린 현대식 건물이 많아서 이색적인 도시 풍경을 감상할 수 있다. 걷기만 해도 재미있다.,5,삼청동길,삼청동길,311
3,HKKim,옛 명성은 어디로...,삼청동 팥죽 맛집 '서울에서 두번째로 맛있는 집'을 찾아 가면서 삼청동 메인거리를 걸으면서 곳곳에 임대 표시가 되어 있는 빈 가게들이 너무 많이 생긴 것을 보고 놀랐다. 이곳도 젠트리피케이션 때문에 자영업자들이 어려움을 겪고 있는 것 같은데 우리나라 대표적인 관광지인 궁 인근에 있어 우리나라 전통 공예품을 판매하는 상가들이 번성하면 좋을텐데... 아쉬움이 너무 컸다.,3,삼청동길,삼청동길,311
4,Kylie Park,옛날에 비해 많이 변한..,예전엔 갈만한 식당과 카페를 줄줄이 알았는데 요즘은 정보가 없다. 그래도 갈때마다 옛 추억때문인지 정겹고 좋았다. 사람이 많이 없어서 여유롭게 가기 좋은 곳.,3,삼청동길,삼청동길,311
5,ahirity,퇴근 후 데이트코스로 좋은 길,"퇴근 후 데이트코스로 좋은 길입니다. 비교적 중심부에 위치해 있으며, 저녁에 데이트 목적으로 방문하는 분들이 많습니다. 정독도서관부터 시작해 식사 후 걷기에도 괜찮습니다.",4,삼청동길,삼청동길,311
6,triphyun,봄 가을 방문 강추,삼청동길 방문한지 얼마 되지않았어요. 길은 좁고 다니기 불편하지만 한옥들이 몰려있고 한옥카페를 즐길수있어 좋았습니다. 더군다나 루프탑의 카페가 많아 좋았어요. 여유를 제대로 느끼실수있습니다. 그리고 수제비집 유명해요 꼭 방문해서 드셔보시길.. 짱맛,5,삼청동길,삼청동길,311
7,194ren,삼청동길,"외국인이 많이 찾아오는 삼청동길, 주말에는 국내 여행객들까지 있어 걷기 힘들때도 있다. 인기있는 골목길 말고 조용하게 산책할 수 있는 코스도 있으니 잘 찾아보면 좋다.",3,삼청동길,삼청동길,311
8,민정 김,한국적인 분위기가 아름다운곳,봄되면 꼭 가는 삼청동. 곳곳에 예쁜 상점들도 있고 맛있는 한식집이 많다. 사진찍기도 좋고 그냥 산책하는 것만으로도 기분 좋은 곳!,4,삼청동길,삼청동길,311
9,공쥬님,데이트 장소로 추천,데이트 장소로 추천받는 곳들 중 하나로 다양한 볼거리와 음식들이 있는 곳입니다 여기 떡볶이 집이 아주 유명하여 줄을 섭니다,4,삼청동길,삼청동길,311
10,KIM Gyunghee,이제는 별로,예전에 명성은 아직도 있을지 모르겠지만 너무 유명해져서 되려 지금은 너무 안 좋아진 곳이죠. 북촌한옥마을로 올라가는 길과 연결되어 있어요.,2,삼청동길,삼청동길,311
11,Roah_CA,삼청동길,크게 볼거리는 없지만 골목 구석구석 다니다 보면 예쁘고 아기자기한 가게들이 많이 있어요. 맛집들도 제법 있고요. 스타벅스 매장도 크게 있습니다.,4,삼청동길,삼청동길,311
12,gingertea,너무 변했어요,삼청동의 유니크한 거리 풍경이 있었는데 지금은 뻔한 가게들과 상점들이 즐비해서 예전 느낌이 사라졌습니다. 이런 곳은 제발 프랜차이즈가 들어오지 못하게 막았으면 좋겠어요.,3,삼청동길,삼청동길,311
13,kururung,와이프와 삼청동 수제비 먹으러갔습니다.,"와이프와 추억을 쌓고자 삼청동을 방문하고, 수제비도 먹고왔네요. 역시 맛집이라 그런지 기다리는 사람들도 많아서 기다렸지만, 기다린 만큼 맛있게 먹고 왔네요.",5,삼청동길,삼청동길,311
14,seongeun y,핫했으나 지금은 쇄해가는 곳,프랜차이즈 업체의 등장과 함께 너무 비싼 임대료 탓에 이전과 같은 활기를 잃어가는 곳으로 고즈넉한 옛 모습이 그리운 지금은 조금 아쉬은 곳이다. 그래도 이곳에 음식점들이 많이 있으니 경복궁을 관람하고 찾는다면 즐거운 식사와 함게 좋은 시간을 보낼 수 있을 것 같다.,3,삼청동길,삼청동길,311
15,Jinny MC,길을 잃은 듯하나,북촌에서 무작정 걷다가 길을 잃은 줄 알았으나 또 다른 보물을 찾은 듯 삼청동길이 나타났다. 북촌과 비슷한 듯 하나 먹거리에 좀더 특성화가 된 듯 하다. 여기저기 길을 길게 선 음식점들이 정말 많다. 나중에는 배고플 때 가고 싶다.,5,삼청동길,삼청동길,311
16,대성 정,많이 좋아졌다,10년전에 인기가 많다가 외부사람이 너무 몰리고 다른 곳들이 인기 끌면서 수준이 내려갔는데 오랫만에 찾으니 많이 정돈된 느낌이다,4,삼청동길,삼청동길,311
17,JUNOH L,아기자기하고 이쁜 삼청동길,사람들이 많았지만 거리가 아기자기하고 이뻤던 것으로 기억한다. 왜 데이트코스로 좋다고 하는지 알게되었던 지난날 이었던 것 같다.,5,삼청동길,삼청동길,311
18,pic_bd,예전만큼의 명성은 없는 삼청동길.,"예전에는 서울 데이트 코스로 한창 주목받았고 또한 인기도 엄청 났지만 현재는 많은 상업화와 성수동, 익선동 등에 밀려나는 중. 예전엔 서울사람들의 데이트 코스였다면 현재는 경복궁을 여행온 여행객들이 그 자리를 대신하고 있다.",3,삼청동길,삼청동길,311
19,Mark Yang,많이 깨끗해짐,"예전에는 특색있는 소규모 가게가 많았는데. 그후에는 대규모 중국인 관광객들때문에 매우 지저분해 졌다가. 요즘은 오히려 많이 정돈된 느낌입니다. 서울에서 가볼만한 지역입니다. 삼청동 수제비, 서울에서 두번째로 맛있는집 두 식당은 매우 좋습니다",4,삼청동길,삼청동길,311
20,muzicrabeat,예쁜 데이트코스,"걷기 좋고 조그맣고 운치있는, 특색있는 가게들이 많아서 방문하기 좋다. 항상 가면 너무 예쁘고 또오고싶은데 자주 안가게되는것은 교통의 불편함........",4,삼청동길,삼청동길,311
21,Mikyung J,길이 좋아요,걸어다니면서 즐비한 식당 카페 보는 재미도 있고요 성대 뒷산으로도 연결돼서 성대 통해 혜화까지 걸어서 천천히 산책할 수 있어요. 식당은 많은데 명성만큼은 아니라고 생각하고요. 흠.,4,삼청동길,삼청동길,311
22,석환 윤,산책하기 좋은,요즘 같이 날씨가 좋은 주말에 가족과 가벼운 산책을 즐기기에는 최고의 장소인듯합니다. 또한 인근에 맛집도 많이 있어 즐거움이 배가 됩니다.,5,삼청동길,삼청동길,311
23,kpcooldawg,정말 이쁜 동네,동네가 너무 이뻐서 사진찍기 정말 좋은 곳! 어디서 찍어도 걍 인생샷 나올듯. 아기자기한 샾들도 많고... 요즘같은 날씨에 데이트하기 정말 좋은곳 :),5,삼청동길,삼청동길,311
24,missgoooo,한국사람이지만 낯설고 정겨운 곳,현대적인 건물이 많이 들어서는 시대에 우리 전통가옥들이 유지하고 있는 곳이에요 그래서 갈때마다 설레이네요 아기자기한 상점들이 즐비하고 맛있는 음식과 차들이 많아요,4,삼청동길,삼청동길,311
25,Walkerxoxo,삼청동 좋아요,아기자기한 가게들이 많이 있는 삼청동길. 여기서 밥 먹으면 비쌀 거 같다는 이미지가 있긴 하지만 은근 저렴히 먹을 수 있는 곳도 많습니다! 요즘은 한복 입고도 많이 가는 거 같더라구요 ㅎㅎ,4,삼청동길,삼청동길,311
26,Sungeun J,"과거의 영광, 삼청동","삼청동 역시 젠트리피케이션으로 식상해지긴 마찬가지. 삼청동 메인 스트리트는 인도와 차도가 너무 좁아 오가기 불편하고, 볼 매장이나 음식점, 카페들도 별로 없습니다. 뒤쪽으로 들어오셔야 그나마 구경할 것들이 좀 있어요! (불평하지만 자주는 갑니다.)",4,삼청동길,삼청동길,311
27,Sujin S,사계절 좋은곳,친구와 연인과 가족과 언제든지 가도 좋은 곳. 단점은 괜찮은 카페는 많지만 '밥'을 먹을만한 곳이 별로 없음.,5,삼청동길,삼청동길,311
28,코츠월드,도심속 서울을 느껴요,도심속에 위치하고 있지만 서울의 옛 정취를 느끼기에 아주 좋은 곳 입니다. 공원도 있고 예쁜 가게도 많아요,5,삼청동길,삼청동길,311
29,ᄌ ᄀ,사람은 다소 많지만,아기자기한 스토어들이 많아 구경하기도 좋고 쇼핑하기도 좋아요. 특색있게 만들어진 거리라 더 좋았습니다.,4,삼청동길,삼청동길,311
30,용마사,삼청동길,경복궁 근처에 있어요~ 길이 아기자기 하니 볼거리도 많고 쇼핑하기 좋아요~ 맛집도 많아서 친구들과 구경하기 좋아요,4,삼청동길,삼청동길,311
31,Bora Y,한국스러운 멋,한국 기와집을 그대로 유지한채 내부만 인테리어 햇기 때문에 한국스러움을 느낄 수 있습니다. 음식 맛있는 곳도 많구요,5,삼청동길,삼청동길,311
32,luvvparis,삼청동,요즘은 너무 유명해져서 사람들로 북적이지만 그나마 평일에 가면 구경할것도 많고 맛집도 많아서 좋아요,4,삼청동길,삼청동길,311
33,Chocogodiva,한국인 외국인 모두에게 추천,"작은 건물들이 모여 있는 길입니다. 근처에 청와대가 있어 건물들을 크기 짓지 못해 지금 까지 옜모습을 간직 하고 있어, 구 서울의 모습을 느끼고 싶은 분들께 추처드립니다. 외국인 친구들도 그런 모습에 반해 매우 좋아 했습니다.",5,삼청동길,삼청동길,311
34,SONG E,길은 예쁘고 사진찍기에도 좋지만...,"길도 동네도 예쁘고 사진찍기에도 좋아서 가끔 가지만 주차하기 힘들고, 음식점들은 사람이 많아서 대기시간 길고 가격도 대체적으로 비싸요.",3,삼청동길,삼청동길,311
35,jinlee0201,외국인 친구 관광,특이한 소품들과 예쁜 거리를 보여주러 외국인 친구들이 한국에 오면 데리고 갑니다. 모두 좋아들 해요.,5,삼청동길,삼청동길,311
36,choichoi123,사람 구경하며 걷기 좋다.,근래엔 관광객들로 미어터져 다소 낭만을 잃었지만 그럼에도 한옥식 가옥들과 나름 꾸며진 식당들을 구경하며 걷기 좋다. 주차는 지옥이다.,4,삼청동길,삼청동길,311
37,J J,너무 상업화된 골목,전형적인 관광지로 바뀌어 옛날 특색이 사라졌다. 가게는 너무 비싸고 감당할 임차인은 많지않다.,3,삼청동길,삼청동길,311
38,Ju-yeon Y,좋아요~,요즘 상업적으로 변한 것도 있지만 여전히 독특한 분위기의 상점과 한옥 퓨전 건축들이 눈길을 사로잡아요!,5,삼청동길,삼청동길,311
39,인경 전,맛집이 많은 골목,"삼청동길이 예전 같진 않지만 그래도 여전히 맛있는 수제비, 단팥죽 집이 있으며, 새로 들어선 빵집도 맛있어서 날씨 좋은날 가보기 좋은 곳",4,삼청동길,삼청동길,311
40,dhgn456,헷갈리는 길..,길치가 아닌 저한테 조금 적응해야하는 길.. 근데 길이 일자여서 쭉 둘러보기 좋아요 중간 중간에 골목길 때문에 헷갈려요,5,삼청동길,삼청동길,311
41,dkfma0657,음,삼청동길도 종로근처라 가봤는데 나름 좋더라구요분위기도 색다르고 잘 들렸다 가요 ㅎㅎㅎㅎㅎㅎ,5,삼청동길,삼청동길,311
42,유이717,아기자기해요,"맛있는 읍식, 카페도 많지만 아기자기한 소품가게 구경하는것도 재미있어요. 특색있는 카페도 많아서 데이트하기 좋아요.",5,삼청동길,삼청동길,311
43,강한여자,쇼핑과 맛집 탐방이 가능합니다,"어느 계절에 가더라도 서울의 정겨운 모습을 볼 수 있습니다 삼청동길도 상당히 이쁘고 다만 지금은 너무나 많은 인파때문에 걷기조차 힘이 들 정도입니다.주변에 상점이나 쇼핑할 수 있는 곳도 많고 떡갈비 수제비, 김치말이국수, 팥죽 만두 등등 맛집도 굉장히 많아서 취향대로 다양한 메뉴들중에 골라 먹을 수 있는 즐거움이 있습니다",4,삼청동길,삼청동길,311
44,mkbymk,데이트하기 좋은 곳,"예전엔 정말 산책과 데이트명소였는데 요즘은 많은 프렌차이즈업체들의 진입으로 그 명성이 예전만 못하지만 그래도 봄, 가을날씨에 나들이하기에 좋은곳 입니다.",4,삼청동길,삼청동길,311
45,sodal00,사랑할 수밖에 없는길,"청와대 주인이 바뀌어서 그런가. 걸으면 상쾌해진다. 고풍스러운데 도시적이며, 오올드한 느낌이 없다.",5,삼청동길,삼청동길,311
46,KYUNGHEE J,물가는 비싼 편,"삼청동 길에 아기자기한 소품샵이나 찻집, 레스토랑 등이 많죠. 근데 물가가 많이 올라서 부담스러워요",4,삼청동길,삼청동길,311
47,Stereos,삼청동길,"여긴 길이 좀 좁아서 불편하긴 하지만, 여기저기 볼만한 매장도 많고, 맛집들도 있어서 산책에 좋아요.",3,삼청동길,삼청동길,311
48,Mandoo F,경복궁 우측의 아름다운 길,"경복궁 우측의 아름다운 길로 가을에 은행잎이 물들면 분위기 좋습니다. 카페, 음식점, 갤러리들이 늘어선 멋진 곳입니다.",5,삼청동길,삼청동길,311
49,민석 권,사람이 너무 많아요,경북궁에서 안국역으로 가서 쭉 올라가면 작지만 이쁜 길이 나오네요 근데 관광객이 너무 많아서 걷는게 힘들정도네요,3,삼청동길,삼청동길,311
50,Minsuk Y,서울에 오면 꼭 가보세요,"서울의 옛모습을 보고 싶거나, 수제비, 김치말이국수, 팥죽을 드시고 싶다면 반드시 가야할 곳 입니다. 물론 너무 늦게 가면 다 문을 닫습니다.",3,삼청동길,삼청동길,311
51,lao717,"맛집도, 볼거리도 많아요","삼청동길은 정말 숨어있는 맛집도 많고, 볼거리도 많은 곳입니다. 카메라와 튼튼한 두 다리를 들고 나가서 걸어다니다보면 즐거운 추억이 마구 쌓이는 곳이랍니다. 서울의 매력을 물씬 느낄 수 있는 거리라고 생각해요.",3,삼청동길,삼청동길,311
52,42bryant,의미가 많이 퇴색되어 상권이 죽어가는 곳,애초에 삼청동 자체가 좋은 취지로 탄생된 곳은 아닌데 고즈넉하다보니 급발전했다가 우후죽순 난립으로 현지인들은 거의 안가게되었네요. 결국 가로수길처럼 상권이 죽어 많은 상점들이 철수하리라 생각합니다,3,삼청동길,삼청동길,311
53,천막족,한국인이 가기에는 별로,"특별히 관광지라기 보다는 여기저기서 악세사리나 음료, 음식을 팔고 있는 상업지구. 나름 꾸민다고 꾸민 것 같지만 그냥 그래요. 굳이 갈 필요는 없을 것 같아요. 솔직히 말하면 한옥마을 가는 골목 지나간다고 생각했습니다.",2,삼청동길,삼청동길,311
54,ychun119,외국인이 구경하기 좋은 길,"한국 전통가옥을 볼수있고, 먹거리, 볼거리가 많은 이쁜 길입니다. 사진찍기 좋아하는 외국인들이 한국 문화 체험하기 좋은 장소입니다.",5,삼청동길,삼청동길,311
55,apeach11,"이쁜 카페,악세사리 골목",북촌한옥마을 위로 가다보면 삼청동에 다다르면 삼청동이 쭉 이어져 있다. 옛 건물들과 다양한 물건을 파는 곳과 사람들과 인산인해 인곳,4,삼청동길,삼청동길,311
56,arcticnova,서울 사람도 구경하기 좋은 삼청동 길,가장 좋아하는 음식점 중 하나인 삼청동수제비에 가기 위해 안국역에서 걸어올라갔습니다. 요즘은 삼청동길이 주변에 새로 생긴 핫플레이스들에 인기가 뺏겼으나 여전히 사람은 많습니다. 서울(?)에서 단팥죽 두번째로 잘하는 집도 참 맛있습니다.,4,삼청동길,삼청동길,311
57,hyomin78,북촌 돌계단길로 내려가면 됨,북촌을 구경하고 하나의 돌을 깍아 만든 돌계단길로 내려가면 바로 이어짐. 따로 구경하기 보다는 한번에 구경하고 다시 인사동으로 가면 코스가 좋음,4,삼청동길,삼청동길,311
58,M.J. KIM,예쁘고 아기자기한 카페와 상점이 많은 곳,"예쁘고 특이한 카페나 상점이 많아 골목골목 걷기만 해도 눈이 즐거운 곳입니다. 그리고 카페마다 제각각의 특징을 가지고 있어 음료가 맛있는 집, 디저트가 맛있는 집, 인테리어가 예쁜 집 등 본인 취향에 따라 고를 수가 있어요. 오래된 가옥에 숨은 맛집도 곳곳에 있으니 즐길 것이 많은 곳입니다. 다만 그런 만큼 사람들로 북적이고 복잡하다는 것은 유일한 아쉬운 점입니다.",4,삼청동길,삼청동길,311
59,Jinwuk K,산책하기 좋아요,자주가는곳인데 이쁜 카페들도 많고 한옥길을 걸으며 산책하기 좋습니다. 다만 교통이 편한것 같지는 않아요,4,삼청동길,삼청동길,311
60,joywoong,여전히 한국스러운 거리,"한국의 전통적인 부분은 많이 없어졌지만, 근처의 미술관부터 트렌디한 쇼핑과 식음료까지 한국의 현대와 전통을 함께 느낄 수 있는 멋진 거리",5,삼청동길,삼청동길,311
61,눈에서레이져빔,고택과 찾집 그리고 예쁜길,산책하기 좋은 곳이다~ 요즘 같은 봄이면 더더군다나 좋다. 와이프와 차한잔 할겸 산책할 겸 간 곳 주말에는 사람이 많아서 피한 평일~ 한껏 여유를 누릴수 있는 곳이다~,4,삼청동길,삼청동길,311
62,진성 최,여긴 아니다,삼청동의 멋과 풍류는 사라진지 오래다. 골목이 사라진 서울에서 그냥 별생각없이 걸으려면 갈까 그 이상은 아니다. 외국인들에게나 경복궁투어이후 도보여행코스 정도일 뿐이다.,1,삼청동길,삼청동길,311
63,봉기 문,방문기,"예전에 걷던 삼청동길은 조용하고 차분했는데 최근의 이곳은 관광객과 방문객이 많아져 휴일에는 가기 힘든 곳이라는 생각도 합니다. 세계의 요리와 패션 소품이 있고, 각종 갤러리샵들이 찾는 이의 눈길을 끄는 삼청동은 길 끝부분 삼청공원과 더불어 서울 도심의 보물이지요.",4,삼청동길,삼청동길,311
64,nkpd00,까페와 음식점이 많네요,"오랜만에 가봤는데 까페와 음식점이 더 많아진것 같네요. 개인적으로는 예전이 더 좋았지만, 그래도 관광객들은 많더라고요.",3,삼청동길,삼청동길,311
65,n2cc,곳곳 숨어있는 맛집과 좋은 카페,"골목골목 걸어다니는 맛이 있는 곳입니다. 카페나 비스트로도 있고 한식, 분식 등 다양한 가게들이 모여 있습니다. 숨은 맛집이나 카페 찾는 재미가 있어요",5,삼청동길,삼청동길,311
66,flyingdonutx100,삼청공원도 가보세요,"먹거리 볼거리 쇼핑거리로 유명하지만, 삼청동에서 동쪽으로는 북촌이, 북쪽으로는 삼청공원이 있습니다. 구석구석 구경해보시길",4,삼청동길,삼청동길,311
67,Traveling Foodie,상업화 되어있으나 귀여운 곳,매년 계속 새로운 카페들이 들어서는 것 같습니다. 많이 상업화된 곳이지만 그래도 날좋은날 걸어다니며 데이트하기 좋은 곳입니다. 전반적으로 타겟연령대가 점점 낮아지는 느낌이므로 고즈넉함을 기대하기 보다는 아기자기함을 즐기시는 것이 좋습니다.,4,삼청동길,삼청동길,311
68,머튽방,나의사랑너의사랑삼청동쓰,맛집 분위기 관종 모두 만족 거닐다보면 기부니가 조아져서 라라랄라라라라라라ㅏ랄 와따시노 최애 레트로나 파이가 아리마스 ㅠㅠ 쩨짜에 삼청동 못잃어 ㅠㅠ,5,삼청동길,삼청동길,311
69,24esa,카페골목,"아담하고 개성있는 카페, 장난감 카페등이 많아요. 가볍게 산책하며 카페구경하기 좋고 사진찍기 좋아요",4,삼청동길,삼청동길,311
70,kkobuk,회사 바로 뒤에요~,사계절 언제나 쉬이 한바퀴 걷기 좋아요 ㅎㅎ 다니면서 악세서리도 사고 맛있는것도 먹고~ 다음주에 또 가려구요,5,삼청동길,삼청동길,311
71,qberwy,북촌 한옥마을/인사동과 가까움,북촌 한옥마을/인사동과 가까어서 함께 묶어서 도보로 둘러보면 좋을 관광지 입니다. 주중에 가면 더욱 한적하게 즐길 수 있습니다.,5,삼청동길,삼청동길,311
72,Fontainebleaus,너무좁고 상업화된 거리,"관광지라고 하기에는 다니는 길이 너무 좁아서 계속 비키면서 다녀야하는 불편함이있다. 이쁜 카페들, 플리마켓등 볼거리는 많지만 지나치게 상업화되었다는것이 안타깝다. 그리도 한번쯤 구경하기에는 나쁘지 않다. 구경하는 재미가 쏠쏠하다.",3,삼청동길,삼청동길,311
73,Yuyumi85,아름답고 한국적인 거리,"거리 곳곳과 아기자기한 상점들을 걷다보면 저절로 느긋해지는 거리예요. 너무 도시화된 서울에서 몇 안되는 한국적인 미를 느낄 수 있는 곳이기도 하구요. 사잇길에 있는 계단을 올라 약간 언덕으로가면 삼청동의 예쁜 지붕들을 한눈에 볼 수 있어요! 삼청동길에 유명한 까페와 음식점이 아주 많지만, 여름에 왔다면 냉면을 반드시 먹어볼 것을 권장합니다.",5,삼청동길,삼청동길,311
74,짱짱짱,카페 방문,카페들과 아기자기한 골목길을 가보고 싶다면 방문해도 좋겠다. 아담하고 소박한 북카페에서 친구들과 수다떨기에 딱 좋은 장소들이 많다.,5,삼청동길,삼청동길,311
75,duck3222,삼청동길,북촌한옥마을에서 계단을 통해서 내려갔엉~ 삼청동으로 가는길에 예븐건물들이 너무 많아요~ 한옥스러운데.. 카페나 다양한 가게가 많아서 신기했어요 골목골목 아기자기하게 잘꾸며진 곳이었습니다. 중간중간 계단이 있었으나 오르락 내리락 할 자신이 없어서 계단은 못올라 가봤습니다.,5,삼청동길,삼청동길,311
76,mmom661,아기자기한 카페가 많은 거리,음식점은 딱히 특별한 곳이 있진 않지만 여기저기 있는 카페들은 모두 특색있어 좋은 거리에요. 걷기에 좋습니다.,4,삼청동길,삼청동길,311
77,수정 신,조금은 왁자지껄한,"삼청동 하면 고즈넉한 거리를 생각하게 되는데, 여기는 조금 왁지저껄한 번화가입니다. 아직은 개성 넘치는 가게들이 많아서 좋아요. 메인 거리뿐만 아니라 골목골목 다니면 보석같은 가게들을 찾는 재미도 있습니다.",4,삼청동길,삼청동길,311
