review,u_id,title,u_rate,p_id
카카오프렌즈 우표로 다양한 체험프로그램이 있어서 재미있었어요. 우리나라에서 발행한 우표가 전부 다 전시되어 있어서 인상깊었어요. 1년 뒤 나에게 쓰는 '느리게 가는 편지'도 너무 좋았어요.,julia,기획전시회와 볼거리가 다양해요!,5,776
볼거리가 많아서 좋아요. 직원분들 너무 친절하시구 체험 프로그램이 많아서 좋아요! 특히 황금 돼지 우표 너무 신기햤어요ㅎㅎ,Wanderer824679,볼거리가 많아서 좋아요. 직원분들 너무 친절하시구 체험 프로그램이 많아서 좋아요!,5,776
기획전이 하고있어서 신기한 돼지 우표도 관람하고 체험지도 작성하고 나만의 우표도 만들 수 있어서 즐거웠습니다. 명동에 있어서 둘어보기 좋았어요~,juliet,볼거리가 많았어요.,5,776
직원분들도 친절하시고 재미있습니다 재미난 볼거리가 많습니다 직원분들도 친절하시고 재미있습니다 재미난 볼거리가 많습니다,전병문,박물관 재미있습니다,5,776
어릴때 우표수집이 취미라 방문했는데 정말 좋았어요 다른 나라 우표도 있고 여러가지 체험할수 있는것도 있어요 또한 우표 구매도 할수 있어서 사려고 하는거 번호 적어서 드리면 하나하나 잘 싸주시더라구요,hongs925,어릴적 추억이 있는 그곳,5,776
"한때 우표수집이 붐일때가 있었는데요. 그 시절의 다양한 리미티드 에디션, 한정판인 우표들을 오랜만에 구경할수 있어서 좋았어요. 중앙 우체국 지하에 있습니다.",vlogg,리미티드 에디션.,5,776
"평소 우표에 관심있는 분들이라면 추천하지 않아도 찾아가시리라 믿습니다. 저는 우표에 관심 없는 분들을 대상으로 추천해 드리고 싶네요. 우표는 그저 우편물을 전송하기 위해 있는 것이 아닙니다. 기념 우표, 옛날 우표들을 구경하시면서 우리나라의 역사를 둘러보시기 바랍니다.",여행자나나,우리나라 역사와 함께한 우표,4,776
한국 우표의 흥미로운 역사 : 작지만 풍부한 역사. 다른 박물관들과 마찬가지로 영어 친화적이지 않습니다,Thanh N,재미있는,4,776
박물관은 건물의 지하에 있습니다. 한국 우표의 역사와 다른 나라의 우표를 보는 것이 좋다.,Polly,서울 우표 박물관,4,776
이 박물관에는 한국의 문화 역사적인 우표가 전시되어 있습니다. 한국 우편 서비스의 다양한 부분의 축소 된 전시회가 매력적이었습니다. 유익한 정보 였지만 박물관 조직은 어린이에게 더 적합했습니다.,Hyung In M,간략한 방문,3,776
작은 우표 저장소로 여기에 자신의 우표를 찍을 수 있습니까? 우표 팬들에게 흥미 롭습니다. 한국 우표에서 발급 한 모든 우표 라이브러리를 가지고 있습니다.,Chia Yee C,스탬프 팬,4,776
좋은 장소! 서울 중앙에 위치한 명동에 위치한 서울 중앙 우체국은 일반 우체국의 기능을 넘어서서 동시에,Lee L,좋은!,5,776
"이 주제에 갈 수 있다면 좋은 곳입니다. 분명히 우표 많이 포함되어 있습니다. 전 세계 뿐만 아니라 우표 포괄적인 한국 우표(발행된 첫 스탬프 포함) 있습니다. 저렴한 비용으로 사진 기능을 법적 스탬프를 만들 수 있습니다. 기념품 가게, 우표 연간 책을 놀라울 정도로 제한된 수의 판매합니다.",watchsmart,꽤 좋은 경우 우표 같은,4,776
"타임스탬프 시작 전! 한국어로 된 박물관 이전 타임 스탬프, 스탬프 세계는 재미, 서울 중앙 우체국 건물에 있는 박물관. 역사적으로 채워진 점이, 재미도 가볼 만한 곳 이지만 상호 작용 - 특히 아이들. 나무에 인형을 능력 및 컷아웃 및 퍼즐 게임이 었습니다만. 또한 서로다른 유형의 공용인 스탬프 사용할 수 있습니다. 작은 선물을 구입 할 수 있는 엽서에 있는. 이 테이블에서 메모를 기록할 수 있으므로 메일 의 수를 현장에서 팔 스탬프 카드! 정말 재미있는 곳을 몇 시간.",Pjo,사랑의 스탬프? 대화형 즐거운 곳,5,776
"나는 말도 안되는 곳이지만 각 이라는 걸 생각해. 박물관이 있어서 다녀온 스포츠 카드. 이었기 때문에 다른 사람들은 정말 흥분 할 수 있는 모든 것이 지루하고 쓸 수 있어서 프레퍼런스. 저는 실망하지 않았다 때문에 이곳에 올 것을 알고 있지 않았다. 우리가 가는 길에 다시 명동; 우리는 이곳에 올 수 있었다 하는 동안에 한국에서 본 박물관입니다. 나는 나의 입장이 무료로 제공되는 가격을 확인하고. 그들은 다시 전시 가 많다면 스탬프, 이 9셀 정도. 제가 하지 않은, 이 곳에 있는 괜찮은",Daniel A,하면 좋은 사랑의 스탬프,2,776
"모든 스탬프를 우체국에서 사고 싶었는데, 박물관 및 간판을 봤을 때, 한 순간이 큰 기쁨! Inside, 세계 역사에 스탬프 볼, 한국에서 뿐만 아니라; 변경다른 국가 및 샘플, 뿐만 아니라 특수한 사람. 게임은 아이들이 있다. 또한 자아 타출기 의 사진을 사용할 수 있게!",HTugcaS,우표 수집가 는 반드시!,5,776
