,u_id,title,review,u_rate,place_name,res_title,p_id
0,JONGHYUK MUN,가족단위로 방문하기 좋은곳,요새 더더욱 코로나로 인해 사람 방문이 적음. 두자녀 동반시 성인 입장무료. 지금 시기에 나들이 하기 딱 좋은곳. 지하철 광화문역이나 종각역이용 편리.,5,경복궁,경복궁,26
1,teamwhite,하늘이 내린 큰 복,"조선 개국 4년째인 1395년에 처음으로 세운 으뜸 궁궐이다. '하늘이 내린 큰 복' 이라는 뜻으로 경복궁이라 이름지었다. 가장 아름답고 웅장한 이 경복궁은 임진왜란, 일제강점기 2번에 걸쳐 일본의 악랄하고 잔인한 파괴를 당한 악연을 갖고있다. 향원정은 보수 공사로 인해 볼 수 없지만 아름다운 경회루만으로도 충분한 경복궁이다.",5,경복궁,경복궁,26
2,gyoung L,굿,"한국 건축물의 아름다움을 느낄 수 있는 곳이고, 한복을 입었을 때 입장료는 무료. 주변에 한복 대여점이 많으니 한번쯤 대여해서 입어보는것도 나쁘지 않을듯",5,경복궁,경복궁,26
3,Relax825963,조선의 집,"조선의 성곽 안에는 박물관도 있고 경회루 등 볼것이 많다. 외국인들 및 연인들도 주변에서 한복 및 특수복장 빌려서 성을 둘러보며 데이트를 즐기기에 딱 좋다. 야간개장도 하니 잘 알아보고 올것 한국사람이라면 한번이상은 꼭와봤고 , 외국인들에게도 좋은 관광지라고 생각한다. 앞에 광화문 광장 청계천 뒤로 삼청동 이주변에 연계된 명소들도 많기 때문에 꼭 추천한다.",5,경복궁,경복궁,26
4,Paul.S.H.Ch,대표 문화재,대부분의 사람들이 여행을 간다면 그 나라의 유서 깊은 궁전을 찾게 된다. 한국에서는 그 곳이 바로 경복궁이다. 지금의 경복궁은 원래의 것보다 많이 축소되었지만 그래도 깨끗이 잘 정돈되어 있으며 위엄이 있다.,4,경복궁,경복궁,26
5,지연 최,경복궁,몇번을 가도 감탄하게 되며 산책하기 최고인 경복궁 매번 갈때마다 정교함과 운치에 또한번 반하게 되는곳 주변에 볼거리도 많음,5,경복궁,경복궁,26
6,star4502,멋있는고궁,구정전날 방문했는데 관광객이 참 많았습니다 무료입장이었고 한복입은 관광객이 많더군요 때맞춰 가면 광화문에서 수문장 교대식을 볼 수 있습니다,5,경복궁,경복궁,26
7,삐뚤어질테다,아이들과 역사공부하기 좋은곳,넓고 아름다운 우리나라 궁궐 건축물도 보면서 역사공부도 할 수 있는곳이에요. 외국인들이 한국인보다 많았고 너무추워서 모두 보지못한것은 아쉬웠어요. 가족여행이면 가족관계증명서를 꼭 챙기세요. 한복 입지않고도 무료관람 가능해요.,5,경복궁,경복궁,26
8,뚜뚜연,친구랑,친구랑 다녀왔는데 엄청 넓어요. 공사중인 곳 있어서 조금 아쉬워서 날씨 따뜻해지면 또 가려구요~ 박물관(?)에도 우리 옛것 전시되어 있어서 볼거리 풍부하고 역사공부 하는 것 같아 좋았어요!,5,경복궁,경복궁,26
9,seongeun y,도심 속 궁궐,도심 한 가운데서 만날 수 있는 조선왕조의 궁궐로 소란스러운 가운데 조용함을 느낄 수 있는 공간으로 한복을 입고 방문하여 기념사진을 찍기 좋음.,5,경복궁,경복궁,26
