user_id,title,content,rating,place_name,res_title
bszhang,있는 대학의 품위,"우연히 만난(어디로 가는길을 묻기도 전에 궁금하신게 있으세요 ? 하며 다가서는) 어느 학생에게서도 풍기는 있는 분위기. 학교교정과 모든것에 있어보이는 품위 ! 정말 이대 이대 왜그런지.. 그리고 ""나 이대나온 여자야"" 어느 영화대사처럼 좋은 느낌같고 갑니다. 교정 여기저기에 토론하는 학생들의 열정도 !",4,이화여자대학교박물관,이화여자대학교
H L,새로 바뀐 푸드코트,간만에 가니까 이대 ecc안 푸드코트가 새로운 식당이름으로 바뀌었더라고요....근데 가격이 엄청 비싸졌어요..ㅜㅜ 이국식당에서 제일 싼 경향식 돈가스가 8900원인가 했어요. 셀프인데도 말이죠. 그렇다고 맛이나 구성이 변한 거 아니예요 오히려 반찬코너에 김치 있었는데 사라졌어요...ㅠㅠ 학교 안인데 너무한 거 같아요. ㅜㅜ,3,이화여자대학교박물관,이화여자대학교
"NASIN, 김나신",조용히 산책하며 구경하기 좋은 곳,"한국에서 아름답기로는 손꼽히는 대학교입니다. 다만, 관광객들이 몰려 학생들이 피해를 보고 있다고 하니 되도록이면 조용히 산책하고 오는 게 좋습니다. 옆의 연세대학교 역시 이화여대만큼이나 아름답습니다. 같이 가보는 걸 추천.",4,이화여자대학교박물관,이화여자대학교
194ren,이화여자대학교,서울시 대학교들이 조경이 다 잘되어 있긴 하지만 이화여자대학교도 산책하기에 참 좋은 곳이라는 생각이 든다. 접근성도 좋아서 찾아가기 쉽다.,3,이화여자대학교박물관,이화여자대학교
winnie_,중국인 관광객 구경하기 좋은 곳,이곳이 학교인지 중국인 관광객이 다니는 명소인지 구분이 어려운 곳입니다. 그들이 없다면 한번쯤 이화여대 재학생들에게 피해를 주지 않는 선에서 방문해 볼 만한 곳입니다.,3,이화여자대학교박물관,이화여자대학교
gingertea,궁금해서 가봤어요,정말 궁금해서 구경하러 가봤는데 예상보다 예쁜 캠퍼스에 놀랐고 산책하고 쉬기에 너무 좋겠다는 생각이 들었습니다. 실제로 그런 사람들도 많아 보였어요.,4,이화여자대학교박물관,이화여자대학교
Soojung L,대한민국 명문대 클라스,건물 중에 ECC 진짜 멋집니다 역시 명문대라 그런지 학생들 다 포스가 납니다 또한 열람실이 있는 출입구는 학생들의 학업 분위기를 위해 외부인 출입금지더군요 ㄷ ㄷ 역시 클라쓰.. 근처에 맛집도 많아요! 일 차원 자주 가는데 엘수에뇨 맛있습니자 ㅋㅋ,5,이화여자대학교박물관,이화여자대학교
조이조이,세계 최고의 여성대학,한국 뿐만 아니라 전세계 중 가장 큰 여성 종합대학 입니다. 캠퍼스도 아름다워서 한번쯤은 가볼 만 한 곳입니다. 중국인 관광객이 많은게 다소 흠입니다.,5,이화여자대학교박물관,이화여자대학교
seongeun y,조경이 아름다운 학교,ECC 건물은 건축적으로 매우 아름답고 홍해가 갈라지는 기적을 건축적으로 표현해 놓았다. 조경이 아름다워 산책하기도 사진을 찍기에도 좋다.,5,이화여자대학교박물관,이화여자대학교
Joon K,관광객이 많이 구경가는 대학교,"대학교에서 외국인 방문객을 볼 수 있었네요. 여대여서 갈일이 없었지만, 새 건물과 오래건물이 마치 서울처럼 이리저리 섞여 있네요.",4,이화여자대학교박물관,이화여자대학교
TERRGH,한국 최고 대학,서울 시내에서 외관이 가장 예쁜 대학교 같습니다. 현대적인 건물과고풍스러운 건물이 함께 있고 이러한 건물들이 정문과 가깝게 있어서 관광하기 좋습니다.,5,이화여자대학교박물관,이화여자대학교
형근 김,이화여대,서울 시내 관광하다 한 번 들리면 좋을 것 같습니다. 지하철로는 2호선 이대역으로 가면 정문이 나오고 신촌역으로 가서 세브란스 병원 건너 편으로 후문이 있습니다. 캠퍼스가 예뻐 사진 찍기 정말 좋습니다!,5,이화여자대학교박물관,이화여자대학교
비온디산디,관광명소 같은 느낌,규모가 큰 특이한 건물 구조가 매력적이다. 외국인 친구들을 데리고 갔었는데 어떻게 학교가 이렇게 멋있는지 감탄을 그치지 못했었다. 뿌듯하면서도 자랑스러운 기분.,5,이화여자대학교박물관,이화여자대학교
SOO. LEE,시간,한적 할 때 시간나면 들리곤 한다 ㅡ. 시대적 건물과 옛 정취를 느낄 수 있는 곳이기도 하고 곳곳 미술관 커피숍 강의실등등이. 이젠. 관광객이 먼저 찿는 곳이 되어. 자랑스럽다 ㅡ. 서울.코스를 뽑으라면. 이곳도 빠져서는 아니 될 정도로. 맘에 가득 품는 곳이다 ㅡ. 좋다 ㅡ. 다시. 오라면 와야죠 ㅡ.,4,이화여자대학교박물관,이화여자대학교
DragonT,외국인이 많은 은근 투어장소,도서관 및 학교 건물이 서양식으로 나름 운치 있으며 조용히 길따라 걸을수 있는 히든 워킹 스팟도 있음. 외국인 관광객이 꽤 많은편.,4,이화여자대학교박물관,이화여자대학교
muzicrabeat,놀거리는 많지만 학교는 관광지가 아니다.,이대앞은 홍대앞처럼 놀거리 먹거리가 많다. 그런데 홍대는 학교에 비집고 들어오는 관광객이 별로 없는데 이대는 왜 외국 관광객들이 삐집고 들어오는것인가? 거리도 홍대앞보단 좀더 명동 섞인 느낌이 난다. 중국인이 많아서 그런갑다.,4,이화여자대학교박물관,이화여자대학교
jiyeonk158,이대 빵투어,"대학교앞이라 맛집,쇼핑으로 저렴한 곳이 많아 중딩고딩이 많습니다. 그리고 빵집이 주변에 많아요",5,이화여자대학교박물관,이화여자대학교
sodal00,왜 이대가...,왜 이대가 중국사람들의 관광코스가 되었을 까요? 여대가 신기한가? 정문에서 왜케 사진을 많이 찍어대는지 ㅎ 들어가기가 힘들더군요,3,이화여자대학교박물관,이화여자대학교
nanal78878,대학교,학생들이 공부하는 학교인만큼 몰래 카메라로 촬영을 하거나 큰소리로 떠들거나 강의실에 난입하는 등의 행위는 하지 말아야 합니다.,5,이화여자대학교박물관,이화여자대학교
