,u_id,title,review,u_rate,place_name,res_title,p_id
0,T.H.Kim,위치 때문이 아니면 절대적으로 피해야 할 곳,비싼가격에 좋은시설을 기대했으나 서울의 평범한 로컬 찜질방 보다 훨씬 아래. 노후한 시설은 그렇다쳐도 관리도 안되는편이고 위생이 걱정될 수준. 욕탕 천장은 곰팡이 투성이. 대부분의 찜질방 방들은 단순한 fake수준. 건물규모에 비해 비좁은 시설. 이해안가는 미로형 동선. 맛없는 음식. 부족한 편의시설. 비싼가격. 그야말로 단점의 총합. ktx 용산역과 가까워 부득이 하게 싼 숙박용 정도로만 필요를 느낌. 그나마 혼자가 아니라면 차라리 모텔/게스트하우스에 가는게 나음.,1,드래곤힐스파,드래곤힐스파,383
1,흑우는 음메,오늘도 흑우는 웁니다,여기 왔더니 친구놈이 음메 해보랍디다. 쪼끄만 온탕엔 머리카락 때 온갖 잡탕이 떠다니고 5층 남자 안내 데스크 아조씨는 본인의 인성 바닥이 어딘지 자랑하고있으며 더불어 가격도 창렬^^ 인간이라면 여기 별 두개 이상 주면 안되는거 아니냐? 외국인들 뭣도모르고 오는 것 같은데 한국인이라 미안하다아아아아!!! Warning! Here is hell-KOREA,1,드래곤힐스파,드래곤힐스파,383
2,Professor JB,노후화된 시설과 운영자들의 불친절함: 한마디로 최악의 장소,시설은 노후화 되었고 운영자들은 매우 불친절하였습니다. 자녀들을 동반하여 입장하는 순간부터 신분증을 보자고 하고 자녀의 친부모가 맞느냐는 등의 불쾌하고 고압적인 자세를 보였음. 수험생 50% 할인행사를 하면서 마치 공항검색대를 방불케하는 행위들은 손님을 존중하고 태도와는 너무도 거리가 멀게 느껴졌습니다. 국내 방문자분들은 물론 한국을 잘 모르시는 외국인분들에게도 권해 주고 싶지 않은 곳 입니다. 전반적으로 음침한 분위기에 구내 매점 역시 불친절하기는 마찬가지였습니다. 음식을 시킨 손님을 두차례,1,드래곤힐스파,드래곤힐스파,383
3,AHN按 A,규모가 엄청 큰.,"찜질방, 사우나, 수영장 / 사우나 이용하고, 찜질방은 여성전용으로 사우나랑 같은층에있는 곳에서만 잠깐 쉬고, 수영장 이용했는데 가성비 괜찮은 것 같습니다. 가끔소셜에 할인가격으로 올라올 때 구매해서 이용합니다. 수영장은 야외라, 겨울엔 좀 힘들 것 같고 , 사우나 탕 물도 깔끔하게 잘 유지되는 것 같습니다. 용산역이랑 가까워서 여행갈 때도 한 번 이용해봐야 겠어요. 근데 외국인 친구들에게 추천할 만한 찜질방이지만, 굳이 여행필수코스라고 하기엔.... 부족할 것 같네요. 요즘은 스파가 또",5,드래곤힐스파,드래곤힐스파,383
4,천막족,재건축이 꼭 필요한 스파,너무나 오래되고 열악한 시설. 부산스럽고 요란하기만 한 b급 감성 인테리어. 맥락없이 정신없는 건물. 사우나는 찌든 냄새와 연기로 가득해 탕으로 들어가기 싫게 만든다. 형체만이 남은 싸구려 비누가 안쓰러울 정도로 더럽고 열악한 환경. 다닥다닥한 좁은 공간에 많은 사람들이 누워서 자고 있었다. 어떻게든 잠을 자보려고 하니 사람들의 체취인지 오래된 건물에서 나는 냄새인지 요상한 냄새가 올라온다. 1층 이곳저곳을 헤매다 그나마 락커가 쾌적하다는 것을 깨닫고 그곳에서 시간을 보냈다. 이곳이,2,드래곤힐스파,드래곤힐스파,383
5,인숙 정,수험생 무료입장~~,"드래곤힐스파는 수영장이 참 맘에들어요... 평일이라서 그렇게 사람이 붐비지는 않았어요... 여름에 친구들하고 놀러갔다가 얼마전에 재방문했어요.. 서울에서 한번쯤은 꼭 갔다와도 좋은 찜질방... 11월 수능, 수험생들은 입장이 무료라닌깐 한번 이용해보심 좋을듯요",4,드래곤힐스파,드래곤힐스파,383
6,alohaseoul,최악이었다,외국인 친구들이 가고싶어해서 데리고 갔는데 미안한 마음이 계속 남는다. 내 생에 여길 다시 갈 일은 없을 것이다. 좁고 더럽고 냄새나고 찝찝하고 바가지 요금에 공사에 전혀 휴식을 취할 수 없었다. 외관부터 풍기던 불쾌한 느낌이 들어가자마자 현실이 되고 이건 좀...이라는 감정밖엔 안남음.,1,드래곤힐스파,드래곤힐스파,383
7,Vitor L,휴식/레저,"장시간 비행기 여행으로 지친 심신 회복을 위하여 가족 전체로 방문 하였으며, 목욕탕, 세신등의 서비스로 피곤을 풀수 있었습니다. 시설은 좋았으나, 찜질방안에 음식이나 수건들을 사용한 채로 나두고 나오는 사람들이 많이 있어서 뒤에 사용하는 사람들에게 피해가 되었습니다. 그리고, 아직 방학 전이었으나, 중학생으로 보이는 학생들이 평일 낮에 이용 중이었고 흡연실을 거의 전세 내어 사용하고 있는 모습도 보기 좋지는 않았습니다. 전반적으로는 좋았고 기회가 된다면 더 방문 하고 싶습니다.",4,드래곤힐스파,드래곤힐스파,383
8,apeach11,바기지 요금에 시설등 좋지는 않음,생각보다 시설 좋지도 않고 비싼 요금에 엄청난 바가지 상술이 난무합니다. 안에 물도 없어서 사먹어야하는데 편의점보다 몇배는 비쌉니다. 사람만 바글바글해서 정신이 하나도 없습니다.,1,드래곤힐스파,드래곤힐스파,383
9,chorokiya,"사용할 수 없는 어트랙션이 조금 있지만, 그럼에도 오락거리가 풍부합니다.","마침 수험생 할인중이라 저는 무료로, 부모님은 유료로 입장했습니다. 찜질방의 꽃, 빙수가 맛있습니다. 가격도 아주 비싼 편은 아니었구요. 다만 구내식당은 가격대가 있고, 정말 먹고싶었던 라면은 없어서 많이 아쉬웠네요. ㅠㅠ 영화관이 개업했을 당시에는 항상 열려있었는데 시간이 조금 지나고 갔을 땐 항상 안했던 게 아쉽습니다. 어렸을 때부터 자주갔었는데, 확실히 관리가 처음만큼 잘 되진 않는듯해요.",4,드래곤힐스파,드래곤힐스파,383
10,apple1368,서울에서 데이트하기 좋은 찜질방,"엄청 넓고 부대 시설 다양해서 좋다. 생각보다 사람이 없어서 좋았는데... 개인적으로 안에 부대시설(매점, 음식, 오락실비) 등이 너무 비싸고 동선이 좀 정신없이 짜여져있어서 1층이 너무 복잡하다. 찜질할 곳도 다양하고 목욕탕에 탕도 엄청 많지만... 야외수영장은 개인적으로 비추다. 그냥 찜질만 하는 편이 좋음.",4,드래곤힐스파,드래곤힐스파,383
11,passion-jsvc,독특한 찜질방이네요~,버스에서 광고소리를 듣고 한번 가봤는데 들어서자마자 길을 잃었습니다~크고 외국인들도 많고 좋네요~놀수있는공간이나 먹을수있는 메뉴도 다양하고 좋은경험 하고왔습니다~하지만 가격은 조금 비싼 느낌입니다~,5,드래곤힐스파,드래곤힐스파,383
12,676수현김,즐길거리 많은데 비쌈,"다른 찜질방에 비해 크고 시설이 다양하지만, 그 시설을 이용하는데는 모두 추가비용을 지불해야해서 넋놓고 놀다보면 돈 왕창 깨져요. 평일에도 사람 꽤 있고, 유명한지라 중국인 관광객들도 있어요. 사우나하러갈거면 그냥 동네 찜방 가시고, 이색데이트나 친구들끼리 놀러갈 때 추천해요~",4,드래곤힐스파,드래곤힐스파,383
13,10032s,내 생에 사상 최대 최악의 스파,"용산역 바로 앞에 위치한 사우나입니다. 주간 12000원, 야간 14000원이고, 12시간 제한시간이 있으며, 1시간 초과할 때 마다 1000원의 추가 요금이 발생합니다. 이 사우나 안에서의 모든 결제는 입구에서 나눠주는 락카 키로 결제하기 때문에 현금은 이 사우나에서 나갈 때만 사용하게 될 것입니다. 친구들과 저는 이곳에서 자고 가는 것에 대해 매우 기대하고 있었습니다. 한국에서 손꼽을만한 크기에 PC방, 오락실 등 즐길거리가 많다고 들었기 때문이지요. 하지만 저는 입구에 들어서자마자 불길한",1,드래곤힐스파,드래곤힐스파,383
14,지구별트래블러,용산역 앞 드래곤 힐 스파,"장점 : 다양한 볼거리, 야외수영장, 놀거리(오락실등) 등이 다양하게 있고 규 모가크고 인테리어나 디자인도 신경쓴게 보입니다 단점 : 주말에는 정말 이용자가 많다보니 제대로 쉴수 없을정도로 1층 찜질실 및 공용실과, 수영장에는 사람들로 넘치고 안에 있는 시설이용료나 음식들은 비쌉니다 한가한 평일에 오시는것을 추천드리며, 주말에 쉬러 오신다면 차라리 집근처 조용한 찜질방을 추천드립니다",5,드래곤힐스파,드래곤힐스파,383
15,Design_Jay,드래곤힐 스파-!!,"넓은 공간의 많은 시설을 보유하고 있는 스파- 평일, 주말 할것없이 항상 사람이 많은거 같다. 다만 입장료 및 시설, 음식들의 금액이 조금 많이 비싸다는...",4,드래곤힐스파,드래곤힐스파,383
16,바람과함께살빠지다,건물은 무쟈게 큰데 있을 곳이....,"건물은 밖에서 눈에 띌 정도로 큽니다. 근데 안에 들어가면 수영장, 오락실 여자 남자 구분된 층이 있어서 그런지 함께 있을 수 있는 공간은 많지 안하요.. 그리고 안에서 정신놓고 사먹고 오락하다보면 호텔 수준급의 값이 나옵니다... 나오면서 이 돈이면 쫌만 더 보태서 호텔갈걸 하며 나왔어요 ㅋㅋ",3,드래곤힐스파,드래곤힐스파,383
17,bjh3676,"규모는 크나, 사람이 너무 많습니다.","서울에서 규모면으로 손에 꼽히는 찜질방입니다. 용산역과 신용산역에서도 매우 가까워 도보로 이동가능합니다. 홀도 매우 넓고, 욕탕도 큽니다. 내부에 오락실 등 유흥시설도 잘 되어 있습니다. 다만 아쉬운 점은, 외국인도 많이 방문하는 곳인만큼 한국적인 분위기로 꾸며놓았다면 좋았을 건데, 태국.일본 등 여러 나라 분위기의 조형물들이 섞여 있어서 산만한 느낌이 들었고, 정원제한 없이 무조건 사람을 많이 받다보니 난민수용소같은 느낌이 많이 들었습니다. 최근에 사고로 인해 다시 오픈했다고 하는데, 어떤",3,드래곤힐스파,드래곤힐스파,383
18,canvio1004,용산을 대표하는 찜질방,"외국인 참 많아요~ 얼마전 사고도 한 번 있었는데도 불구하고, 많이 찾는건 직원 분들의 친절함 때문이 아닐까 싶네요~ 작은일에도 메뉴얼대로 처리하시는 직원들의 모습을 보고 많이 든든함을 느껴 자주 찾게 되네요~ 집이 가까워서 그런것도 있구요~",3,드래곤힐스파,드래곤힐스파,383
19,김민트,너무 사람이 많아서 이용 불가.,"친구들과 찜질도 하고, 맛있는 음식도 먹으려고 갔는데 이용객이 너무 많아서 휴게실및 모임장소등 휴식을 취할 곳이 없었고, 깔개없이 누워있어야 하는 점이 불편했습니다. 여성휴게실 내 수면실은 바닥이 너무 차가웠고, 사람이 많아 너무 시끄러워 재이용을 어려울 것 같습니다.",2,드래곤힐스파,드래곤힐스파,383
20,PINKSHOW01,넓고 다양한 탕이 있는 곳,"용산역과 가깝고, 규모도 큰 덕분인지 외국인 손님도 심심치않게 볼 수 있는 곳. 탕이 다양하고 찜질방 종류도 다양해서 지루하지 않게 시간을 보낼 수 있음 특히 야외 노천탕을 강추",3,드래곤힐스파,드래곤힐스파,383
21,Bomin K,다시오픈한 티가 확나네요,"이번에 다시 오픈했다더 전체적으로 깔끔한 느낌이라 괜찮았어요. 좀 낡은 느낌이 날까 좀 걱정을 했는데, 생각보다 깔끔하더라구요. 그리고 보통 찜질방보다 놀거리가 많은거 같던데, 전 찜질하러 간거라 스쳐만 왔지만, 찜질방스런 찜질방이예요.",4,드래곤힐스파,드래곤힐스파,383
22,nayepp,별로,좀 오래된 느낌이 있고 내부 목욕탕은 그다지 청결하지 않아요~ 스텝들도 친절하지 않아 헤멨어요,3,드래곤힐스파,드래곤힐스파,383
23,hamham9292,기대했던 드래곤힐 스파였지만 별로..,외국인 친구가 스파를 가고싶어해서 같이 갔습니다. 가격은 그냥 가면 12000원정도했는데 인터넷에서 미리 구매해서 10000원정도에 구매해서 갔었네요. 그런데 스파는 엄청 작고.. 탕도 좁아서 정말 실망이었습니다. 그리고 주말에 갔는데 사람이 너무 많았네요. 좁은공간에 사람까지 많으니 정말 복잡하고 할거리도 거의 없고 음료는 비싸고 먹을것도 비싸고.. 같이 갔던 외국인친구에게 미안할정도였습니다. 다시는 갈 생각 없네요.,2,드래곤힐스파,드래곤힐스파,383
24,dlwkdhk,대형 찜질방,언론에서도 많이 소개되었고 대형 찜질방이라고해서 친구와 다녀왔습니다. 외국인도 많았구요. 오락시설이 많고 다양한것 외에 찜질방만으로 보면 그리 좋은곳은 아닙니다. 우선 관리가 잘 안됩니다. 청결도가 나빠보였습니다. 안마의자가 구식입니다. 주물러 주는 기능이 아니라 그냥 두드리는 형식이여서 시원함을 못느끼고 아팠습니다. 사우나의 경우 넓고 다양한 탕의 기능이 있어서 그것은 좋았습니다.,3,드래곤힐스파,드래곤힐스파,383
25,집시747,그냥 찜질방,외국 친구와 같이 간 찜질 방입니다. 크고 넓은데 찜질방 다 그렇지 않나요? 주차 4시간 가능합니다.,3,드래곤힐스파,드래곤힐스파,383
26,nppoppi71,다양한 이벤트가 있어 더욱 즐거운 곳!!!,"9월 27일, 추석 오후에 갔더니 이벤트가 열리더라구요. 마술쇼에 노래자랑, 림보게임, 제기차기, 빙고게임 등 다양한 이벤트가 열려서 즐거웠어요. 그리고 다들 푸짐한 상품을 받고 행복해하는 표정이 기억에 남아요. 매주 토요일과 일요일 오후 6시에 마술쇼가 열리는데 아이들하고 함께 보면 정말 좋아할 것 같아요. 덕분에 명절 스트레스까지 말끔히 날리고 돌아왔답니다.",5,드래곤힐스파,드래곤힐스파,383
27,이뿐짱이,꽤 괜찮은 찜질방,서울지역에선 더욱 괜찮은 찜질방을 찾기 힘든데~ 용산역 근처에 꽤 괜찮은 찜질방이 있었네요~ 티비에도 자주 나오던 곳이더라고요~^^b 직접와보니 신기신기~ 날이 갑자기 추워지니~더 생각나는 찜질방입니다~~,5,드래곤힐스파,드래곤힐스파,383
28,미니짱,도심속에 힐링스파,용산역에서 바로 내리면 보이는 드래곤힐 스파 입구부터 느껴지는 편안함이 너무 좋네요.... 외국인도 많고 주차장도 넓어서 부담없이 오는곳으로 추천합니다.,5,드래곤힐스파,드래곤힐스파,383
29,애들맘,아이들이 더 좋아하는 드래곤힐스파,아이들과 함께 다녀왔습니다. 게임기와 수영장들 놀거리가 많아 시간가는줄 모르고 놀았네요. 특히 수영장을 정말 좋아했어요. 다음에 또 수영장을 찾아 올것같아요.,5,드래곤힐스파,드래곤힐스파,383
30,애들맘,무료수영장 덕분에..,아이들과 함께 간 드래곤힐스파는 정말 별천지였어요. 게임기와 수영장 모두 아이들이 좋아할만 한것이었죠. 인테리어도 정말 이국적이라 볼거리가 많은 찜질방이었습니다. 10월 불꽃축제때도 한강으로 안가고 드래곤으로 갈 생각입니다. 그곳에서도 잘 보인다고 하더군요.,4,드래곤힐스파,드래곤힐스파,383
31,dolcitch,유명한 찜질방,티비에도 자주 나오고 내부 시설도 꽤 괜찮은 편이고 위치도 용산역이랑 가까워서 훌륭합니다.,4,드래곤힐스파,드래곤힐스파,383
32,흐르는강가,이국적인 찜질방 인 서울,일반적인 찜질방 문화라기에는 이국적이면서 평일날 조용히 지내기에는 이상적인 곳이다 연인들과 외국인들이 인상적이고 나무로 직접 불질을 하는 한증막은 그리 많지 않은데 특히 서울시내에............... 연인들의 스킨십은 당연하듯이 많이들 하고 낮설지 않다 젊으니 그런 모습도 보기 나쁘지 않은듯,4,드래곤힐스파,드래곤힐스파,383
33,이뿐짱이,"용산역 바로앞 , 특이하고 이쁜 찜질방","용산역에서 가까워서 방문하기 편했습니다.바로 앞 두둥~ 들어가는 입구부터 대나무숲같이~ 이뻐서 사진찍기 바빳네요 ㅎ 찜질방안도 특이하니 이쁘고~ 무엇보다 납작불고기가 자꾸 생각나네요~~맛나~ㅎ 날이 쌀쌀해지니, 다시 생각나네요~ 여행객이 꽤 많던데, 관광객들에게도 인기인가봐요~ 강추입니다~~",5,드래곤힐스파,드래곤힐스파,383
34,쟈스민공주,드래곤힐스파 가족들과 함께 다녀왔습니다.,처음들어가는 입구부터 시골 오솔길을 걷는 듯해 힐링이 되었습니다. 더운여름 아이들과 야외수영장에서 즐겁게 수영도 하고 드넓은 찜질방에서 찜질도 하고 일층에서 아이들과 즐거운 게임도 하니 스파뿐만 아니라 여러가지 여과를 즐길 수 있어서 넘 좋았습니다. 아이들이 또 가자고 열심히 조르네요~~ 다시한번 또 오도록 하겠습니다~,5,드래곤힐스파,드래곤힐스파,383
35,작은꼬마,가볼만한 스파 추천,"서울에 몇군데 가봤지만, 꽤 괜찮은 스파인듯요 입구도 외국같아 사진도 엄청 잘나옴 ㅎㅎ 입구에 있는 포도대장의 복장하신분도 특이함요 ㅋ 스파안도 특이하게 꾸며놓아~ 구경하는 재미도 쏠쏠했네요 식당의 북어국이랑 바싹불고기 강추!!",5,드래곤힐스파,드래곤힐스파,383
