,u_id,title,review,u_rate,place_name,res_title,p_id
0,Alpertbyun,서울광장,"서울 시청역 1호선,2호선에서 나오면 바로 위치하고 있는 광장 여름에는 잔디, 겨울에는 때에따라 아이스링크장으로 변신하여 운영됩니다. 도심속에 있는 잔디 뭔가 좋았어요.",4,서울광장 스케이트장,서울 광장,1134
1,woo junggil,서울의 중심,"서울시청 앞에 있는 큰 광장이다. 평소에는 푸른 잔디가 펼쳐저 있지만, 시위나 행사, 집회의 용도로 활용되기도 한다. 겨울에는 아이스링크가 만들어진다. 큰 축구경기가 있으면 여기서 대규모 응원전을 볼 수 있다.",4,서울광장 스케이트장,서울 광장,1134
2,양지현,더 플라자에 묵는동안 잠깐 들러봤습니다.,겨울이다보니 푸릇푸릇한 잔디는 없고 간이 아이스링크가 설치되어 있었습니다. 사람들이 즐겁게 스케이트를 타고 있는데 재밌어 보이더라구요. 아이와 함께 와서 스케이트 타면 좋을것 같은 곳이었습니다..(미세먼지만 없다면...ㅠㅠ),5,서울광장 스케이트장,서울 광장,1134
3,Han,도심에서 잠시 쉬어갈 수 있는 쉼터,주말이나 꼭 특별한 날이 아니라도 최근에는 점심시간 혹은 퇴근 후 광장에서 공연도 많이 진행하고 다양한 이벤트들이 열려서 잠시 쉬어가며 즐기기에 좋다.,5,서울광장 스케이트장,서울 광장,1134
4,용마사,서울광장,시청 앞에 있는 잔디광장이죠~~ 여러 이벤트를 하는 곳이죠!! 지나가면서 구경하기 좋아요!!!,4,서울광장 스케이트장,서울 광장,1134
5,J J,시청 앞 탁트인 공간,겨울에는 스케이트장을 운영해 놀기 좋다. 빌딩숲 사이에 광장이 있어 뻥뚫린 느낌이 들었다.,4,서울광장 스케이트장,서울 광장,1134
6,Ju-yeon Y,괜찮아요,서울광장이 크고 좋지만 집회하는 사람들과 노숙하는 사람들이 많아서 눈살을 찌푸리게 됩니다. 필수로 가볼만한 곳은 아니지만 겨울에 스케이트 타러 가볼만 합니다,3,서울광장 스케이트장,서울 광장,1134
7,이안팍,주말 나들이,주말에 바람 쐬러 가기 좋은 곳이다 앞에 파란 잔디도 좋고 뛰어 놀아도 좋고 눈이 맑아지는 것 같은 곳이다 다양한 행사도 해서 심심하지 않다,5,서울광장 스케이트장,서울 광장,1134
8,duck3222,서울광장,항상 뉴스로만 보던 서울광장~ 집회가 있는 날이아니라 그런지 시민들이 자리하고잇는 모습이 보기 좋았습니다. 뉴스에서 보던 모습때문에 광장하면 부정적인 이미지였는데 막상 가서 보니까 문화축제를 하는곳~ 매일매일 공연을 하는곳이었습니다. 최근까지 클래식 공연이 있었고 9월에는 감성충전 페스티말이라는 행사가 진행중이었습니다. 공연을 보려했던건 아니지만 무대장치며 이미 돗자리 펴고 준비중이신 분들을 보니~ 제가 생각했던 이미지와는 많이 다른곳이었습니다.,3,서울광장 스케이트장,서울 광장,1134
9,봉기 문,방문기,서울 광장은 서울시청 앞에 있는 시민을 위한 광장으로 서울의 랜드마크이지요. 도심 한가운데에서 넓은 잔디마당이 있어 때로는 지는 해를 보며 힐링하기도 합니다. 다만 그늘은 없습니다.,5,서울광장 스케이트장,서울 광장,1134
10,으헤헤헤헹,나들이 놀러가세요,나들이 놀러가세요 봄 가을에 도시락들고 피크닉 가세요 단 시위 있는날은 피해서 가시고요 공연도있으니 알아보고가세요,5,서울광장 스케이트장,서울 광장,1134
11,Karl-Styner,서울 시청 앞 서울 광장,"서울 시청 앞의 광장으로 잔디밭이 조성되어 있고, 서울역에서 걸어서 갈 수 있을만큼 가깝다. 그리고 지하철 역도 연결되어져 있으며, 여름에는 분수대가, 겨울에는 스케이트장으로서 시청이 장소를 잘 활용한다.",4,서울광장 스케이트장,서울 광장,1134
12,펭귄뒷구르기,축제와 이벤트가 가득한 곳,"여름에는 분수도 나오고 겨울에는 스케이트장도 생기고, 즐거운 무언가가 항상 있는 곳입니다. 집회도 많아서 항상 뜨겁게 살아숨쉬는 공간이라 생각됩니다. 안으로 들어와보면 생각보다 구경거리가 많아 즐기기 좋습니다.",5,서울광장 스케이트장,서울 광장,1134
13,이안팍,잔디가 좋다,주말에 잔디 밭에서 아이와 뛰어 놀거나 공 놀이 하기도 좋다 근데 집회가 많아서 그건 좀 안 좋다,5,서울광장 스케이트장,서울 광장,1134
14,bjh3676,서울과 함께 숨쉬는 곳,"1호선, 2호선 시청역과 가깝습니다. 보통 시청역 광장이라고도 하는데, 광화문 청계천 종로, 명동, 덕수궁 등 유명명소들과 접해있는 요충지입니다. 콘서트, 행사, 집회 등 서울의 역사와 함께 살아 숨쉬고 있는 곳이라고 해도 무방합니다. 겨울에는 아이스링크장이 개설되기도 합니다.",4,서울광장 스케이트장,서울 광장,1134
15,sunnyje,각종 행사 및 집회가 열립니다.,"서울시청 앞에 자리잡은 잔디광장으로, 각종 행사 및 집회가 열리는 도심 한복판의 공간입니다. 겨울에는 스케이트장이 생기는 놀이공간으로 변신합니다.",4,서울광장 스케이트장,서울 광장,1134
16,PINKSHOW01,도심속 축제의 장소,하이서울페스티벌등 여러가지 행사 및 집회가 자주 열리는 곳. 여름에는 광장분수에서 뛰어노는 아이들도 많이 볼 수 있어서 바쁜 도시한가운데 여유를 즐길 수 있는 곳임.,4,서울광장 스케이트장,서울 광장,1134
17,여행사모,스케이트장이 있어서 좋아요.,겨울엔 스케이트장을 개봉해서 저렴한 가격에 스케이트을 경험 할 수 있습니다. 플라자 호텔도 바로 앞에 보여서 좋아요.,4,서울광장 스케이트장,서울 광장,1134
18,곰다섯마리,갈 때 마다 좋아요~,스케이트 타러 방문. 겨울이라 좀 춥긴했지만 저렴한 가격에 마음껏 스케이트를 즐길 수 있어 아이들이 너무 좋아했어요.,4,서울광장 스케이트장,서울 광장,1134
19,목마름,광장이 아니라 여흥을 위한 공간,겨울에 스케이트장을 열고 늦은 밤까지 음악을 크게 틀어둠. 시민들이 모여서 소통한다는 개념의 광장이 아님. 그저 널찍한 공간에 놀 거리를 갖다뒀을 뿐.,1,서울광장 스케이트장,서울 광장,1134
20,chunglang,겨울을 즐겨라,겨울이 되면 서울광장은 스케이트장으로 변신! 아이들과 함께 즐거운 시간을 보내고 왔습니다. 스케이트와 헬멧대여까지 1천원! 가격도 저렴하구요^^ 사람이 조금 많은것이 아쉽지만 저렴함 비용으로 좋은 시간 보냈네요.,4,서울광장 스케이트장,서울 광장,1134
21,보경운,겨울에는 아이스링크가 있어요,겨울에는 아이스링크가 있어요 명동과도 가까운데 겨울에는 저렴하게 스케이트를 탈수있다는것이 생각나네요 덕수궁 쪽으로 산책하기도 좋은 곳이예요,4,서울광장 스케이트장,서울 광장,1134
22,지호효운은유아빠,2002년 월드컵으로 하나가 되었던 곳,2002년의 감흥을 그리며 방문했던 곳. 하지만 광장 규모는 줄어들었고 잦은 시위로 당시의 느낌은 나지 않아 조금 실망함.잔디밭에는 아이들이 뛰어놀기에 좋음,2,서울광장 스케이트장,서울 광장,1134
23,죠이어,큰 잔디밭 광장,넓게 잘해두었고 행사도 종종 열려서 가볼만 합니다. 겨울에 가서 스케이트 타도 좋을거 같고요.,4,서울광장 스케이트장,서울 광장,1134
24,robbiegirlSeoul,잔디밭에서 독서를,날씨 좋은날 서울시청앞광장에서 느긋하게 앉아서 책읽거나 담소하면 진짜 휴식이란걸 취하고 있구나 하고 느끼게되는듯.,4,서울광장 스케이트장,서울 광장,1134
25,seunghoonl627,시내 한복판의 잔디밭,시내 한복판의 잔디밭에서 여유로운 한 때를 만끽하기 좋으나 각종 시위가 잦아 다소 불편함을 안겨줍니다.,3,서울광장 스케이트장,서울 광장,1134
