review,u_id,title,u_rate,p_id
"산소방 참숯방 황토방 옥가마 불가마 다양한 방이 있고 씻는 곳도 옥, 참숯, 쑥으로 이루어진 중온 고온탕이 있어요. 남탕에는 소금을 몸에 바를 수 있다고 하네요. 핀란드 남친이 용산 드래곤 스파보다 좋아해서 자주 가고 있어요. 식당도 밥이 잘 나오는 편인데 식당식혜는 좀 많이 달아요.",H L,핀란드 남친이 사랑하는 찜질방,4,384
시설은 노후되긴하였지만 비교적 관리가 잘되어 있어서 다닐만 합니다 특히 아이들이 별로 없어서 조용합니다,bonghwa,한증막 땀이 잘나요,4,384
"시설이 그닥 좋지는 않지만, 서울역에서 가깝고 숙박보다는 저렴하니 아침에 KTX 타거나 할 때 좋아요. 서울역 버스 환승센터 쪽이랑은 분위기가 사뭇 다르다는 점 참고하세요~",콜라맛수프,서울역 근처에서 자야할 때 나름 괜찮네요 그냥 ㅋ,3,384
지하부터 5층까지 건물 통째로가 찜질방입니다. 매우 큰 규모로 다양한 찜질 시설이 있어서 피로를 풀기에 좋았습니다. 특히 가장 좋은 점은 5층에 수면실이 크게 있다는 점입니다. 수면실에는 2층 침대가 매우 많아서 언제든지 편하게 수면실을 이용할 수 있다는 장점이 있습니다.,supertourist100,정말 큰 규모의 깔끔한 찜질방.,4,384
"할것도 없고 냄새도 많이나고 음식은 조미료 맛뿐 가격은 너무 비싸고, 그 비싼 입장료 받아서 시설이나 업그레이드좀 하시죠?",JELMANO,최악의 찜질방,1,384
이 실로암 사우나는 생긴지 오래되었고 시설도 오래되었습니다. 그래서 깨끗하지는않지만 서울역근처에 있는 장점은 있습니다. 또한 여기는 24시간 운영을 하기때문에 잘곳이 없다면 여기서 잠깐 쉬었다 갈 수 있습니다. 하지만 가끔 사람이 많고 시설이 오래되어 평점은 보통점수를 줄 수 밖에 없습니다.,Sungyong0219,다른 대안이 없을때 최종선택 찜질방.,3,384
서울에서외국인제일많이볼수있는찜질방일듯 가겨은 만원이상으로 좀비싸다 세심한부분에 신경많이 쓴듯 코팅신문 영일중어 병기 코골이전용수면실 등 요즘은 중국인 패키지일정애 들어가서 낮엔 좀 시끄러움,RaymondKang,비싼찜질방,4,384
"서울역 앞에서 도보로 2분. 외관도 시설 내부도 결코 새로 지은 것이 아닙니다. 입장료와 타올, 옷을 포함해서 만원. 일부 일본어와 영어 표기가 있지만, 외국인은 소수이고 거의가 현지 한국인입니다. 탈의실은 열쇠가 있어서 방범면에서는 일단 고려를 하고 있었습니다. 지하는 목욕탕이고 위층은 사우나, 식당, 이발소, 휴게소가 있습니다. 사우나는 10종류 정도 있고 저온에서 고온 사우나에 냉동 사우나 등 폭이 넓습니다. 목욕탕도 10종류 정도 탕이 있어서 여러 가지를 즐길 수 있습니다. 때밀이도",mono6915,기대하지 않는 편이 좋음,2,384
"서울역 근처에다가 알기 쉬운 곳이라 아침부터 손님들이 있었지만, 안이 무척이나 넓어서 혼잡하다고 느끼지는 않았습니다. 목욕에 대해 말하자면, 씻는 곳 (샤워) 도 수가 많았고 욕조도 종류가 풍부해서 좋았습니다. 여탕에서 놀란 것이, 제일 안쪽에 10ｍ 정도의 풀장 (냉수) 이 있어서 수영하던 사람도 봤습니다. (물론 발가벗고) 굳이 말하자면 서비스도 목욕물도 별로라 추천하고 싶진 않지만, 넓고 역 근처라 용납할 수 있는 범위라 할 수 있습니다. 다음에는 개인용 때수건으로 때밀이를 하고 싶다고",트립어드바이저 회원,구정에도 했습니다!,3,384
"호텔을 체크아웃하고 난 다음 여행 가방을 가지고 갔습니다. 여행 가방은 프런트에서 맡아줍니다... 라고 해도 번호표 스티커를 붙여놓고 한 줄로 세워두는 게 다이지만. 서울역 근처이므로 그대로 여행 가방을 가지고 공항으로 가는 것이 편리했습니다. 저번에 이용한 뒤로 여기저기 다른 찜질방을 가보고 다시 이용한 것이었습니다만 사람도 아주 없고, 사우나 종류도 많아서 좋은 곳이라고 재확인했습니다. 입장료 할인이 되는 쿠폰이 인터넷에 있습니다.",sumikei,서울역 근처라 편리합니다,4,384
"서울역의 롯데마트 뒤편쪽에 위치한 곳입니다만, 알기 쉽다는 분도 있으나 저한테는 금방 알기 어려운 장소에 있다고 생각하기 때문에 지도를 인쇄해 보면서 찾아가는 것을 추천합니다. 조금 비탈길을 올라가서 입구가 있기 때문에 큰 짐을 가지고 있으면 약간 힘들지도 모르겠습니다. 꽤 평범한 한국의 목욕탕이므로 기대를 하고 가면 실망할 것 같습니다만, 예전에는 일본어가 거의 안 되는 아저씨가 접수처에 있어서 그렇다 해도 친절히 응대해주었습니다만 지금은 일본어로 쓰여 있는 것도 많아졌기 때문에 비교적",yatchin,대중목욕탕입니다,4,384
