user_id,title,content,rating,place_name,res_title
Qjr,좋은 품질의 청과물 약재들,약재들을 구입하기 위해 경동시장을 자주 가는데 다른 식자재들도 품질이 좋아 더더 자주 애용하게 된 재래시장입니다 아주 좋아요,4,경동시장,경동시장
Yellow_Windmill,약재뿐만 아니라,"한방 약재로 유명한 약재시장과 함께 일반 시장도 함께 있습니다. 채소류도 싱싱하고 좋지만 닭, 생선등도 신선하고 가격도 저렴해서 좋습니다. 물건들에 비해 상인분들의 친절도는 떨어진다는 것이 단점이라 생각합니다.",3,경동시장,경동시장
snoopy419,질좋은 채소와 과일,주말에 가면 정말 많은 분들이 오가는 모습을 볼 수 있습니다. 바퀴달린 장바구니에 밟히는 경우도 있을 정도 입니다. 그래도 저렴하면서도 신선한 채소와 과일을 구입할 수 있어서 꼭 가게 되는 곳이예요.,4,경동시장,경동시장
73jieunk,경동시장 청과물시장 몇몇 상인들은 무서워요,모두 그런것은 아니지만 워낙 많은 사람들이 다녀가서 그런지 이해는 되기도 하지만 상인들 조금만 뭐 물어봐도 싫어하고 아주 성격급하고 민감합니다. 살 것 아니면 상품에 터치하는 것은 절대 금물입니다. 조금 살까말까 주저하면 분위기 살벌합니다. 또 kg당 얼마라고 적혀있어 감이 안와 한개 가격이 어느정도인지 물어봐도 살 것 아니면 아주 싫어합니다 아저씨한테 무섭게 욕얻어 먹었어요 아무리 먹고 살기 힘들다해도 분위기 험악해요 좀 친절하면 좋을텐데 아무리 싸다고 해도 (또 어떤것은 그리 싸지도 않은 것,2,경동시장,경동시장
hyunjook234,사기꾼 천지입니다.,"조심하세요. 과일은 속이는 놈이 반이 넘고, 단골장사가 아니라 뜨내기 장사다보니 속입니다. 말만 번지르하게 하는 사람 조심하세요. 서*청과 단발머리 키크고 팔에 문신있는 총각조심..속여서 팝니다..신뢰할수 없는곳 입니다. 집앞 단골가게, 큰 대형마트에서 좀 비싸더라도 사세요. 적어도 속은 안상할껍니다.",1,경동시장,경동시장
송 뽀,별거다팜,고기 채소 곡류 한약재등 없는것빼고 다있어요 엄마가 좋아하는 시장이라 자주 방문합니다 매우 볼거리 먹거리 살거리많아서 좋아요,5,경동시장,경동시장
hshan,별게 다잇는,요새는 외국인도 많이 오드라구요 뭐를 보려고 오는지 모르겟지만 없는게 없고 무지 커요 다 못본것 같애요 매일 사람이 많아요,4,경동시장,경동시장
핑크크팬더,저렴한 인삼,"베트남 친구가 본국으로 돌아가기 전에 인삼이 필요하다고 해서 들렀습니다. 인삼파는 골목은 1호선 제기동역에서 걸어서 10분정도 걸립니다. 외국인이라고 바가지 없이 사장님이 친절하게 설명해주셔서 인삼 사기 좋습니다. 6년근 인삼은 1kg에 53000원~60000원 정도였습니다. 직접 보고 살 수 있어서 좋고, 보다 저렴한 가격이라 더 좋았습니다. 베트남 친구도 매우 좋아했습니다. 비싼 인삼을 시식하라고 조금 주신 사장님 인심도 좋습니다. 인삼을 구입하시려는 분은 꼭 가시기 바랍니다.",5,경동시장,경동시장
skyseaq,청과물시장(과일시장),"전국각지, 외국의 맛있는 과일은 모두 이곳으로 모여요. 저렴하고 맛있는 과일을 맛볼 수 있고 시장 근처의 감자탕집 치킨집은 저렴하고 맛있어요. 하지만, 재래시장이다 보니 현금을 준비 하셔야 합니다. 또 한바퀴 휘휘 살펴보고 가격비교는 필수~!",5,경동시장,경동시장
진섭 안,대한민국 대표 재래시장,경동시장을 잘 안와보신 분이면 대부분 길을 물어보지 않으면 못다닐 만큼 엄청 넓습니다. 거기다 수산물시장 한약시장 청과물시장등 이 주변에 위치하여 길을 잃기 쉽습니다. 그대신 그만큼 다양하고 싱싱한 식재료들을 구할수도 있습니다,3,경동시장,경동시장
