review,u_id,title,u_rate,p_id
외국인들에게도 많이 알려진 공연인만큼 대사 없는 넌버벌 형식으로 진행됨 대사대신 소리나 다양한 액션을 보여주며 이야기가 진행되는데 유머요소도있고 굉장히 웃고 즐기면서 볼 수 있었음,Han,한번쯤 볼만한 난타공연,4,503
"미국에서 친지 방문차 한국에 왔다가 지인의 추천으로 공연을 보게 되었습니다. 17살, 13살 아이들이 공연을 보고, 무척이나 좋아했습니다. 특히 공연 중 직접 무대 위에서 참여할 수 있는 기회를 갖게되어 오랜동안 기억될 추억도 간직하게 되었구요.언어를 초월하여, 외국인들도 이해하고 함께할 수 있는 인상적인 공연이었습니다.미국 콜로라도에서.",Rockies2013,가족 모두가 즐길 수 있는 공연이었어요!,5,503
식기 및 음식재료를 이용한 타악 뮤지컬입니다. 대사가 거의 없어서 언어의 장벽을 극복할 수 있어서 외국인과도 동행에 무리없어보입니다..,thomas06091,스트레스 해소 가능한 독특한 공연,4,503
외국인 친구가 한국에 놀러온다면 반드시 와야하는 필수코스이구요~~제 중국인 여친도 엄청 맘에 들어했어여~~,병인 배,외국인 친구가 한국 놀러온다면 반드시 와야할 필수코스~~,4,503
회사에서 티켓이 저렴하게 나와서 관람했는데요 2층이라 잘 안 보일까봐 걱정했지만 아주 잘 관람했어요 다만 2층에 쳐진줄이 관람하는데 방해가 됐지만 필요했으니 쳐놨겠죠 공연내용은 너무 좋았어요 기대이상으로 재밌었어요 왜 전용관이 생기고 해외 공연을 다니는지 이해함,수수 김,회사티켓으로 관람,5,503
기대안하고 갔는데 생각 이상의 재미와 즐거움을 주는 공연이었어요! 특히 여자분이 끝까지 웃으면서 최선을 다해 공연하는 모습이 너무 멋있어서 계속 여자분에게만 눈길이 갔어요!!,지민박2017,너무 재밌고 멋있는 공연!!,5,503
"색다른 경험이었고, 출연진의 개성과 열정이 좋았슴! 또한번 다시 경험해볼 예정임! 집이 용인이라서 시간이 걸려서 주말에만 가능함.",해리아빠,난타,5,503
이야기만 많이들었는데 직접보니 재밌네요 홍대 오랜만에 오니 좋네요! 친구 가족 다 와도 괜찮은거같아요!,순현 홍,재밌어요,4,503
한국 문화 북소리의 전통 리듬과 화려한 비언어적 코미디 공연으로 채워진 멋진 쇼! 모든 행위에 관객을 대대적으로 통합! 서울을 처음 방문 할 때 꼭보십시오!,Global61866110983,코미디와 전통의 필견 하이브리드,5,503
멋진 쇼. 모든 것이 시간과 좋은 위치에있었습니다. 공연자와 청중의 참여는 재미있었습니다! 제 조언은 더 나은 무대 각도를 갖기 위해 앞쪽에서 4-5 열 정도의 좌석을 확보하는 것입니다.,Hedy Y,홍대 난타 쇼,5,503
"NANTA 쇼는 서울에서 꼭 봐야 할 엔터테인먼트입니다. 놓치지 말고, 매우 즐겁게, 안전 벨트를 고정하고, 긴장을 풀고, 재미 있고, 웃으십시오! 우리는 쇼, 시간 비행을 정말로 즐기며 언어 장벽없이 이해할 수 있습니다!",H R,난타 쇼는 위대하다,5,503
"우리가 홍대 극장 근처에 머물렀을 때 (매우 인기있는 명동이 아닌) 오후 8시에 Nanta 쇼를 잡기로 결정했습니다. 우리는 온라인으로 티켓을 예약하고 무대 옆에서 꽤 좋은 좌석을 가진 2 번째로 비싼 비싼 S 구역 티켓을 구입했습니다. 이 쇼는 90 분 분량의 놀라운 타악기 세트, 코미디 스케치 및 청중의 상호 작용입니다. 그것이 독특한 라이브 공연이기 때문에 그것이 어떤 종류의 쇼인지 정확하게 설명하기는 어렵지만, 나는 즐거운 밤과 오락을 위해 100 % 추천 할 것입니다. 한국어에 대한",KKgirl93,뛰어난 성능!,5,503
"우리는 오후 8시에 시작된 저녁 쇼에 갔는데 정말 훌륭했습니다. 서울에서 가장 좋은 점 중 하나입니다. 우리는 모두에게 갈 것을 권할 것이지만, 티켓을 미리 예약하도록하십시오. 즐겨.",CarolineShaw87,훌륭한 *****,5,503
"쇼에 대한 좋은 리뷰를 많이 읽었지만 처음에는 상당히 회의적이었습니다. 나는 그것이 우스꽝 스러울 것이고 당신이 TV에서 보게 될 것이라고 생각하고있었습니다. 그러나 이것은 제가 본 가장 재미있는 것입니다. 사실 저는 69 세의 엄마가 그처럼 긴 시간 동안 웃는 모습을 본 적이 없었으며, 아내는 모든 웃음에서 약간 두통으로 말 그대로 눈물을 흘 렸습니다. 우리는 에너지가 넘치고, 매우 숙련되고, 재능있는 파란 팀에 의해 수행 된 경기장을 가지고 있습니다. 너무 많은 것을 나누고 싶지는 않지만",Vincent C,최고의 쇼 everrrrr !!!,5,503
아마 쇼에 대한 많은 긍정적 인 리뷰와 열광으로 인해 우리는 높은 기대치를 보였습니다. 의심 할 여지없이 에너지가 풍부하고 배우들이 매력적 이었지만 줄거리를 잡는 것이 어려웠습니다. 한국어가 사용됨에 따라 더 잘 이해하고 따라 가기 위해 번역을하는 것이 좋았을 것입니다. 우리가 할인 된 표를 얻은 좋은 점은 2 인 기준으로 USD 56입니다. 당신이 여분의 돈을 가지고 있다면 그렇지 않으면 그것을 놓치지 마십시오. 우리는 날으는 칼이 야채를 잘게 자르기 만하는 것을 보지 못했습니다.,Christine L,여분의 시간과 돈이 있다면,3,503
"6 명의 그룹과 함께 갔다. 이 쇼는 훌륭하고 영어로 친숙했습니다. 쇼의 대부분은 언어 적 언어가 많지 않지만 이야기를 잘 전달하기 위해 몸짓 언어, 춤, 북소리가 많이 사용되었습니다. 쇼는 매우 대화식이며 재미 있습니다. 서울과 홍대 지역 관광객에게 추천. 명동 근처의 난타 극장도 좋다고 생각합니다.",Toby W,놀라운 쇼,5,503
"서울에서의 최고의 경험 중 하나! 쇼가 시작되기 1 주일 전에 온라인으로 티켓을 예약했는데, 시작하기 전에 10 분 가량 갔을 때 카운터에서 카운터가 준비되었습니다. 그것은 재미있는 쇼입니다. 그리고 거의 2 시간 동안 춤추고, 북을 치고, 뛰어 오르고, 잘게 자르는 것의 에너지 - 와아! ! ! 캐스트가 정말 열심히 일했고 나는 좋은 공연을하기가 정말로 어렵다는 것을 의미합니다. 관객의 참여가 더욱 재미있어졌습니다. 나는 모든 캐릭터를 사랑한다! ! ! 나는 그것을 매우 추천한다?",tekya7,그러한 에너지,5,503
"""나 같은 나쁜 경험을 피하기 위해 이벤트 이전에 일정과 세부 사항을 확인하는 것이 방문자에게 더 좋은 방법이라고 생각한다. 지난 일요일 (3 / 2 / 19)에 홍대에 있었고 난타 쇼를보기로 결정했습니다. 나는 표를 일찍 계획하지 않았거나, 예약했다. 그러나 나는 그들이 하루에 거의 세션을 가지지 않기 전에 조사했다. 그래서 저는 6 시경에 거기에 도달합니다. 오후 45시에, 카운터는 닫히는 것을 가리켰다. 그러나 나는 카운터에 앉아있는 2 명의 직원이 있었다라는 것을 알았다. 그래서 나는",Beebee338,무례한 전면 수신,1,503
"매력적인, 재미있는, 그것은 우리 여행의 최고의 날 중의 1 개이었다. 나중에 홍대를 걸어 다닐 수 있습니다. 당신이 한국말을하지 않으면 문제가되지 않습니다. 그 공연은 주로 비언어적입니다.",Resort34378052674,광신적 인 성능,5,503
관객이 참여하는 재미있는 이야기가 담긴 아주 훌륭한 연기자. 한국어를하지 못하면 아무런 문제가 없습니다.,Storyteller676563,재미 있은 발표,5,503
"나는 코미디 경험이 많아서 인상 깊었습니다. 이것은 가까운 것이 아니 었습니다. 나는 웃어 본 적이 없으며, 슬랩스틱에 2 ~ 3 번 미소 지었다. 타악기는 좀 더 재미 있었지만 일부 평론가의 제안처럼 Stomp 또는 Bring과 같은 프로 타악기 쇼의 수준과 일치하는 것은 없었습니다. 언급했듯이 언어는 거의 문제가되지 않습니다. VIP 비용을 지불하면 약 8 명이 무대에 참여할 것입니다. 그렇지 않으면 저비용 발코니 좌석이 훨씬 좋은 구매입니다. 희극은 그것을 즐기는 것처럼 보이는 작은",bradtem,꽤 평범한 쇼 였지만 아이들은 좋아했습니다.,3,503
"이 쇼를 보지 못했다면, 반드시보아야합니다! 그들의 웹 사이트는 관심이있는 사람들을 위해 조기 할인을 제공합니다. 쇼는 언덕이 많습니다. 드럼 연주와 간단한 영어로이 작업이 가능합니다. 각 개인 연기자의 기술은 놀랍습니다. 청중에게 날아 다니는 음식, 한국의 드럼 연주, 관객 참여가 포함되었습니다.",Raptorial,Havent는 너무 오랜 시간에 열심히 웃었다.,5,503
