review,u_id,title,u_rate,p_id
덕수궁 옆.자리잡은 이 성당은 역사가 깊은 한국 근현대사에 증요한 역할을 한 중심지입니다 그러나 서울시의외건물에 가려져있어서 그 아름다움이 좀 가려져있습니다 영국대사관으로 이어지는 덕수궁길을 따라 걸으며 성당으로 들어서면 복잡한 대로에서는 느낄스 없는 조용함과 성당의 경이로은 분위기가 참 좋습니다 주말에는 결혼식도 열리고 주중에는 짧은 음악회도 열리는 사람들과 함께하는 성당 입니다,민석 권,정말 아름다운 성당,5,245
"대로변에 있지 않아서 쉽게 지나칠 수 있는 곳으로, 성공회의 주교좌 성당입니다. 비잔틴식으로 지어지면서 화강암과 붉은 벽돌을 사용했는데, 그 조화가 생각보다 아름답고 한옥 양식이 서양 건축 양식과 어우러져 묵직하고 중후한 느낌을 보여주고 있습니다. 서울에 현존하는 유일한 로마네스크 건축물이라서 건축에 관심이 있다면 한 번쯤 들러보아야 할 곳입니다.",snoopy419,아름다운 성당,5,245
영국 성공회서 한국식 성당을 짓게하며 완성된 역사의 현장과 아름다운 건축물입니다.종교가 달라도 지하부터 한번 둘러보시기를 권합니다.안내 리플렛이 잘만들어져 있습니다.소박한 스테인드글라스며 나선형 계단.지하 초대 신부님의 잠든 장소까지 하나하나 소중한 역사의 한장소였습니다.이렇게 시내 한복판에 아름다운 건물이 숨어있었다는게 신기하기까지합니다,올리브521,모두가 꼭 보기를 권합니다.,5,245
"이 성당은 서울의 중심가에서 가장 이국적이고 생경한 풍경을 맞딱뜨리게 해 줍니다. 100여년 전에 네오 로마네스크 양식으로 지어져서 매우 아름다운데다, 오래된 건축물이 별로 남아있지 않은 서울에서 오래된 건축물을 감상할 수 있는 몇 안 되는 포인트이기도 합니다. 주변의 덕수궁이나 고층빌딩의 사이에서도 전혀 억눌리지 않고 특유의 분위기를 발산하는 모습을 보고 있노라면, 이곳이 서울이 아니라 피렌체의 어디가 아닐까 하는 착각까지 들곤 합니다. 서울의 도심을 산책할 때, 들러서 아름다운 건축물을",Baron de Richebourg,한국 최고의 네오 로마네스크 양식 건축물!,4,245
아마 이 곳을 오랫동안 지나친 사람들도 성공회가 있었다는 것을 놓쳤을 것이다. 왜냐면 그 앞에 다른 건물이 가리고 있었기 때문이다. 최근에 앞 건물이 헐리고 나서 아름 다운 모습을 드러냈다. 영국 성공회다. 영국 헨리가 앤블린과 결혼하기 위해 성공회를 만들었던 그 종파다. 건물 뿐 아니라 뒤켠으로 가면 한옥건물이 있다.,이혜숙,가려진 있던 아름다운 모습 드러내,4,245
"국내 몇 안되는 성공회 성당에 아기자기하고 아름다운 건축과 내부가 돋보입니다. 윤좋으면 투어도 할 수 있지요. 덕수궁 둘러보다 들르기 좋은 장소인데, 실은 저 혼자만 알고 있었으면 좋겠습니다.",Nadiria,예쁜 곳이에요,5,245
성공회는 한국에서 1890 년으로 거슬러 올라가며이 로마네스크 양식 교회는 1926 년에 지어졌습니다. 서울의 멋진 지역에 위치한 즐거운 교회로 방문 할 가치가 있습니다.,Oldjack,서울 성공회,3,245
이곳은 방문객들을 환영하는 좋은 성공회 교회입니다. 영어로 서비스가 제공됩니다.,-Guzzis-are-ace-,서울의 멋진 교회,5,245
"교구는 방문객에게 친절합니다. 불행히도 나는 일찍 퇴근해야한다. 영어 서비스가 개최되는 아름다운 토굴 예배당. 다른 국적과 민족의 다양한 교구, 나는 메모.",Chin71,조용하고 평화 롭고 친절한,5,245
"가는 도중에 영어 서비스, 할 수 있는 작은 예배당 에서 일요일 9:30 기금을 신청할 수 있는 사항을. 그렇지 않으면 제어능 에 부지를 아름다운 건축물을 보고 체크아웃 때 시청 이다. 시티 홀 역, 출구 3, 아주 가깝습니다.",rachdol,"영어 서비스, 아름다운 건축물",5,245
