user_id,title,content,rating,place_name,res_title
Janny,코로나 무급휴가로 놀러왔어영,사람 없을줄 예상하고 왔는데 정말 많이 없어서 놀이기구 대기없이 원없이 탔어영 매직패스를 꼭 이용해서 타면 알차게 놀슈잇어영,5,롯데월드 가든스테이지,롯데월드
문수민,매직패스를 더 늦게 들여보내줬어요,혜성탈출일반줄보다 매직패스를 더 늦게 들여보내줌 오히려 일반줄에탔다면 더 일찍갔을텐데 그게 불만입니다ㅠㅠㅠㅠ,1,롯데월드 가든스테이지,롯데월드
Relax825963,서울의 랜드마크 놀이공원,1994년 처음가봤다. 그때나 지금이나 여전한 곳 평일에 가면 원없이 즐기고 탈 수 있다...아직 아틀란티스를 못타봤는데 갈때마다 점검 혹은 .. 사건사고가 터져서.. 휴일 혹은 공휴일은 피하시는 것이 좋습니다.,4,롯데월드 가든스테이지,롯데월드
지연 최,롯데월드,비가와도 실내에서 놀이시설을 즐길수가 있음 오래된 곳이긴 하지만 그래도 관리가 잘되어있고 주변에 볼거리도 많습니다,5,롯데월드 가든스테이지,롯데월드
nanes,롯데월드 다 좋은데 사람이 너무 많아요,롯데월드는 실내 어드벤쳐가 있어서 날씨게 상관없이 놀이기구를 탈수 있는 점은 좋아요. 그런데 롯데월드는 항상 느끼는 거지만 사람이 너무 많습니다 ㅎㅎ 젤 대기가 짧은게 30분 긴거는 1시간 50분 이고요.. 매직패스를 예약하려고 해도 몇초만에 끝나버리는 듯요.. 이번에도 신나는 퍼레이드만 실컷 구경하고 왔답니다 ㅎㅎㅎㅎ,2,롯데월드 가든스테이지,롯데월드
jasmin0313,항상 신나는 곳,실내와 실외 두 곳 모두 즐길 수 있기에 겨울이든 여름이든 항상 신난다 특히 스릴을 좋아한다면 아틀란티스 ㆍ 자이로스윙 ㆍ 자이로드롭 은 꼭 타보길 !!!,5,롯데월드 가든스테이지,롯데월드
Bora Kwon,롯데월드 나들이,"초등학생 때부터 애용했던 롯데월드! 각종 통신사, 할인 받기가 용이하고 매직 패스를 이용하면 대기 시간 없이 탑승도 가능하다ㅎㅎ 머리띠도 넘 예쁘닷",4,롯데월드 가든스테이지,롯데월드
고고고,신나는 롯데월드~♡,초등학생 아이 둘과 엄마 둘의 롯데월드 방문기~♡ 방학이라 사람이 많긴 했지만 매직패스 덕분에 재밌는 놀이기구도 먼저 타 볼 수 있었어요~♡ 틈틈이 맛있는 군것질꺼리도 사 먹고 아이들끼리 재밌게 놀이기구도 탔답니다~♡,5,롯데월드 가든스테이지,롯데월드
깅깅와,아이가 좋아합니다,개장시간에 맞춰 일찍 왔더니 여유롭게 타고 즐기다 갑니다. 눈이 오는데도 아이는 눈이 와서 더 좋아라 하네요. 캐릭터들도 이쁘고 직원분께서 전체적으로 모두 친절합니다.,5,롯데월드 가든스테이지,롯데월드
Hanna Y,초등학생들이 탈것이 너무 없고 매직패스 예약 너무 힘듬,에*랜드만 가다가 겨울이라 초딩들 데리고 왔는데 애기들꺼 태우긴 너무 시시하고 다른건 줄도 너무 길고 태울것이 너무 없네요 실내엔 온통 유료결제로 가능한것만 있고 돈주고 들어왔는데 왜 안에서 또 유료입장을 해야하는지 ㅠ 너무 하네요.,2,롯데월드 가든스테이지,롯데월드
이만규,겨울롯데,포근한 날씨를 맞이하여 정겨운 사람과 함께 좋은 시스템에서 아름다운 풍경을 만끽하며 그리고 롯데를 사랑할 것 같아요. 러브 러브 러브 세상,5,롯데월드 가든스테이지,롯데월드
