u_id,review,u_rate,p_id,review_en
AHN按 A,"도시풍경에 가려서 북한산 전체를 조망 할 수 있는 곳이 서울시내에서는 거의 없을 텐데요..은평둘레길에 은평한옥마을에서는 높은 건물이 없어서 아주 아름다운 뷰를 볼 수 있습니다. 그리고 은평구 반대편 강북구 덕성여대 캠퍼스 내에서도 북한산 뷰가 한가득 들어옵니다. 등산 안좋아하시고, 산, 자연을 바라보는 걸 좋아하신다면 이 두곳을 방문해보세요",4,499,"There are few places in Seoul where you can see the entire Bukhansan Mountain because of the cityscape.In Eunpyeong Dulle-gil and Eunpyeong-ok Village, there is no tall building, so you can see a very beautiful view. And there are many views of Bukhansan Mountain from the campus of Duksung Women's University in Gangbuk-gu on the other side of Eunpyeong-gu. If you don't like hiking, and you like looking at mountains and nature, visit these two places."
JIHWAN RYU,등산하는데 경치가 너무 좋고 아름다웠습니다. 많은 식물이 있어서 좋았고 둘래길도 좋았습니다. 처음 올라가서 힘들지만 그래도 좋은 산입니다.,5,499,"The scenery was so beautiful and beautiful while hiking. It was good because there were many plants and the Dulegil was good. It's hard to climb for the first time, but it's still a good mountain"
Edel Avoir,"안양시청 맞은편에 있는공원입니다. 수목과 초화류를7만8800류를 심었다합니다. 날씨가추워서 식물들이 걱정이네요. 분수대와 50 여 예술조형물 등 있구 시민들도 많습니다.날씨가 춥거나 비나 눈이 올때는 시민들이 적겄죠..요즘은 날씨가 춥지만, 그래도 예술작품에 관심있는분들은 찾고계시네요~^^",4,499,"It's a park across from Anyang City Hall. We planted 78,800 trees and flowers. I'm worried about the plants because the weather is cold. There are fountains and 50 art sculptures, and there are many citizens.When the weather is cold or rainy or snowing, there are few citizens.It's cold these days, but people who are interested in art are still looking for it.^^"
Megan,여기서 하이킹하는 것은 매우 재미있었습니다. 경치가 정말 멋져요! 나는 이 경험을 추천하고 싶어요. 물을 마시는 것을 기억하세요!,5,499,Hiking here was very fun. What a beautiful view! I would like to recommend this experience. Remember to drink water!
면구 김,도심에서 가까운 곳에 이런 아름다운 산을 만날 수 있다는 것은 행운입니다. 서울을 방문하시면 시간을 내서 북한산을 올라보세요.,5,499,"I'm lucky to be able to meet such a beautiful mountain near the city center. If you visit Seoul, make time to climb Bukhansan Mountain."
mosimosi9,서울 도심이 내려다보이는 아주 좋은 명산 적당한 난이도와 다양한 코스 훌륭한 전망 수도 한 가운데 이런 산이 있다는 건 좋은일,5,499,"It's a good thing to have a mountain like this in the middle of a nice mountain overlooking downtown Seoul, with its moderate difficulty and excellent view of various courses."
즐거운여행길,특히 주말이면 불광역에서 출발해서 북한산에 가는 사람들이 인산인해를 이룹니다. 도심과 가까이 있어서 쉽게 생각할수 있지만 생각보다 가파른 산이니 등산하실때 조심하셔야해요.,4,499,"Especially on weekends, people who leave Bulgwang and go to Bukhansan Mountain are crowded. It's easy to think because it's close to the city center, but it's a steep mountain, so you should be careful when hiking."
bsy070707,"역시 국립공원입니다... 산이름중에 악자가 들어가면 바위가 많고 산행중에도 돌이 많은데 북한산은 악자가없는데도 바위와 돌이 많습니다... 경치야 국립공원이니 말할것도 없지요,,, 서울에 잇는 국립공원 북한산~`최고입니다...",5,499,"As expected, it is a national park... There are many rocks in the name of the mountain, and there are many rocks and rocks in the mountain, but there are many rocks and rocks in Bukhansan Mountain even though there are no musicians. Not to mention, Bukhansan Mountain, a national park in Seoul, is the best."
종춘 이,서울 강북에 있는 단풍명소. 접근성이 좋은 산이지요. 등산하는 건 참 힘들고 어렵지만 올라가면 참 뿌듯하죠. 그래도 힘들어요. 전 등산을 싫어하니깐요.,3,499,"a maple spot in northern Seoul It's a mountain with good access. It's hard and hard to climb, but I feel proud when I go up. But it's still hard. I don't like hiking."
407yjj,서울에 있는 산 중 가장 멋지지 않나 하는 생각이 들어요. 코스를 잘못 타시면 너무 가파라서 힘들고 바위를 올라가야할 일도 있지만 코스 잘 선택하시면 여유롭게 산책하는 기분으로 다녀오실 수 있어요,5,499,"I think it's the coolest mountain in Seoul. If you take the wrong course, it's too steep and you may have to climb the rocks, but if you choose the course well, you can feel like you're taking a walk."
