review,u_id,u_rate,p_id,review_en
복합쇼핑몰 쇼핑몰이면서 푸드코트 은행 영화관 주변 교통수단도 편리해서 근처라면 들러볼만한 복합 쇼핑몰입니다 옥상라운지도 뷰가 좋아여,Qjr,3,37,"It is a shopping mall, food court, bank, and movie theater. It is a shopping mall that you can visit nearby. The rooftop lounge has a nice view."
좋음 복합문화공간 쇼핑 영화 마트 없는게 없어요 술집은 없네요 친구만나서 시간보내기 참 좋아요 엔터식스도 볼만합니다 가구나 침대 가구쇼핑도 가능해서 좋아요,윤자 신,4,37,"All right, there's a multi-cultural space, shopping, movie mart. There's no bar. It's nice to meet friends and spend time with them. It's nice to see them. I like it because I can shop furniture for furniture and beds."
강변테크노마트는.. 우선 주차가 편합니다.주차장이 넓고 자리가 많아요.테크노마트에 cgv도 있고 1층 패션몰도 있습니다.여러가지 복합 쇼핑몰로 이용하기 편리합니다.,Kang S,3,37,"Gangbyeon Techno Mart... First of all, parking is convenient.The parking lot is spacious and there are lots of seats.Technomart has CGV and Fashion Mall on the 1st floor.It's convenient to use in various complex shopping malls."
강변 전자기기의 메카 2000년대 초부터 전자기기 사러 종종 갔던 곳이에요. 규모도 크고 CGV도 있어서 놀기 좋아요. 적당한 흥정이 필요하지만 여전히 갈만한 곳인듯.,czdy,4,37,"Mecca of riverside electronic devices. It's a place I've often been to buy electronic devices since the early 2000s. It's big and has CGV so it's good to play. A moderate bargain is needed, but it's still a good place to go."
전자제품&영화관&마트를 한번에! 강변 근처에는 딱히 놀만한 곳이 마땅치 않다. 그 중 테크노마트는 군계일학이라고 할 수 있겠다. CGV가 있고 이마트가 있고 전자제품상가와 음식점도 많다. 하지만 주차시설이 불편하다. 꼭 무인정산을 해야되는데 할인을 받기 위해선 방문한 가게에서 쿠폰을 꼭 챙겨가야한다는 귀찮음이 있다. 그래도 날씨가 안 좋을 때 데이트할 때 좋다. 또 주말에 갑자기 영화데이트를 하기 좋다.(서울 다른 영화관에 비해 보통 빈자리가 많이 남아있어서ㅋㅋ),동석 박,3,37,"Electronics & movie theaters & supermarkets all at once! There are not many places to play near the river. Among them, Technomart is a military monology. There are CGV, E-Mart, electronics stores and restaurants. However, parking facilities are inconvenient. There is a hassle that you have to take coupons from the store you visited to get a discount. Still, it's good for dating when the weather is bad. Also, it's good to suddenly go on a movie date on the weekend,"" said a movie director, ""Since there are usually more vacant seats than other movie theaters in Seoul."""
조용한 쇼핑몰 옛날대비 가게들 상권이 좀 죽은편으로 저층엔 의류 매장 및 결혼식장이 있으며 윗층엔 식당 및 영화관이 있습니다. 근처 거주민이 아니면 특별히 갈일은 없는듯,DragonT,3,37,"Quiet shopping malls, compared to the old days, stores, stores, and wedding halls are on the lower floor, and restaurants and movie theaters are on the upper floor. Unless you're a local resident, you don't have any special plans."
"강북에서 쇼핑하기 괜찮은 곳 다양한 상가(전자제품, 휴대폰, 의류잡화 등)가 몰려 있고, 기존의 낡고 약간은 용산전자상가나 신도림 테크노마트가 가진 쇼핑하기 부담스러운 곳이라는 편견을 없애기 위해 살짝 일본스럽게 상점가를 꾸미고 있는 느낌이 들었습니다. 한강을 볼 수 있는 곳도 있고, 푸드코트도 정겨운 곳이었으며 상가가 다양해서 시간이 되면 상세히 돌아보고 싶네요. 다만, 아무래도 터미널과 연결된 지역이다 보니 조금 번잡스러운 측면이 있지만, 쇼핑가 내부는 대체로 한적했습니다.",42bryant,3,37,"There are various shopping malls (electronic products, mobile phones, and clothing miscellaneous goods) in Gangbuk, and I felt like I was decorating the shopping district in a Japanese way to eliminate the prejudice that the old and slightly old place is burdensome to shop at Yongsan Electronics Market or Sindorim Techno Mart. There is a place where you can see the Han River, and the food court was a nice place, and there are various shops, so I would like to look around in detail if I have time. However, since it's an area connected to the terminal, it's a bit crowded, but the inside of the shopping mall was mostly quiet."
"강변테크노마트 강변역에서 연결되는 테크노마트는 1층 의류 복합 쇼핑몰부터 각종 전자제품(카메라,휴대폰,음향기기,컴퓨터,게임기)를 취급하며,영화관과 식당가가 합쳐져 있는 복합 쇼핑몰입니다.",Kang S,4,37,"Technomart, which is connected from Gangbyeon Techno Mart Gangbyeon Station, is a complex shopping mall that deals with various electronic products (cameras, mobile phones, sound devices, computers, and game machines) from the clothing shopping mall on the first floor, and combines movie theaters and restaurants."
"강변역 1번출구와 연결 강변역에서 내리면 1번출구와 연결되어 있습니다! 테크노마트 상권 많이 죽었다고들 하지만 아직도 건재합니다. 1층에 엔터식스 있구요, 위층으로 여전히 전자상가들 많습니다! 가장 꼭대기 층 CGV 및 하늘공원도 꼭 가보세요. 특히 하늘공원에서 바라보는 view 아주 좋아용",SUJUNG_HONG,4,37,"If you get off at Gangbyeon Station Exit 1 and Gangbyeon Station, you will be connected to Exit 1! It's said that many Techno Mart commercial districts are dead, but they're still alive. There is an Enter6 on the first floor, and there are still many electronic shops upstairs! Make sure to visit CGV and Sky Park on the top floor. Especially, I love the view from the sky park."
대중교통 이용해서 영화보기 편한 곳 (4dx 상영관도 있어요) 지하철 2호선 강변역과 가깝고 영화관 전용 엘리베이터가 별로로 있어서 10층까지 한번에 올라갈수 있구요. 영화관은 4dx상영관도 있어서 다양하게 즐길수 있어요. 영화관이 있는 10층 건물에는 투썸플레이스도 있어서 간단하게 차와 샌드위치를 먹을 수도 있구요,원이와민이,3,37,"A convenient place to watch movies using public transportation (there is also a 4dx theater) It is close to Gangbyeon Station on Subway Line 2 and there are not many elevators for movie theaters, so you can go up to the 10th floor at once. There is also a 4dx theater so you can enjoy it in various ways. There is also a Twosome Place in the 10-story building with a movie theater, so you can have tea and sandwiches."
