review,u_id,u_rate,p_id,review_en
남산에 위치한 웅장한 홀 지어진 지 약간 오래된 느낌이었지만 시설이 잘 보수되어 공연이 전달되기에 충분히 좋은 공간이었다. 남산 언덕배기에 있어 자차나 택시로 가지 않으면 약간 힘들지만 도심에서 떨어져 관람 전후에 남산을 즐길 수 있는 환경이다.,yhj123,5,520,"It felt a little old since the grand hall was built on Namsan Mountain, but it was a good enough place for the performance to be delivered because the facilities were well-repaired. It's a bit difficult not to go by car or taxi in the Namsan hillside, but you can enjoy Namsan before and after watching it."
"남산과 가까워 좋으네요 지하철역에서 조금 멀지만, 셔틀을 타고 가면 생각보다 편하게 갈 수 있는 곳이었습니다. 공연 보기 전에 역 근처에서 밥을 먹고, 태극당에 들려서 모나카 아이스크림을 하나 후식으로 먹기에도 좋았구요. 공연이 끝나고 남산의 맑은 공기를 느끼며 집으로 돌아오니 마음까지 맑아지는 느낌이었습니다.",정실 김,4,520,"It's close to Namsan. It's nice. It's a little far from the subway station, but if I take the shuttle, I could go there more comfortably than I thought. It was good to have a meal near the station before the performance and stop by the Taegeukdang to have a Monaka ice cream for dessert. After the performance, I felt the clear air of Namsan Mountain and felt my heart clear."
공연보기에도 좋고 주변분위기도 좋아요 처음 가보았는데 대중교통으로 가기에는 조금 불편하지만. 조용하고 고즈넉한 분위기는 좋아요 주차도 잘되어 있어요,123minyy,5,520,"It's good to watch the show and the atmosphere is good. It's my first time going there, but it's a little uncomfortable to go by public transportation. I like the quiet, quiet atmosphere. It's parked well."
남산이 가까운 멋진 공연장 입니다 문화 공연장 입니다 지하에 간단한 푸드코트가 있으며 커피와 식사도 할수 있습니다 셔틀버스 시간 확인하고 오세요,bonghwa,4,520,It is a great concert hall near Namsan Mountain. It's a cultural performance hall. There is a simple food court in the basement and you can have coffee and meals. Check the shuttle bus time.
한국 예술의 메카 한국의 유명한 연극 공연이 상영되는 중심지이다. 남산 자락에 넓고 웅장하게 자리 잡고 있다. 장충단 공원을 산책하며 찾을 수 있는 곳이다.,Hee Soo K,5,520,The mecca of Korean art is the center where famous Korean theatrical performances are screened. It is spacious and magnificent at the foot of Namsan Mountain. You can find it by taking a walk in Jangchungdan Park.
심청전의 국립극장 아마도 처음 판소리 공연관람이였는지도 모른다.그다지 매력을 못느꼈기때문이었을것이다.하지만 공연의 충실도와 구성은 상상이상이였다. 충분히 재미있었다.의외였다.앞으로도 판소리공연을 더 찾아봐야겠다.인트로부분.관객석에서 무대로 연결되는부분과 한복의 아름다움이 특히 감동적이였다.아주 깔끔하고 세련되었으며 판소리가 감동이였다,올리브521,5,520,"The National Theater of Korea in Shimcheongjeon Hall may have been the first Pansori performance.It must have been because he didn't feel very attractive.However, the faithfulness and composition of the performance were imagined. It was fun enough.That was unexpected. I should look for more pansori performances in the future.The intro part, the audience seats, and the beauty of Hanbok were especially impressive.It was very neat and sophisticated, and Pansori was very moving."
위치가 단점 대중교통으로 찾아가기는 좀 힘들다. 남산순환버스?를 타거나 국립극장 셔틀버스를 타야하는데 공연 시간 무렵에는 셔틀버스 줄이 엄청 길다. 공연 늦을까봐 걱정했는데 다행히 늦지는 않았다. 공연 끝나고서도 셔틀버스 타려면 좀 기다려야 한다. 그것만 빼면 좋음.,ㄱㅎㄱㅎ,4,520,"The location is a bit difficult to find by public transportation. I have to take Namsan Circular Bus or National Theater Shuttle Bus, but the shuttle bus line is very long around the time of the performance. I was worried that the performance would be late, but fortunately it wasn't late. You have to wait a while to get on the shuttle bus after the performance. Except for that, I'd be good."
대중교통으로 가기 힘들지만 가치있음 공연보기위해 처음 가봤습니다. 근처에는 반얀트리스파호텔이 있고 남산을 끼고있어서 도심속에서 교외로 나온듯한 느낌을 받았습니다. 대중교통으로는 가기 힘든 곳에 위치하고 있지만 와볼만한 가치는 있습니다.,yurye k,4,520,"It's hard to go by public transportation, but it's worth it. It's my first time going to see a performance. There is Banyan Trispar Hotel nearby and Namsan Mountain, so I felt like I came out of the city center to the suburbs. It is located in a place that is hard to get by public transportation, but it is worth visiting."
웅장하고 멋있어요 ㅎㅎ 공연이 있어서 가보았는데요~ 남산 중턱에 있어서 대중교통으로 가기엔 조금 불편한 것 같긴 해요 ㅎㅎ 버스가 자주 왔다갔다하긴 하지만요 ㅎㅎ,say895,4,520,"It's grand and wonderful. I went there because there was a performance. I think it's a little uncomfortable to go by public transportation because it's in the middle of Namsan Mountain. Although buses go back and forth often, hehehe"
마당놀이 보고 왔습니다. 국립극장은 남산을 올라가는 골목에 위치하여 있어 저녁시간대 야경을 보러 남산에 오는 사람들이 이곳에 주차를 많이 합니다. 떄문에 저녁피크 타임에 공연을 ㅇㅖ약 하셨으면 조금 빨리 오시길 바랍니다.,멋장이,4,520,"I watched the yard play. The National Theater of Korea is located in an alley up Namsan Mountain. Many people park here to see the night view during the evening. So if you have reserved a concert at dinner peak time, please come a little earlier."
