review,u_id,u_rate,p_id,review_en
"산책삼아 자주 가는 명소 오르막길이 여러갈래인데, 국립극장쪽으로 올라가면 완만하고 명동역1번쪽으로 나가면 좀 치고 올라가는 재미가 있습니다. 맑은 날 정상에 오르면 서울시내가 정말 아름답게 펼쳐져 보입니다.",LEE HOWON,5,341,"There are many hiking trails that I often go for a walk, and it's easy to go up to the National Theater of Korea, and it's fun to go up to Myeong-dong Station No. 1. When you climb to the top of the mountain on a clear day, you can see the beautiful scenery of Seoul."
서울타워 사울역에서 가까워서 역에 도착하자마자 바로 찾아간곳입니다 타워끝까지놀라갔는데 입장료가 좀 비싸지만 서울을 한눈에 볼수있어서 좋았습니다,히토구치,3,341,"It is close to Seoul Tower Saul Station, so I visited there as soon as I arrived at the station. I was surprised to the end of the tower, but the entrance fee was a bit expensive, but it was nice to see Seoul at a glance."
서울의 전망은 N서울타워에서. 어릴적엔 남산타워로 불리우던곳. 그시절에 63빌딩도 생기기 이전이어서 명실공히 서울에서 가장 높은 전망대를 가지고 있었던곳. 지금은 롯데타워도 생기고 해서 최고의 높이를 가지고 있지는 않지만. 그래도 서울에 대표적인 명소로 손꼽히는 곳이죠. 전망대에 야간 조명칼러에 따라 날씨를 알려주기도 하고요.,sooho l,5,341,"The view of Seoul is from N Seoul Tower. It used to be called Namsan Tower when I was young. It was before the 63 Building was built, so it had the highest observatory in Seoul in name and reality. We don't have the best height now that Lotte Tower is built. But it is one of the most famous places in Seoul. The observatory also informs the weather according to the night light color."
"서울의 야경을 한 눈에 볼 수 있는 곳 남산케이블카를 타고 남산타워에 빠르게 갈 수 있다 서울 도심을 한 눈에 볼 수 있다. 한국드라마에 나왔던 사랑의좌물쇠, 기념품도 있다 낮에는 물론이고 야경을 보러 가기에 좋다 N타워에서 전망대 티켓을 구입하고 타워의 상층까지 갈 수 있다",W.C. Seoul,5,341,You can take Namsan Cable Car to get to Namsan Tower at a glance where you can see the night view of Seoul at a glance. There are also love locks and souvenirs from Korean dramas. It is good to go to the night view during the day. You can buy tickets from N Tower to the top of the tower.
전망대 올라가서 서울을 내려다 봄 전망대 올라가서 서울 전경을 보고싶었으나 뿌연 미세먼지 때문에 잘 보이지 않았음. 내려와서 전통무예공연을 멋지게 보았는데 각국의 외국사람들이 정말 많았음.,알렉산더,4,341,"I wanted to go up to the observatory and look down at Seoul, but I couldn't see it well because of the cloudy fine dust. I enjoyed the traditional martial arts performance and there were so many foreigners from all over the world."
서울타워 주말이나 연휴에 가면 사람이 매우 많습니다. 그래도 서울 랜드마크인 만큼 올라가면 예쁜 경치에 만족감이 큽니다. 케이블카 이용을 추천,지연 최,5,341,"There are a lot of people on weekends or holidays in Seoul Tower. However, as it is a landmark in Seoul, I am satisfied with the beautiful scenery. Recommend using cable car"
남산타워에서 본 야경 최고 야경이 너무 멋집니다. 미세먼지없고 흐리지 않은 날 가면 더 멋질거에요. 케이블카 2명 남산타워 전망대 2명 해서 4만원 정도 지불했습니다. 타워꼭대기에서 커피도 마셨어요 좋았습니다,A R K,4,341,"The night view from Namsan Tower is the best. It will be even better if you go on a day without fine dust and not cloudy. We paid about 40,000 won for 2 cable cars and 2 Namsan Tower Observatory. I drank coffee on the top of the tower. It was good."
"도심속 화려한 야경 N서울타워에서는 서울 대부분의 모습을 볼수있습니다. 특히 야경의 모습은 매우 화려합니다. 타워까지 올라가는 방법은 케이블카를 이용하는 방법과 직접 걸어가는 방법이 있는데, 그중에서도 후자를 추천합니다. 산이 높지도 않은데다가 가는 길에 한양 성곽의 터와 도심의 풍경도 같이 볼 수 있기때문에 직접 걸어올라간다면 더 특별한 경험이 될 것입니다.",snowline,4,341,"You can see most of Seoul in the colorful night view of N Seoul Tower in the city. Especially, the night view is very colorful. There are ways to get to the tower by using a cable car and walking directly, and among them, I recommend the latter. The mountain is not high, and you can see the site of Hanyang Fortress and the view of downtown on your way, so it would be a more special experience if you walk up there."
여행가서 관광지 간 느낌 어릴때 이후로 몇년만에 가보는 남산타워 였는데 명실상부 서울 야경 맛집인 것은 여전했다. 각국의 관광객들로 북적여서 마치 여행가서 관광지 간 느낌을 받았고 재미있었다. 옛날에 비해 부대시설들도 훨씬 많아진 것 같다.,superdupermoon,5,341,"It was Namsan Tower that I visited for the first time in a few years since I was young, but it was still a good night view of Seoul. It was crowded with tourists from all over the world, so I felt like I was going on a trip and it was fun. There seem to be a lot more auxiliary facilities than before."
밤에가면 더 멋진 서울타워 어릴적 남산타워라는 이름으로 한번 가보고 성인이 되어 친구들과 다시 한번 와봤습니다. 어릴 적의 그 모습은 온데간데 없지만 그래도 화려하게 빛나는 서울타워는 성인이 되어 다시 봐도 멋지더군요. 빙글빙글 돌아가는 꼭대기에서 보는 서울 야경은 정말이지 세계 최고가 아닐까요?,martin.k,5,341,"At night, I went to Seoul Tower, which is more awesome. When I was young, I went under the name Namsan Tower and came here with my friends once again as an adult. There's no such thing as a child, but the splendid Seoul Tower is still wonderful when I see it again as an adult. Isn't the night view of Seoul from the spinning top really the best in the world?"
"주말아침 걷기좋은 도심속의 공원 주말아침엔 다른일정이 없다면 남산에 자주가는 편이다. 충무극장 앞에서 버스를 내려 잠시간 오르막길을 오르면 30분도 안되어 정상이 보인다. 올라가서 커피한잔하며 경치좀 보다가 내려오면, 남산산책로가 또 있다. 산책로를 따라 쭉 걷다보면 북촌한옥마을로 빠지는 길이 있고, 그쪽으로 내려와 외국인 구경도 하고 맛집도 들리고 하다가 친구와 함께 트레이닝장으로 향한다. 주말아침 가벼운 유산소로는 정말 좋은 곳!",Pablo.shin,5,341,"I often go to Namsan if I don't have any other schedule in the weekend morning. If you get off the bus in front of Chungmu Theater and go up the uphill road in less than 30 minutes, you will see the summit. Go up and have a cup of coffee and come down to see the scenery, and there is another Namsan Trail. If you walk along the trail, you will find a way to get to Bukchon Hanok Village, and you will come down there, look around foreigners, and visit good restaurants, and then head to the training center with your friend. What a great place for light cardio on weekend morning!"
"방문기 남산은 서울의 상징물로 추천할만한 곳입니다. 남산 정장에서 보면 서울의 사방을 볼 수 있으며 팔각정정과 봉화대, 서울 N타워 등 명소들이 있습니다.",봉기 문,4,341,"Namsan Mountain during the visit is recommended as a symbol of Seoul. If you look at Namsan suit, you can see Seoul everywhere, and there are famous places such as Octagonal Pavilion, Bonghwadae, and N Tower in Seoul."
남산타워 남산타워도 외국인 관광객들이 많이 찾는 명소 중 하나이다. 케이블카를 타고도 갈 수 있다. 타워에 가면 서울의 전경을 볼 수 있다.,ye0ngjus,3,341,"Namsan Tower and Namsan Tower are also popular attractions for foreign tourists. You can go there by cable car. If you go to the tower, you can see the whole view of Seoul."
