review,u_id,u_rate,p_id,review_en
쇼핑몰 밀집지... 멋모르고 중고등학교 2000년 초반에 갔다가 진짜 매장직원한테 삥뜯기고 왔었지... 그때는 협박하고 강매하고 그랬었는데... 진짜 양아치들 많았었다 지금은 좀 나아졌는데 그래도 정찰제가 없으니까 흥정을 하긴한다 사실 인터넷에 파는 옷들도 여기서 나온옷이 많아요~ 현명한 소비들 하세요,Relax825963,3,1362,"The mall's dense... I went to middle and high school in the early 2000s without knowing anything about it, and I got ripped off by a real store employee. I used to threaten and sell. There were so many bad guys. It's better now, but we're still negotiating because we don't have a reconnaissance system. Actually, there are a lot of clothes that are sold on the internet. Spend wisely."
쇼핑보다는 맛집 동대문 쇼핑을 그다지 즐기지 않는 저로서는 쇼핑몰내의 맛집을 즐겨찾습니다 특히 피트인을 자주가는데 다양한 맛집중 꽁시명관은 창가뷰가좋아요,Traveling Foodie,5,1362,"As I don't enjoy shopping at Dongdaemun rather than shopping, I like to go to famous restaurants in the shopping mall. Especially, I go to Pittin often, and among various restaurants, I like window views."
쇼핑 격전지 동대문엔 이미 두타를 비롯.제평.평화시장.광희시장등 여러 건물로 쇼핑몰이 있는데 거기에 현대 시티아울렛이 들어와 좀더 쾌적하고 좋은 영향을 준거같다.지하엔 맛집들이 모여있어서 어디에있든 식사걱정은 필요없다. 재래쇼핑몰들이였으나 좀더 쾌적한 현대식 몰들로 서서히 전환해가면서 쇼핑객들이 편리해지는거같다.,올리브521,5,1362,"In Dongdaemun, where shopping is fierce, there are already Duta and others.a peace marketThere are shopping malls in various buildings such as Gwanghui Market, and Hyundai Citioullet came in there, which seems to have had a more pleasant and good effect.There are many good restaurants in the basement, so you don't need to worry about your meals wherever you are. It was a traditional shopping mall, but it seems that shoppers are becoming more comfortable as they slowly switch to more pleasant modern malls."
울..나라최대의쇼핑몰 울 ..나라에서..나오는..모든제품의..의류와..잡화를..한눈에..볼수있어요..저렴미..부터 ..고가의제품까지..정말좋은제품이 많아요..새벽시장도..문을열어서..밤늦게까지..즐길수..있는복합공간..이여요..ㅋㅋ다만..물건을구매하러오는..상인들과많은..중국관광객땜시.많이..혼잡할수.있어요,순영 박,4,1362,"The biggest shopping mall in the country.It's from the country.All the clothes, all the miscellaneous goods.I can see it at a glance.From low-cost products to high-priced products.There are so many good products.The dawn market... opened the door...You can enjoy it until late at night.There is a complex space.Hey, but...He's coming to buy things.Merchants and many...Chinese tourists.Could be a lot of... congestion.I do."
"상가마다 주종목이 달라요 원단전문, 가방부속전문, 캐쥬얼전문등 주로 취급하는 상품이 달라요 자신이 원하고, 관심있는 곳을 선택해서 방문하는게 좋습니다.",kris,4,1362,"Different shops have different main events. The products that are mainly handled are different, such as fabric, bag accessory, and casual, so it's better to choose a place you want to visit and visit."
"매장마다 달라요 ! 두타에 가면 정가에 카드결제가 가능해서 편하고, 도매상에서도 소매로 살 수도 있어서 인터넷 쇼핑몰보다 저렴해서 좋습니다. 판매하시는분들중에 안사면 불친절한 분들도 있어서 기분 상할때도 가끔은 있습니다. 그래도 활력이 넘치는 쇼핑몰 센터들을 좋아합니다.",가이유,4,1362,"It varies from store to store! If you go to Duta, you can pay with a card at the regular price, and you can buy it at a wholesale store, so it's better because it's cheaper than the internet shopping mall. There are some unkind people who don't buy it, so there are times when they get upset. But I like shopping malls that are full of energy."
한복과 원단의 메카 여기는 한복과 양복 그리고 옷을 만드는 여러가지 부속품을 판매하는 곳이에요 전문화된 가게들과 한복을 저렴한 가격에 구매 할수 있는곳,nalbee,3,1362,"Hanbok and fabric mecca. This is a place that sells Hanbok, suits, and other accessories that make clothes. Specialized stores and hanboks are available at low prices."
한국 패션의 중심지 최신 트렌드의 의류들을 좋은 가격으로 살수 있는 주야로 바쁜곳...젊은이들의 역동적인 모습과 하루종일 퀵 배달 하는 사람들로 붐비는곳..상시로 가요 행사도 열리는 볼거리 많은곳,TOPTEN93,3,1362,The center of Korean fashion is busy day and night where you can buy the latest trend clothes at a good price.The dynamic image of young people and the rush of all-day quick-delivery people.Let's go to Sangshi. There are many things to see.
"두타 추천! 예전엔 쇼핑하러 자주 갔었는데, 요즘은 두타만 갑니다. 디자이너 브랜드여서, 보세에 비해 가격은 나가지만 디자인이 유니크하고, 가격도 정찰제여서 쇼핑하기 편합니다. 밀리오레나 apm은 너무 강요가 심해서, 잘 안가게 됨",라파,3,1362,"Doota recommendation! I used to go shopping often, but now I only go to Doota. It's a designer brand, so it's more expensive than the bonded one, but the design is unique and the price is also fixed, so it's easy to shop. Milliorea apm is too pushy, so it doesn't go well."
원단시장 종합시장이라고도하는데 주로 원단 부자재 도매시장 볼거리 먹거리퐁부 유명한 진할매 닭칼 곱창구리 대학천상가라는 서점거리도 볼거리 우리시장은 언제나 다이나믹아면서도 버라이어티,RaymondKang,3,1362,"Also known as the Wondan Market General Market, the main market for raw materials, wholesale market for raw materials, food, food, pongbu, famous Jinhalmae Chicken Kal Gopchang Guri Daehakcheon Sangga is also famous for its dynamic yet variety"
