u_id,review,u_rate,p_id,review_en
starrr m,여기 들러볼만하다. 다른 곳에서는 볼수 없는 독특한 분위기를 가지고 있다. 엄청 큰 규모는 아니지만 볼만하며 주변 풍광도 좋은 편이다.,5,84,"It's worth a stop here. It has a unique atmosphere that cannot be seen anywhere else. Although it is not a very large scale, it is worth seeing and the surrounding scenery is nice."
선이 현,관광성 절이고 여름이 아니어도 습한지 이끼가 절 전체에 가득했습니다. 지금은 공사중이라 고요한 절이라기보다는 공사장 온듯하구요 정비가 되고 나서 가면 아주 좋을거 같아요,3,84,"The temple was full of moss as it was a tourist temple and it was humid even if it wasn't summer. It's under construction right now, so it's not a quiet temple, but rather a construction site. I think it'd be great to go after the maintenance."
jeongsuk11,불교신자가 아니더라고 한번쯤은 가볼만한 절입니다. 특히 눈많이 내린 겨울에가면 경치가 멋있더라구요. 올라가는길을 힘들지 않습니다,5,84,"It's a temple worth visiting even if you're not a Buddhist. Especially in winter when it snows a lot, the scenery is beautiful. It's not hard to get up there."
youga1236,조금 떨어져있지만 제주시와는 멀지 않아서 한적하게 조용히 다녀오기 좋았던 곳 적당히 사람들이 있으며 외교에 다녀오기 좋은 곳,4,84,"It's a little far from Jeju City, so it's a quiet place to visit quietly, and there are people in the right place and it'since it's not far from Jeju City."
sdlove316,한번쯤 볼만 합니다. 우리나라에 이런 사찰도 있구나 라는 생각을 절로 하시게 될겁니다. 한라산 등반 코스 중 한곳 입구에 있습니다. 잠시 쉬어가기도 좋습니다.,4,84,It's worth a look at least once. You will naturally think that there is a temple like this in our country. It's at the entrance of one of the Halla Mountain climbing courses. It's also good to take a break.
starrr m,여기 들러볼만하다. 다른 곳에서는 볼수 없는 독특한 분위기를 가지고 있다. 엄청 큰 규모는 아니지만 볼만하며 주변 풍광도 좋은 편이다.,5,84,"It's worth a stop here. It has a unique atmosphere that cannot be seen anywhere else. Although it is not a very large scale, it is worth seeing and the surrounding scenery is nice."
선이 현,관광성 절이고 여름이 아니어도 습한지 이끼가 절 전체에 가득했습니다. 지금은 공사중이라 고요한 절이라기보다는 공사장 온듯하구요 정비가 되고 나서 가면 아주 좋을거 같아요,3,84,"The temple was full of moss as it was a tourist temple and it was humid even if it wasn't summer. It's under construction right now, so it's not a quiet temple, but rather a construction site. I think it'd be great to go after the maintenance."
jeongsuk11,불교신자가 아니더라고 한번쯤은 가볼만한 절입니다. 특히 눈많이 내린 겨울에가면 경치가 멋있더라구요. 올라가는길을 힘들지 않습니다,5,84,"It's a temple worth visiting even if you're not a Buddhist. Especially in winter when it snows a lot, the scenery is beautiful. It's not hard to get up there."
youga1236,조금 떨어져있지만 제주시와는 멀지 않아서 한적하게 조용히 다녀오기 좋았던 곳 적당히 사람들이 있으며 외교에 다녀오기 좋은 곳,4,84,"It's a little far from Jeju City, so it's a quiet place to visit quietly, and there are people in the right place and it'since it's not far from Jeju City."
sdlove316,한번쯤 볼만 합니다. 우리나라에 이런 사찰도 있구나 라는 생각을 절로 하시게 될겁니다. 한라산 등반 코스 중 한곳 입구에 있습니다. 잠시 쉬어가기도 좋습니다.,4,84,It's worth a look at least once. You will naturally think that there is a temple like this in our country. It's at the entrance of one of the Halla Mountain climbing courses. It's also good to take a break.
starrr m,여기 들러볼만하다. 다른 곳에서는 볼수 없는 독특한 분위기를 가지고 있다. 엄청 큰 규모는 아니지만 볼만하며 주변 풍광도 좋은 편이다.,5,84,"It's worth a stop here. It has a unique atmosphere that cannot be seen anywhere else. Although it is not a very large scale, it is worth seeing and the surrounding scenery is nice."
선이 현,관광성 절이고 여름이 아니어도 습한지 이끼가 절 전체에 가득했습니다. 지금은 공사중이라 고요한 절이라기보다는 공사장 온듯하구요 정비가 되고 나서 가면 아주 좋을거 같아요,3,84,"The temple was full of moss as it was a tourist temple and it was humid even if it wasn't summer. It's under construction right now, so it's not a quiet temple, but rather a construction site. I think it'd be great to go after the maintenance."
jeongsuk11,불교신자가 아니더라고 한번쯤은 가볼만한 절입니다. 특히 눈많이 내린 겨울에가면 경치가 멋있더라구요. 올라가는길을 힘들지 않습니다,5,84,"It's a temple worth visiting even if you're not a Buddhist. Especially in winter when it snows a lot, the scenery is beautiful. It's not hard to get up there."
youga1236,조금 떨어져있지만 제주시와는 멀지 않아서 한적하게 조용히 다녀오기 좋았던 곳 적당히 사람들이 있으며 외교에 다녀오기 좋은 곳,4,84,"It's a little far from Jeju City, so it's a quiet place to visit quietly, and there are people in the right place and it'since it's not far from Jeju City."
sdlove316,한번쯤 볼만 합니다. 우리나라에 이런 사찰도 있구나 라는 생각을 절로 하시게 될겁니다. 한라산 등반 코스 중 한곳 입구에 있습니다. 잠시 쉬어가기도 좋습니다.,4,84,It's worth a look at least once. You will naturally think that there is a temple like this in our country. It's at the entrance of one of the Halla Mountain climbing courses. It's also good to take a break.
starrr m,여기 들러볼만하다. 다른 곳에서는 볼수 없는 독특한 분위기를 가지고 있다. 엄청 큰 규모는 아니지만 볼만하며 주변 풍광도 좋은 편이다.,5,84,"It's worth a stop here. It has a unique atmosphere that cannot be seen anywhere else. Although it is not a very large scale, it is worth seeing and the surrounding scenery is nice."
선이 현,관광성 절이고 여름이 아니어도 습한지 이끼가 절 전체에 가득했습니다. 지금은 공사중이라 고요한 절이라기보다는 공사장 온듯하구요 정비가 되고 나서 가면 아주 좋을거 같아요,3,84,"The temple was full of moss as it was a tourist temple and it was humid even if it wasn't summer. It's under construction right now, so it's not a quiet temple, but rather a construction site. I think it'd be great to go after the maintenance."
jeongsuk11,불교신자가 아니더라고 한번쯤은 가볼만한 절입니다. 특히 눈많이 내린 겨울에가면 경치가 멋있더라구요. 올라가는길을 힘들지 않습니다,5,84,"It's a temple worth visiting even if you're not a Buddhist. Especially in winter when it snows a lot, the scenery is beautiful. It's not hard to get up there."
youga1236,조금 떨어져있지만 제주시와는 멀지 않아서 한적하게 조용히 다녀오기 좋았던 곳 적당히 사람들이 있으며 외교에 다녀오기 좋은 곳,4,84,"It's a little far from Jeju City, so it's a quiet place to visit quietly, and there are people in the right place and it'since it's not far from Jeju City."
sdlove316,한번쯤 볼만 합니다. 우리나라에 이런 사찰도 있구나 라는 생각을 절로 하시게 될겁니다. 한라산 등반 코스 중 한곳 입구에 있습니다. 잠시 쉬어가기도 좋습니다.,4,84,It's worth a look at least once. You will naturally think that there is a temple like this in our country. It's at the entrance of one of the Halla Mountain climbing courses. It's also good to take a break.
starrr m,여기 들러볼만하다. 다른 곳에서는 볼수 없는 독특한 분위기를 가지고 있다. 엄청 큰 규모는 아니지만 볼만하며 주변 풍광도 좋은 편이다.,5,84,"It's worth a stop here. It has a unique atmosphere that cannot be seen anywhere else. Although it is not a very large scale, it is worth seeing and the surrounding scenery is nice."
선이 현,관광성 절이고 여름이 아니어도 습한지 이끼가 절 전체에 가득했습니다. 지금은 공사중이라 고요한 절이라기보다는 공사장 온듯하구요 정비가 되고 나서 가면 아주 좋을거 같아요,3,84,"The temple was full of moss as it was a tourist temple and it was humid even if it wasn't summer. It's under construction right now, so it's not a quiet temple, but rather a construction site. I think it'd be great to go after the maintenance."
