u_id,review,u_rate,p_id,review_en
Relax825963,DDP 만들때는 만들어서 뭐하나 싶었는데 요즘에는 잘 만들었다고 느낀다. 함정은 DDP내부에 한번도 안들어가본것... 대학교 다닐때만해도 공사중이서 .. 그전에는 여기 전부 노점상 및 스포츠용품매장이었는데 그때 그 거리는 이제 볼 수 없지만 지금이 더 괜찮다,4,139,"When I was making DDP, I thought about what I was doing, but I feel that I made it well these days. The trap has never been inside the DDP. When I was in college, it was under construction. Before that, we were all street vendors and sporting goods stores, but we can't see that street anymore, but it's better now."
김 태,트랙킹을 여유롭게 다녀왔습니다. 덥지만 않으면 좋겠다라는 생각이 들었습니다. 중간에 이화벽화 마을에서 맥주 한잔도 더위를 식힐 수 있습니다.,4,139,I went trekking leisurely. I just hope it's not hot. A glass of beer can cool off in the middle of the Ewha Mural Village.
아이언맨66,"DDP 전시 일정 체크해서 맞춰서 가서 전시 보고 성곽길 산책하면 좋아요, 날씨 좋을 때 꼭 가보세요. 도심 속의 여유가 느껴집니다. ㄲ",5,139,"It's good to check the DDP exhibition schedule and take a walk along the fortress road, make sure to go there when the weather is nice. I feel relaxed in the city center. ᄁ"
Andrew_Snail,볼거는 없고 서울의 전경이 약간이나마 내려다 보이는 곳이다 구지 찾아가서 볼 정도로 의미있는 장소는 아니고 이화 벽화마을을 들르는 겸 덧붙여서 관광하는 장소로 보면 된다.,2,139,"There is nothing to see, and the view of Seoul is a little bit overlooked. It is not a meaningful place to visit the district, but it is also a place to stop by Ewha Mural Village and enjoy sightseeing."
lkimsoyeonl,공사 중 발견 된 유적지가 있어 아이가 매우 흥미로워 합니다 많은 이벤트와 전시가 있어서 자주 가게 되는 곳이에요 어린 아이들이 뛰어다니기 좋게 되어있어요,5,139,"He's very interested in a site that was discovered during construction. There's a lot of events and exhibitions, so I go there often. It's good for young children to run around."
봉기 문,이런 곳이 있었나 싶은 동대문 상가 지역 옆쪽으로 조금만 걸으면 잘 관리한 도성 성곽길이 나옵니다. 쇼핑과 산책이 즐거운 길입니다.,4,139,"If you walk a little bit to the side of the Dongdaemun shopping district, you will find the well-managed fortress road. Shopping and walking are fun ways."
J J,동대문 성곽길이 낙산공원까지 연결돼있어 천천히 산책하기 좋다. 야경이 멋지니 밤에 걷는 걸 추천.,4,139,"Dongdaemun Fortress Trail is connected to Naksan Park, so it is good to take a walk slowly. I recommend you to walk at night because the night view is nice."
140,정말 심한게 내국인 들어가서 그냥 시간 때우려고 하는 거지 쇼핑 그냥 아무데서나 할 수 있는 것이 맞다고 생각한다 그런데도 외국인이 여기까지 와서 대체 뭘 지킬 수 있을 거라고는 생각을 할 수가 없단 말이지,2,139,"The thing is, I'm just trying to get in and make time for myself, and I think it's right to go shopping anywhere, but I can't imagine that a foreigner can come all the way here and protect anything."
123SDF,외국인 건축가에게 돈 상납한 흉물스런 건물이 공원과 주위 건물과 조화이루지 못한모습 공원은 이름에 맞지 않게 그냥 동네 공원같음 조경이 아쉬움. 그냥 야구장이였을때가 훨씬 좋았다고 생각됨,3,139,The ugly buildings that were paid to foreign architects and the surrounding buildings were not in harmony with the park and the surrounding buildings. It was a pity that the landscape was just like a local park. I think it was much better when it was just a baseball stadium.
DragonT,약간 높은 지대인 서울성곽길로를 통해 걸어올라가면 서울 시가지를 일부 볼수 있습니다. 무엇보다 이 주변에 DDP 및 여러 쇼핑센타가 많은며 관광객이 아주 많은 지역. 근처에 러시아 타운(?) 같은 곳이 있는데 러시아 및 우즈벡 이런 중앙 아시아 음식점들도 여러 있습니다.,3,139,"If you walk up through the Seoul Fortress Trail, which is a slightly higher area, you can see some of the downtown areas of Seoul. Above all, there are many DDPs and many shopping centers around here and many tourists. Nearby, there are places like Russian Town (?), and there are many Central Asian restaurants such as Russia and Uzbekistan."
whiskers16,"구 동대문운동장이 있던 자리에 허물고 들어선 건물입니다. 굉장히 큰공간을 차지함에도 불구하고, 딱히 효과를 못보는듯한 건물입니다. 다양한 행사도 진행하고 있지만, 그리거엔 부지가 아깝다는 느낌입니다.",2,139,"The building was demolished and built on the site of the former Dongdaemun Stadium. Even though it takes up a huge space, it doesn't seem to be working. There are various events, but I feel like the site is a waste."
PINKSHOW01,"동대문으로부터 이어지는 서울성곽길로, 최근 시작 부분을 공사해서 조금 더 찾기 편하고 걷기 편하게 되었음. 성곽길중 비교적 편한 곳이라고는 하지만, 그래도 등산을 별로 안 좋아하는 나같은 사람에겐 약간은 힘든 코스임",3,139,"The Seoul Fortress Trail, which runs from Dongdaemun, has recently been constructed to make it easier to find and walk. It is said to be relatively comfortable in the fortress road, but it is still a bit difficult for people like me who don't like hiking."
리나 최,약간 고지대로 올라가면 서울 번화가의 모습을 잘 볼 수 있고 주변 먹거리 쇼핑몰도 많아놀기좋음,4,139,"If you go up to the high altitude, you can see the downtown area of Seoul well, and there are many food shopping malls nearby, so it's good to play."
soobok,예전 동대문운동장 있던 자리에 ddp가 들어서고 문화공간으로 탈바꿈한 장소입니다. 지하철과 인접해있어 접근하기가 편하고 다양한 전시와 샵등이 있어 시간 보내기에는 좋습니다.,4,139,This is a place where ddp was built and transformed into a cultural space. It is easy to access because it is adjacent to the subway and it is good to spend time with various exhibitions and shops.
reverb83,"저렴하게 무엇을 사기에는 고객을 등쳐먹는 문화가 만연한 곳이라, 그렇다고 역사문화공원이라고 하기엔 오토바이를 타고 배달하는 생업에 벅차하시는 분들이 많아 그 문화공원을 즐기기에도 버거운 곳임 주변의 무질서함이라든지 상당히 일반적인 한국사회의 분위기라, 그 내실을 잘 관찰하고 싶다는 의미에서는 역사문화공원이라고 할 만 함.",3,139,"In order to buy something cheaply, the culture of turning a blind eye to customers is rampant. However, many people are too busy with the livelihood of delivering motorcycles, so it is a historical and cultural park because it is a very general atmosphere in Korean society."
Hailey I,같이 걷거나 사진찍고 야간에도 운영하는 곳이 많아 커피한잔 하거나 분식 간단히 먹으며 데이트 하기 좋은곳 입니다. 특히 밤에 더 이뻐요,4,139,"It is a good place to walk or take pictures together, and have a cup of coffee or have a snack at night. Especially at night."
lkimsoyeonl,낮에는 내부 전시회 구경하고 여러 식당이 있어 다양한 식사 가능 하고 밤에는 정원 야경 및 동대문 쇼핑 관광이 가능합니다,5,139,"During the day, you can enjoy an exhibition and various restaurants. At night, you can enjoy the night view of the garden and Dongdaemun shopping tour."
