u_id,review,u_rate,p_id,review_en
ung_222,"ㅇ엄청 넓엇고 밑에서 골라서. 위에 식당에서 먹는건데, 그냥 수산물 잇는데 옆에서 자리 깔고 먹고싶엇어요 분위기도 그렇고 ㅠㅠ",4,1465,"It was very wide and I picked it from the bottom. I was eating at the restaurant above, and I just wanted to sit next to the seafood. And the atmosphere too."
Qjr,수산물을 구입하기 위해 갔었는데 다른 식재료들도 너무 신선하고 저렴해서 장보기 좋았습니다~ 좋은 식재료를 구입하려면 가락시장으로 가세요,4,1465,I went to buy seafood and other ingredients were so fresh and cheap that it was good to shop.~ Go to Garak Market to buy good ingredients
최은빈,아주 예전에 가보고 오랜만에 갔는데 많이 깔끔해지고 좋아졌더라구요. 우정돌산이라는 곳에서 대게랑 회 조금 먹었는데 사장님이 서비스도 잘해주시고 아주 배부르고 맛잇게 먹고왔어요~,5,1465,"It's been a long time since I've been there, but it's gotten a lot cleaner and better. We ate some snow crabs and sashimi at a place called Ujung Dolsan. The boss served us well and we ate a lot of delicious food."
트윅,가락시장 10년넘어 방문. 동료들 총 8명이가서 이것저것 맛있게 먹었다. 호객해위가 다소 부담되지만 재미있게 생각하기로~ 동남아 관광객 생각보다 많아서 놀람. 매운탕 포함 약 30만원 들었네요~,4,1465,"Visit Garak Market for over 10 years. A total of 8 colleagues went and ate this and that deliciously. It's a bit of a burden to be called out, but let's have fun~ Surprised to see more tourists from Southeast Asia than I thought. It cost about 300,000 won including spicy fish stew."
real_lamu,"인어교주해적단 사이트 혹은 app을 통해 수산시장 방문 전 시세, 평점, 리뷰 확인 가능하며, 사전 유선 예약도 가능합니다. 상차림 비용은 매운탕을 먹지 않을 경우 인 당 5,000원을 부가합니다. 리모델링으로 시설 자체가 과거에 비해 많이 깨끗해졌습니다.",5,1465,"You can check the price, rating, and review before visiting the fish market through the Mermaid Band website or app, and make a reservation by wire in advance. The table setting costs 5,000 won per person if you don't eat spicy fish stew. The remodeling made the facility itself much cleaner than in the past."
Moon89,"노량진보다 깨끗하고 싱싱한 가락시장 온달수산 회 싱싱하고 가성비 최고, 모듬회 5만원짜리 3명이서 먹다가 남음",4,1465,"Ondal Fisheries sashimi fresh and cost-effective at Garak Market, which is cleaner and fresher than Noryangjin, and leftover after eating it with three people who are worth 50,000 won for assorted sashimi."
kjhdark81,"시장이라고 해서 꼭 장을 보려고만 가는게 아니라.. 고기 해산물등을 구매하여 먹을수 있다. 특히 해산물관련하여, 식사를 할경우 방문한다면 추천하고 싶다.",4,1465,"I don't just go grocery shopping just because it's a market. You can buy meat, seafood, etc. Especially regarding seafood, I would like to recommend it if I visit there."
Jiyeon S,건물 새로 짓고 깔끔해졌어요. 고기나 회 저렴히 먹고싶을때 아래서 사서 위로 올라가서 자리세만 내고 먹으면 싸게 먹을 수 있어요,4,1465,"The building has been rebuilt and cleaned up. If you want to eat meat or sashimi cheaply, you can buy it from below and go up and pay the rent."
지영 김,예전에는 조금 지저분해서 잘 안가게 되었는데 요즘은 깔끔하고 주차도 편리해서 자주 갑니다 과일도 좋고 수산물도 좋고 가격도 저렴하고 신선해요,4,1465,"In the past, I didn't go often because it was a little messy, but these days, I go there often because it's clean and convenient to park. I like fruits, seafood, and it's cheap."
유이717,"지하주차장까지 완벽히 준비되어 있고, 예전보다 깔끔해졌습니다. 채소와 과일을 저렴하게 살 수 있고, 수산시장도 마음에 듭니다. 2층에 다농마트는 식자재를 저렴하게 판매하고 있어 이용하기 편합니다. 10월 까지는 1000원 주차할인권을 줍니다. 할인권으로 2시간 무료주차 가능합니다.",5,1465,"The underground parking lot is perfectly prepared, and it's cleaner than before. You can buy vegetables and fruits cheaply, and I like the fish market. On the second floor, Danong Mart sells food materials at a low price, so it's easy to use. We give you a 1,000 won parking discount until October. You can park free of charge for 2 hours with a discount ticket."
vstellav,사람이 많아 주말에 가면 주차할곳이 만만지않지만 물건도 싸고 질이 동네 마트보다 좋습니다. 회센터나 과일 축산물 시장중 일부가 신규로 건축된 판매동 등으로 옮기면서 훨씬 싸졌습니다. 다만 회센터는 아직도 호객행위가 심해서 짜증납니다,4,1465,"There are a lot of people, so if you go to a parking lot on weekends, it's cheap and the quality is better than the local mart. It was much cheaper as some of the fish centers and fruit livestock markets moved to newly built sales buildings. But the center is still annoyed by the heavy solicitation."
은댕잇,김장철에 재료 사러 가기도 하고 회가 먹고싶을때 가는 곳입니다. 종류가 많게 다 모여있는 편이다 보니 쇼핑하기가 편하지만 교통은 조금 불편할 수 있다는게 단점이지요,4,1465,"I go to buy some ingredients during the kimchi-making season and go there when I want to eat raw fish. It's easy to shop because there are many kinds, but the disadvantage is that traffic can be a little inconvenient."
밍키멍멍,저녁이나 새벽에는 도매와 경매로 정신없지만 낮시간에는 소매상분들이 저렴하게 판매하셔서 자주갑니다 야채나 채소들구입하기 좋구요 특히 생선이나 회구입하기 좋아요 주차도 편리하고 주차비는 1000원입니다 외국인친구가 한번 함께 갔는대 로컬시장이라고 좋아하더라구요,5,1465,"In the evening or early morning, wholesale and auction is hectic, but during the day, retailers sell them cheaply, so they often go. It's good to buy vegetables or vegetables. It's especially good for buying fish or hoe. Parking is convenient and the parking fee is 1,000 won. I heard that a foreign friend went with me once. He liked it because it was a local market."
드래거,"자주 가는 시장입니다만, 여전히 주차도 불편하고, 값이 마트에 비해 우월하게 저렴하지는 않습니다. 하지만 신선도는 좋습니다.",2,1465,"It's a popular market, but parking is still inconvenient, and the price is not superior to that of a mart. But freshness is good."
다님,일단 지저분합니다. 생선이나 고기 파는 쪽은 특히 더 냄새 역겨울 정도일때 있습니다. 도로도 인도도 가게도. 붐빌때나 명절 때 차가지고가면 운전 잘 못하시는 분들은 정신 없을 겁니다. 하지만 이런 불편을 감수하고서도 좋은 식자재가 구석구석에 있습니다. 과일은 항상 실패했기 때문에 추천 못하겠지만 해산물 정말 싱싱하고 야채도 잘 고르면 싼 가격에 좋은 물건 살 수 있습니다. 워낙 넓어서 장바구니 들고 입구 까지 와서 대중교통으로 집에 가기에는 무리가 있을 것 같습니다. 평일에는 주차하기 그리,4,1465,"It's messy. Fish and meat are sold especially when the smell is more disgusting. Roads, sidewalks, shops. If you wear it when it's crowded or during holidays, you'll be out of your mind if you can't drive well. But at the expense of this inconvenience, good food supplies are everywhere. I can't recommend fruits because they always fail, but seafood is very fresh and if you choose vegetables well, you can buy good things at a cheap price. It's so wide that I think it's too much to take a shopping cart to the entrance and go home by public transportation. Parking on weekdays."
cute1122,가락시장에 과일을 사러 갔어요. 시장은 크구요. 도매취급을 하기 때문에 조금 사시는 분보다 대량으로 사시는 분에게 적합합니다.,4,1465,I went to the Garak Market to buy some fruit. The market is big. It's more suitable for those who buy in bulk than those who buy in small quantities because it's wholesale.
nathalie87Seoul,"노량진보다 덜 복잡하고 간단하게 데이트 겸 구경하기 좋아요. 해산물 바로 사면 회떠주거나 게, 새우 쪄주는 집이 바로 있습니다.",3,1465,"It's less complicated than Noryangjin, and it's easy to go on a date and look around. If you buy seafood right away, there is a restaurant that serves raw fish or steamed crabs and shrimps."
묘롱이,"대부분도매로 사야 싸서 자주가지는 않지만 싱싱한 해산물, 야채를 살수 있어요. 회나 조개, 대하는 1층에서 구입후 2층에 조리하는곳이 있어 바로 먹을수있어요.",4,1465,"You can buy fresh seafood and vegetables even though you don't go there often because most of them are bought wholesale. You can eat raw fish, clams, and daeha on the 1st floor and on the 2nd floor."
Toni Z,"해산물, 말린 음식, 쇠고기 및 김치 섹션을 방문했습니다. 다른 종류의 껍질을 시험해 보았습니다. 조개는 신선했습니다. 생선은 평균 이상이었습니다. 전복은 특히 신선하지 않았습니다. 쇠고기는 좋았습니다. 우리는 해산물 가게 옆 지하실에있는 식당에 소개되었습니다. 서비스는 괜찮 았습니다. 근처에는 큰 용기에 다양한 종류의 소스와 향신료가 들어있는 도매 슈퍼마켓이있었습니다. 가격이 싸다. 가게 전체를 다시 가져올 수 있으면 좋겠다. :)",4,1465,"We visited the seafood, dried food, beef and kimchi section. I tested different kinds of shells. The clam was fresh. The fish was above average. The abalone wasn't particularly fresh. The beef was good. We were introduced to the restaurant in the basement next to the seafood store. The service was fine. Nearby, there was a wholesale supermarket with various kinds of sauces and spices in a large container. The price is cheap. I wish I could bring the whole store back. :)"
MissHK2009,"가장 가까운 지하철역 (가락 시장)과 도보 거리가 필요합니다.이 역은 시내 중심가가 아닌 곳 (종로구 역에서 50 분 거리)에 있습니다. 우리는이 해산물 시장에 도달하기 전에 일부 야외 도매 야채 및 과일 시장을 거쳐야합니다. 그러나 도보는 가치가 있습니다. 우리는 왕게, 가리비, 조개, 전복 등을 포함하는 신선한 해산물을 사고, 흥정했다. 그들은 우리에게 무료로 더 약간의 해산 식품을 줄만큼 충분히 친절했다. 생선의 해산물은 우리가 구입했지만 식당 내부의 상층에있는 1 층의 시장에서",4,1465,"I need the nearest subway station and walking distance.This station is not downtown (50 minutes from Jongno-gu Station). We have to go through some outdoor wholesale vegetable and fruit markets before we reach this seafood market. But walking is worth it. We bought, haggled, fresh seafood including king crabs, scallops, shellfish, abalone, etc. They were kind enough to give us some more seafood for free. We bought the seafood from the fish, but it's on the first floor of the market on the upper floor inside the restaurant."
Roland S,"발견, 즐기고 가락 fishmarket의 신선도를 맛보십시오; 살아있는 복어에서 말린 비행 물고기에 이르기까지 거의 모든 유형의 바다 음식을 볼 수 있습니다. 솔직한 시내 중심 (종로) 또는 강남에서의 여행을 깨끗하고 바쁘게 즐기십시오. 가락 시장 역까지 오렌지 메트로 라인 3 번으로 갈 수있는 가장 쉬운 곳입니다. 동봉 된 u는 고기와 채소 시장도 찾을 수 있습니다 :)",5,1465,"Discover, enjoy and taste the freshness of the fishmarket; you can see almost any type of sea food, from live blowfish to dried flying fish. Enjoy your honest city centre (Jongro) or Gangnam trip clean and busy. This is the easiest place to get to Garak Market Station on Orange Metro Line 3. Enclosed u can also find meat and vegetable markets :)"
travelholic99,우리는 토요일에 점심 먹으러 거기에 갔다. 관광객보다 많은 지역 주민이있었습니다. 우리는 처음에 1 층의 젖은 시장에서 신선한 해산물을 구입했습니다. 그런 다음 우리는 2 층에 가서 우리를 위해 해산물을 요리 할 식당을 갖기 위해갔습니다. 가격은 합리적이고 합리적인 가격. 우리는 노량진 어시장에 비해 매우 깨끗하고 관광지가 적기 때문에이 젖은 시장을 좋아합니다. 유일한 문제는 그 위치였다. 명동에서 조금 떨어져 있습니다.,4,1465,We went there for lunch on Saturday. There were more locals than tourists. We first bought fresh seafood at the wet market on the first floor. Then we went to the second floor to have a restaurant to cook seafood for us. Price is reasonable and reasonable. We like this wet market because it is very clean and has fewer tourist attractions than Noryangjin Fish Market. The only problem was the position. It's a little far from Myeongdong.
Alan A,"걷기 1. 호텔로부터의 5 km 's는 처음에 과일 시장에 도착했다. 그리고 조금 더 그 다음 우리는 마른 음식 시장에 갔다, 신선하고 지저분 해. 그 다음 물고기 시장은 약 15 분 동안 걸었고, 약간의 물고기와 조용한 껍질을 벗기 게되었던 근육 등을 구입했다. 물고기 조각 및 / 또는 신선한. 당신은 이것들을 구입하고 위층으로 가서 요리 할 수 있습니다. 외부보다 상대적으로 저렴하며 구입하기 전에 물고기를 볼 수 있습니다. 우리는 약 5에 도착했다. 월요일 오후 15시에 비교적",5,1465,"Walking 1. The 5 km 's' from the hotel first arrived at the fruit market. And then we went to the dry food market, fresh and dirty. The fish market then walked for about 15 minutes, buying some fish and muscles that had been stripped of quiet shells. Piece of fish and /or fresh. You can buy these and go upstairs and cook. It's relatively cheaper than outside and you can see fish before you buy them. We arrived at about five. Relatively at 15 p.m. on Monday."
Shelby A,남편과 나는 가락 시장 가까이에있는 AirBNB에 머무르고 있었고 그래서 우리는 그것을 확인하기로 결정했다. 우리는 아무것도 사지 않았지만 일하는 사람들은 당신이 뭔가를 사기 위해 정말로 혼잡했습니다. 매우 농담이 아닌 방식으로 농산물을 팔려고하지 않고는 주위를 둘러 보지 못할 수도 있습니다. 언어 장벽이 너무 강해서 친구를 데리고 나와 함께 번역하면 도움이 될 것입니다.,3,1465,"My husband and I were staying at AirBNB, near the Garak market, so we decided to check it out. We didn't buy anything, but the people who worked were really crowded for you to buy something. You may not be able to look around without trying to sell your produce in a very non-joking way. The language barrier is so strong that it will be helpful to bring a friend and translate with me."
Yusihn,서울에는 세 곳의 해산물 시장이 있습니다. 가락 시장은 강 남쪽의 도심에서 멀리 떨어져 있습니다. 이것은 지하철의 길을 따라있는 Common Ground를 방문한 후 식사 옵션으로 선택되었습니다. Noryangjin Fisheries Wholesale Market이 가장 유명한 시장이기는하지만 일부 온라인 조사를 해보니 관광객을위한 특별 가격에 대해서는 많은 피드백이 부정적이며 사기에 대한보고도 있습니다. 가락 시장 (Garak Market)에는 해산물 1kg 당 가격이 나와있는 공식 웹,4,1465,"There are three seafood markets in Seoul. Garak Market is far from the city center south of the river. It was chosen as a meal option after visiting Common Ground along the subway road. Although Noryangjin Fischeries Wholesale Market is the most famous market, some online surveys show negative feedback on special prices for tourists and reports of fraud. The Garak Market is an official Web site with a price per kilogram of seafood."
MamaT23,"호텔에서 가장 한국에서. 이 가는 수 있습니다. . . . . 복잡한 통해 가서 일할 의향이 있습니다. 없음, 관광객 같은 생각하지 않았지만 나는 이해할 수 있다. 이 수산 시장이 지역, 돈을 벌기 위해 오피스에선 찾고 있습니다. 그래서 현금 가져다가 놀라운 신선한 해산물을 드세요. 가격 대비 가격 흥정을 그 후 위층에 있는 그들은 단순 작업 그냥 식사를 조리 방법을 알고 레스토랑. . 나는 회의 밤에 가장 놀라운 한국 표 바로 내 옆에 앉아 축복을 받았습니다. 밤에 나타났다 큰 3시간",5,1465,"In Korea, at the hotel. I can go there. . . . . . I'm willing to go and work through complexity. None, I didn't think like a tourist, but I can understand. The fish market is looking for the local, money-making office. So take cash and eat amazing fresh seafood. After the price-to-price bargain, they simply worked upstairs and knew how to cook a meal at a restaurant. I was blessed sitting right next to me on the most amazing Korean ticket on the night of the meeting. appeared at night. Big three hours."
Quack H,나와 나와 친구는 Garak 시장에 갔다. 그러나 우리가 관광객과 매점 사이에서 오해 때문에 실망을 피하고 있었기 때문에 우리는 거기에서 식사를하지 않았다.,3,1465,Me and my friend went to Garak market. But we didn't eat there because we were avoiding disappointment because of misunderstanding between tourists and the snack bar.
EddieChe,"현지 해산물 시장. 해산물 사고 식당 가져올 수 있습니다, 그들은 요리 요금을 원하는 대로 조리합니다.",4,1465,"The local seafood market. You can bring a seafood restaurant, they cook as much as they want."
