u_id,review,u_rate,p_id,review_en
237minjip,친구의 추천으로 방문했습니다. 세계의 신문들을 모아놓은 곳이었고 한국의 신문도 읽을 수 있었습니다.,4,475,I visited on the recommendation of my friend. It was a collection of newspapers from all over the world and I could read Korean newspapers.
Kiwoong Jung,독특하고 현대적인 건물로 색다름을 느끼실수 있습니다. 매우 아름다움을 자랑하는 건물입니다.,4,475,You can feel different because it is a unique and modern building. It is a very beautiful building.
Edeline_LC,"어떤 프로모션을 통해서 싸게 둘러볼 수 있는 기회가 있었습니다. 전체적으로 둘러보며, 미디어에 대한 인식을 다시금 하게 되었고.. 잘 정리되어있다는 느낌을 받았습니다. 기회가 있다면 한번쯤 들러볼 만한 곳이라고 생각합니다. 위치도 몰 area 근처라 접근성이 좋습니다.",5,475,"I had a chance to look around cheaply through a promotion. I looked around the whole thing, and I realized again about the media. I felt that it was well organized. If I have a chance, I think it's a good place to visit. The location is also close to Mall area, so it's accessible."
lapeeni,"꽤 비싼 비용을 자랑합니다만, 전시물들은 나름대로 목적이 있으며, 그 목적에 매우 충실합니다. 동선 역시 잘 짜여져 있습니다만, 역시나 비용에 비해서는 약간 아쉬운 편입니다.",4,475,"It's quite expensive, but the exhibits have their own purpose and are very faithful to that purpose. The movements are also well-organized, but it's a bit disappointing compared to the cost."
hannah_banana312,그냥 믿을 수가 없어요 - 매우 잘 되어 있었어요. 어떤 전시회에선 휴지가 필요했어요! 100% 추천합니다!,5,475,I just can't believe it - it was very well done. Some exhibitions needed toilet paper! 100% recommended!
Bill P,"훌륭한 건축물이지만 박물관 디자인이 좋지 않습니다. 라디오에서, 죽은 공기는 좋지 않습니다. 인쇄 할 때 많은 공백이 좋지 않습니다. 여기에 너무 많은 공간이 낭비되었습니다. 버지니아에서 이전 버전을 보았을 때 나는 놀랐습니다. 전 기자이자 전쟁 기자이자 십자군 수사관 인 기자로서, 첫 번째 수정안의 기념비는 존스 홉킨스에게 구조를 폐쇄하고 포기하기 전에 필수적인 순례였습니다. 하이테크에 의존하고 더 많은 아이템을 표시 할 수있는 제한된 공간에 실망했습니다.",4,475,"It's a great building, but the design of the museum is not good. On the radio, dead air is not good. Not many spaces are good for printing. Too much space has been wasted here. I was surprised when I saw the previous version in Virginia. As a former journalist, war journalist and crusader investigator, the first amendment's monument was an essential pilgrimage for Johns Hopkins before shutting down and abandoning the rescue. I'm disappointed in the limited space where I can rely on high-tech and display more items."
Mike J,Ok 첫 번째 수정안은 건물 측면에 석재로되어 있습니다. 직원들은 매우 친절합니다. 펜실베니아 애비뉴 (Pennsylvania Avenue) 아래의 국회 의사당 건물을 잘 볼 수있는 전망대가 있습니다. 박물관은 언론의 자유와 미국에서의 출판물과 그 영향에 관한 문제를 다룹니다. Jon Stewart가 데일리 쇼를 위해 앉은 책상과 세계 무역 센터 타워 중 하나의 꼭대기에서 라디오 안테나가있었습니다. 분명히 약간 구부러져 보입니다. 풀리 처 상 수상 사진을 전시하는 전시회도있었습니다. 이것들은,5,475,Ok The first amendment is made of stone on the side of the building. The employees are very kind. There's a good view of the Capitol building down Pennsylvania Avenue. The museum deals with issues of freedom of speech and publications in the United States and their impact. Jon Stewart had a desk for the Daily Show and a radio antenna at the top of one of the World Trade Center towers. It obviously looks a little crooked. There was also an exhibition displaying pictures of Pulley's winning the award. These are
Pilotpc12,"항상 내가 좋아하는 박물관은 없었지만 더 많은 첨단 기술을 사용하면 사람이 적어 보입니다. 많은 기념품, 전시회 등이 있었지만 이제는 모든 비디오 기반입니다.",4,475,"There was always no museum that I liked, but using more advanced technology, it looks like there are fewer people. There were many souvenirs, exhibitions, etc., but now it's all video-based."
Win Barber,이 박물관은 2019 년 12 월 31 일에 영구적으로 문을 닫았습니다. 소유자는 유지 관리 비용을 감당할 수 없었습니다. 그리고 그들은 이웃의 다른 모든 무료 박물관과 경쟁 할 수 없었습니다.,5,475,"The museum was closed permanently on December 31, 2019. The owner could not afford the maintenance costs. And they couldn't compete with all the other free museums in the neighborhood."
LaurieB980,우리는 Newseum을 방문하여 그들이 최근에 문을 닫기 전에 둘러 볼 수있어서 기뻤습니다. 나는 80 년대 초반 독일에서 5 년 동안 살았던 후 몇 년 전에 내려온 동서 벽의 일부를 보면서 즐겼으며 Checkpoint Charlie를 통해 동독과 베를린을 방문했습니다. 큰 변화! 우리 지역 신문을 포함하여 큰 벽에 게시 된 모든 신문은 최근 역사에서 어느 날부터 볼 수있어 흥미로 웠습니다. 우리는 그것이 잘 된 박물관이라고 생각했습니다!,4,475,"We were happy to visit Newseum and look around before they were recently closed. After living in Germany for 5 years in the early 80s, I enjoyed watching parts of the East-West Wall that came down a few years ago and visited East Germany and Berlin through Checkpoint Charlie. Big change! All the newspapers on the big wall, including our local newspapers, have been interesting to see from one day in recent history. We thought it was a good museum!"
