u_id,review,u_rate,p_id,review_en
Relax825963,수산시장 생생한 생물 수산물들이 거래되는 수산시장 뭐 이것저것 보고 바로 그자리에서 먹을 수 있다. 크게 강매는 안하고 신선한 경험이 될 듯 다만... 가격이 너무 비싸 무슨 자리세를...그리 받으시는지 단순히 구경만 하는걸 추천드림.. 넘비싸...,4,1437,"You can eat it right there after seeing this and that in the fish market where vivid biological and marine products are traded. It's not a big deal, it's a fresh experience, but... It's too expensive to pay for a seat.I'd like to recommend you to just look around and see if that's what you're getting. It's too much..."
anixmana,그래도 서울에서 해산물 다양하게 먹기 좋은 곳아닐까요? 예약하고 가서 제철 생선 원없이 먹고 왔습니다. 주말에 많이 붐비기는 하지만 실패가 없어 좋습니다,4,1437,"But isn't it a good place to eat various seafood in Seoul? I made a reservation and ate a lot of seasonal fish. It's very crowded on weekends, but there's no failure, so it's"
YJ Lee,"서울에서 해산물을 저렴하게 맛볼 수 있는 곳! 포장을 해서 집이나 숙소에 가지고 와서 먹으면 많이 저렴하지만 2층에 있는 식당을 가면 인당으로 상차림 가격이 꽤 많이 붙는다. 나는 새우구이와 낙지를 먹었는데, 배보다 배꼽이 더 컸었다 ㅜ 하지만 집에서 해 먹기엔 번거로우니, 싸게 산 만큼 상차림에 투자했다고 생각하면 먹을만 하다.",4,1437,"A place where you can enjoy seafood cheaply in Seoul! It's very cheap to pack and bring it to your house or hotel, but if you go to a restaurant on the second floor, the table is quite expensive per person per person. I ate grilled shrimp and octopus, which were bigger than pears ᅮ But it's cumbersome to cook at home, so it's worth the thought that I invested in table setting as much as I bought it cheaply."
kwon,전 형제상회 단골인데 친구가 회보다 게를 먹고 싶어해서 게 두마리 쪄먹었어요. 킹크랩 왜그렇게 비싼거죠. 2킬로에 거의 16만원 줬어요. 쩝... 새우랑 대게 2킬로짜리 한마리는 8많원이었는데.... 각각 다른 집이었거든요. 왠지 사기 당한 기분. 어쨌거나 충남식당 가서 맛나게 잘 먹긴 했어요. 다리 남겨서 넘 아까운...,4,1437,"I'm a regular member of the Brotherhood, and my friend wanted to eat crabs over sashimi, so I steamed two crabs. Why is King Crab so expensive? I paid almost 160,000 won for two kilos. Shrimp and a 2-kilo crab were 8 times more expensive. They were all different houses. a certain feeling of fraud Anyway, I went to Chong Nam restaurant and ate it deliciously. It's such a waste to leave your legs behind."
송의석,회를 먹으러 노량진 수산시장에 갔었다. 다양한 어패류가 살아있는 채로 전시되어 신선할 것이라는 생각이 들었다. 바닥에 물기가 많아 걸을 때는 조심해야 한다. 생각보다 싸지는 않았지만 전통 시장만의 활동적인 감성을 느낄 수 있다.,4,1437,"I went to Noryangjin Fish Market to eat sashimi. It occurred to me that various fish and shellfish were displayed alive and would be fresh. You have to be careful when walking because there is a lot of water on the floor. Although it wasn't as cheap as I thought, I can feel the active emotion of traditional markets."
woohaegyung,"부산 자갈치 회센터, 포항 회센터 등등 여러 곳 가봤지만 이곳은 최악중에 최악. 고객을 돈으로만 보는 곳. 구매 확정을 하지도 않았는데도 고기의 머리를 갈라버리는 곳. 서비스 최악 맛도 최악 더 주는척하면서 냉장고에서 고기꺼내다 걸리고 개판이네요~ 관리좀해야할듯 .",1,1437,"I've been to Jagalchi Hoe Center in Busan, Pohang Hoe Center, etc., but this place is the worst among the worst. A place where customers are only seen as money. A place where you split the meat's head even though you haven't confirmed your purchase. Even the worst taste of the service is the worst, pretending to give me more, but it's a mess when you get caught taking meat out of the refrigerator. You need to take care of it."
Young Woo Kim,"노량진 수산시장에서는 자칫 하면 바가지를 쓸 수도 있다. 좀 기다리더라도 검증된 집에서 회를 뜨는 것이 좋고, 담배를 피는 사람은 5층 횟집으로 가면 되고, 랍스터나 대게를 곁들이면 코스요리처럼 즐길 수 있다. 성게알이나 초밥 등도 구매가 가능하다.",5,1437,"In Noryangjin Fish Market, you can easily get ripped off. Even if you wait a little longer, it's better to prepare sashimi at a proven house, and if you smoke, you can go to a sushi restaurant on the fifth floor and enjoy it like a course meal with lobsters or snow crabs. Sea urchin roe and sushi are also available."
Young Choi,"미국에서 고국방문중 들린곳, 12만원의 수산물의(광어 1-대, 낙지-3 싱싱하지않음, 해삼-3) 가격은 그렇다 치더라도 버젓이 호객행위를 하는곳에서는 사지알고 신고하라는 문귀가 있는데도 여전히 호객행위를하고 5층으로 올라간 식당에서는 야채와 매운탕 그리고 6병의술과 2병의 음료수 가격이 10만원상당? 해도해도 너무한것 아닙니까? 두번다시는 가지않겠노라고 다짐합니다. 그리고 많은 좌석이 비어있는데도 비어있는 테이블에 올려놓은 물건치워달라고... 절대로 가시지말라고 강추합니다. 시내 일반횟집에서",1,1437,"In the U.S., the price of 120,000 won of marine products (e.g. flatfish 1-dae, octopus-3 not fresh, sea cucumber-3) in the U.S.A. is not the case, but in the restaurant, where people are still soliciting food, vegetables, spicy soup, and six bottles of alcohol and two bottles of soda are still worth more than 100,000 won? Isn't that too much? I promise I won't go again. And they want me to take away the stuff I put on the empty table even though many seats are empty. I strongly urge you not to leave. at a regular sushi restaurant downtown"
hojung S,"남자 셋, 여자 둘, 15만원어치 회 먹고 매운탕 못먹은 정도. 가성비는 매우 좋네요. 사진의 두 배의 양이 나옵니다. 아래에서 사고 위 식당에 올라가서 먹었어요. 만족!",4,1437,"Three men and two women ate 150,000 won worth of sashimi and couldn't eat spicy fish stew. The cost-effectiveness is very good. It comes out twice as much as the picture. I went up to the restaurant above the accident and ate it. Satisfied!"
Seungsoo P,싱싱한 수산물을 맛있게 먹을 수 있는 수산시장입니다. 신시장이 깔끔하게 정돈되어서 위생적으로 변화되었습니다 호객행위가 이전보다 많이 줄어서 부담없는 쇼핑이 가능합니다,5,1437,"This is a fish market where you can enjoy fresh seafood. The new market has been neatly organized and hygienic. The number of solicitation activities has decreased more than before, so shopping without any burden is possible."
