u_id,review,u_rate,p_id,review_en
"NASIN, 김나신","과거 유명했던 사이비 종교 보천교의 본당인 '십일전'을 인수해 개조한 절입니다. 덕분에 규모 하나만큼은 국내 최대 목조건물 중 하나. 다만, 사시사철 연등이 걸려있어 건물 전체의 웅장함을 느끼기에는 늘 부족하다는 생각이 들어요.",4,106,"This temple was remodeled after taking over '10 days ago' which was the main building of the cult Bocheongyo, which was established in the past. Thanks to this, one of the largest wooden buildings in Korea is one of the largest. However, I always think that it is not enough to feel the grandeur of the whole building because the lanterns are hung all year round."
짱짱짱,종교가 없어도 가끔 마음이 복잡할때는 절이나 교회에 방문할 것을 추천한다. 조계사는 다양한 행사도 많이하고 차분하게 마음을 추스릴 수 있는 곳이다. 좋은 마음으로 소원을 기원하기에 좋다. 한시간 미만으로 방문하면 좋겠다.,3,106,"Even if you don't have a religion, I recommend you to visit a temple or church sometimes when you feel complicated. Jogyesa Temple is a place where you can calm down and hold many events. It's good to wish with a good heart. I'd like to visit for less than an hour."
Jiyoun,이맘때 항상 방문합니다. 국하축제하고 절자체도 너무이뿌고 접근성도 좋아서 올해는 국화분재가있어 아버지가 흥미로워하셨어요 매번하지만 위치도바뀌고 전시도 조금씩 바껴서 너무 좋아요 국화빵도팔고 좀 이색적이지만 좋았어요^^,4,106,"I always visit at this time of year. This year, my father was interested in chrysanthemum bonsai because it was so accessible to the chrysanthemum festival. It's great that the location has been changed and the exhibition has been changed little by little. They sell chrysanthemum bread. It's a bit unusual, but it's good.^^"
bluejay3786,"조계사는 대한불교 조계종의 총본산으로 봉은사, 길상사와 함께 서울의 대표 불교 사찰입니다. 그 중요성과는 달리 절의 규모는 작은 편이지만 조계종 측에서 장기적으로 조계사 성역화 사업을 진행하고 있어 점차 절의 규모는 커질 것으로 예상됩니다. 대웅전 내의 아미타여래상, 석가여래상, 약사여래상 앞에 앉아 잠시 명상을 해보시길 권합니다. 대웅전 뒷편의 현대적인 건물 지하엔 불교박물관이 있으니 꼭 방문하시기 바랍니다.",4,106,"Jogyesa Temple is the headquarters of the Jogye Order of Korean Buddhism, and is a representative Buddhist temple in Seoul along with Bongeunsa Temple and Gilsangsa Temple. Unlike its importance, the size of the temple is small, but the size of the temple is expected to grow as the Jogye Order is carrying out a project to communize the temple over the long term. Sit in front of Amitabha Buddha, Sakyamuni Buddha, and Yaksa Buddha in Daeungjeon Hall and meditate for a while. There is a Buddhist museum in the basement of the modern building behind Daeungjeon Hall, so please visit it."
Kylie Park,종로갔다가 들르기 좋은 곳. 불상이 생각보다 크고 위엄있어서 놀랐다. 다만 그 외에 시설이 많지 않은 작은 절이다. 한번쯤 가볼만한 곳,3,106,"A good place to stop by Jongro. I was surprised that the Buddha statue was bigger and more dignified than I thought. However, it is a small temple that does not have many other facilities. a place worth a visit"
ahirity,규모가 매우 큰 절 중 하나입니다. 종로구 중심가에 위치한 절로 부처님 오신 날 혹은 외국인 손님이 왔을 때 방문하기 좋습니다.,3,106,It is one of the largest temples. It's good to visit on the day of Buddha's arrival at the temple in central Jongno-gu or when a foreign guest comes.
유이717,"인사동 바로 옆에 있는 조계종 대표 절입니다.. 도심에 한적하게 불교문화를 느낄 수 있는 곳이라, 가면 마음이 편안해 지고 고즈넉해서 좋습니다.",5,106,"This is the Jogye Order's representative temple right next to Insadong. It is a place where you can feel the Buddhist culture quietly in the city center, so it makes you feel comfortable and calm."
194ren,종로 한가운데에 위치에서 접근성이 가장 좋은 곳이 아닌가 생각된다. 특히 부처님 오신날쯤에는 연등과 꽃이 예쁘게 꾸며져 있어 너무 좋다.,4,106,"I think it is the most accessible place in the middle of Jongno. Especially on Buddha's birthday, the lotus lanterns and flowers are beautifully decorated."
starrr m,반드시 들러야 하는 곳은 아니짐나 그래도 들르면 좋을 것 같습니다. 볼 거리 많은 종로에서 조계사에 들르면 참 좋을 것 같단 생각이 듭니다.,4,106,"It's not a must-visit place, but I think it'll be good to stop by. I think it would be nice to stop by Jogyesa Temple in Jongno, where there are many things to see."
Yellow_Windmill,"종로1가에 위치해서, 인사동, 경복궁을 돌아볼때 함께 들러 구경하기 좋은 장소입니다. 도심 한복판에 불교 사찰이 있어서 외국 친구들에게도 추천하는 장소입니다.",4,106,"Located in Jongno 1-ga, it is a good place to visit when you look around Insadong and Gyeongbokgung Palace. There is a Buddhist temple in the middle of the city, so I recommend it to my foreign friends."
KIM Gyunghee,"서울 구시가지를 관광할 때, 오래된 사찰을 보려면 이 곳을 가세요. 종로, 인사동하고 연계되어 있어서 패키지로 묶어 보기에 좋습니다.",4,106,"When touring the old part of Seoul, go here to see the old temple. It's connected to Jongno and Insadong, so it's good to combine them into a package."
Jiyoun,여름엔 연꽃으로 예쁜곳인데 이번엔 국화더라구요 특히 여기 백송을 좋아하는데 여전히 잘있더라구요 예뿌게 꾸며놓아 잘 즐기다 왔어요,4,106,"It's a pretty place with lotus flowers in summer, but this time it's chrysanthemum. I especially like white pine mushrooms here, but they're still doing well. I had a lot of fun decorating."
Wander823667,"청계천, 종로 모두 겹치는 바로 이 곳, 조계사에 들렸습니다. 어렸을 때부터 불교에 관심이 있었지만 이름만 들었지 이번에 처음 방문해봤어요. 불교인이라면 꼭 한 번 방문해보시기 바랍니다. 새로운 경험이였어요.",5,106,"I visited this place, Jogyesa Temple, which overlaps Cheonggyecheon Stream and Jongno. I've been interested in Buddhism since I was young, but I've only heard his name, but I've never visited him If you are a Buddhist, please visit. It was a new experience."
Joon K,인사동에 숨어있는 절입니다. 거기에 들어가보면 또 다른 세계가 나오는거 같네요. 서울에서 이렇게 절이 이쁘게 꾸며진 곳은 몇 없는거같아요.,5,106,"This temple is hidden in Insadong. If you go in there, you'll find another world. I don't think there are many places in Seoul where temples are so pretty."
