review,u_id,u_rate,p_id,review_en
국내인들도 한번 가볼만 하다. 국내인들도 그냥 가볼만 하다. 경복궁 한바퀴 돌고 사진찍고 나오면 있는 곳인데 그러면서 한번 들르면 된다. 나에겐 딱히 의미가 있진 않다.,Paul.S.H.Ch,3,3,"It is worth a visit to Koreans. It's worth a visit, too, for Koreans. If you take a picture after going around Gyeongbokgung Palace, you can stop by. It doesn't mean much to me."
"부모님과 방문하면 좋아요 나이드신 부모님과 방문하면 옛 생각에 입가에 미소가 절로 어머 이것봐, 옛날엔 이랬지 하시며 말씀이 많아지시구요 손자 손녀들과 함께 보러오신 분들도 보기 좋아보이더라구요. 예전 시대를 배경으로 타임머신 타고간듯 즐거운 시간 가능합니다",이미사용중,5,3,"It's good to visit with your parents. When you visit with your old parents, you always think, ""Oh my gosh, this used to be the way it used to be"" and talk a lot. Those of you who came to see me with your grandchildren also looked good. It's like riding a time machine against the backdrop of the old times."
아이들과 꼭 가봐야하는 곳 아이들과 방학때나 주말에 꼭 한번은 가 보는 곳입니다 .도심속에 있어서 편리한 대중교통으로 아이들에게 교육적인 곳을 데리고 갈 수 있는것이 좋아요,쭈닌민이승이,5,3,It is a place where I must go with my children at least once during vacation or on weekends.It's good to take children to an educational place with convenient public transportation because you're in the city center.
"경복궁이 덥다면 여기는 시원하다 외국인 데리고 경복궁을 방문하는데 날씨나 환경으로 인해서 경복궁을 관람할 수 없는 환경이라고 한다면 여기만큼 좋은곳은 없다. 무료로 입장이 가능한 곳이며 각 나라의 언어별로 설명을 들을 수 있고, 굳이 설명이 아니더라도 눈으로 둘러보기 충분한 가치를 가지고 있다 전체적으로 둘러보는데 걸리는 시간은 짧으면 20분 길게 잡으면 1시간 정도 걸린다",맥주헌터,5,3,"If Gyeongbokgung Palace is hot, it is cool here. If you can't visit Gyeongbokgung Palace due to the weather or environment, there is no better place than here. Admission is free of charge, and you can hear explanations in each language of each country, and even if it is not explained, it is worth looking around with your eyes. It takes as little as 20 minutes to look around as a whole, and about an hour to make it longer."
"국립 민속 박물관 경복궁 안에 위치한 국립 민속 박물관, 어린이들 역사 공부도 할겸 겸사겸사 가본 곳이다. 건물이 웅장해서 사진 찍는 사람들이 많았다.",194ren,3,3,"The National Folk Museum of Korea, located inside Gyeongbokgung Palace, the National Folk Museum of Korea, has been there to study the history of children. The building was magnificent and there were many people taking pictures."
국립 민속 박물관 이곳은 국립 고궁 박물관 과 마찬가지로 경복궁 내에 자리해 있으며 외부에서도 출입이 가능하다 또한 입장료는 없다. 이곳은 고궁 박물관에 비한다면 사실 별로 볼것은 없다고 느껴지는 곳이며 전시 물품 조차도 적은 편이다. 하지만 그만큼 시간이 많이 소요되지는 않으니 경복궁에 왔다면 같이 방문해보길 바란다. 금요일에는 9시까지 연장 영업 한다.,한기 문,3,3,"The National Folk Museum of Korea, like the National Palace Museum, is located inside Gyeongbokgung Palace and is accessible from outside, and there is no admission fee. Compared to the ancient palace museum, there is not much to see here, and there are few exhibits. However, it does not take that much time, so if you come to Gyeongbokgung Palace, please visit with me. We're open until nine on Friday."
베리 굿 대부분의 박물관은 좋다 민속 박물관은 생긴지 얼마 안되너 시설도 깨끗하고 다양한 전시회도 해서 좋다 아이와 자주와도 좋을듯 하다,대성 정,5,3,"Berry Good Most museums are good because the Folk Museum is newly established, so it is good to have clean facilities and various exhibitions. It is good to come often with a child."
"무료로 구경하기 좋은거 같아요. 특별히 확끌리는 장면은 없지만, 오밀조밀하게 한국에 정서 문화를 잘 녹여낸거같아요. 외국인 친구들을 데리고 구경하기 좋은 곳입니다.",Joon K,4,3,"I think it's good to watch for free. There is no particularly compelling scene, but it seems to have melted the emotional culture of Korea in detail. It's a good place to look around with foreign friends."
"기념품점 추천 경복궁을 간 김에 들린 민속 박물관인데, 내부 전시물도 좋았지만, 예상외의 아기자기하고 다양한 물건을 파는 기념품점도 좋았다.",PINKSHOW01,4,3,"It was a folk museum that I stopped by while I was at Gyeongbokgung Palace recommended by the souvenir shop, and the interior exhibits were good, but the souvenir shop selling a variety of items that were unexpectedly cute and diverse was also good."
"딱히 볼 건 없었어요 현대미술관에 들렀다가 바로 앞에 있기도 하고 입장료도 따로 없어서 들렀는데, 그닥 볼 만한 건 없었네요. 바닥이 모래였던 것도 그렇게 좋진 않았구요. 시대가 변한만큼 전통의 모습을 유지하면서도 조금 더 깔끔하고 현대적으로 꾸미는 것도 좋을 것 같아요. 궁이 아니라 박물관이니까요.",보성 박,3,3,"There wasn't much to see. I stopped by the Museum of Modern Art, and it was right in front of me and there was no entrance fee, so I stopped by, but there was nothing to see. It wasn't so good that the floor was sand. As times have changed, I think it would be good to keep the traditional appearance and decorate it more neatly and modernly. It's not a palace, it's a museum."
