u_id,review,u_rate,p_id,review_en
mimi,앤틱을 좋아한다면 소품부터 가구까지 다양하게 이것저것 쇼핑하기좋아요~ 저는 개인적으로 그닥...가격도신뢰가지않고... 구경만했네요!,3,687,"If you like Antics, it's good to shop for various things from props to furniture. Personally, I don't really...The price is not reliable... It's just a sight!"
강한여자,화려한 엔틱 가구들이 눈길을 사로잡는 매력적인 거리입니다.단지 예쁘다고만 하기에 부족한 멋스러운 가구들이 가득한 샵들이 줄지어 있어서 구경하는것만으로도 시간가는줄 모를 정도입니다 고가의 가구도 있지만 다양한 소품과 인테리어 용품들도 있어 가격대는 다양한 것 같아요.,4,687,"It's an attractive street with colorful antique furniture.There's a line of shops full of cool furniture that's not enough just to say that it's pretty, so just looking around makes me lose track of time. There are expensive furniture, but there are various props and interior items, so I think the price range is various."
Gooreum,"궁전에나 있을 것 같은 화려하고 예쁜 가구들, 찻잔과 예쁜 소품들 덕에 눈이 호강하는 곳이에요. 몇군데 좋아하는 가게가 있어서 이번에도 찾아갔는데, 새로 들어온 빈티지 소품들이 하나하나 다 예뻐서 구경하는 즐거움이 있습니다. 처음 찾아가더라도, 빈티지 소품들 구경하시면서 즐겁게 다닐 수 있는 곳이에요. 빈티지 자수 액자를 구매해왔는데, 오래된 영화에 나올 것 같은 사랑스러운 분위기에 반했어요. 프랑스에서 왔다는 자수 거울도 있었는데 생각보다 비싸서 못사온 것이 아쉽네요.",4,687,"It's a place where you can enjoy fancy and pretty furniture, teacups, and pretty props like in a palace. I visited some of my favorite stores again this time, and each of the new vintage props is so beautiful that I enjoy looking around. Even if it's your first visit, it's a place where you can enjoy looking at vintage items. I bought a vintage embroidery frame, and I fell in love with the lovely atmosphere that seems to be in an old movie. There was an embroidery mirror from France, but it's a shame I couldn't buy it because it was more expensive than I thought."
dobraya,예쁜 가구들이 있는 샵들이 양쪽 거리에 줄지어 늘어서 있어서 구경하기 좋습니다. 가격대는 다양한 것 같아요.,4,687,"Shops with pretty furniture lined up on both sides of the street, so it's nice to see. I think the price range is various."
123SDF,대대적인 리노베이션으로 걷고싶은거리가 되어 좋다 가구나 소품도 구경하는재미가 쏠쏠하지만 가격대가 너무 비쌈. 기본적으로 백이나 천만원대가 넘어가며 가게 주인들도 가구 가격 물어보면 어차피 사지도 않을텐데 귀찮게 말걸어 이런마인드가 깔려있음. 그래서 바깥에서 구경하시길 권함 안에 들어가면 불청객 대우 받을확률 100% 한국 서비스업의 한계이이게 그냥 거려러니 해야함,4,687,"It's fun to see furniture and props, but the price range is too high. Basically, it costs more than 1 million won or 10 million won, and store owners won't buy it anyway if they ask for the price of furniture. So, if you go in there, you should just go around and see the limit of the Korean service industry, which is 100% likely to be treated as an uninvited guest."
kris,"앤틱가구와 그릇등 인테리어용품이 많습니다. 높은 가격대에 판매되고 있는 탓에 선뜻 매장에 들어가게 되지 않고, 윈도우쇼핑을 하게 되는데요... 1년에 한번 초여름에 열리는 앤틱가구 벼룩시장이 열리는 시기에 가시면 도로에 좌판을 내고, 가게 문도 개방해서 더욱 볼거리가 풍성합니다.",4,687,"There are many interior items such as antique furniture and bowls. Because it is sold at a high price, it does not go into the store and does window shopping. If you go to Antik Furniture Flea Market, which is held once a year in early summer, you will find more attractions by putting up a seat on the road and opening the store door."
Traveling Foodie,일부러 버스를 한정거 정도 지나친 후에 이태원 뒷쪽에서부터 슬슬 걸어서 이태원으로 향합니다. 아주 독특하다고는 할 수 없지만 특히 한가한 일요일 오전정도에 가면 사람들도 많지 않고 이것저것 구경하기 좋습니다.,4,687,"After passing the bus limit on purpose, I slowly walk from the back of Itaewon to Itaewon. I can't say it's very unique, but especially on a Sunday morning when it's free, there aren't many people and it's good to look around."
say895,이태원역에서 내려서 해밀튼호텔 반대방향으로 걸어가다보면 앤틱가구 상점들이 나와요~ 가게마다 다른 제품을 구비하고 있어서 구경하는 재미가 있었습니다.,4,687,"If you get off at Itaewon Station and walk in the opposite direction of Hamilton Hotel, you will find Antik Furniture stores. Each store has different products, so it was fun to watch."
Jihye L,보지못한 엔틱가구 볼수 있는 곳입니다. 보광고 가는 길목에 엔틱가구가게들이 많이 보입니다. 엑틱가구 인지라 생각하기에 조금 비싼편이라고 생각합니다만 구격하기엔 정말 좋은 곳입니다.,4,687,"It's a place where you can see the antique furniture that you haven't seen. You can see a lot of antique furniture stores on the way to Bo-gwang High School. I think it's a bit expensive to think of as an ecstatic furniture, but it's a really good place to beat."
존화이트,이곳 가구거리는 없는게 없는 필요한 가구용품들이 즐비해있는 상점들이 많은곳입니다 ㅎ 자주 지나가보앗지만 세련된 물건 아님 고풍스러운 물건 등등 이쁜 물건들이 많은거 같아요 ㅎ 찜해둔게 있는데 생각해보고 구입해야겟네요 ㅎㅎ,4,687,"There are a lot of shops here full of furniture items that have everything in store. I've been passing by often, but I think there are a lot of pretty items such as sophisticated or antique items. I have something on my mind and I should think about it before buying it. Haha"
D_C_Exp_Traveler,"아시안 골동품을 찾고 있다면 이곳에 가지 마세요. 이 거리는 골동품점으로 가득 차 있지만, 주로 미군 부대 근처 가족들로부터""서양식""(미국과 영국) 물건들이 전부입니다. 한국식 또는 중국식 골동품은 없어요.",2,687,"0If you're looking for Asian antiques, don't go here.This street is filled with antique shops, but it's mostly Western American and British goods from families near U.S. military units.There are no Korean or Chinese antiques."
Mei Y,"골동품 풍부. 충분히 열심히 보면 길은 찾을 수 없습니다. 전체 거리에는 골동품 가게가 줄 지어 있으며 레스토랑, 카페, 클럽이있는 메인 스트리트에서 도보로 2 분 거리입니다.",5,687,"An abundance of antiques. If you look hard enough, you can't find a way. The entire street is lined with antique shops and a two-minute walk from Main Street, where restaurants, cafes and clubs are located."
MikeyBoy1951,나는 그들의 10 월 동안 이태원에서이 거리에 부딪 혔다. 골동품 주 거리에 약 상품을 보여주는 약 50 명의 상인이 있었다. 나는 그 다음날 가게를 걸어가는 오후를 보낸다. 한국인들이 골동품을 어떻게 보는지 매우 친절하고 매우 흥미 롭습니다.,5,687,I bumped into this street in Itaewon for their October. There were about 50 merchants showing drug products on the main street of antiques. I spend the next afternoon walking down the store. How Koreans view antiques is very kind and very interesting.
Donal O Neill,"우리는 출장 때문에 테이블과 의자를 계획하지 않은 가게 이지만 맛도 좋고 오래된 물건 이 좋아요. 오래된 곳이 있기 때문에 광대 같은 인상 이지만 가격이 ㄴ가, 사랑스러운 수신 한 각 하드 판매, 심지어 물이 한 곳에 있어요. 해밀턴 호텔 에서 아래로 내려가는 길. 수 있는 오래된 물건 과 같은 경우 입니다. 하고 찾아보기",4,687,"We didn't plan tables and chairs because of our business trip, but we like the taste and the old stuff. It's a clown-like impression because there's an old place, but the price is no less, each hard-selling, even water is in one place. Down the road from Hamilton Hotel. It's like an old thing that can be done. To browse with"
TheTalamia,이 거리는 이태원의 메인 스트리트에 인접 해있어 찾기 쉽고 둘러 볼 수있는 기이 한 사랑스러운 지역입니다. 대부분의 골동품은 서부에서 유래 한 것이지만 나라의 과거를 고려할 때 완전한 의미를 갖습니다. 외국 병사들이 이곳에 주둔했습니다.,4,687,"This street is adjacent to Main Street in Itaewon, so it's a lovely and easy-to-find area to look around. Most antiques come from the West, but they have full meaning considering the country's past. Foreign soldiers are stationed here."
Prinster A,당신이 골동품 정말 오래된 물건에 있다면이 곳은 2 ~ 3 번 출구의 역에서 멀지 않은 곳에 있습니다. 가구 보석과 같은 정말 멋진 골동품으로 가득합니다 고대와 골동품은 확실히 확인하십시오 비싸지 만 사진 찍을만한 가치가있을 수 있습니다.,4,687,"If you're in a really old antique, it's not far from the station at exits 2 through 3. It's full of really cool antiques like furniture jewelry. Make sure you check ancient and antiques. It's expensive, but it can be worth taking a picture."
annabananakjp,이 곳은 서울의 앤틱 허브. 모든 종류의 골동품 을 팔 에서 빈티지 가방을 기록. 집에 가져갈 수 있는 경우 구입. 의 조각들이 꽤 무거운 가구 들 때문이다.,4,687,This place is Antique Hub in Seoul. record vintage bags for all kinds of antiques Buy if you can take it home. It's because pieces of are quite heavy furniture.
Ranko,"방지할 수 있습니다. 않는 수 많은 오래된 물건에 판매하기 위한 일반적인 거리를 표시합니다. 또한, 그러한 2 집 만 있었습니다. 나는 할 수 있습니다 (6시) 에 간 적이 있다.",1,687,"You can prevent it. Displays the typical distance for sale to a large number of old items. Also, there were only those two houses. I've been there at six."
KathleenandRob,"내 강아지. 우리는 매일 밤에 걸어다녔다. 이곳은 빈민가에, 오래된 골동품 상점들이 사랑스러운 거리이지만 양쪽 모두. 대부분의 사람들이 구입한 군인 아리마를 안내가 없어, 여행 시 다음 해당 판매 되었다. 아름다운 것들이 있고, 한국어로 된 것들 이지만 정말. 한 블록 떨어져 있어서 메인 스트리트의 시작 iteawan 쉽습니다. 또한 모퉁이를 돌면 바로 로데오 거리 이고 한국인 또 다른 귀여운 곳은 재해 복구 및 현지인 들 먹을 수 있다.",4,687,"My dog. We walked around every night. This is the slum, the old antique shops are lovely streets, but on both sides. The soldier Arima, which most people bought, was not guided, so it was sold next on the trip. There are beautiful things, and they are in Korean, but really. It's a block away, so it's easy to get started on Main Street. Also, around the corner, it is Rodeo Street and another cute place for Koreans is disaster recovery and local people can eat."
Sanna_25,"아, 이 완벽한 곳인 외국인을 선물 하고 좋은 식사 이다. 저는 숨길 수, 이 곳은 가장 cheepest, 이태원은 본격적인 선물을 선택할 수 있지만",5,687,"Ah, this perfect place, foreigners, is a good meal. I can't hide it, this is the best place, Itaewon can choose a full-fledged gift."
Antoine P,이 방법을 제외하고 여행... 꽤 많은 섬에 빈민가. 가 보거나 구매가 일부 거리는 무서운.,1,687,"Except this way, travel... a slum on quite a number of islands Scary to go or buy in part of it."
