review,u_id,u_rate,p_id,review_en
북촌전망대 찾기가 조금 힘들 수도 있는데 올라가면 북촌의 한옥집들이 한 눈에 보여 좋습니다. 서울 시내에 아직 이런 곳이 있구나 하는 생각도 들고... 대신 사람이 많아 정신이 없어요.,Roah_CA,3,66,"It may be hard to find Bukchon Observatory, but if you go up, you can see the hanok houses in Bukchon at a glance. I think there is still a place like this in downtown Seoul... But it's hectic because there are so many people."
북촌 전경을 한눈에 볼수있어요 북촌 한옥마을을 돌다 보면 전망대 이정표를 볼수 있습니다. 그다지 높지 않아서 올라갈만 합니다. 올라가면 북촌과 삼청동 일대가 한눈에 들어와서 좋아요,123minyy,5,66,"You can see the whole view of Bukchon at a glance. If you look around Bukchon Hanok Village, you can see the observatory signpost. It's not that high, so it's worth climbing. If you go up, you can see Bukchon and Samcheong-dong at a glance."
"북촌 한옥마을 전망대입니다ㅣ. 북촌 한옥마을 밀집구역을 한눈에 볼수 있는 곳이에요. 너무나 아름다운 한국, 서울의 한옥마을이라니.. 전통적임, 고즈넉함. 한옥의 아름다운 선. 꼭 방문해보세요.",vlogg,5,66,"This is Bukchon Hanok Village Observatory. You can see the dense area of Bukchon Hanok Village at a glance. Hanok Village in Seoul is so beautiful in Korea. Traditional, quiet. the beautiful lines of a hanok Please make sure to visit."
"서울에 왔다면 북촌 한옥마을 꼭 가야죠. 한옥으로 지어진 골목골목을 다니면서 한옥의 특유 냄새도 맡고, 사람 사는 것도 기웃기웃 거리면서 볼수 있어요. 인포메이션에서 지도를 받아 구경한다면.. 좀 더 편하게 구경할 수 있어요. 추천 코스로는 백인제 가옥 꼭 가보세요. 설명도 들을 수 있다면.. 더 좋은데요. 거기서 설명 듣고 나와서 한옥을 다시 보면.. 좀 더 재미있는것을 발견할수 있을꺼예요.",nekoyang h,5,66,"If you came to Seoul, you should go to Bukchon Hanok Village. You can smell the unique smell of Hanok while walking around the alley built of Hanok, and you can also see people living there. If you take a map from the information and look around... You can enjoy it more comfortably. For the recommended course, make sure to visit a white house. If I could get an explanation... It's better. After hearing the explanation there, if you look back at the Hanok... You'll find something more interesting."
"한옥 기와집이 너무 예뻐요. 한국인인 제가 봐도 한옥 마을은 너무 독특하고 예쁜데, 외국인들이 보면 참 신기할것 같아요. 전망대에서 내려다보이는 마을은 티비에서도 종종 봐와서 직접 눈으로 확인하는 재미가 쏠쏠하네요.... 가을같이 선선할때는 데이트 코스로도 아주 좋을것 같아요.",쉬링,4,66,"The tile-roofed house of Hanok is so beautiful. As a Korean, Hanok Village is very unique and pretty, but it would be interesting for foreigners to see it. The village you can see from the observatory is often seen on TV, so it's fun to see it with your own eyes. When it's cool like autumn, I think it'll be good for a date course."
좋은 브레이크 짧은 가파른 산책 후 아름답고 진정 할 곳. 약간의 시간 초과를 권장합니다.,oded g,4,66,Good brake. A beautiful and soothing place after a short steep walk. A slight timeout is recommended.
"특별한 것을 갖춘 전용 발코니 당신이 장소를 찾아 3 층을 걸을 때, 당신은 당신에게 주스 또는 차를 제공하는 나이든 여자가 인사를합니다. 입구는 3000 KWR입니다. 글쎄, 그만한 가치가 있습니까? 발코니에서 멋진 전망을 감상 할 수 있으며 원하는만큼 앉아 휴식을 취할 수 있습니다. 그리고 결국 3000 KWR은 돈이 거의 없습니다. 그래서 나는 갈 것을 권장합니다.",MarcDfromF,5,66,"A dedicated balcony with something special When you walk on the third floor looking for a place, you greet an old woman who provides you with juice or tea. The entrance is 3000 KWR. Well, is it worth it? Enjoy stunning views on the balcony and relax as much as you like. And after all, 3000 KWRs have little money. So I recommend you to go."
"가정 사업? 나는 ""전망대""표지판을 따라 가다가 북촌 옥상 전망을 감상 할 수있는 개방형 발코니가있는 복합 건물의 최상층에있는 누군가의 아파트입니다. 좋은 계획-전통적인 전망대가 아닙니다. 3000 원이면 커피, 차 또는 오렌지 주스를 한잔 마시고 즐길 수있는 한 오랫동안 앉아있을 수 있습니다. 그것이 화려하거나 유익한 것은 아니지만 열과 군중에서 조금 벗어나는 것은 멋진 일이었습니다. 마을을 보는 좋은 방법이었습니다.",Dawn S,3,66,"0Home business is someone's apartment on the top floor of a complex building with an open balcony where you can enjoy the view of the rooftop of Bukchon while following the prospect board.It's not a good traditional observatory.For 3,000 won, you can sit for as long as you can enjoy a cup of coffee tea or orange juice.It wasn't fancy or informative, but it was wonderful to get a little out of the heat and the crowd.It was a good way to see the village."
탁 트인 전망을 갖춘 주거용 아파트 지상에서는 볼 수없는 한옥을 잘 볼 수 있습니다. 3000 원을 잘 보냈 으면 오렌지 주스 한 잔을 마시 게됩니다.,Dora C,4,66,"You can see Hanok on the ground of a residential apartment with an open view. If you send 3000 won well, you will have a glass of orange juice."
"누구도 ""전망대""에서 기대하지 않습니다. 내가 이것을 ""전망대""표지판을 따라갈 것으로 예상했던 것이 아니라고 말하면 열린 발코니가있는 아파트는 행콕 마을을 산책하고 나서 쉬기 좋은 곳입니다. 작은 오렌지 오렌지 주스로 최소 3000 원. 욕실을 사용할 수도 있습니다. 다시 기본 사항입니다.",Sondra W,3,66,"0No one expects it from the observatory.If I say I didn't expect to follow this on the prospect board, an apartment with an open balcony is a good place to rest after a walk through the town of Hancock.Small orange orange juice for at least 3,000 won.You can also use the bathroom.This is the default again."
"오도 된 북촌 한옥 마을의 전통 가옥은 언덕길을 따라 지어졌습니다. 산책로를 암시하는 표지판과지도가 있습니다. 그 중 하나가 ""북촌 관측소""입니다. 나는 표시 관이나 플랫폼을 기대하면서 표지판을 따라 갔다. 대부분의 Tripadvisors 언급했듯이, 이것은 상단에 볼 수있는 카페로 작동하는 단지 개인 아파트입니다. 나는 길을 따라 비슷한 견해가 있기 때문에 들어가는 것을 괴롭히지 않았다. 그 대신에 한옥의 건축을 즐기기 위해 이리로 오세요.",LG_Kay,3,66,"0Traditional houses in the misguided Bukchon Hanok Village were built along the hillside.There are signs and maps suggesting the trail.One of them is the Bukchon Observatory.I followed the sign in anticipation of a display tube or platform.As most Tripadvisers have mentioned, this is just a private apartment that operates as a cafe on the top.I didn't bother to go in because there were similar views along the road.Instead, come here to enjoy the construction of Hanok."
