review,u_id,u_rate,p_id,review_en
한번쯤 볼만한 난타공연 외국인들에게도 많이 알려진 공연인만큼 대사 없는 넌버벌 형식으로 진행됨 대사대신 소리나 다양한 액션을 보여주며 이야기가 진행되는데 유머요소도있고 굉장히 웃고 즐기면서 볼 수 있었음,Han,4,503,"As it is well known to foreigners, Nanta performance is held in a non-verbal format without lines. Instead of lines or various actions, the story is carried out, and there are humorous elements and we can enjoy it."
"가족 모두가 즐길 수 있는 공연이었어요! 미국에서 친지 방문차 한국에 왔다가 지인의 추천으로 공연을 보게 되었습니다. 17살, 13살 아이들이 공연을 보고, 무척이나 좋아했습니다. 특히 공연 중 직접 무대 위에서 참여할 수 있는 기회를 갖게되어 오랜동안 기억될 추억도 간직하게 되었구요.언어를 초월하여, 외국인들도 이해하고 함께할 수 있는 인상적인 공연이었습니다.미국 콜로라도에서.",Rockies2013,5,503,"It was a performance that everyone could enjoy! I came to Korea to visit my relatives in the U.S. and saw a performance on the recommendation of an acquaintance. The 17-year-old and 13-year-old children were very happy to see the performance. In particular, I had the opportunity to participate on stage during the performance, so I was able to cherish the memories that I would remember for a long time.Beyond language, it was an impressive performance for foreigners to understand and join.In Colorado, USA."
스트레스 해소 가능한 독특한 공연 식기 및 음식재료를 이용한 타악 뮤지컬입니다. 대사가 거의 없어서 언어의 장벽을 극복할 수 있어서 외국인과도 동행에 무리없어보입니다..,thomas06091,4,503,"It is a percussion musical that uses unique performance tableware and food materials that can relieve stress. There are few lines, so I can overcome the language barrier, so I think I can accompany foreigners."
외국인 친구가 한국 놀러온다면 반드시 와야할 필수코스~~ 외국인 친구가 한국에 놀러온다면 반드시 와야하는 필수코스이구요~~제 중국인 여친도 엄청 맘에 들어했어여~~,병인 배,4,503,It is a must-visit course for foreign friends to visit Korea. It is a must-visit course for foreign friends to come to Korea.~My Chinese girlfriend loved it too~~~~
회사티켓으로 관람 회사에서 티켓이 저렴하게 나와서 관람했는데요 2층이라 잘 안 보일까봐 걱정했지만 아주 잘 관람했어요 다만 2층에 쳐진줄이 관람하는데 방해가 됐지만 필요했으니 쳐놨겠죠 공연내용은 너무 좋았어요 기대이상으로 재밌었어요 왜 전용관이 생기고 해외 공연을 다니는지 이해함,수수 김,5,503,"I watched it because the ticket was cheap at the viewing company. I was worried that you wouldn't be able to see it because it was on the second floor, but I enjoyed it. But the line on the second floor got in the way of the viewing, but it was necessary. The performance was so good. It was more fun than I expected. I understand why there is a private theater and going abroad to perform."
너무 재밌고 멋있는 공연!! 기대안하고 갔는데 생각 이상의 재미와 즐거움을 주는 공연이었어요! 특히 여자분이 끝까지 웃으면서 최선을 다해 공연하는 모습이 너무 멋있어서 계속 여자분에게만 눈길이 갔어요!!,지민박2017,5,503,"It's so much fun and awesome! I didn't expect it, but it was more fun and enjoyable than I thought! Especially, it was so cool to see a woman do her best while smiling until the end, so I kept looking at her!!"
"난타 색다른 경험이었고, 출연진의 개성과 열정이 좋았슴! 또한번 다시 경험해볼 예정임! 집이 용인이라서 시간이 걸려서 주말에만 가능함.",해리아빠,5,503,"It was a unique experience, and the cast's personality and passion were good! I will experience it again! It takes time because my house is Yongin, so it's only available on weekends."
재밌어요 이야기만 많이들었는데 직접보니 재밌네요 홍대 오랜만에 오니 좋네요! 친구 가족 다 와도 괜찮은거같아요!,순현 홍,4,503,It's fun. I've only heard a lot of stories. It's fun to see them in person. It's nice to be back in Hongdae after a I think it's okay for all of my friends and family to come!
코미디와 전통의 필견 하이브리드 한국 문화 북소리의 전통 리듬과 화려한 비언어적 코미디 공연으로 채워진 멋진 쇼! 모든 행위에 관객을 대대적으로 통합! 서울을 처음 방문 할 때 꼭보십시오!,Global61866110983,5,503,Comedy and Traditional Pil-dog Hybrid A wonderful show filled with traditional rhythms and colorful nonverbal comedy performances of Korean culture drumming! Extensive integration of audiences into every act! Make sure to see it when you visit Seoul for the first time!
홍대 난타 쇼 멋진 쇼. 모든 것이 시간과 좋은 위치에있었습니다. 공연자와 청중의 참여는 재미있었습니다! 제 조언은 더 나은 무대 각도를 갖기 위해 앞쪽에서 4-5 열 정도의 좌석을 확보하는 것입니다.,Hedy Y,5,503,Hongdae Nanta Show. Nice show. Everything was in a good position and time. The performers and audience participation was fun! My advice is to get 4-5 rows of seats from the front to get a better stage angle.
"난타 쇼는 위대하다 NANTA 쇼는 서울에서 꼭 봐야 할 엔터테인먼트입니다. 놓치지 말고, 매우 즐겁게, 안전 벨트를 고정하고, 긴장을 풀고, 재미 있고, 웃으십시오! 우리는 쇼, 시간 비행을 정말로 즐기며 언어 장벽없이 이해할 수 있습니다!",H R,5,503,"The Nanta show is great. The NANTA show is a must-see entertainment in Seoul. Don't miss it, very pleasant, fasten your seat belt, relax, have fun, and laugh! We can really enjoy shows, time flights and understand without language barriers!"
"뛰어난 성능! 우리가 홍대 극장 근처에 머물렀을 때 (매우 인기있는 명동이 아닌) 오후 8시에 Nanta 쇼를 잡기로 결정했습니다. 우리는 온라인으로 티켓을 예약하고 무대 옆에서 꽤 좋은 좌석을 가진 2 번째로 비싼 비싼 S 구역 티켓을 구입했습니다. 이 쇼는 90 분 분량의 놀라운 타악기 세트, 코미디 스케치 및 청중의 상호 작용입니다. 그것이 독특한 라이브 공연이기 때문에 그것이 어떤 종류의 쇼인지 정확하게 설명하기는 어렵지만, 나는 즐거운 밤과 오락을 위해 100 % 추천 할 것입니다. 한국어에 대한",KKgirl93,5,503,"Excellent performance! When we stayed near the Hongdae Theater, we decided to catch the Nanta show at 8 p.m. (not very popular Myeongdong). We booked tickets online and bought tickets for the second most expensive S section with pretty good seats next to the stage. The show features a stunning 90-minute percussion set, comedy sketches and audience interaction. It's hard to explain exactly what kind of show it is because it's a unique live performance, but I'll recommend it 100 percent for fun nights and entertainment. About Korean"
"훌륭한 ***** 우리는 오후 8시에 시작된 저녁 쇼에 갔는데 정말 훌륭했습니다. 서울에서 가장 좋은 점 중 하나입니다. 우리는 모두에게 갈 것을 권할 것이지만, 티켓을 미리 예약하도록하십시오. 즐겨.",CarolineShaw87,5,503,"Great ***** We went to the dinner show that started at 8 p.m. and it was great. It is one of the best things about Seoul. We'll advise everyone to go, but book your ticket in advance. Enjoy."
"최고의 쇼 everrrrr !!! 쇼에 대한 좋은 리뷰를 많이 읽었지만 처음에는 상당히 회의적이었습니다. 나는 그것이 우스꽝 스러울 것이고 당신이 TV에서 보게 될 것이라고 생각하고있었습니다. 그러나 이것은 제가 본 가장 재미있는 것입니다. 사실 저는 69 세의 엄마가 그처럼 긴 시간 동안 웃는 모습을 본 적이 없었으며, 아내는 모든 웃음에서 약간 두통으로 말 그대로 눈물을 흘 렸습니다. 우리는 에너지가 넘치고, 매우 숙련되고, 재능있는 파란 팀에 의해 수행 된 경기장을 가지고 있습니다. 너무 많은 것을 나누고 싶지는 않지만",Vincent C,5,503,"The best show everrrrrrr!! I read a lot of good reviews about the show, but at first I was quite skeptical. I was thinking it would be ridiculous and you would see it on TV. But this is the funniest thing I've ever seen. In fact, I've never seen a 69-year-old mother smile for such a long time, and she literally shed tears from every laugh to a slight headache. We have a stadium filled with energy, very skilled, and talented blue teams. I don't want to share too much."
여분의 시간과 돈이 있다면 아마 쇼에 대한 많은 긍정적 인 리뷰와 열광으로 인해 우리는 높은 기대치를 보였습니다. 의심 할 여지없이 에너지가 풍부하고 배우들이 매력적 이었지만 줄거리를 잡는 것이 어려웠습니다. 한국어가 사용됨에 따라 더 잘 이해하고 따라 가기 위해 번역을하는 것이 좋았을 것입니다. 우리가 할인 된 표를 얻은 좋은 점은 2 인 기준으로 USD 56입니다. 당신이 여분의 돈을 가지고 있다면 그렇지 않으면 그것을 놓치지 마십시오. 우리는 날으는 칼이 야채를 잘게 자르기 만하는 것을 보지 못했습니다.,Christine L,3,503,"If we had extra time and money, we probably had high expectations because of a lot of positive reviews and enthusiasm for the show. It was undoubtedly full of energy and the actors were attractive, but it was difficult to get the plot. With the use of Korean, it would have been better to translate to better understand and follow. The good thing that we got discounted tickets is USD 56 based on 2 people. If you have extra money or don't miss it. We didn't see a flying knife worth cutting vegetables."
"놀라운 쇼 6 명의 그룹과 함께 갔다. 이 쇼는 훌륭하고 영어로 친숙했습니다. 쇼의 대부분은 언어 적 언어가 많지 않지만 이야기를 잘 전달하기 위해 몸짓 언어, 춤, 북소리가 많이 사용되었습니다. 쇼는 매우 대화식이며 재미 있습니다. 서울과 홍대 지역 관광객에게 추천. 명동 근처의 난타 극장도 좋다고 생각합니다.",Toby W,5,503,"I went with a group of six amazing shows. The show was great and familiar with English. Most of the shows don't have a lot of verbal language, but body language, dance, and drumming were used to communicate the story well. The show is very interactive and fun. Recommended for tourists in Seoul and Hongdae. I think Nanta Theater near Myeong-dong is also good."
