review,u_id,u_rate,p_id,review_en
대한제국과 조선왕실의례 대한제국과 조선왕실의례에 대해 잘 전시했어요. 특히 조선왕실의례 전시가 흥미로웠는데 왕의 장례절차에 대해 영상으로 보여준 것이 특히 더 좋았습니다.,H L,4,709,"The Korean Empire, Joseon Royal Ritual, and Joseon Royal Rituals were exhibited well. Especially, the exhibition of Joseon Royal Family Rituals was interesting, and it was especially good to show the king's funeral procedure on video."
"FEEL CHOSUN DYNASTY ERA. 경복궁 서쪽 끝에 위치한 국립고궁박물관은 조선시대 왕들의 의복, 생활상, 유물 등이 전시되어 있어 가족끼리 나들이 하기 좋으면 외국인들이 우리의 역사를 한 번에 느낄 수 있는 좋은 장소 입니다. 조선의 마지막왕 고종이 타던 자동차도 있어요.",Gino Gin,5,709,"FEEL CHOSUN DYNASTY ERA. Located at the western end of Gyeongbokgung Palace, the National Palace Museum of Korea displays the clothes, living conditions, and relics of kings of the Joseon Dynasty, making it a great place for foreigners to feel our history at once if it is good for families to go out together. There is also a car that King Gojong, the last king of Joseon, rode."
고궁 박물관 경복궁에 옆에 같이 있는 박물관이다. 옛 궁의 모습을 살펴볼 수 있는 내용들의 전시를 하고 있다. 옛 한국의 모습에 관심이 많은 사람이면 가보면 좋을 것 같다.,ye0ngjus,4,709,"Palace Museum is a museum next to Gyeongbokgung Palace. The exhibition displays the contents of the old palace. If you're interested in the way Korea used to be, you'd better go."
"여름에 놀러가기 딱 좋은 곳 에어컨 빵빵해서 여름에 놀러가기 딱 좋아요. 날씨 좀 괜찮으면 궁 둘러봐도 되는데, 이런 계절엔 비추입니다. 지하철로 가세요. 주차장에서 박물관까지 멀고, 역에서 가는게 더 나아요.",따스뚜스,4,709,"It's a perfect place to go in the summer because of the AC. If the weather is nice, you can look around the palace, but it's not recommended in this season. Go by subway. It's far from the parking lot to the museum, and it's better to go from the station."
"국립 고궁 박물관 경복궁안에 위치한 조선시대의 왕과 신하들의 생활상이나 의복, 관리들의 업무 등 조선시대 대한 유물들을 전시한 박물관이다. 이곳이 생각보다 전시해 놓은것이 많아서 전부 둘러보는데 약 2시간 정도 소요되었다. 개인적으로 경복궁과 함께 관람을 하면 좋을 것같고 조선시대 부터 대한제국 시절까지의 시대에 따른 법도,과거시험,조정의 행사 등 여러부분들을 세세히 전시해 놔서 매우 뜻깊은 방문이었다.",한기 문,5,709,"Located inside Gyeongbokgung Palace, the National Palace Museum of Korea, it displays artifacts from the Joseon Dynasty, including the lifestyle, clothing, and work of officials of the Joseon Dynasty. It took about two hours to look around because there were many exhibits here than I thought. Personally, it would be nice to visit Gyeongbokgung Palace together. It was a very meaningful visit because it displayed various details such as the laws, past tests, and coordination events that followed the Joseon Dynasty to the Korean Empire."
언제 가도 좋은 서울 처음 여행 오는 여행자에게도 좋은 공간이지만 서울시민에게도 고궁박물관은 좋은 공간이 되어준다. 조용하고 사색에 잠길 수 있다.,아이언맨66,5,709,"It is a good place for travelers who come to Seoul for the first time, but the Palace Museum is also a good place for Seoulites. It can be quiet and contemplative."
"방문기 이곳은 경복궁역 에 가까운 곳에 있으며, 경복궁 입구 옆편에 있습니다. 조선왕조의 역사와 유물을 전시합니다.",봉기 문,4,709,This is located near Gyeongbokgung Station and next to the entrance of Gyeongbokgung Palace. It displays the history and relics of the Joseon Dynasty.
"문화재 보기 좋은 곳 한국의 문화재가 궁금하다면 한번 구경하기 좋은 곳 같아요, 인사동이랑도 가깝구요 추천 합니다.",Bora Y,4,709,"It's a good place to see cultural assets. If you're curious about Korean cultural assets, it's a good place to look around. It's close to Insadong and I recommend it."
왕의 생활에 대해 공부할 수 있습니다. 왕실의 유품과 생활 등을 배울 수 있는 곳입니다. 생각보다 규모도 크고 전시물도 알차게 구성되어 있습니다. 아이들 수업도 많이 하는데 눈높이에 맞는 설명을 해주셔서 아이가 어려워하지 않고 재미있어 합니다.,GE Kim,5,709,"You can study about the life of a king. It is a place where you can learn royal relics and life. It's bigger than I thought and the exhibits are well-organized. I have a lot of children's classes, but they give me explanations that fit my eye level, so the child is not having a hard time but having fun."
다양한 실습을 할 수 있는 장소 아이들과 인장 만드는 수업 참가를 위해 방문 했습니다. 예전에 사요하던 어차도 볼수 있고 엄청난 규모의 과거 조선 왕실에서 사용하던 유물을 볼 수 있습니다. 별도 입장료도 없으니 경복궁 방문 했을때 방문 추천 합니다.,Hanjjang,5,709,"I visited to participate in a class with children who can practice various kinds of practice and make stamps. You can also see the old eocha and the relics used by the Joseon royal family on a huge scale. There is no extra admission fee, so I recommend you to visit Gyeongbokgung Palace."
