u_id,review,u_rate,p_id,review_en
형근 김,남대문으로도 불리우는 국보 1호 숭례문 입니다. 남대문 시장이나 상공회의소 건물 버스 정류장에서 내려서 걸어갈 수 있습니다. 바로 앞 까지 안 걸어 가더라도 웅장한 건물을 느낄 수 있습니다. 서울 시내 명소 중 하나라 꼭 한 번 가볼만 합니다!,5,441,"Sungnyemun Gate, also called Namdaemun, is the first national treasure. You can get off at Namdaemun Market or the bus stop of the Chamber of Commerce and Industry building and walk there. Even if you don't walk right in front of you, you can feel the magnificent building. It's one of the attractions in downtown Seoul, so it's worth a visit!"
Sejin Ahn,"1392년 이성계가 조선왕조를 세우고 한양으로 천도하면서 1395년부터 성곽을 축조하게 되었다. 남쪽의 정문인 숭례문도 동시에 시공되어 1398년 준공되었으며, 1907년 성곽이 해체된 후로도 남아 서울의 대표적인 역사적인 상징물로 남았다. 물론 전쟁으로 인한 파손의 역사는 있었지만 특히 2008년의 방화로 인한 전소는 큰 충격이 되어 현재의 것은 2013년 복원된 것이다. 1907년 일본에 의한 성곽 해체 이후 문이 폐쇄되었지만 2006년 개방되었으며, 재건 후 2013년에도 문 앞이",5,441,"In 1392, Yi Seong-gye founded the Joseon Dynasty and led the capital to Hanyang, and the fortress was constructed from 1395. Sungnyemun Gate, the main gate to the south, was constructed simultaneously and completed in 1398. After the fortress was dismantled in 1907, it remained a representative historical symbol of Seoul. Of course, there has been a history of war-related damage, but especially the battlefields caused by arson in 2008 were a big shock and the current one was restored in 2013. After the dismantling of the fortress by Japan in 1907, the gate was closed, but it was opened in 2006, and in 2013, after reconstruction, the front door was closed."
John_K15125,늘 그 자리에 있어 그냥 지나치기 쉽지만 여유 있는 날 가만히 살펴보면 그 웅장함에 새삼 놀라게 된다. 지금의 숭례문은 복원된 숭례문이지만 여전히 보러 갈 만한 명소다.,5,441,"It's easy to pass by because you're always there, but if you look at it carefully on a day when you're free, you'll be amazed by its grandeur. Today, Sungnyemun Gate is restored, but it is still a great place to visit."
Jaewook Lim in Seoul,숭례문이 국보인 이유에 대한 학습을 한다면 이 건축물은 꽤 의미 있게 다가옵니다. 서울을 여행하는 사람들이라면 다른 전통 문의 역할도 함께 학습하는 게 좋습니다. 서울에는 한양 내성을 위한 여러 개의 문이 있고 각각의 역할도 있습니다. 그 역할과 역사적 의미를 함께 찾아 보세요.,4,441,"If you learn why Sungnyemun Gate is a national treasure, this building is quite meaningful. If you are traveling in Seoul, you should learn the role of other traditional gatekeepers. In Seoul, there are several doors for Hanyang tolerance and each has its own role. Find the role and its historical significance together."
pic_bd,사실 전소 전에는 크게 신경쓰지 않았다. 복원 후에 찾았으나 아쉬운 점도 많았다. 가까이에서 직접 바라보며 느낄 수 있는 점은 좋았으나 그래도 아직 많은 관리가 필요해보인다. 외국인 친구가 오면 글쎄....... 남대문시장 가지 않는 이상 안데려갈 듯 하다.,3,441,"Actually, I didn't care much before the battlefield. It was found after the restoration, but there were many regrets. It was good to see and feel close, but it still seems to require a lot of care. When a foreign friend comes... ...unless I go to Namdaemun Market, I don't think I'll take him."
J J,서울 시청쪽에서 바라보면 남대문 야경이 멋지다. 몇년전 불이타서 복원해서 가까이서보면 허접하다,4,441,"The night view of Namdaemun from the Seoul City Hall is wonderful. It was burnt down a few years ago, so it's not good to see it up close."
Seohyeong J,숭례문은 서울의 중심부에 위치해 있습니다. 시청과 광화문을 가는 길목에 있으니 천천히 산책하며 가는 것이 좋습니다. 근처 남대문 시장에서 쇼핑을 즐겨도 좋아요,4,441,"Sungnyemun is located in the center of Seoul. It's on the way to City Hall and Gwanghwamun, so you'd better take a walk slowly. You can enjoy shopping at the nearby Namdaemun Market."
sodal00,주위가 넓으면서 너무 횡하지 않아서 좋네요. 새로 지어진 건물이지만 복원이 잘된 것 같아요.,5,441,"It's nice that it's wide and not too wide. It's a new building, but I think it's well restored."
kimungbae,대한민국을 방문한다면 꼭 한번 가볼만한 장소입니다. 그리고 한복 착용하였을때 입장이 무료이기 때문에 참고하세요.,5,441,"If you visit Korea, it is a place that you should visit. Also, please refer to it because it is free to enter when wearing Hanbok."
Mandoo F,거창하지는 않지만 단아한 미를 지닌 서울의 랜드마크입니다. 이 앞에서 꼭 기념사진 찍고 남대문 시장도 가보세요.,5,441,It is a landmark in Seoul that is not grand but has a graceful beauty. Make sure to take a commemorative photo in front of here and visit Namdaemun Market.
