u_id,review,u_rate,p_id,review_en
봉기 문,"서울 종로구 익선동 한옥거리는 우선 다양한 먹거리촌이 먼저 눈에 띄고, 집집마다 처마끝이 이어진 지붕이 정겨움을 더해 좋습니다.",4,54,"Hanok Street in Ikseon-dong, Jongno-gu, Seoul, is a good place to see a variety of food villages first, and the roof with eaves at each house adds warmth."
Jiyoun,핫한곳이지만 한옥을 느끼기 위해서는 조금 더 조용한곳으로 가길바래요^^ 예쁜빵집 카페 등이 많고 골목은 좁아서 주말에서 이동이 불편하긴하네요 연초라 그분이 오시다에서 운세도 뽑고 즐기다 왔습니다 따뜻해지면 고기골목에 술한잔하러가야겠어요 ㅋ,3,54,"It's a hot place, but I hope you go to a quiet place to feel the hanok.There are a lot of pretty bakeries, cafes, and narrow alleys, so it's hard to get around on weekends. Since it's the beginning of the year, I picked my fortune and enjoyed it. When it gets warm, I'm going to the meat alley for a drink. LOL"
Gino Gin,과거에는 종로3가 뒤쪽 어지러운 골목으로만 알았는데 예쁜 카페와 음식점 공예품가게들이 들어서며 예쁜 거리가 되었네요. 외국인들도 많이 찾는 코스입니다.,5,54,"In the past, I thought it was a messy alley behind Jongno 3-ga, but it became a pretty street with beautiful cafes and restaurants and craft shops. It is a course that many foreigners visit."
ahirity,종로3가역에 아주 가까운 거리에 위치한 한옥거리입니다. 몇 년동안 서울에서 가장 핫한 지역으로 항상 사람들이 많습니다. 맛집들이 많이 모여 있으며 오래된 건물을 신식으로 개조한 골목입니다. 골목 자체가 좁고 사람들이 많습니다. 이곳에 가면 현재 가장 유행하는 스타일의 요식점들을 만날 수 있습니다.,4,54,"It is Hanok Street located very close to Jongno 3-ga Station. There are always many people in the hottest part of Seoul for a few years. It is an alley where many good restaurants are gathered and old buildings are renovated into a new style. The alley itself is narrow and crowded. If you go here, you can see the most popular style of restaurants."
Relax825963,여러 서울의 핫플레이스가 뜨고 지는데 아직 까지는 가볼만 하다 나도 너무 늦게 간 느낌이 있다. 식당은 대체로 비싸긴하다... 분위기를 느끼기 위해 가는 것이니 방문을 추천한다.,5,54,"Many hot places in Seoul are coming up and losing, but it's still worth going. I feel like I went too late. Restaurants are usually expensive... I recommend you to visit because I'm going to feel the atmosphere."
Traveling Foodie,"익선동 개발이 시작되던 4~5년전만 하더라도 한옥 가정들과 중간중간에 새로 생긴 조용한 까페들로 고즈넉함을 느낄 수 있었는데 이제는 95% 이상이 모두 다 레스토랑, 상점으로 바뀌어 마치 영화 세트장을 걷는 느낌입니다. 식당들은 전반적으로 가격거품이 심하구요, 기본적으로 맛은 중타는 치지만 와! 맛집이다! 할만한 곳은 드물어요. 익선동에서 길하나를 건너면 순라길이 있는데 여기가 아직은 좀 아늑한 분위기예요 익선동은 휙 둘러보는 걸로 하고 순라길도 함께 들리는걸 추천합니다.",3,54,"Four to five years ago, when the development of Ikseon-dong began, Hanok families and the newly opened quiet cafes were quiet, but now more than 95 percent of them are all turned into restaurants and stores, making it feel like walking on a movie set. Restaurants generally have a lot of price bubbles, and basically the taste is heavy but wow! It's a good restaurant! There are few places to do it. If you cross Gilhana from Ikseon-dong, there is Sunla-gil, but it's still a bit cozy here. I recommend you to take a quick look around Ikseon-dong and listen to Sunla-gil together."
M.J. KIM,한옥을 개조한 다양한 식당과 상점이 즐비한 곳입니다. 좁고 아담한 골목길이 운치있고 예뻐서 걷고 있으면 기분전환이 되더라고요. 다만 요즘 핫한 곳인만큼 사람이 좀 많긴 합니다. 좁은 골목마다 사람이 붐벼서 그건 좀 아쉽더라고요. 밤이 되면 은은한 조명 덕분에 더 아름다워지는 곳입니다^^,5,54,"This place is filled with various restaurants and shops that remodeled hanok. The narrow and small alleys are so beautiful that I feel refreshed when I walk. However, since it is a hot place these days, there are a lot of people. It's a shame that there are so many people in every narrow alley. It's a place where you get more beautiful at night thanks to the subtle lighting.^^"
Roah_CA,요즘 종로에서 가장 핫한 지역이 아닐까 합니다. 평일 낮에는 그래도 한산한데 주말은 정말 발 디딜 틈이 없을 정도로 사람이 많습니다. 갈매기살 거리부터 해서 여러 맛집이 많이 생겨서 좋습니다.,3,54,"I think it's the hottest area in Jongno these days. It's still quiet during the daytime on weekdays, but there are so many people on weekends that there's no time to set foot. It's good to have many good restaurants, starting with Seagull Street."
gingertea,익선동 거리 특유의 멋이 잘 살아있다고 생각합니다. 아기자기한 샵들도 있고 예쁜 카페들도 많아요. 주말에 가면 사람이 너무 많아요.,5,54,I think the unique style of Ikseon-dong street is alive. There are cute shops and pretty cafes. There are too many people on weekends.
J J,"한옥을 개조해 음식점, 까페, 옷집 등이 들어서고 있는 곳이다. 한옥을 그대로 두고 리모델링해 독특함.",4,54,"This is where restaurants, cafes, and clothing stores are being renovated. Unique by remodeling the hanok while leaving it intact."
