u_id,review,u_rate,p_id,review_en
Relax825963,금 토 일 에 가면 엄청난 줄과 만날 수 있습니다. 평일에 가면 그나마 한적해서 바로 탈 수 있습니다. 문제는 ..가격이 조금 비싸긴해요 밑에서 돈가스나 차한잔 즐기고 바로 타고 올라가서 남산에 도달 할 수 있습니다. 하지만 그럴 경우가 아닌 단지 남산에 가고싶은 사람이라면 버스를 이용하기를 추천드립니다. 걸어올라가는 매력이 또 있습니다,3,78,"If you go on Friday, Saturday, and Sunday, you can meet a huge queue. If you go on weekdays, it's quiet, so you can ride it right away. The problem is, it's a little expensive. You can enjoy pork cutlet or a cup of tea from the bottom and go straight up to Namsan Mountain. But if you just want to go to Namsan, I recommend you to use the bus. There's another attraction of walking up."
kwon,"야경도 볼겸, 잘 올라갈겸 탔는데 비용이 왕복 9500인데 비해 케이블카 한대에서 너무 많은 인원이 탑승하니까 야경은 전혀 볼 수 없었습니다. 낭만과 여유따윈 안드로메다로.. 또한, 왕복 다 줄이 너무 길어서 줄만 한시간 섰습니다. 저는 완전 비추예요.",3,78,"I rode it to see the night view and to go up well, but compared to the cost of a round trip of 9,500, I couldn't see the night view at all because there were too many people in a cable car. Romantic and leisurely Andromeda. Also, the line was too long for both round trips, so I stood in line for an hour. I don't recommend it."
YJ Lee,"서울의 랜드마크인 남산타워로 갈 수 있는 방법은 여러가지가 있지만, 그 중에서도 가장 편하고 로맨틱한 방법은 남산 케이블카! 줄이 길고 가격에 비해 탑승기간이 짧다는 단점이 있지만, 한번쯤 경험해 볼 만하다. 비싼 요금이 부담된다면 남산타워로 올라갈 때는 케이블카를 타고 내려올 때는 걸어 내려오는 것도 한 방법이다.",4,78,"There are many ways to get to Namsan Tower, a landmark of Seoul, but the most convenient and romantic way is Namsan Cable Car! The line is long and the boarding period is short compared to the price, but it is worth a try. If the high fare is too high, it is a good idea to walk down the Namsan Tower by cable car."
사장님,남산 전망대를 갈거라면 단연코 케이블카를 추천 드려요! 다만 케이블카를 타기 위한 시간이 꽤나 많이 1시간 정도? 걸리기 때문에 시간을 잘 고려해서 이용하면 좋습니다,4,78,"If you're going to Namsan Observatory, I definitely recommend a cable car! But it takes about an hour to ride a cable car. It takes a long time, so it's good to use it carefully."
Sabina Kim,저녁에 방문했는데 평일이라 그런지 그렇게 오래 줄서지 않고 탑승했습니다. 내려올때도 줄은 오래 서지 않았구요. 얼마전 사고가 있었어서 긴장한거 빼곤 어렸을때 타본 기억이 새록새록 떠 올라서 좋았네요. 다만 택시잡기 너무 힘들어요 ㅠ,3,78,"I visited in the evening, but I didn't line up for that long because it was a weekday. I didn't get in line long when I came down. Besides being nervous about an accident recently, I was so happy that I remember riding it when I was young. But it's so hard to catch a cab. ᅲ"
진실평가,남산케이블카라는게 있다고 하니 그냥 한번 타보기는 하는 정도입니다. 실제 거리가 그렇게 길지 않아서 높이 올라가는 기분이 나지는 않습니다. 걸어서 올라가도 충분한 거리입니다.,2,78,"I heard there's a Namsan cable car, so I'm just trying it once. The actual distance is not that long, so I don't feel like I'm going up high. It's enough distance to walk up."
조제욱,저녁에 타도 넘좋아요 서울의 야경을 즐길수 있어요 요섄 좀춥기는해도 사진을 찍으니 야경이 좋네요 후레시를 쓰면 오히려 이미지가 죽네요,4,78,"It's great to ride in the evening. You can enjoy the night view of Seoul. It's a little cold, but it's a nice night view to take a night view. If I use a flashlight, I'll lose my image."
Traveling Foodie,기다리는 시간 대비 타는 시간이 짧고 그리 높지도 않습니다. 올라갈때만 타고 내려올때는 차라리 길을 따라 산책하듯 내려오는 것이 훨 낫습니다. 석양질때가 가장 예뻐요,4,78,"The ride time is short compared to the waiting time, and it's not that high. It's much better to go down the road as if you're taking a walk. The sunset is the prettiest."
HUIJEONG K,케이블카 대기인원도 많고 사람도 많고 타고가는 구간도 짧고 뷰도 반대편이면 잘 안보이고 그러네요,2,78,"There's a lot of people waiting for the cable car, there's a lot of people, there's a short distance to ride, and you can't see the view on the other side."
시리우드,이용객에 비하여 케이블카가 너무 적은 횟수로 운영되어서 대기시간이 많이 깁니다. 여름이나 겨울엔 밖에서 대기하는 것이 몹시 곤혹스러울 지경이네요. 좀 더 쾌적한 관람 및 편의를 위해 개선을 했으면 합니다.,3,78,"Compared to the passengers, the cable car is operated too few times, so the waiting time is high. It's very embarrassing to wait outside in the summer or winter. We would like to make improvements for a more pleasant viewing and convenience."
Bora Y,케이블카 이용하면 남산까지 한번에 갈수 있어서 너무 편해요 줄은 좀 길어서 기다려야 합니다.,4,78,"If you use a cable car, you can go all the way to Namsan at once, so it's too convenient. The line is a bit long, so you have to wait"
J J,한번은 경험해볼만하다. 남산 정상까지 금방 올라간다. 올라가면서 보이는 경치가 일품이었다.,4,78,It's worth a try. It goes up to the top of Namsan quickly. The view on the way up was superb.
Ju-yeon Y,인간적으로 케이블카 외에 버스를 탈 수도 있는데 이걸 타서 시간 다 버리는 느낌이예요. 사람들도 너무 많고 비추입니다.,2,78,"I can take a bus other than a cable car, but it feels like I'm wasting my time riding it. There are too many people and I don't recommend it."
Seohyeong J,남산 케이블카는 남산 타워로 이끄는 교통 수단이에요. 올라가면서 볼 수 있는 서울 전망은 예쁘답니다. 명동에서 놀고 야경을 보러 올라가면 딱 좋아요,4,78,Namsan Cable Car is a means of transportation that leads to Namsan Tower. The view of Seoul is beautiful as you go up. It's perfect to play in Myeong-dong and go up to see the night view.
younggoung,"몇번이용했는데요, 최근에는 여름에 걸어 올라가는 것은 너무 더울 것 같아서 이용했습니다 ~ 낮보다 밤에 야경보면서 이용하시는 것을 더 추천합니다~",5,78,"I've used it a few times. Recently, I used it because I thought it would be too hot to walk up in the summer. ~ I recommend you to use the night watch at night rather than during the day."
정현 조,온가족이 함께 방문하였습니다. 제가 발목을 다쳐 목발을 짚고 보행하였는데 직원들이 친절히 안내하여 주었습니다. 휠체어나 목발 이용자도 편하게 이용할수 있는 남산 좋습니다..,4,78,"The whole family visited together. I hurt my ankle and walked on crutches, and the staff kindly guided me. Namsan is good for wheelchair or crutches."
JIEUN O,제가 갔던 날은 날씨도 좋아서 정말 좋았어요! ㅠㅠ 여름에 가서 좀 덥긴했지만 그래도 잘 간거같아용,5,78,"The day I went was really nice because the weather was nice, too! It was a bit hot in the summer, but I think it went well."
drevelyn,버스나 걸어 올라가는 것도 좋지만 때로는 케이블카를 타고 올라가는 것도 낭만적이고 신나는 일. 물론 케이블카 타는 곳도 언덕 위라는 것이 문제지만,4,78,"It's good to climb a bus or walk up, but sometimes riding a cable car is also romantic and exciting. Of course, the problem is that the cable car is also on the hill."
